wiki_id,name
Q5602669,Carl Carlheim-Gyllensköld
Q5813816,Rudolf Horn
Q5885056,Emil Johanson
Q5716251,Einar Eriksson
Q5719666,Reinhold von Essen
Q6023561,Ebbe Ohlsson
Q5588146,August Bruhn
Q5588689,Sture Bruzelius
Q5605319,Gustaf Fritiof Cawallin
Q5617030,Ludvig Danström
Q5627923,Viktor Egnell
Q5713371,Erik August Enhörning
Q5716147,Carl Eriksson i Ljusdal
Q5721383,Oskar Evers
Q5724207,Knut Falk
Q5745045,Edvard Frisk
Q5754375,Herman von Gegerfelt
Q5759661,Anselm Gillström
Q5782807,Leonard Hagström
Q5785420,Hjalmar Halvarsson
Q5788852,Per-Olof Hanson
Q5798617,Ragnar Helgesson
Q5802252,Jonas Herlenius
Q5805514,Per Hilding
Q5816360,Carl Gustaf Hult
Q5819424,Erik Häggström
Q5882474,John Jeppsson
Q5891697,John Jonsson
Q5911900,August Kjellberg
Q5916602,Nils Samuel von Koch
Q5917649,Gustaf Kolare
Q5924277,Martin Kropp
Q5945805,Philip Leman
Q5950822,Per Liedberg
Q5956347,August Lindh i Kil
Q5966350,Ernst Lundell
Q5974292,Thure Alfred Malmström
Q6001655,Julius Oscar Mörner
Q6009516,Alexander Nilsson
Q6012727,Martin Nisser
Q6012762,Samy Nisser
Q6014382,Oskar Anshelm Nordborg
Q6025980,Carl Olsén
Q6026814,Erik Olsson i Krokom
Q6037657,Ivan Pauli
Q6042371,Anders Pers
Q6044875,Gustaf af Petersens
Q6045540,Peter Petersson
Q5946416,John Lenningd
Q5626921,Rolf Edberg
Q5615454,Edvard Dahlgren
Q6208845,Arthur Thomson
Q6193087,Harald Ström
Q6010093,Eric Nilsson
Q5991050,Carl Molin
Q6031056,Karl Otto
Q6043535,Olof Persson
Q6026789,Eric Olsson
Q5967897,Linus Lundström
Q5968560,Sven Lübeck
Q5983334,Carl Meijerberg
Q5989939,Elias Moberger
Q5993615,Hans Morfeldt
Q5999833,Frans Mæchel
Q5999973,Karl Mäler
Q6009745,Axel Nilsson i Lennartsfors
Q6011486,Olof Nilsson i Göteborg
Q6011969,Sven Nilsson i Österslöv
Q6026487,Anders Olsson i Ornakärr
Q6027782,Per Olsson i Fläsbro
Q6028022,Sven Olsson i Labbemåla
Q6033160,Carl Palm
Q6042602,Anders Persson i Mörarp
Q6042682,Bror Persson
Q6043107,Johan Persson i Hult
Q6043484,Ola Persson i Rinkaby
Q6045247,August Petersson
Q6046640,August Wilhelm Pettersson
Q6073587,Hjalmar Rissén
Q6081130,Ehrenfried Roth
Q6083634,Enok Runefors
Q6088489,Enar Sahlin
Q6093087,Johan Sandstedt
Q6147314,Harald Larsson
Q6151152,Johan Lundström i Norsjö
Q6156371,Nels Nelsson
Q6160765,Alfred Persson i Björsbyholm
Q6171668,Hugo Segerdahl
Q6172142,Reinhold Selberg
Q6172705,Knut Senander
Q6175991,Jon Siljeström
Q6178806,Bengt Sjölin
Q6189442,Wilhelm Stenudd
Q6192432,Carl Strid
Q6194111,Wilhelm Styrlander
Q6196594,Fredrik Sundström
Q6197271,Emanuel Svallingson
Q6198095,Anders Svenson i Bossgården
Q6198337,Carl Alfred Svensson
Q6199767,Ivar Swartling
Q6201203,Gustaf Sälling
Q6207546,Gustaf Thestrup
