year,protocol,N
1870,corpus/protocols/1870/prot-1870--ak--0423.xml,52
1870,corpus/protocols/1870/prot-1870--ak--0425.xml,20
1870,corpus/protocols/1870/prot-1870--ak--0427.xml,95
1870,corpus/protocols/1870/prot-1870--ak--0428.xml,87
1870,corpus/protocols/1870/prot-1870--ak--0430.xml,74
1870,corpus/protocols/1870/prot-1870--ak--0502.xml,37
1870,corpus/protocols/1870/prot-1870--ak--0504.xml,106
1870,corpus/protocols/1870/prot-1870--ak--0505.xml,0
1870,corpus/protocols/1870/prot-1870--ak--0506.xml,0
1870,corpus/protocols/1870/prot-1870--ak--0507.xml,42
1870,corpus/protocols/1870/prot-1870--ak--0509.xml,42
1870,corpus/protocols/1870/prot-1870--ak--0510.xml,27
1870,corpus/protocols/1870/prot-1870--ak--0511.xml,11
1870,corpus/protocols/1870/prot-1870--ak--0512.xml,13
1870,corpus/protocols/1870/prot-1870--ak--0513.xml,3
1870,corpus/protocols/1870/prot-1870--ak--0514.xml,0
1870,corpus/protocols/1870/prot-1870--ak--0524.xml,0
1870,corpus/protocols/1870/prot-1870--fk--0118.xml,5
1870,corpus/protocols/1870/prot-1870--fk--0119.xml,1
1870,corpus/protocols/1870/prot-1870--fk--0120.xml,9
1870,corpus/protocols/1870/prot-1870--fk--0122.xml,4
1870,corpus/protocols/1870/prot-1870--fk--0124.xml,5
1870,corpus/protocols/1870/prot-1870--fk--0126.xml,21
1870,corpus/protocols/1870/prot-1870--fk--0127.xml,20
1870,corpus/protocols/1870/prot-1870--fk--0128.xml,3
1870,corpus/protocols/1870/prot-1870--fk--0129.xml,1
1870,corpus/protocols/1870/prot-1870--fk--0131.xml,33
1870,corpus/protocols/1870/prot-1870--fk--0202.xml,0
1870,corpus/protocols/1870/prot-1870--fk--0205.xml,6
1870,corpus/protocols/1870/prot-1870--fk--0209.xml,13
1870,corpus/protocols/1870/prot-1870--fk--0212.xml,10
1870,corpus/protocols/1870/prot-1870--fk--0216.xml,94
1870,corpus/protocols/1870/prot-1870--fk--0217.xml,9
1870,corpus/protocols/1870/prot-1870--fk--0219.xml,7
1870,corpus/protocols/1870/prot-1870--fk--0223.xml,8
1870,corpus/protocols/1870/prot-1870--fk--0226.xml,41
1870,corpus/protocols/1870/prot-1870--fk--0301.xml,3
1870,corpus/protocols/1870/prot-1870--fk--0302.xml,18
1870,corpus/protocols/1870/prot-1870--fk--0305.xml,7
1870,corpus/protocols/1870/prot-1870--fk--0307.xml,53
1870,corpus/protocols/1870/prot-1870--fk--0308.xml,37
1870,corpus/protocols/1870/prot-1870--fk--0309.xml,0
1870,corpus/protocols/1870/prot-1870--fk--0310.xml,4
1870,corpus/protocols/1870/prot-1870--fk--0312.xml,9
1870,corpus/protocols/1870/prot-1870--fk--0314.xml,65
1870,corpus/protocols/1870/prot-1870--fk--0315.xml,62
1870,corpus/protocols/1870/prot-1870--fk--0316.xml,3
1870,corpus/protocols/1870/prot-1870--fk--0317.xml,58
1870,corpus/protocols/1870/prot-1870--fk--0318.xml,97
1870,corpus/protocols/1870/prot-1870--fk--0319.xml,56
1870,corpus/protocols/1870/prot-1870--fk--0321.xml,29
1870,corpus/protocols/1870/prot-1870--fk--0322.xml,8
1870,corpus/protocols/1870/prot-1870--fk--0323.xml,3
1870,corpus/protocols/1870/prot-1870--fk--0324.xml,19
1870,corpus/protocols/1870/prot-1870--fk--0326.xml,6
1870,corpus/protocols/1870/prot-1870--fk--0330.xml,4
1870,corpus/protocols/1870/prot-1870--fk--0401.xml,0
1870,corpus/protocols/1870/prot-1870--fk--0402.xml,36
1870,corpus/protocols/1870/prot-1870--fk--0406.xml,70
1870,corpus/protocols/1870/prot-1870--fk--0408.xml,2
1870,corpus/protocols/1870/prot-1870--fk--0409.xml,62
1870,corpus/protocols/1870/prot-1870--fk--0413.xml,44
1870,corpus/protocols/1870/prot-1870--fk--0416.xml,1
1870,corpus/protocols/1870/prot-1870--fk--0420.xml,1
1870,corpus/protocols/1870/prot-1870--fk--0421.xml,73
1870,corpus/protocols/1870/prot-1870--fk--0423.xml,11
1870,corpus/protocols/1870/prot-1870--fk--0425.xml,113
1870,corpus/protocols/1870/prot-1870--fk--0427.xml,84
1870,corpus/protocols/1870/prot-1870--fk--0428.xml,102
1870,corpus/protocols/1870/prot-1870--fk--0430.xml,40
1870,corpus/protocols/1870/prot-1870--fk--0502.xml,47
1870,corpus/protocols/1870/prot-1870--fk--0504.xml,6
1870,corpus/protocols/1870/prot-1870--fk--0505.xml,11
1870,corpus/protocols/1870/prot-1870--fk--0506.xml,2
1870,corpus/protocols/1870/prot-1870--fk--0507.xml,74
1870,corpus/protocols/1870/prot-1870--fk--0509.xml,67
1870,corpus/protocols/1870/prot-1870--fk--0510.xml,28
1870,corpus/protocols/1870/prot-1870--fk--0511.xml,34
1870,corpus/protocols/1870/prot-1870--fk--0512.xml,0
1870,corpus/protocols/1870/prot-1870--fk--0513.xml,6
1870,corpus/protocols/1870/prot-1870--fk--0514.xml,4
1871,corpus/protocols/1871/prot-1871--ak--0117.xml,3
1871,corpus/protocols/1871/prot-1871--ak--0118.xml,1
1871,corpus/protocols/1871/prot-1871--ak--0119.xml,3
1871,corpus/protocols/1871/prot-1871--ak--0121.xml,0
1871,corpus/protocols/1871/prot-1871--ak--0123.xml,23
1871,corpus/protocols/1871/prot-1871--ak--0125.xml,6
1871,corpus/protocols/1871/prot-1871--ak--0126.xml,3
1871,corpus/protocols/1871/prot-1871--ak--0127.xml,14
1871,corpus/protocols/1871/prot-1871--ak--0128.xml,24
1871,corpus/protocols/1871/prot-1871--ak--0130.xml,26
1871,corpus/protocols/1871/prot-1871--ak--0131.xml,0
1871,corpus/protocols/1871/prot-1871--ak--0201.xml,0
1871,corpus/protocols/1871/prot-1871--ak--0202.xml,10
1871,corpus/protocols/1871/prot-1871--ak--0204.xml,0
1871,corpus/protocols/1871/prot-1871--ak--0208.xml,13
1871,corpus/protocols/1871/prot-1871--ak--0211.xml,0
1871,corpus/protocols/1871/prot-1871--ak--0215.xml,13
1871,corpus/protocols/1871/prot-1871--ak--0218.xml,28
1871,corpus/protocols/1871/prot-1871--ak--0221.xml,4
1871,corpus/protocols/1871/prot-1871--ak--0222.xml,47
1871,corpus/protocols/1871/prot-1871--ak--0223.xml,55
1871,corpus/protocols/1871/prot-1871--ak--0225.xml,30
1871,corpus/protocols/1871/prot-1871--ak--0301.xml,21
1871,corpus/protocols/1871/prot-1871--ak--0303.xml,0
1871,corpus/protocols/1871/prot-1871--ak--0304.xml,97
1871,corpus/protocols/1871/prot-1871--ak--0307.xml,48
1871,corpus/protocols/1871/prot-1871--ak--0308.xml,0
1871,corpus/protocols/1871/prot-1871--ak--0309.xml,0
1871,corpus/protocols/1871/prot-1871--ak--0311.xml,49
1871,corpus/protocols/1871/prot-1871--ak--0313.xml,35
1871,corpus/protocols/1871/prot-1871--ak--0315.xml,117
1871,corpus/protocols/1871/prot-1871--ak--0318.xml,135
1871,corpus/protocols/1871/prot-1871--ak--0320.xml,14
1871,corpus/protocols/1871/prot-1871--ak--0322.xml,18
1871,corpus/protocols/1871/prot-1871--ak--0324.xml,95
1871,corpus/protocols/1871/prot-1871--ak--0329.xml,17
1871,corpus/protocols/1871/prot-1871--ak--0401.xml,11
1871,corpus/protocols/1871/prot-1871--ak--0403.xml,2
1871,corpus/protocols/1871/prot-1871--ak--0405.xml,54
1871,corpus/protocols/1871/prot-1871--ak--0408.xml,0
1871,corpus/protocols/1871/prot-1871--ak--0412.xml,2
1871,corpus/protocols/1871/prot-1871--ak--0413.xml,42
1871,corpus/protocols/1871/prot-1871--ak--0415.xml,130
1871,corpus/protocols/1871/prot-1871--ak--0417.xml,31
1871,corpus/protocols/1871/prot-1871--ak--0418.xml,35
1871,corpus/protocols/1871/prot-1871--ak--0419.xml,106
1871,corpus/protocols/1871/prot-1871--ak--0420.xml,85
1871,corpus/protocols/1871/prot-1871--ak--0422.xml,91
1871,corpus/protocols/1871/prot-1871--ak--0424.xml,80
1871,corpus/protocols/1871/prot-1871--ak--0425.xml,18
1871,corpus/protocols/1871/prot-1871--ak--0427.xml,12
1871,corpus/protocols/1871/prot-1871--ak--0429.xml,6
1871,corpus/protocols/1871/prot-1871--ak--0502.xml,5
1871,corpus/protocols/1871/prot-1871--ak--0503.xml,26
1871,corpus/protocols/1871/prot-1871--ak--0505.xml,96
1871,corpus/protocols/1871/prot-1871--ak--0506.xml,82
1871,corpus/protocols/1871/prot-1871--ak--0508.xml,147
1871,corpus/protocols/1871/prot-1871--ak--0509.xml,19
1871,corpus/protocols/1871/prot-1871--ak--0510.xml,107
1871,corpus/protocols/1871/prot-1871--ak--0511.xml,158
1871,corpus/protocols/1871/prot-1871--ak--0512.xml,64
1871,corpus/protocols/1871/prot-1871--ak--0513.xml,22
1871,corpus/protocols/1871/prot-1871--ak--0514.xml,0
1871,corpus/protocols/1871/prot-1871--ak--0515.xml,10
1871,corpus/protocols/1871/prot-1871--ak--0516.xml,24
1871,corpus/protocols/1871/prot-1871--ak--0517.xml,9
1871,corpus/protocols/1871/prot-1871--ak--0518.xml,2
1871,corpus/protocols/1871/prot-1871--ak--0519.xml,10
1871,corpus/protocols/1871/prot-1871--ak--0520.xml,3
1871,corpus/protocols/1871/prot-1871--ak--0603.xml,1
1871,corpus/protocols/1871/prot-1871--fk--0117.xml,4
1871,corpus/protocols/1871/prot-1871--fk--0118.xml,4
1871,corpus/protocols/1871/prot-1871--fk--0119.xml,4
1871,corpus/protocols/1871/prot-1871--fk--0121.xml,13
1871,corpus/protocols/1871/prot-1871--fk--0123.xml,11
1871,corpus/protocols/1871/prot-1871--fk--0125.xml,0
1871,corpus/protocols/1871/prot-1871--fk--0126.xml,2
1871,corpus/protocols/1871/prot-1871--fk--0127.xml,0
1871,corpus/protocols/1871/prot-1871--fk--0128.xml,2
1871,corpus/protocols/1871/prot-1871--fk--0130.xml,9
1871,corpus/protocols/1871/prot-1871--fk--0131.xml,3
1871,corpus/protocols/1871/prot-1871--fk--0201.xml,4
1871,corpus/protocols/1871/prot-1871--fk--0202.xml,2
1871,corpus/protocols/1871/prot-1871--fk--0204.xml,4
1871,corpus/protocols/1871/prot-1871--fk--0208.xml,1
1871,corpus/protocols/1871/prot-1871--fk--0211.xml,12
1871,corpus/protocols/1871/prot-1871--fk--0215.xml,5
1871,corpus/protocols/1871/prot-1871--fk--0218.xml,8
1871,corpus/protocols/1871/prot-1871--fk--0221.xml,2
1871,corpus/protocols/1871/prot-1871--fk--0222.xml,77
1871,corpus/protocols/1871/prot-1871--fk--0225.xml,3
1871,corpus/protocols/1871/prot-1871--fk--0301.xml,23
1871,corpus/protocols/1871/prot-1871--fk--0303.xml,2
1871,corpus/protocols/1871/prot-1871--fk--0304.xml,117
1871,corpus/protocols/1871/prot-1871--fk--0306.xml,1
1871,corpus/protocols/1871/prot-1871--fk--0308.xml,2
1871,corpus/protocols/1871/prot-1871--fk--0309.xml,11
1871,corpus/protocols/1871/prot-1871--fk--0311.xml,40
1871,corpus/protocols/1871/prot-1871--fk--0313.xml,30
1871,corpus/protocols/1871/prot-1871--fk--0315.xml,76
1871,corpus/protocols/1871/prot-1871--fk--0318.xml,55
1871,corpus/protocols/1871/prot-1871--fk--0320.xml,15
1871,corpus/protocols/1871/prot-1871--fk--0322.xml,36
1871,corpus/protocols/1871/prot-1871--fk--0324.xml,14
1871,corpus/protocols/1871/prot-1871--fk--0329.xml,12
1871,corpus/protocols/1871/prot-1871--fk--0401.xml,15
1871,corpus/protocols/1871/prot-1871--fk--0403.xml,2
1871,corpus/protocols/1871/prot-1871--fk--0405.xml,58
1871,corpus/protocols/1871/prot-1871--fk--0408.xml,5
1871,corpus/protocols/1871/prot-1871--fk--0412.xml,1
1871,corpus/protocols/1871/prot-1871--fk--0413.xml,100
1871,corpus/protocols/1871/prot-1871--fk--0415.xml,134
1871,corpus/protocols/1871/prot-1871--fk--0417.xml,88
1871,corpus/protocols/1871/prot-1871--fk--0418.xml,71
1871,corpus/protocols/1871/prot-1871--fk--0420.xml,2
1871,corpus/protocols/1871/prot-1871--fk--0422.xml,56
1871,corpus/protocols/1871/prot-1871--fk--0424.xml,89
1871,corpus/protocols/1871/prot-1871--fk--0425.xml,50
1871,corpus/protocols/1871/prot-1871--fk--0427.xml,45
1871,corpus/protocols/1871/prot-1871--fk--0429.xml,48
1871,corpus/protocols/1871/prot-1871--fk--0502.xml,3
1871,corpus/protocols/1871/prot-1871--fk--0503.xml,37
1871,corpus/protocols/1871/prot-1871--fk--0505.xml,67
1871,corpus/protocols/1871/prot-1871--fk--0506.xml,129
1871,corpus/protocols/1871/prot-1871--fk--0508.xml,131
1871,corpus/protocols/1871/prot-1871--fk--0509.xml,25
1871,corpus/protocols/1871/prot-1871--fk--0510.xml,111
1871,corpus/protocols/1871/prot-1871--fk--0511.xml,88
1871,corpus/protocols/1871/prot-1871--fk--0512.xml,61
1871,corpus/protocols/1871/prot-1871--fk--0513.xml,73
1871,corpus/protocols/1871/prot-1871--fk--0514.xml,6
1871,corpus/protocols/1871/prot-1871--fk--0515.xml,20
1871,corpus/protocols/1871/prot-1871--fk--0516.xml,14
1871,corpus/protocols/1871/prot-1871--fk--0517.xml,4
1871,corpus/protocols/1871/prot-1871--fk--0518.xml,0
1871,corpus/protocols/1871/prot-1871--fk--0519.xml,0
1871,corpus/protocols/1871/prot-1871--fk--0520.xml,6
1871,corpus/protocols/1871/prot-1871-urtima-ak--0912.xml,2
1871,corpus/protocols/1871/prot-1871-urtima-ak--0913.xml,1
1871,corpus/protocols/1871/prot-1871-urtima-ak--0915.xml,1
1871,corpus/protocols/1871/prot-1871-urtima-ak--0916.xml,1
1871,corpus/protocols/1871/prot-1871-urtima-ak--0922.xml,0
1871,corpus/protocols/1871/prot-1871-urtima-ak--0927.xml,0
1871,corpus/protocols/1871/prot-1871-urtima-ak--0930.xml,0
1871,corpus/protocols/1871/prot-1871-urtima-ak--1002.xml,29
1871,corpus/protocols/1871/prot-1871-urtima-ak--1003.xml,29
1871,corpus/protocols/1871/prot-1871-urtima-ak--1006.xml,3
1871,corpus/protocols/1871/prot-1871-urtima-ak--1007.xml,1
1871,corpus/protocols/1871/prot-1871-urtima-fk--0912.xml,6
1871,corpus/protocols/1871/prot-1871-urtima-fk--0913.xml,14
1871,corpus/protocols/1871/prot-1871-urtima-fk--0915.xml,7
1871,corpus/protocols/1871/prot-1871-urtima-fk--0916.xml,5
1871,corpus/protocols/1871/prot-1871-urtima-fk--0918.xml,7
1871,corpus/protocols/1871/prot-1871-urtima-fk--0922.xml,4
1871,corpus/protocols/1871/prot-1871-urtima-fk--0927.xml,1
1871,corpus/protocols/1871/prot-1871-urtima-fk--0930.xml,1
1871,corpus/protocols/1871/prot-1871-urtima-fk--1002.xml,84
1871,corpus/protocols/1871/prot-1871-urtima-fk--1003.xml,49
1871,corpus/protocols/1871/prot-1871-urtima-fk--1006.xml,0
1871,corpus/protocols/1871/prot-1871-urtima-fk--1007.xml,4
1872,corpus/protocols/1872/prot-1872--ak--0116.xml,2
1872,corpus/protocols/1872/prot-1872--ak--0117.xml,0
1872,corpus/protocols/1872/prot-1872--ak--0118.xml,2
1872,corpus/protocols/1872/prot-1872--ak--0120.xml,3
1872,corpus/protocols/1872/prot-1872--ak--0123.xml,14
1872,corpus/protocols/1872/prot-1872--ak--0124.xml,4
1872,corpus/protocols/1872/prot-1872--ak--0125.xml,7
1872,corpus/protocols/1872/prot-1872--ak--0126.xml,6
1872,corpus/protocols/1872/prot-1872--ak--0127.xml,18
1872,corpus/protocols/1872/prot-1872--ak--0129.xml,20
1872,corpus/protocols/1872/prot-1872--ak--0131.xml,8
1872,corpus/protocols/1872/prot-1872--ak--0203.xml,16
1872,corpus/protocols/1872/prot-1872--ak--0207.xml,0
1872,corpus/protocols/1872/prot-1872--ak--0210.xml,8
1872,corpus/protocols/1872/prot-1872--ak--0214.xml,17
1872,corpus/protocols/1872/prot-1872--ak--0217.xml,27
1872,corpus/protocols/1872/prot-1872--ak--0219.xml,1
1872,corpus/protocols/1872/prot-1872--ak--0221.xml,78
1872,corpus/protocols/1872/prot-1872--ak--0224.xml,3
1872,corpus/protocols/1872/prot-1872--ak--0226.xml,1
1872,corpus/protocols/1872/prot-1872--ak--0228.xml,63
1872,corpus/protocols/1872/prot-1872--ak--0229.xml,42
1872,corpus/protocols/1872/prot-1872--ak--0302.xml,104
1872,corpus/protocols/1872/prot-1872--ak--0304.xml,90
1872,corpus/protocols/1872/prot-1872--ak--0306.xml,76
1872,corpus/protocols/1872/prot-1872--ak--0308.xml,20
1872,corpus/protocols/1872/prot-1872--ak--0309.xml,80
1872,corpus/protocols/1872/prot-1872--ak--0312.xml,1
1872,corpus/protocols/1872/prot-1872--ak--0313.xml,149
1872,corpus/protocols/1872/prot-1872--ak--0315.xml,0
1872,corpus/protocols/1872/prot-1872--ak--0316.xml,55
1872,corpus/protocols/1872/prot-1872--ak--0318.xml,0
1872,corpus/protocols/1872/prot-1872--ak--0320.xml,99
1872,corpus/protocols/1872/prot-1872--ak--0322.xml,64
1872,corpus/protocols/1872/prot-1872--ak--0327.xml,2
1872,corpus/protocols/1872/prot-1872--ak--0330.xml,4
1872,corpus/protocols/1872/prot-1872--ak--0404.xml,50
1872,corpus/protocols/1872/prot-1872--ak--0405.xml,0
1872,corpus/protocols/1872/prot-1872--ak--0406.xml,90
1872,corpus/protocols/1872/prot-1872--ak--0410.xml,41
1872,corpus/protocols/1872/prot-1872--ak--0413.xml,43
1872,corpus/protocols/1872/prot-1872--ak--0415.xml,0
1872,corpus/protocols/1872/prot-1872--ak--0417.xml,97
1872,corpus/protocols/1872/prot-1872--ak--0418.xml,0
1872,corpus/protocols/1872/prot-1872--ak--0420.xml,104
1872,corpus/protocols/1872/prot-1872--ak--0422.xml,116
1872,corpus/protocols/1872/prot-1872--ak--0424.xml,128
1872,corpus/protocols/1872/prot-1872--ak--0425.xml,4
1872,corpus/protocols/1872/prot-1872--ak--0427.xml,11
1872,corpus/protocols/1872/prot-1872--ak--0430.xml,37
1872,corpus/protocols/1872/prot-1872--ak--0501.xml,28
1872,corpus/protocols/1872/prot-1872--ak--0503.xml,104
1872,corpus/protocols/1872/prot-1872--ak--0504.xml,34
1872,corpus/protocols/1872/prot-1872--ak--0506.xml,25
1872,corpus/protocols/1872/prot-1872--ak--0507.xml,5
1872,corpus/protocols/1872/prot-1872--ak--0508.xml,36
1872,corpus/protocols/1872/prot-1872--ak--0510.xml,77
1872,corpus/protocols/1872/prot-1872--ak--0511.xml,53
1872,corpus/protocols/1872/prot-1872--ak--0513.xml,36
1872,corpus/protocols/1872/prot-1872--ak--0514.xml,8
1872,corpus/protocols/1872/prot-1872--ak--0515.xml,0
1872,corpus/protocols/1872/prot-1872--ak--0516.xml,1
1872,corpus/protocols/1872/prot-1872--ak--0527.xml,4
1872,corpus/protocols/1872/prot-1872--fk--0116.xml,5
1872,corpus/protocols/1872/prot-1872--fk--0117.xml,10
1872,corpus/protocols/1872/prot-1872--fk--0120.xml,9
1872,corpus/protocols/1872/prot-1872--fk--0123.xml,10
1872,corpus/protocols/1872/prot-1872--fk--0124.xml,5
1872,corpus/protocols/1872/prot-1872--fk--0125.xml,4
1872,corpus/protocols/1872/prot-1872--fk--0126.xml,7
1872,corpus/protocols/1872/prot-1872--fk--0127.xml,2
1872,corpus/protocols/1872/prot-1872--fk--0129.xml,3
1872,corpus/protocols/1872/prot-1872--fk--0131.xml,0
1872,corpus/protocols/1872/prot-1872--fk--0203.xml,7
1872,corpus/protocols/1872/prot-1872--fk--0207.xml,3
1872,corpus/protocols/1872/prot-1872--fk--0210.xml,18
1872,corpus/protocols/1872/prot-1872--fk--0214.xml,1
1872,corpus/protocols/1872/prot-1872--fk--0217.xml,10
1872,corpus/protocols/1872/prot-1872--fk--0219.xml,0
1872,corpus/protocols/1872/prot-1872--fk--0221.xml,18
1872,corpus/protocols/1872/prot-1872--fk--0224.xml,10
1872,corpus/protocols/1872/prot-1872--fk--0226.xml,4
1872,corpus/protocols/1872/prot-1872--fk--0228.xml,61
1872,corpus/protocols/1872/prot-1872--fk--0229.xml,15
1872,corpus/protocols/1872/prot-1872--fk--0302.xml,78
1872,corpus/protocols/1872/prot-1872--fk--0304.xml,83
1872,corpus/protocols/1872/prot-1872--fk--0306.xml,42
1872,corpus/protocols/1872/prot-1872--fk--0309.xml,25
1872,corpus/protocols/1872/prot-1872--fk--0312.xml,7
1872,corpus/protocols/1872/prot-1872--fk--0313.xml,48
1872,corpus/protocols/1872/prot-1872--fk--0315.xml,4
1872,corpus/protocols/1872/prot-1872--fk--0316.xml,80
1872,corpus/protocols/1872/prot-1872--fk--0318.xml,2
1872,corpus/protocols/1872/prot-1872--fk--0320.xml,91
1872,corpus/protocols/1872/prot-1872--fk--0322.xml,10
1872,corpus/protocols/1872/prot-1872--fk--0327.xml,2
1872,corpus/protocols/1872/prot-1872--fk--0330.xml,1
1872,corpus/protocols/1872/prot-1872--fk--0404.xml,81
1872,corpus/protocols/1872/prot-1872--fk--0405.xml,2
1872,corpus/protocols/1872/prot-1872--fk--0406.xml,51
1872,corpus/protocols/1872/prot-1872--fk--0410.xml,59
1872,corpus/protocols/1872/prot-1872--fk--0413.xml,26
1872,corpus/protocols/1872/prot-1872--fk--0415.xml,5
1872,corpus/protocols/1872/prot-1872--fk--0417.xml,58
1872,corpus/protocols/1872/prot-1872--fk--0419.xml,40
1872,corpus/protocols/1872/prot-1872--fk--0420.xml,61
1872,corpus/protocols/1872/prot-1872--fk--0422.xml,61
1872,corpus/protocols/1872/prot-1872--fk--0424.xml,64
1872,corpus/protocols/1872/prot-1872--fk--0425.xml,1
1872,corpus/protocols/1872/prot-1872--fk--0427.xml,35
1872,corpus/protocols/1872/prot-1872--fk--0430.xml,51
1872,corpus/protocols/1872/prot-1872--fk--0501.xml,14
1872,corpus/protocols/1872/prot-1872--fk--0503.xml,148
1872,corpus/protocols/1872/prot-1872--fk--0504.xml,46
1872,corpus/protocols/1872/prot-1872--fk--0506.xml,19
1872,corpus/protocols/1872/prot-1872--fk--0507.xml,4
1872,corpus/protocols/1872/prot-1872--fk--0508.xml,54
1872,corpus/protocols/1872/prot-1872--fk--0510.xml,60
1872,corpus/protocols/1872/prot-1872--fk--0511.xml,26
1872,corpus/protocols/1872/prot-1872--fk--0513.xml,29
1872,corpus/protocols/1872/prot-1872--fk--0514.xml,0
1872,corpus/protocols/1872/prot-1872--fk--0515.xml,1
1872,corpus/protocols/1872/prot-1872--fk--0516.xml,4
1873,corpus/protocols/1873/prot-1873--ak--0118.xml,0
1873,corpus/protocols/1873/prot-1873--ak--0121.xml,2
1873,corpus/protocols/1873/prot-1873--ak--0122.xml,0
1873,corpus/protocols/1873/prot-1873--ak--0125.xml,15
1873,corpus/protocols/1873/prot-1873--ak--0127.xml,24
1873,corpus/protocols/1873/prot-1873--ak--0128.xml,10
1873,corpus/protocols/1873/prot-1873--ak--0129.xml,13
1873,corpus/protocols/1873/prot-1873--ak--0130.xml,6
1873,corpus/protocols/1873/prot-1873--ak--0201.xml,13
1873,corpus/protocols/1873/prot-1873--ak--0203.xml,0
1873,corpus/protocols/1873/prot-1873--ak--0205.xml,3
1873,corpus/protocols/1873/prot-1873--ak--0206.xml,0
1873,corpus/protocols/1873/prot-1873--ak--0208.xml,34
1873,corpus/protocols/1873/prot-1873--ak--0212.xml,0
1873,corpus/protocols/1873/prot-1873--ak--0215.xml,8
1873,corpus/protocols/1873/prot-1873--ak--0219.xml,6
1873,corpus/protocols/1873/prot-1873--ak--0222.xml,36
1873,corpus/protocols/1873/prot-1873--ak--0224.xml,0
1873,corpus/protocols/1873/prot-1873--ak--0226.xml,53
1873,corpus/protocols/1873/prot-1873--ak--0228.xml,0
1873,corpus/protocols/1873/prot-1873--ak--0301.xml,78
1873,corpus/protocols/1873/prot-1873--ak--0305.xml,125
