decade,name,born,municipality,district,chamber,year,id
ea_2077_63110_1_1931,August Herman Lindqvist,1863,,,,1931,lindqvist_august_herman_588667
ea_2077_63110_1_1931,Oscar Erik Nylander,1885,,,,1931,nylander_oscar_erik_66cead
ea_2077_63110_1_1931,Jonas Arthur Engberg,1888,,,,1931,engberg_jonas_arthur_4dd4b3
ea_2077_63110_1_1931,Axel Oskar Conrad Carleson,1868,,,,1931,carleson_axel_oskar_conrad_8022a5
ea_2077_63110_1_1931,Karl Kilbom,1885,,,,1931,kilbom_karl_c689c0
ea_2077_63110_1_1931,Otto Samuel Holmdahl,1881,,,,1931,holmdahl_otto_samuel_4718dc
ea_2077_63110_1_1931,Karl Edvard Johanson,1882,,,,1931,johanson_karl_edvard_a24c40
ea_2077_63110_1_1931,Carl Arne Forssell,1887,,,,1931,forssell_carl_arne_d33264
ea_2077_63110_1_1931,Carl Zeth Konstantin Höglund,1884,,,,1931,hoglund_carl_zeth_konstantin_dbc450
ea_2077_63110_1_1931,Bertha Wellin,1870,,,,1931,wellin_bertha_e78815
ea_2077_63110_1_1931,Erik Vilhelm Nygren,1897,,,,1931,nygren_erik_vilhelm_7904ca
ea_2077_63110_1_1931,Edoff Emanuel Andersson,1892,,,,1931,andersson_edoff_emanuel_f55a39
ea_2077_63110_1_1931,Ernst Gustaf Eug Eriksson,1881,,Stockholms län,,1931,eriksson_ernst_gustaf_eug_4efb5a
ea_2077_63110_1_1931,Johan Birger Christenson,1875,,,,1931,christenson_johan_birger_f918f6
ea_2077_63110_1_1931,Carl Walter Martin Andersson,1886,,,,1931,andersson_carl_walter_martin_e7e951
ea_2077_63110_1_1931,Gustaf Wilhelm Källman,1877,,,,1931,kallman_gustaf_wilhelm_533a56
ea_2077_63110_1_1931,Harald Laurin,1875,,,,1931,laurin_harald_063f5c
ea_2077_63110_1_1931,Karl Einar Ahl,1890,,,,1931,ahl_karl_einar_13679e
ea_2077_63110_1_1931,Ragnar Lundquist,1885,,,,1931,lundquist_ragnar_479ff6
ea_2077_63110_1_1931,Johannes Allan Andersson,1886,,,,1931,andersson_johannes_allan_470eb7
ea_2077_63110_1_1931,Gustav Adolf Mosesson,1877,,,,1931,mosesson_gustav_adolf_38704c
ea_2077_63110_1_1931,Nils Svante Flyg,1891,,Uppsala län,,1931,flyg_nils_svante_c4e18c
ea_2077_63110_1_1931,Nils Richard Wohlin,1881,,,,1931,wohlin_nils_richard_b24a3d
ea_2077_63110_1_1931,Karl August Olsson Borg,1866,,,,1931,borg_karl_august_olsson_beb364
ea_2077_63110_1_1931,Carl Gustaf Olsson,1885,,,,1931,olsson_carl_gustaf_9c03d0
ea_2077_63110_1_1931,Anders Vilhelm Lundstedt,1882,,,,1931,lundstedt_anders_vilhelm_3a4524
ea_2077_63110_1_1931,Karl Eric Björnberg,1872,,Södermanlands län,,1931,bjornberg_karl_eric_d1b0e9
ea_2077_63110_1_1931,Carl Johan Johansson,1867,,,,1931,johansson_carl_johan_aebe66
ea_2077_63110_1_1931,Per Conrad Jonsson,1886,,,,1931,jonsson_per_conrad_d356d2
ea_2077_63110_1_1931,Gustaf Olsson,1867,,,,1931,olsson_gustaf_76362e
ea_2077_63110_1_1931,Karl Teodor Andersson,1882,,,,1931,andersson_karl_teodor_3b5b66
ea_2077_63110_1_1931,Karl Olof Harald Andersson,1888,,,,1931,andersson_karl_olof_harald_1cf66f
ea_2077_63110_1_1931,Bror Carl Lundkvist,1878,,Östergötlands län,,1931,lundkvist_bror_carl_ee6fe0
ea_2077_63110_1_1931,David Hjalmar Pettersson,1866,,,,1931,pettersson_david_hjalmar_d6a018
ea_2077_63110_1_1931,Karl Selim Vallentin Ward,1888,,,,1931,ward_karl_selim_vallentin_1d5c56
ea_2077_63110_1_1931,Gustaf Adolf Björkman,1871,,,,1931,bjorkman_gustaf_adolf_76051b
ea_2077_63110_1_1931,Sven August Olsson,1870,,,,1931,olsson_sven_august_8fb5db
ea_2077_63110_1_1931,Oscar Gottfrid Karlsson,1882,,,,1931,karlsson_oscar_gottfrid_12f76c
ea_2077_63110_1_1931,Oscar Magnus Jonsson,1880,,,,1931,jonsson_oscar_magnus_acc157
ea_2077_63110_1_1931,Frans Oscar Ericson,1879,,,,1931,ericson_frans_oscar_ad8d91
ea_2077_63110_1_1931,Sven Peter Hollertz,1890,,,,1931,hollertz_sven_peter_bb897a
ea_2077_63110_1_1931,Axel Ivar Anderson,1891,,,,1931,anderson_axel_ivar_4f9916
ea_2077_63110_1_1931,Carl Sjögren,1869,,,,1931,sjogren_carl_204ec7
ea_2077_63110_1_1931,John Martin Skoglund,1892,,,,1931,skoglund_john_martin_f5b43d
ea_2077_63110_1_1931,Felix Teodor Hamrin,1875,,,,1931,hamrin_felix_teodor_197c91
ea_2077_63110_1_1931,Martin Lucas Petersson,1870,,,,1931,petersson_martin_lucas_42c8e8
ea_2077_63110_1_1931,Johan Erik Gereon Fast,1883,,,,1931,fast_johan_erik_gereon_07f571
ea_2077_63110_1_1931,Samuel Henrik Fabian Lilliecreutz,1866,,,,1931,lilliecreutz_samuel_henrik_fabian_dbd006
ea_2077_63110_1_1931,Carl Oskar Johanson,1870,,,,1931,johanson_carl_oskar_adf9df
ea_2077_63110_1_1931,Karl Abel Mauritz Andersson,1887,,,,1931,andersson_karl_abel_mauritz_35f0c6
ea_2077_63110_1_1931,Oscar Ludvig Carlström,1879,,,,1931,carlstrom_oscar_ludvig_bec823
ea_2077_63110_1_1931,Johan August Anton Svensson,1859,,,,1931,svensson_johan_august_anton_53194f
ea_2077_63110_1_1931,Johan Georg Johnsson,1877,,,,1931,johnsson_johan_georg_e098ca
ea_2077_63110_1_1931,Ernst Otto Magnusson,1864,,,,1931,magnusson_ernst_otto_b53539
ea_2077_63110_1_1931,Peter Magnus Olsson,1857,,,,1931,olsson_peter_magnus_d5d6e5
ea_2077_63110_1_1931,Josef Herman Blomquist,1879,,,,1931,blomquist_josef_herman_6c82f1
ea_2077_63110_1_1931,Johan Gustaf Svensson,1864,,,,1931,svensson_johan_gustaf_8e9f37
ea_2077_63110_1_1931,Gustaf Hjalmar Svensson,1881,,,,1931,svensson_gustaf_hjalmar_3fdabb
ea_2077_63110_1_1931,Per Gustaf Rosander,1882,,Kalmar län,,1931,rosander_per_gustaf_88f1ae
ea_2077_63110_1_1931,Sten Ragnar Valdemar Waldem,1877,,,,1931,waldem_sten_ragnar_valdemar_46692a
ea_2077_63110_1_1931,Sven Albert Johansson,1875,,,,1931,johansson_sven_albert_03dfe8
ea_2077_63110_1_1931,Karl Ernst Magnusson,1873,,,,1931,magnusson_karl_ernst_987e71
ea_2077_63110_1_1931,Gustaf Arthur Heiding,1883,,,,1931,heiding_gustaf_arthur_99375c
ea_2077_63110_1_1931,Robert Helmer Schött,1865,,,,1931,schott_robert_helmer_bc8581
ea_2077_63110_1_1931,Alfred Werner,1885,,,,1931,werner_alfred_1e316d
ea_2077_63110_1_1931,Karl Sigurd Anders Carlsson,1870,,,,1931,carlsson_karl_sigurd_anders_5ac6c1
ea_2077_63110_1_1931,Emil August Gustafson,1887,,Gotlands län,,1931,gustafson_emil_august_27b61e
ea_2077_63110_1_1931,Petter Theodor Gardell,1872,,,,1931,gardell_petter_theodor_cf3c0f
ea_2077_63110_1_1931,Gustaf Adolf Svedman,1878,,,,1931,svedman_gustaf_adolf_3949b8
ea_2077_63110_1_1931,Arvid Lars Johan Gardell,1887,,,,1931,gardell_arvid_lars_johan_11464a
ea_2077_63110_1_1931,John Jönsson,1862,,,,1931,jonsson_john_f030c1
ea_2077_63110_1_1931,Algot Åkesson Törnkvist,1879,,,,1931,tornkvist_algot_akesson_16a702
ea_2077_63110_1_1931,Björn Frithiofsson Holmgren,1872,,,,1931,holmgren_bjorn_frithiofsson_c5f950
ea_2077_63110_1_1931,Elof Wendel Hällgren,1887,,,,1931,hallgren_elof_wendel_98e77a
ea_2077_63110_1_1931,Ola Jeppsson,1887,,,,1931,jeppsson_ola_39a476
ea_2077_63110_1_1931,Greve Axelsson,1886,,,,1931,axelsson_greve_e22b7e
ea_2077_63110_1_1931,Per Nilsson,1865,,,,1931,nilsson_per_9c5fd7
ea_2077_63110_1_1931,Lars Borggren,1876,,,,1931,borggren_lars_0d8e33
ea_2077_63110_1_1931,Godsägare Greve,1855,,,,1931,greve_godsagare_4910ea
ea_2077_63110_1_1931,Nestor Hammarlund,1888,,,,1931,hammarlund_nestor_f7fae9
ea_2077_63110_1_1931,Lars Anton Björklund,1881,,,,1931,bjorklund_lars_anton_7ba62e
ea_2077_63110_1_1931,Swen Persson,1875,,,,1931,persson_swen_1357a2
ea_2077_63110_1_1931,Sven Bengtsson,1866,,,,1931,bengtsson_sven_a3198c
ea_2077_63110_1_1931,Nils Björk,1866,,,,1931,bjork_nils_e966ac
ea_2077_63110_1_1931,Karl Olof Emanuel Björck,1879,,,,1931,bjorck_karl_olof_emanuel_5bec84
ea_2077_63110_1_1931,Nils Winkler,1870,,,,1931,winkler_nils_a9e37a
ea_2077_63110_1_1931,Arthur Natanael Thomson,1891,,,,1931,thomson_arthur_natanael_73e271
ea_2077_63110_1_1931,Claes Lindskog,1870,,,,1931,lindskog_claes_31e54d
ea_2077_63110_1_1931,Olof Andersson,1875,,,,1931,andersson_olof_a7c6e8
ea_2077_63110_1_1931,Harry Walfrid August Weibull,1875,,,,1931,weibull_harry_walfrid_august_11d88d
ea_2077_63110_1_1931,Karl Anton Edvard Bergström,1888,,,,1931,bergstrom_karl_anton_edvard_64fa6d
ea_2077_63110_1_1931,Allan Georg Fredrik Vougt,1895,,Malmöhus län,,1931,vougt_allan_georg_fredrik_0e793d
ea_2077_63110_1_1931,Per Edvin Sköld,1891,,,,1931,skold_per_edvin_821db7
ea_2077_63110_1_1931,Nils Månsson,1869,,,,1931,mansson_nils_33b4d8
ea_2077_63110_1_1931,Nils Kortz Törnkvist,1868,,,,1931,tornkvist_nils_kortz_d48f99
ea_2077_63110_1_1931,Janne Nilsson,1882,,,,1931,nilsson_janne_e4beca
ea_2077_63110_1_1931,Johan Jönsson,1875,,,,1931,jonsson_johan_112b0c
ea_2077_63110_1_1931,Anders Olof Paulsen,1876,,,,1931,paulsen_anders_olof_c5b4d6
ea_2077_63110_1_1931,Erik Walfrid Ljung,1878,,,,1931,ljung_erik_walfrid_b260e3
ea_2077_63110_1_1931,Axel Alarik Pehrsson,1883,,,,1931,pehrsson_axel_alarik_a71581
ea_2077_63110_1_1931,Nils Johansson,1864,,,,1931,johansson_nils_4609dd
ea_2077_63110_1_1931,Axel Albert Lindqvist,1878,,,,1931,lindqvist_axel_albert_478ab7
ea_2077_63110_1_1931,Carl Larson,1871,,,,1931,larson_carl_a829ee
ea_2077_63110_1_1931,Albin Eriksson,1879,,,,1931,eriksson_albin_3b0c12
ea_2077_63110_1_1931,Anders Birger Andersson,1878,,,,1931,andersson_anders_birger_a8db85
ea_2077_63110_1_1931,Oskar Linus Andersson,1875,,,,1931,andersson_oskar_linus_8eb9c9
ea_2077_63110_1_1931,Ernst Johannes Wigforss,1881,,,,1931,wigforss_ernst_johannes_15f335
ea_2077_63110_1_1931,Olof Axel Edvard Lithander,1870,,,,1931,lithander_olof_axel_edvard_6c7205
ea_2077_63110_1_1931,Jakob Julius Hedvall,1886,,,,1931,hedvall_jakob_julius_6ad7e3
ea_2077_63110_1_1931,Johan Albin Ström,1892,,,,1931,strom_johan_albin_66d745
ea_2077_63110_1_1931,Frans Erik Wilhelm Olson,1886,,,,1931,olson_frans_erik_wilhelm_128497
ea_2077_63110_1_1931,Carl Wilhelm Oskar Höglund,1868,,,,1931,hoglund_carl_wilhelm_oskar_62be0a
ea_2077_63110_1_1931,Per Pehrsson,1867,,,,1931,pehrsson_per_400898
ea_2077_63110_1_1931,Algot Nathanael Sjöström,1879,,,,1931,sjostrom_algot_nathanael_08c109
ea_2077_63110_1_1931,Anders Ernst Theodor Wijkander,1880,,Göteborgs och Bohus län,,1931,wijkander_anders_ernst_theodor_395f0b
ea_2077_63110_1_1931,Oscar Nathanael Olsson,1856,,,,1931,olsson_oscar_nathanael_f242cc
ea_2077_63110_1_1931,Cornelius Olsson,1857,,,,1931,olsson_cornelius_86bd2d
ea_2077_63110_1_1931,Oscar Osberg,1872,,,,1931,osberg_oscar_450ac5
ea_2077_63110_1_1931,Carl Magnus Larsson Brännberg,1884,,,,1931,brannberg_carl_magnus_larsson_4b77a5
ea_2077_63110_1_1931,Anders Teodor Adolf Wallerius,1874,,,,1931,wallerius_anders_teodor_adolf_0cc207
ea_2077_63110_1_1931,Johannes Victor Mårtenson,1885,,,,1931,martenson_johannes_victor_81aa9e
ea_2077_63110_1_1931,Herman Andersson,1869,,,,1931,andersson_herman_bc68e0
ea_2077_63110_1_1931,Karl Gustaf Karlsson,1889,,Älvsborgs län,,1931,karlsson_karl_gustaf_e0ce62
ea_2077_63110_1_1931,Arthur Wilhelm Gustafson,1870,,,,1931,gustafson_arthur_wilhelm_d39658
ea_2077_63110_1_1931,Anders Emil Hansson,1882,,,,1931,hansson_anders_emil_ba234e
ea_2077_63110_1_1931,Anders Lindgren,1874,,,,1931,lindgren_anders_b1ed84
ea_2077_63110_1_1931,Carl Thore Jonas Alströmer,1879,,,,1931,alstromer_carl_thore_jonas_0e76b3
ea_2077_63110_1_1931,Carl Petrus Olsson,1881,,,,1931,olsson_carl_petrus_727dbe
ea_2077_63110_1_1931,August Danielsson,1876,,,,1931,danielsson_august_9aabf5
ea_2077_63110_1_1931,Johan Lennart Johansson,1884,,,,1931,johansson_johan_lennart_14a4bd
ea_2077_63110_1_1931,Anders Birger Petersson,1885,,,,1931,petersson_anders_birger_c07b33
ea_2077_63110_1_1931,Justus Edvin Leffler,1875,,,,1931,leffler_justus_edvin_498749
ea_2077_63110_1_1931,Johan Josef Emanuel Weijne,1893,,,,1931,weijne_johan_josef_emanuel_c3a75f
ea_2077_63110_1_1931,Johan Otto Johansson,1869,,,,1931,johansson_johan_otto_34d8da
ea_2077_63110_1_1931,Karl Arthur Ryberg,1882,,Skaraborgs län,,1931,ryberg_karl_arthur_8b0c4b
ea_2077_63110_1_1931,Karl Hilding Magnusson,1877,,,,1931,magnusson_karl_hilding_e60867
ea_2077_63110_1_1931,Helge Karl Vilhelm Bäcklund,1880,,,,1931,backlund_helge_karl_vilhelm_566b65
ea_2077_63110_1_1931,Carl Emil Bengtsson,1875,Kullen,,,1931,bengtsson_carl_emil_69eb70
ea_2077_63110_1_1931,Gustav Albert Johanson,1887,,,,1931,johanson_gustav_albert_9b3b74
ea_2077_63110_1_1931,Carl Otto Vahlstedt,1874,,,,1931,vahlstedt_carl_otto_5c8787
ea_2077_63110_1_1931,Carl Arvid Anderson,1887,,,,1931,anderson_carl_arvid_c06980
ea_2077_63110_1_1931,Erik Bernhard Nordkvist,1889,,,,1931,nordkvist_erik_bernhard_b2c3e0
ea_2077_63110_1_1931,Johan Albert Leander Persson,1887,,Värmlands län,,1931,persson_johan_albert_leander_2fc1ce
ea_2077_63110_1_1931,Carl Petter Jansson,1858,,,,1931,jansson_carl_petter_d958e1
ea_2077_63110_1_1931,Herman Norling,1889,,,,1931,norling_herman_da41c0
ea_2077_63110_1_1931,Nils Persson,1873,,,,1931,persson_nils_149565
ea_2077_63110_1_1931,August Konrad Ferdinand Spångberg,1893,,,,1931,spangberg_august_konrad_ferdinand_ded680
ea_2077_63110_1_1931,Carl Joel Björling,1875,,,,1931,bjorling_carl_joel_db9113
ea_2077_63110_1_1931,Anders Norsell,1874,,,,1931,norsell_anders_315152
ea_2077_63110_1_1931,Anders Gustaf Olson,1879,,,,1931,olson_anders_gustaf_ed82d5
ea_2077_63110_1_1931,Emil Andersson,1876,,,,1931,andersson_emil_33b0a5
ea_2077_63110_1_1931,Råda Prästbol,1873,,Örebro län,,1931,prastbol_rada_3b5c1f
ea_2077_63110_1_1931,Anders Anderson,1874,,,,1931,anderson_anders_20c35f
ea_2077_63110_1_1931,Gunnar Persson,1885,,,,1931,persson_gunnar_010c46
ea_2077_63110_1_1931,Edvard Jansson Uddenberg,1870,,,,1931,uddenberg_edvard_jansson_6a187d
ea_2077_63110_1_1931,Olof Nilsson,1874,,,,1931,nilsson_olof_180e96
ea_2077_63110_1_1931,Fredrik Vilhelm Sandwall,1877,,,,1931,sandwall_fredrik_vilhelm_acb857
ea_2077_63110_1_1931,Johan Adolf Bertil Mogård,1892,,,,1931,mogard_johan_adolf_bertil_6b6e19
ea_2077_63110_1_1931,Elof Ljunggren,1869,,,,1931,ljunggren_elof_18ff8c
ea_2077_63110_1_1931,Ernst Åqvist,1875,,Västmanlands län,,1931,aqvist_ernst_aa11f7
ea_2077_63110_1_1931,Viktor Larsson,1869,,,,1931,larsson_viktor_c4f789
ea_2077_63110_1_1931,Oskar Emil Olovson,1883,,,,1931,olovson_oskar_emil_33ab35
ea_2077_63110_1_1931,Johan Anton Eklund,1883,,,,1931,eklund_johan_anton_457b71
ea_2077_63110_1_1931,Johan August Ander,1869,,,,1931,ander_johan_august_9ed983
ea_2077_63110_1_1931,Anders Johan Johansson,1863,,,,1931,johansson_anders_johan_1bd75a
ea_2077_63110_1_1931,John Rikard Olsson,1878,,,,1931,olsson_john_rikard_db79d4
ea_2077_63110_1_1931,Johan Bernhard Eriksson,1878,,,,1931,eriksson_johan_bernhard_bc7e50
ea_2077_63110_1_1931,Anders Olsson,1885,,,,1931,olsson_anders_5cc1c2
ea_2077_63110_1_1931,Carl Robert Jansson,1868,,,,1931,jansson_carl_robert_efef27
ea_2077_63110_1_1931,Gustaf Kristoffer Pettersson,1885,,,,1931,pettersson_gustaf_kristoffer_812e1f
ea_2077_63110_1_1931,Gustaf Henning Andersson,1884,,,,1931,andersson_gustaf_henning_4a4a5e
ea_2077_63110_1_1931,Evald Eriksson,1883,,,,1931,eriksson_evald_6334b1
ea_2077_63110_1_1931,Jones Erik Andersson,1881,,,,1931,andersson_jones_erik_dd1167
ea_2077_63110_1_1931,August Vilhelm Sävström,1879,,,,1931,savstrom_august_vilhelm_1cf617
ea_2077_63110_1_1931,Jonas Nikolaus Svedberg,1881,,,,1931,svedberg_jonas_nikolaus_76cf6d
ea_2077_63110_1_1931,Olof Johansson,1867,,,,1931,johansson_olof_2f0be2
ea_2077_63110_1_1931,Johan Viktor Herou,1889,,,,1931,herou_johan_viktor_0a11ac
ea_2077_63110_1_1931,Nils Holmström,1884,,,,1931,holmstrom_nils_dbcd55
ea_2077_63110_1_1931,Karl Fabian Månsson,1872,,,,1931,mansson_karl_fabian_191067
ea_2077_63110_1_1931,Axel Emil Hultman,1880,,,,1931,hultman_axel_emil_8b097f
ea_2077_63110_1_1931,Ernst Isedor Lindley,1878,,,,1931,lindley_ernst_isedor_4064e4
ea_2077_63110_1_1931,Anders Hilding,1869,,,,1931,hilding_anders_62e338
ea_2077_63110_1_1931,Carl Johan Högström,1880,,,,1931,hogstrom_carl_johan_f28f66
ea_2077_63110_1_1931,Johan Mauritz Västberg,1886,,,,1931,vastberg_johan_mauritz_dbe029
ea_2077_63110_1_1931,Gerhard Strindiund,1890,,,,1931,strindiund_gerhard_931c84
ea_2077_63110_1_1931,Petrus Bergström,1881,,,,1931,bergstrom_petrus_cf03df
ea_2077_63110_1_1931,Nils Victor Sandström,1874,,,,1931,sandstrom_nils_victor_244b65
ea_2077_63110_1_1931,Eric Oscar Öhman,1886,,,,1931,ohman_eric_oscar_0d4b75
ea_2077_63110_1_1931,Per Jonas Edberg,1878,,,,1931,edberg_per_jonas_847895
ea_2077_63110_1_1931,Carl Oscar Johansson,1875,,,,1931,johansson_carl_oscar_087003
ea_2077_63110_1_1931,Ernst Gunnar Harald Berg,1886,,,,1931,berg_ernst_gunnar_harald_165f01
ea_2077_63110_1_1931,Paulus Samuel Hedlund,1878,,,,1931,hedlund_paulus_samuel_f357e6
ea_2077_63110_1_1931,Verner Vilhelm Hedlund,1883,,,,1931,hedlund_verner_vilhelm_9f1da5
ea_2077_63110_1_1931,Johan Olofsson,1860,,,,1931,olofsson_johan_b17712
ea_2077_63110_1_1931,Nils Olsson,1873,,,,1931,olsson_nils_5e05db
ea_2077_63110_1_1931,Per Persson,1869,,,,1931,persson_per_eb764b
ea_2077_63110_1_1931,Olof Evert Sandberg,1886,,,,1931,sandberg_olof_evert_bf1a38
ea_2077_63110_1_1931,Ewald Eug Lindmark,1885,,,,1931,lindmark_ewald_eug_129f7b
ea_2077_63110_1_1931,Elof Herman Lindberg,1891,,,,1931,lindberg_elof_herman_9b1052
ea_2077_63110_1_1931,Anton Wikström,1876,,,,1931,wikstrom_anton_e2fb1e
ea_2077_63110_1_1931,Adolf Wiklund,1859,,,,1931,wiklund_adolf_b1a99f
ea_2077_63110_1_1931,Per Johan Näslund,1886,,,,1931,naslund_per_johan_4cc1b4
ea_2077_63110_1_1931,Johan Bernhard Wiklund,1886,,Norrbottens län,,1931,wiklund_johan_bernhard_fc9e4a
ea_2077_63110_1_1931,Nils Erik Nilsson,1866,,,,1931,nilsson_nils_erik_89efec
ea_2077_63110_1_1931,Ernst August Hage,1876,,,,1931,hage_ernst_august_569519
ea_2077_63110_1_1931,Peter Jöran Grapenson,1878,,,,1931,grapenson_peter_joran_9b547e
ea_2077_63110_1_1931,Gustaf Harald Lundström,1890,,,,1931,lundstrom_gustaf_harald_aabda4
ea_2077_63110_1_1931,Oscar Wilhelm Lövgren,1888,,,,1931,lovgren_oscar_wilhelm_f8258d
ea_2077_63110_1_1931,Gustaf Reinhold Selberg,1884,,,,1931,selberg_gustaf_reinhold_41e4d8
ea_2077_63111_1_1921,Ernst Trygger,1857,,,,1921,trygger_ernst_4c845d
ea_2077_63111_1_1921,Ernst Alarik Klefbeck,1866,,,,1921,klefbeck_ernst_alarik_bb7126
ea_2077_63111_1_1921,Sten Stendahl,1876,,,,1921,stendahl_sten_95436c
ea_2077_63111_1_1921,Charles Gustaf Lindley,1865,,,,1921,lindley_charles_gustaf_93e1a0
ea_2077_63111_1_1921,Jan Erik Berglund,1864,,,,1921,berglund_jan_erik_5ac594
ea_2077_63111_1_1921,Johan Östberg,1855,,,,1921,ostberg_johan_575ea4
ea_2077_63111_1_1921,Carl Bernhard Romanus,1876,,,,1921,romanus_carl_bernhard_8e0d6b
ea_2077_63111_1_1921,Herman Fredrik Lamm,1853,,,,1921,lamm_herman_fredrik_28db21
ea_2077_63111_1_1921,Oscar Fredrik Borge,1862,,Stockholms län,,1921,borge_oscar_fredrik_508b5c
ea_2077_63111_1_1921,Fritz Gustav Möller,1884,,,,1921,moller_fritz_gustav_629f00
ea_2077_63111_1_1921,Byråchef Greve,1860,,,,1921,greve_byrachef_37a9e7
ea_2077_63111_1_1921,Karl Gustaf Theodor Borell,1869,,,,1921,borell_karl_gustaf_theodor_18e2c7
ea_2077_63111_1_1921,Helge Mattias Bäckström,1865,,,,1921,backstrom_helge_mattias_bebb8a
ea_2077_63111_1_1921,Nils Adolf Berge,1869,,,,1921,berge_nils_adolf_65d30c
ea_2077_63111_1_1921,Fredrik Arvid Erikson,1865,,Uppsala län,,1921,erikson_fredrik_arvid_339e48
ea_2077_63111_1_1921,Pro- Axel,1870,,,,1921,axel_pro-_1b219f
ea_2077_63111_1_1921,Edvard Jansson Hagtält,1873,,,,1921,hagtalt_edvard_jansson_63a6af
ea_2077_63111_1_1921,Nils Erik Alexanderson,1875,,Södermanlands län,,1921,alexanderson_nils_erik_1f4d37
ea_2077_63111_1_1921,Carl Emil Svensson,1879,,,,1921,svensson_carl_emil_e0a3a6
ea_2077_63111_1_1921,Assar Emanuel Åkerman,1860,,,,1921,akerman_assar_emanuel_98af51
ea_2077_63111_1_1921,Axel Modig,1859,,,,1921,modig_axel_d76034
ea_2077_63111_1_1921,Gustaf Robert Sederholm,1868,,,,1921,sederholm_gustaf_robert_d28ddb
ea_2077_63111_1_1921,Frans Oskar Strutz,1864,,Östergötlands län,,1921,strutz_frans_oskar_a2e6d8
ea_2077_63111_1_1921,Johan Axel Träff,1875,,,,1921,traff_johan_axel_bddc12
ea_2077_63111_1_1921,Karl Gustaf Westman,1876,,,,1921,westman_karl_gustaf_61d18e
ea_2077_63111_1_1921,Oscar Herman August Fleming,1859,,,,1921,fleming_oscar_herman_august_d3b40c
ea_2077_63111_1_1921,Johan Einar Ossian Thulin,1883,,,,1921,thulin_johan_einar_ossian_de583a
ea_2077_63111_1_1921,Axel Theodor Adelswärd,1860,,,,1921,adelsward_axel_theodor_3cdae2
ea_2077_63111_1_1921,Per Albert Bergström,1869,,,,1921,bergstrom_per_albert_e0e690
ea_2077_63111_1_1921,Henning Gösta Andersson,1877,,,,1921,andersson_henning_gosta_01c0c8
ea_2077_63111_1_1921,Carl Johan Gustaf Swartz,1858,,Fönköpings län,,1921,swartz_carl_johan_gustaf_e5d58d
ea_2077_63111_1_1921,Karl Johan Alfred Gustafsson,1862,,,,1921,gustafsson_karl_johan_alfred_f6f66d
ea_2077_63111_1_1921,Landssekrete- Greve,1861,,,,1921,greve_landssekrete-_2e88a7
ea_2077_63111_1_1921,Salomon Malkolm Petterson,1862,,,,1921,petterson_salomon_malkolm_c3f6cd
ea_2077_63111_1_1921,Karl Johan Ekman,1863,,,,1921,ekman_karl_johan_512b2d
ea_2077_63111_1_1921,Johan Albert Eriksson,1857,,Kronobergs län,,1921,eriksson_johan_albert_b10550
ea_2077_63111_1_1921,Aaby Arvid Wilhelm Eriesson,1859,,,,1921,eriesson_aaby_arvid_wilhelm_1b9336
ea_2077_63111_1_1921,August Ljunggren,1874,,,,1921,ljunggren_august_3c6084
ea_2077_63111_1_1921,Nils Anton Bondeson,1872,,,,1921,bondeson_nils_anton_59be37
ea_2077_63111_1_1921,Axel Rudolf Rooth,1858,,Kalmar län,,1921,rooth_axel_rudolf_82cc70
ea_2077_63111_1_1921,Axel Olof Rune,1866,,,,1921,rune_axel_olof_4e3320
ea_2077_63111_1_1921,Sven Erik Andersson,1870,,,,1921,andersson_sven_erik_70cb87
ea_2077_63111_1_1921,Carl Petrus Valdemar Nilsson,1881,,,,1921,nilsson_carl_petrus_valdemar_d4c2fc
ea_2077_63111_1_1921,Gustaf Henrik Malmberg,1869,,,,1921,malmberg_gustaf_henrik_a3ac74
ea_2077_63111_1_1921,John Jeansson,1865,,,,1921,jeansson_john_f7c872
ea_2077_63111_1_1921,Carl Gustaf Boberg,1859,,,,1921,boberg_carl_gustaf_5da138
ea_2077_63111_1_1921,Lars Gunnar Bodin,1872,,,,1921,bodin_lars_gunnar_a1e3a5
ea_2077_63111_1_1921,Lands- Greve,1855,,,,1921,greve_lands-_821784
ea_2077_63111_1_1921,Johan Ingmansson,1845,,,,1921,ingmansson_johan_380cec
ea_2077_63111_1_1921,Johan Gustaf Carlsson,1884,,,,1921,carlsson_johan_gustaf_3508c7
ea_2077_63111_1_1921,Karl Johansson,1880,,,,1921,johansson_karl_cc37f3
ea_2077_63111_1_1921,Kjell Ragnar Mac-Dougall Barnekow,1877,,,,1921,barnekow_kjell_ragnar_mac-dougall_b15838
ea_2077_63111_1_1921,Gustaf Nilsson,1880,,,,1921,nilsson_gustaf_e485b1
ea_2077_63111_1_1921,Johan Nilsson,1874,,,,1921,nilsson_johan_7858e1
ea_2077_63111_1_1921,Fredrik William Linder,1876,,,,1921,linder_fredrik_william_e7b8a6
ea_2077_63111_1_1921,Otto August Bruhn,1872,,,,1921,bruhn_otto_august_379547
ea_2077_63111_1_1921,Ilof Bernhard Andersson,1873,,,,1921,andersson_ilof_bernhard_9ef077
ea_2077_63111_1_1921,Nils August Nilsson,1867,,,,1921,nilsson_nils_august_44e0c2
ea_2077_63111_1_1921,Knut Ebbe Geijer,1864,,,,1921,geijer_knut_ebbe_22fc3f
