wiki_id,alias,name
Q5542896,Adlersparre i Arvika,Rudolf Adlersparre
Q5542896,Adlersparre i Gustafsvik,Rudolf Adlersparre
Q5543002,Adolfsson i Västerås,Tage Adolfsson
Q5543430,Agerberg i Frösön,Nils Agerberg
Q5543430,Agerberg i Östersund,Nils Agerberg
Q5543495,,Per Arne Aglert
Q5543777,Ahl i Norrtälje,Einar Ahl
Q5543777,Carl Einar Ahl,Einar Ahl
Q5543777,Karl Einar Ahl,Einar Ahl
Q5543827,Ahlberg i Lidingö,Ernst Ahlberg
Q5543827,Ahlberg i Stockholm,Ernst Ahlberg
Q5543827,Carl Ernst Nathanael Ahlberg,Ernst Ahlberg
Q5543988,Ahlfvengren i Halmstad,Fredrik Elias Ahlfvengren
Q5543988,Ahlfvengren i Stockholm,Fredrik Elias Ahlfvengren
Q5543988,Frederik Elias Ahlfvengren,Fredrik Elias Ahlfvengren
Q5543999,,Anders Ahlgren
Q5544009,Ahlgren i Ala,Erik Ahlgren
Q5544085,Ahlkvist i Jordholmen,Emil Ahlkvist
Q5544085,Karl Emil Ahlkvist,Emil Ahlkvist
Q5544137,Lars Folke Ahlmark,Lars Ahlmark
Q5544145,Bengt Alvar Ingemar Ahlquist,Bengt Ahlquist
Q5544172,,Johnny Ahlqvist
Q5544228,Ahlsten i Alva,Johan Ahlsten
Q5544228,Ahlsten i Hemse,Johan Ahlsten
Q5544237,Ahlstrand i Umeå,Albin Ahlstrand
Q5544237,Göran Albin Ahlstrand,Albin Ahlstrand
Q5544289,,Lars Ahlström
Q5544294,Ahlström i Malmö,Olof Ahlström
Q5544294,Olof Christian Ahlström,Olof Ahlström
Q5544520,Ahrenberg i Göteborg,Henrik Ahrenberg
Q5544520,Henrik Elis Ahrenberg,Henrik Ahrenberg
Q5544850,,Christer Akej
Q5545566,Albertsson i Tenhult,Eskil Albertsson
Q5545566,Axel Eskil Albert Albertsson,Eskil Albertsson
Q5545831,Aldén i Degerfors,Olle Aldén
Q5545831,Axel Olof Aldén,Olle Aldén
Q5546036,Alemyr i Vimmerby,Stig Alemyr
Q5546036,Stig Roland Alemyr,Stig Alemyr
Q5546257,Alexanderson i Lidingö,Erik Alexanderson
Q5546257,Karl Erik Alexanderson,Erik Alexanderson
Q5546265,Alexanderson i Ekensholm,Carl Alexanderson
Q5546265,Carl Abraham Alexanderson,Carl Alexanderson
Q5546274,Alexanderson i Stockholm,Nils Alexanderson
Q5546274,Nils Erik Alexanderson,Nils Alexanderson
Q5546459,,Thoralf Alfsson
Q5546483,,Stig Alftin
Q5547309,Almén i Stockholm,August Almén
Q5547309,August Teodor Almén,August Almén
Q5547309,August Theodor Almén,August Almén
Q5547315,Almén i Göteborg,Frans Almén
Q5547336,Almer i Varberg,Johan Severin Almer
Q5547372,Almgren i Stockholm,Fredrik Almgren
Q5547372,Fredrik August Almgren,Fredrik Almgren
Q5547383,Almgren i Norrahammar,Harald Almgren
Q5547383,Nils Oskar Harald Almgren,Harald Almgren
Q5547407,Almgren i Stockholm,Oscar Almgren
Q5547407,Oscar Mauritz Almgren,Oscar Almgren
Q5547436,Almkvist i Skellefteå,John Almkvist
Q5547436,Almkvist i Äppelviken,John Almkvist
Q5547436,Nils Johan Fredrik Almkvist,John Almkvist
Q5547532,Almqvist i Umeå,Erik Viktor Almquist
Q5547532,Erik Almqvist i Umeå,Erik Viktor Almquist
Q5547532,Erik Victor Almqvist,Erik Viktor Almquist
Q5547542,Almqvist i Jönköping,Gustaf Almquist
Q5547542,Johan Gustaf Almquist,Gustaf Almquist
Q5547542,Johan Gustaf Almqvist,Gustaf Almquist
Q5547561,Almqvist i Janslunda,Knut Almqvist
Q5547561,K.F.G. Almqvist,Knut Almqvist
Q5547561,Knut Fredrik Gerhard Almqvist,Knut Almqvist
Q5547641,Almqvist i Stockholm,Ludvig Teodor Almqvist
Q5547641,Ludvig Almqvist,Ludvig Teodor Almqvist
Q5547641,Ludvig Theodor Almqvist,Ludvig Teodor Almqvist
Q5547719,Adolf Fredrik Robert Almström,Robert Almström
Q5547719,Almström i Stockholm,Robert Almström
Q5547863,,Hans Alsén
Q5547873,,Lennart Alsén
Q5548000,Alströmer i Halmstad,Oscar Alströmer
Q5548000,Carl Jonas Oscar Alströmer,Oscar Alströmer
Q5548010,Alströmer i Östad,Thore Alströmer
Q5548010,Carl Thore Jonas Alströmer,Thore Alströmer
Q5548100,Carl Peter Althin,Peter Althin
Q5548121,Altin i Västerås,Lars Magnus Altin
Q5548121,L. M. Altin,Lars Magnus Altin
Q5548860,Amilon i Everöd,Johan Amilon
Q5548860,Johan Andersson Amilon,Johan Amilon
Q5548860,Johannes Amilon,Johan Amilon
Q5548875,,Jabar Amin
Q5549004,Amnéus i Mariestad,Herman Amnéus
Q5549004,Herman Nestor Emanuel Amnéus,Herman Amnéus
Q5551491,Adamsson i Malmö,Erik Adamsson
Q5551491,Erik Selmer Johan Adamsson,Erik Adamsson
Q5552169,Adolf Edvin Alexandersson,Adolf Alexandersson
Q5552169,Alexandersson i Öckerö,Adolf Alexandersson
Q5552279,Alkman i Göteborg,Edvard Alkman
Q5552279,Alkman i Stenkullen,Edvard Alkman
Q5552279,Edvard Petrus Alkman,Edvard Alkman
Q5552429,Almquist i Stockholm,Gustaf Fridolf Almquist
Q5552429,Almqvist i Stockholm,Gustaf Fridolf Almquist
Q5552491,Alsterlund i Luleå,Magnus Alsterlund
Q5552501,Alströmer i Östad,Jonas Alströmer d.y.
Q5552501,Jonas Alströmer,Jonas Alströmer d.y.
Q5552957,Ander i Hårsbäck,August Ander
Q5552957,Johan August Ander,August Ander
Q5552957,Johan August Ander i Hårsbäck.,August Ander
Q5553053,Anderberg i Vollsjö,Rudolf Anderberg
Q5553053,Hugo Rudolf Anderberg,Rudolf Anderberg
Q5553428,Anders August Anderson,August Anderson i Västanå
Q5553428,Anderson i Västanå,August Anderson i Västanå
Q5553428,August Anderson,August Anderson i Västanå
Q5553446,Anderson i Bromma,Carl Albert Anderson
Q5553446,Anderson i Stockholm,Carl Albert Anderson
Q5553482,Anderson i Knapasjö,Edor Anderson
Q5553482,Carl Edor Anderson,Edor Anderson
Q5553493,Anderson i Hägelåkra,Erik Anderson i Hägelåkra
Q5553493,Erik Anderson,Erik Anderson i Hägelåkra
Q5553493,Sven Erik Anderson,Erik Anderson i Hägelåkra
Q5553501,Anderson i Stockholm,Frans Albert Anderson
Q5553524,Anders Gustaf Anderson,Gustaf Anderson i Himmelsby
Q5553524,Anderson i Himmelsby,Gustaf Anderson i Himmelsby
Q5553542,Anderson i Linköping,Ivar Anderson
Q5553542,Anderson i Stockholm,Ivar Anderson
Q5553542,Axel Ivar Anderson,Ivar Anderson
Q5553550,Anderson i Arboga,Iwar Anderson
Q5553568,Anderson i Hälla,Jan Anderson
Q5553576,Anderson i Säby,Johan Eric Anderson
Q5553580,Anderson i Tenhult,Johan Anderson i Tenhult
Q5553580,"J. Anderson, från Tenhult",Johan Anderson i Tenhult
Q5553580,Johan Anderson,Johan Anderson i Tenhult
Q5553616,Anderson i Sundsvall,John Anderson i Sundsvall
Q5553616,Johan Richard Anderson,John Anderson i Sundsvall
Q5553680,Anderson i Hasselbol,Olof Anderson i Hasselbol
Q5553680,Olof Anderson,Olof Anderson i Hasselbol
Q5553810,Karl Abel Mauritz Andersson,Abel Andersson
Q5553810,Karl Albin Mauritz Andersson,Abel Andersson
Q5553830,Alf Emanuel Andersson,Alf Andersson
Q5553830,Andersson i Essvik,Alf Andersson
Q5553840,Alfred Andersson,Alfred Andersson i Bussjö
Q5553840,Andersson i Bussjö,Alfred Andersson i Bussjö
Q5553846,Alfred Andersson i Fallsberg,Alfred Andersson
Q5553846,Anders Alfred Andersson,Alfred Andersson
Q5553846,Andersson i Fallsberg,Alfred Andersson
Q5553850,Alfred Andersson,Alfred Andersson i Munka-Ljungby
Q5553850,Andersson i Munka-Ljungby,Alfred Andersson i Munka-Ljungby
Q5553863,Andersson i Tungelsta,Allan Andersson
Q5553863,Johannes Allan Andersson,Allan Andersson
Q5553885,Anders Andersson,Anders Andersson
Q5553885,Karl Ivan Anders Andersson,Anders Andersson
Q5553903,Anders Andersson,Anders Andersson i Backgården
Q5553903,Andersson i Backgården,Anders Andersson i Backgården
Q5553911,Anders Andersson,Anders Andersson i Hakarp
Q5553911,Andersson i Hakarp,Anders Andersson i Hakarp
Q5553916,Anders Andersson,Anders Andersson i Källtorp
Q5553916,Andersson i Källtorp,Anders Andersson i Källtorp
Q5553920,Anders Andersson,Anders Andersson i Lund
Q5553920,Andersson i Lund,Anders Andersson i Lund
Q5553924,Anders Andersson,Anders Andersson i Olsbenning
Q5553924,Andersson i Olsbenning,Anders Andersson i Olsbenning
Q5553930,Anders Andersson,Anders Andersson i Smedbyn
Q5553930,Andersson i Smedbyn,Anders Andersson i Smedbyn
Q5553934,Anders Andersson,Anders Andersson i Torp
Q5553934,Andersson i Torp,Anders Andersson i Torp
Q5553942,Anders Birger Andersson,Anders Andersson
Q5553942,Andersson i Falkenberg,Anders Andersson
Q5553949,Anders Andersson,Anders Andersson i Greby
Q5553949,Andersson i Greby,Anders Andersson i Greby
Q5553950,Anders Andersson,Anders Andersson i Intagan
Q5553950,Andersson i Intagan,Anders Andersson i Intagan
Q5553954,Anders Andersson,Anders Andersson i Markaryd
Q5553954,Andersson i Markaryd,Anders Andersson i Markaryd
Q5553957,Anders Andersson,Anders Andersson i Nyckelby
Q5553957,Andersson i Nyckelby,Anders Andersson i Nyckelby
Q5553964,Andersson i Helgesta,Anders Petter Andersson
Q5553974,Andersson i Gisselås,Andreas Andersson
Q5553978,Andersson i Mosserudstorp,Andreas Andersson i Mosserudstorp
Q5553978,Andreas Andersson,Andreas Andersson i Mosserudstorp
Q5553993,Arne Andersson i Ljung,Arne Andersson
Q5553993,Lars Arne Andersson,Arne Andersson
Q5554025,Andersson i Ryggestad,Arvid Andersson
Q5554025,"Nils Arvid Andersson,",Arvid Andersson
Q5554046,,Axel Andersson
Q5554055,Andersson i Kroken,Axel Andersson i Kroken
Q5554055,Axel Andersson,Axel Andersson i Kroken
Q5554055,Axel Andersson (F),Axel Andersson i Kroken
Q5554059,Andersson i Örnsköldsvik,Axel Andersson i Örnsköldsvik
Q5554059,Mårten Axel Johannes Andersson,Axel Andersson i Örnsköldsvik
Q5554157,Andersson i Surahammar,Bertil Andersson
Q5554157,Karl Bertil Andersson,Bertil Andersson
Q5554160,,Birger Andersson
Q5554162,Andersson i Tidaholm,Birger Andersson
Q5554162,Axel Gustav Birger Andersson,Birger Andersson
Q5554248,,Börje Andersson
Q5554264,Andersson i Skeenda,Carl Andersson i Björnlunda
Q5554264,Carl Gustaf Andersson,Carl Andersson i Björnlunda
Q5554268,Andersson i Hamra,Carl Andersson i Hamra
Q5554268,Carl Johan Andersson,Carl Andersson i Hamra
Q5554283,Andersson i Malmö,Carl Andersson i Malmö
Q5554283,Carl August Andersson,Carl Andersson i Malmö
Q5554287,Andersson i Vallby,Carl Andersson i Vallby
Q5554287,Carl Andersson,Carl Andersson i Vallby
Q5554375,Anders Edvard Andersson,Edvard Andersson
Q5554375,Andersson i Höckerum,Edvard Andersson
Q5554384,Andersson i Hyssna,Einar Andersson
Q5554384,Einar Sigfrid Andersson,Einar Andersson
Q5554395,Elis Gustav Andersson,Elis Andersson
Q5554399,Andersson i Fältenborg,Elof Andersson
Q5554402,Andersson i Bollnäs,Elon Andersson
Q5554402,Andersson i Gävle,Elon Andersson
Q5554402,Elon Andersson i Bollnäs,Elon Andersson
Q5554402,Elon Andersson i Gävle,Elon Andersson
Q5554402,Elon Johan Andersson,Elon Andersson
Q5554417,Andersson i Prästbol,Emil Andersson
Q5554421,Andersson i Jäger,Emil Andersson
Q5554430,Andersson i Basterås,Eric Andersson i Basterås
Q5554430,Erik Andersson,Eric Andersson i Basterås
Q5554461,Andersson i Uppsala,Erik Andersson i Uppsala
Q5554461,Erik Andersson,Erik Andersson i Uppsala
Q5554485,Andersson i Helgesta,Folke Andersson
Q5554537,Georg Andersson (politiker),Georg Andersson
Q5554537,Georg Leander Andersson,Georg Andersson
Q5554595,Andersson i Djursholm,Gunnar Andersson i Djursholm
Q5554595,C F Gunnar Andersson,Gunnar Andersson i Djursholm
Q5554595,Carl Filip Gunnar Andersson,Gunnar Andersson i Djursholm
Q5554595,Gunnar Andersson,Gunnar Andersson i Djursholm
Q5554599,Andersson i Gustavsberg,Gunnar Andersson i Gustavsberg
Q5554599,Gunnar Sigfrid Andersson,Gunnar Andersson i Gustavsberg
Q5554604,Andersson i Rossvik,Gunnar Andersson i Rossvik
Q5554604,Gunnar Aron Andersson,Gunnar Andersson i Rossvik
Q5554616,Andersson i Eskilstuna,Gustaf Andersson
Q5554616,Andersson i Nyköping,Gustaf Andersson
Q5554616,Erik Gustaf Andersson,Gustaf Andersson
Q5554624,Andersson i Kolstad,Gustaf Andersson i Kolstad
Q5554624,Gustaf Andersson,Gustaf Andersson i Kolstad
Q5554629,Andersson i Källstad,Gustaf Andersson i Källstad
Q5554629,Gustaf Andersson,Gustaf Andersson i Källstad
Q5554635,Andersson i Sollebrunn,Gustaf Andersson i Sollebrunn
Q5554635,Gustaf Andersson,Gustaf Andersson i Sollebrunn
Q5554640,Andersson i Sundsvall,Gustaf Andersson i Sundsvall
Q5554662,Andersson i Löbbo,Gustav Andersson i Löbbo
Q5554662,Gustav Emil Andersson,Gustav Andersson i Löbbo
Q5554683,Andersson i Mölndal,Gösta Andersson i Mölndal
Q5554683,Gösta Ludvig Andersson,Gösta Andersson i Mölndal
Q5554686,Andersson i Luleå,Gösta Andersson i Luleå
Q5554686,Erik Gösta Andersson,Gösta Andersson i Luleå
Q5554702,Hans Torsten Andersson,Hans Andersson
Q5554710,Andersson i Skivarp,Hans Andersson i Nöbbelöv
Q5554710,Andersson i Västra Nöbbelöv,Hans Andersson i Nöbbelöv
Q5554710,Hans Andersson,Hans Andersson i Nöbbelöv
Q5554713,Andersson i Saleby,Fredrik Andersson i Saleby
Q5554713,Fredrik Andersson,Fredrik Andersson i Saleby
Q5554719,Andersson i Bringåsen,Hans Andersson
Q5554719,Hans Andersson i Bringåsen,Hans Andersson
Q5554733,Andersson i Dunker,Harald Andersson
Q5554733,Carl Olof Harald Andersson,Harald Andersson
Q5554733,Karl Olof Harald Andersson,Harald Andersson
Q5554779,Andersson i Boda,Henrik Andersson i Boda
Q5554779,Henrik Andersson,Henrik Andersson i Boda
Q5554793,Andersson i Grimbo,Herman Andersson
Q5554793,Herman Teodor Andersson,Herman Andersson
Q5554817,Andersson i Linköping,Ingemar Andersson
Q5554817,Gustav Ingemar Andersson,Ingemar Andersson
Q5554833,Jan Inge Andersson,Jan Andersson
Q5554851,Andersson i Jönvik,Jan Andersson i Jönvik
Q5554851,Jan Andersson,Jan Andersson i Jönvik
Q5554868,Jan Richard Andersson,Jan R. Andersson
Q5554920,,Johan Andersson
Q5554945,Andersson i Altofta,Johan Andersson i Altofta
Q5554945,Johan Andersson,Johan Andersson i Altofta
Q5554949,Andersson i Baggböle,Johan Andersson i Baggböle
Q5554949,Johan Andersson,Johan Andersson i Baggböle
Q5554949,Nils Johan Andersson,Johan Andersson i Baggböle
Q5554953,Anders Johan Andersson,Johan Andersson
Q5554953,Andersson i Gävle,Johan Andersson
Q5554956,Andersson i Raklösen,Johan Andersson i Raklösen
Q5554956,Johan Andersson,Johan Andersson i Raklösen
Q5554956,Johannes Andersson,Johan Andersson i Raklösen
Q5554960,Andersson i Sjöberg,Johan Andersson i Sjöberg
Q5554970,Andersson i Baltorp,Johannes Andersson i Baltorp
Q5554970,Johannes Andersson,Johannes Andersson i Baltorp
Q5554975,Andersson i Grude,Johannes Andersson i Grude
Q5554975,Johannes Andersson,Johannes Andersson i Grude
Q5554980,Andersson i Knarrevik,Johannes Andersson i Knarrevik
Q5554980,Johannes Andersson,Johannes Andersson i Knarrevik
Q5554984,Andersson i Lysvik,Johannes Andersson i Lysvik
Q5554984,Johannes Andersson,Johannes Andersson i Lysvik
Q5554987,Andersson i Ryssby,Johannes Andersson i Ryssby
Q5554987,Johannes Andersson,Johannes Andersson i Ryssby
Q5555007,Andersson i Alfredshem,John Andersson
Q5555011,John Olov Andersson,John Andersson
Q5555055,Andersson i Hoberg,Jonas Andersson (1832-1903)
Q5555055,Jonas Andersson,Jonas Andersson (1832-1903)
Q5555060,Andersson i Hedsta,Jonas Andersson i Hedsta
Q5555060,Jonas Andersson,Jonas Andersson i Hedsta
Q5555065,Andersson i Häckenäs,Jonas Andersson i Häckenäs
Q5555065,Jonas Andersson,Jonas Andersson i Häckenäs
Q5555069,Andersson i Trossnäs,Jonas Andersson i Trossnäs
Q5555069,Andersson i Varpnäs,Jonas Andersson i Trossnäs
Q5555069,Jonas Andersson,Jonas Andersson i Trossnäs
Q5555073,Andersson i Ölsund,Jonas Andersson i Ölsund
Q5555073,Jonas Andersson,Jonas Andersson i Ölsund
Q5555074,Andersson i Ovanmyra,Jones Erik Andersson
Q5555087,Andersson i Fränninge,Jöns Andersson i Fränninge
Q5555091,Andersson i Örstorp,Jöns Andersson i Örstorp
Q5555093,Erik Jörgen Andersson,Jörgen Andersson
Q5555097,,Jörgen Andersson
Q5555123,Andersson i Djursholm,Karl Andersson
Q5555123,Andersson i Fiskebäckskil,Karl Andersson
Q5555123,Andersson i Stockholm,Karl Andersson
Q5555123,Andersson i Stocksund,Karl Andersson
Q5555123,Karl Andreas Andersson,Karl Andersson
Q5555130,Andersson i Eliantorp,Karl Andersson i Eliantorp
Q5555130,Karl Emil Andersson,Karl Andersson i Eliantorp
Q5555135,Andersson i Rixö,Karl Andersson i Rixö
Q5555135,Carl Herman Andersson,Karl Andersson i Rixö
Q5555135,Karl Herman Andersson,Karl Andersson i Rixö
Q5555145,Andersson i Milsmaden,Karl Magnus Andersson
Q5555145,Carl Magnus Andersson,Karl Magnus Andersson
Q5555145,K.M. Andersson,Karl Magnus Andersson
Q5555156,Andersson i Storfors,Karl-Gustav Andersson
Q5555243,,Lars Andersson
Q5555255,Andersson i Utterud,Lars Daniel Andersson
Q5555255,Lars Andersson i Utterud,Lars Daniel Andersson
Q5555267,Andersson i Halmstad,Lars Andersson i Halmstad
Q5555267,Lars Peter Andersson,Lars Andersson i Halmstad
Q5555272,Andersson i Hedensbyn,Lars Andersson i Hedensbyn
Q5555272,Lars Erik Andersson,Lars Andersson i Hedensbyn
Q5555276,Andersson i Nora,Lars Andersson i Nora
Q5555276,Lars Andersson,Lars Andersson i Nora
Q5555287,Anderson i Landa,Lars Anderson i Landa
Q5555287,Andersson i Ölme,Lars Anderson i Landa
Q5555287,Lars Andersson,Lars Anderson i Landa
Q5555345,Andersson i Södertälje,Lennart Andersson
Q5555345,Lennart Fredrik Helmer Andersson,Lennart Andersson
Q5555349,Andersson i Lindome,Linus Andersson
Q5555349,Oskar Linus Andersson,Linus Andersson
Q5555392,Andersson i Gripenberg,Magnus Andersson i Gripenberg
Q5555392,Magnus Andersson,Magnus Andersson i Gripenberg
Q5555399,Andersson i Löfhult,Magnus Andersson i Löfhult
Q5555399,Andersson i Lövhult,Magnus Andersson i Löfhult
Q5555399,Magnus Andersson,Magnus Andersson i Löfhult
Q5555405,Andersson i Stigen,Magnus Andersson i Stigen
Q5555405,Magnus Andersson,Magnus Andersson i Stigen
Q5555443,Andersson i Igelboda,Martin Andersson i Igelboda
Q5555443,Carl Valter Martin Andersson,Martin Andersson i Igelboda
Q5555443,Karl Valter Martin Andersson,Martin Andersson i Igelboda
Q5555443,Karl Walter Martin Andersson,Martin Andersson i Igelboda
Q5555515,Max Peter Andersson,Max Andersson
Q5555601,Andersson i Ollsjö,Nils Andersson
Q5555601,Andersson i Öllsjö gård,Nils Andersson
Q5555625,Andersson i Bävik,Nils Andersson i Bävik
Q5555625,Andersson i Prästbol,Nils Andersson i Bävik
Q5555625,Nils Andersson,Nils Andersson i Bävik
Q5555629,Andersson i Pettersborg,Nils Andersson i Pettersborg
Q5555629,Nils Andersson,Nils Andersson i Pettersborg
Q5555633,Andersson i Östersund,Nils Andersson
Q5555633,Nils Andersson,Nils Andersson
Q5555633,Nils Andersson i Östersund,Nils Andersson
Q5555633,Nils Axel Andersson,Nils Andersson
Q5555633,Åsön,Nils Andersson
Q5555650,Andersson i Burlöv,Ola Andersson
Q5555650,Andersson i Malmö,Ola Andersson
Q5555650,Andersson i Nordanå,Ola Andersson
Q5555650,Ola Andersson i Nordanå,Ola Andersson
Q5555674,Andersson i Höör,Olof Andersson i Höör
Q5555674,Olof Andersson,Olof Andersson i Höör
Q5555674,Olof Andersson (S),Olof Andersson i Höör
Q5555679,Andersson i Malmö,Olof Andersson i Malmö
Q5555679,Olof Andersson,Olof Andersson i Malmö
Q5555684,Andersson i Lyckorna,Olof Andersson i Lyckorna
Q5555684,Olof Andersson,Olof Andersson i Lyckorna
Q5555696,Andersson i Långviksmon,Oscar Andersson
Q5555696,Oscar Andersson i Långviksmon,Oscar Andersson
Q5555763,Anderson i Arvika,Per Anderson i Arvika
Q5555763,Per Anderson,Per Anderson i Arvika
Q5555784,Andersson i Fragg,Per Andersson i Fragg
Q5555784,Per Andersson,Per Andersson i Fragg
Q5555795,Andersson i Siggeboda,Per Erik Andersson
Q5555799,Andersson i Koldemo,Per Andersson i Koldemo
Q5555799,Per Andersson,Per Andersson i Koldemo
Q5555809,Andersson i Torsbo,Per Johan Andersson
Q5555843,Andersson i Högkil,Peter Andersson i Högkil
Q5555843,Peter Andersson,Peter Andersson i Högkil
Q5555851,Andersson i Vistena,Peter Carl Andersson
Q5555861,Andersson i Säby,Petter Andersson i Säby
Q5555861,Petter Andersson,Petter Andersson i Säby
Q5555982,,Sivert Andersson
Q5556026,Sten Andersson i Malmö,Sten Andersson
Q5556026,Sten Christer Andersson,Sten Andersson
Q5556063,Andersson i Billingsfors,Sven Andersson i Billingsfors
Q5556063,Sven Andersson,Sven Andersson i Billingsfors
Q5556063,Sven August Holger Andersson,Sven Andersson i Billingsfors
Q5556070,Andersson i Örebro,Sven G. Andersson
Q5556070,Sven Gustaf Andersson,Sven G. Andersson
Q5556075,Andersson i Plöninge,Sven Andersson i Plöninge
Q5556075,Sven Andersson,Sven Andersson i Plöninge
Q5556080,Andersson i Sveneby,Sven Andersson i Sveneby
Q5556080,Sven Andersson,Sven Andersson i Sveneby
Q5556133,Thure Gunnar Andersson,Thure Andersson
Q5556188,Andersson i Köpinge,Verner Andersson
Q5556188,Paul Verner Andersson,Verner Andersson
Q5556206,,Widar Andersson
Q5556212,Andersson i Bråborg,Wilhelm Andersson
Q5556217,Andersson i Resebo,Wilhelm Andersson i Resebo
Q5556217,August Wilhelm Andersson,Wilhelm Andersson i Resebo
Q5556244,Andersson i Mellanköpinge,Åke Andersson i Mellanköpinge
Q5556512,,Martin Andreasson
Q5556529,Andreasson i Göteborg,Olof Andreasson
Q5556529,Gustav Olof Andreasson,Olof Andreasson
Q5556543,,Owe Andréasson
Q5556551,Andreasson i Tunge,Pehr Andreasson
Q5556551,Pehr Teodor Andreasson,Pehr Andreasson
Q5556596,Andrée i Lund,Torsten Andrée
Q5556596,Torsten E Andrée,Torsten Andrée
Q5556596,Torsten Einar Andrée,Torsten Andrée
Q5556673,Andrén i Lerum,Georg Andrén
Q5556673,Andrén i Uppsala,Georg Andrén
Q5556673,Georg Andrén (1890–1969),Georg Andrén
Q5556677,,Gunnar Andrén
Q5556691,Andrén i Göteborg,Josef Andrén
Q5556691,Josef Henrik Andrén,Josef Andrén
Q5556973,,Michael Anefur
Q5557028,Angel i Halmstad,Anton Angel
Q5557028,Anton Wilhelm Angel,Anton Angel
Q5557125,,Staffan Anger
Q5557228,Angur i Saltsjö-Duvnäs,Curt Angur
Q5557228,Curt Fredrik Angur,Curt Angur
Q5557228,Kurt Fredrik Angur,Curt Angur
Q5557308,Anjou i Linköping,Christofer Ludvig Anjou
Q5557444,Annér i Borås,Wilhelm Annér
Q5557444,Annér i Östersund,Wilhelm Annér
Q5557444,Per Wilhelm Annér,Wilhelm Annér
Q5557460,Anners i Uppsala,Erik Anners
Q5557460,Erik Gustaf Erland Anners,Erik Anners
Q5557473,Annerstedt i Stockholm,Ludvig Annerstedt
Q5557473,Pehr Samuel Ludvig Annerstedt,Ludvig Annerstedt
Q5557484,Annerås i Lindome,Arvid Annerås
Q5557484,Karl Erik Arvid Annerås,Arvid Annerås
Q5557659,Antby i Långared,Sven Antby
Q5557933,Antonsson i Malmö,Anders Antonsson
Q5558126,Apelqvist i Gunnebo,Harry Apelqvist
Q5558126,Gustav Harry Apelqvist,Harry Apelqvist
Q5558134,Anders Lorentz Apelstam,Anders Apelstam
Q5558134,Apelstam i Halmstad,Anders Apelstam
Q5558249,Appelberg i Kalix,Fredrik Appelberg
Q5558249,Oskar Fredrik Appelberg,Fredrik Appelberg
Q5558317,,Staffan Appelros
Q5558321,Appeltofft i Uddevalla,Carl Fredrik Appeltofft
Q5558924,Arfwedson i Åstorp,Robert Arfwedson
Q5558924,Robert August Arfwedson,Robert Arfwedson
Q5559022,Arhusiander i Sundsvall,Magnus Arhusiander
Q5559631,,Sture Arnesson
Q5559774,,Otto von Arnold
Q5559814,Arnoldsson i Rödeby,Sven Arnoldsson
Q5559814,Swen Arnoldsson,Sven Arnoldsson
Q5559921,Aronson i Nibble,Ernst Aronson
Q5559921,Ernst Carl Aronson,Ernst Aronson
Q5560111,Arrhén i Herrestad,Erik Arrhén
Q5560111,Arrhén i Uddevalla,Erik Arrhén
Q5560111,Carl Erik Arrhén,Erik Arrhén
Q5560319,,Murad Artin
Q5560456,,Bo Arvidson
