person_id,name,primary_name
Q6048296,Aron Hjalmar Philipsson,False
Q6048296,Aron Philipsson,True
Q6050273,Alfred Piper,True
Q6050309,Charles Emil Piper,False
Q6050309,Charles Piper,True
Q6050329,Fritz Piper,True
Q6051420,Carl von Platen,True
Q6051464,Philip Baltzar von Platen,True
Q6051853,Edvard Ploman,True
Q6051853,Ploman,False
Q6052397,Emil Poignant,True
Q6052397,Poignant,False
Q6052911,Åke Polstam,True
Q6053800,Daniel Poppius,True
Q6053983,Bruno Poromaa,True
Q6054467,Gustaf Posse,False
Q6054467,Gösta Posse,True
Q6054497,Knut Posse,True
Q6054497,Posse,False
Q6054523,Knut Knutsson Posse,True
Q6054523,Posse,False
Q6054541,Nils Fredrik Posse,False
Q6054541,Nils Posse,True
Q6054616,Jacob Ludvig von Post,False
Q6054616,Ludvig von Post,True
Q6058750,Jöns Pålsson,True
Q6058750,Pålsson,False
Q6058758,Lars Pålsson,True
Q6059390,Nils Jakob Eberhard Quensel,False
Q6059390,Nils Quensel,True
Q6060104,Adam Christian Raab,True
Q6060104,Adam Raab,False
Q6060127,Carl Adam Jakob Raab,True
Q6060127,Carl Raab,False
Q6060314,Pehr Rabe,True
Q6060314,Pehr Reinhold Rabe,False
Q6061330,Lage Rahm,True
Q6061452,Gösta Rahmn,True
Q6061623,Anders Ove Rainer,False
Q6061623,Ove Rainer,True
Q6062153,Albert Ramberg,True
Q6062273,Hans Otto Carl Ramel,False
Q6062273,Hans Ramel,True
Q6062302,Otto Axel Povel Ramel,False
Q6062302,Otto Ramel,True
Q6062372,Per Ramhorn,True
Q6062836,Reinhold Viktor Ramstedt,False
Q6062836,Viktor Ramstedt,True
Q6063599,Adolf Fredrik Zakarias Rappe,False
Q6063599,Adolf Rappe,True
Q6063614,August Rappe,True
Q6063614,Rappe,False
Q6063642,Christopher Rappe,True
Q6063791,Karl Artur Rask,False
Q6063791,Karl Rask,True
Q6063807,Ola Rask,True
Q6065563,Otto Redelius,True
Q6065563,Otto Wilhelm Redelius,False
Q6066319,Carl Göran Regnéll,True
Q6066319,Regnéll,False
Q6066432,Johan Gottlieb Wilhelm von Rehausen,False
Q6066432,Wilhelm von Rehausen,True
Q6066535,Johan Rehn,True
Q6067574,Eric Rejdnell,True
Q6067751,Arne Remgård,True
Q6068225,Claes Rensfeldt,True
Q6068448,Roy Ottosson,False
Q6068448,Roy Resare,True
Q6068516,Patrick Reslow,True
Q6068605,Carl Anton Rettig,True
Q6068605,Rettig,False
Q6068620,John Rettig,True
Q6068620,Rettig,False
Q6068634,Rettig,False
Q6068634,Robert Rettig,True
Q6068925,Adam Reuterskiöld,True
Q6068925,Reuterskiöld,False
Q6068942,Arvid Reuterskiöld,True
Q6068950,Carl Reuterskiöld,True
Q6068950,Reuterskiöld,False
Q6068957,Carl Axel Reuterskiöld,True
Q6069039,Patric Reuterswärd,True
Q6069039,Reuterswärd,False
Q6069770,Carl Christoffer Rhodin,False
Q6069770,Carl Rhodin,True
Q6070044,Carl Ribbing,True
Q6070044,Ribbing,False
Q6070147,Ribbing,False
Q6070147,Sigurd Ribbing,True
Q6070749,Gunnar Richardson,False
Q6070749,Gunnar Richardson,True
Q6070963,Johan Gustaf Richert,True
Q6071198,Fredrick Richter,True
Q6071198,Fredrik Richter,False
Q6071567,Fredrik Ridderbjelke,True
Q6071609,Carl Fredrik Ridderstad,True
Q6071609,Ridderstad,False
Q6071900,Edward Riedl,True
Q6072689,Einar Rimmerfors,True
Q6072728,Rimås,False
Q6072728,Sigvard Rimås,True
Q6072812,Stig Axel Johannes Rindborg,False
Q6072812,Stig Rindborg,True
Q6072936,Per-Eric Ringaby,True
Q6073114,Jonas Ringqvist,True
Q60732958,Viktor Wärnick,True
Q6073587,Hjalmar Rissén,True
Q6073663,Carl Riström,True
Q6075255,Albert Robson,True
Q6075255,Olof Albert Robson,False
Q6075847,Edvard Herman Rodhe,True
Q6075847,Rohde,False
Q6076545,Herman Rogberg,True
Q6077509,Gottfrid Roman,True
Q6077509,Roman,False
Q6077520,Julius Roman,True
Q6077520,Roman,False
Q6077630,Carl Bernhard Romanus,False
Q6077630,Carl Romanus,True
Q6077653,Sven Einar Romanus,False
Q6077653,Sven Romanus,True
Q6078242,Adolf Roos,True
Q6078242,Carl Johan Adolf Roos,False
Q6078257,Adolf Wilhelm Roos,True
Q6078257,Roos,False
Q6078273,Axel Roos,True
Q6078330,Gustaf Roos,False
Q6078330,Gustaf Roos,True
Q6078530,Axel Rooth,True
Q6078530,Axel Rudolf Rooth,False
Q6078640,Anders Ros,True
Q6078640,Ros,False
Q6078649,Axel Fredric Ros,False
Q6078649,Axel Ros,True
Q6078656,Carl Axel Ros,False
Q6078656,Carl Ros,True
Q6078673,Gustaf Ros,True
Q6078711,Edgar Rosander,True
Q6078711,Karl Edgar Rosander,False
Q6078720,Gustaf Rosander,True
Q6079130,Bengt Rosén,True
Q6079195,Erik Rosén,True
Q6079217,Fredrik von Rosen,True
Q6079217,von Rosen,False
Q6079224,Fredrik Thomas Carl von Rosen,False
Q6079224,Fredrik von Rosen,True
Q6079285,Ernst Johan Gustav Rosén,False
Q6079285,Gustav Rosén,True
Q6079361,Mikael Rosén,True
Q6079586,Ragnar Rosenberg,True
Q6079824,Per Rosengren,True
Q6080191,Henrik Rosensvärd,True
Q6080191,Rosensvärd,False
Q6080404,Karl Gustaf Rosling,False
Q6080404,Karl Rosling,True
Q6080471,Birger Rosqvist,True
Q6080655,Carl Jacob Rossander,True
Q6081130,Ehrenfried Roth,True
Q6082121,Axel Ludvig Rubbestad,False
Q6082121,Axel Rubbestad,True
Q6082184,Moritz Rubenson,True
Q6082184,Rubenson,False
Q6082237,Bertil Rubin,True
Q6082237,Georg Bertil Rubin,False
Q60823070,Sofia Nilsson,True
Q60823079,Malin Larsson,True
Q60823082,Åsa Karlsson,True
Q60823132,Mikael Larsson,True
Q60823132,Mikael Robin Larsson,False
Q6082628,Gustaf Rudebeck,True
Q6082628,Rudebeck,False
Q6082663,Per Rudén,True
Q6083434,Abraham Rundbäck,True
Q6083441,Jöns Rundbäck,True
Q6083441,Rundbäck,False
Q6083461,Claes Herman Rundgren,True
Q6083468,Gustaf Adolf Rundgren,True
Q6083558,Axel Rune,True
Q6083558,Rune,False
Q6083634,Enok Runefors,True
Q6083634,Runefors,False
Q6084424,Johan Rutberg,True
Q6084460,Axel Rutensköld,True
Q6084587,Bernhard Eugen Rutqvist,False
Q6084587,Bernhard Rutqvist,True
Q6084977,Karl Artur Ryberg,True
Q6085150,Carl Rydberg,True
Q6085353,Ebbe Rydén,True
Q6085372,Gustaf Rydén,True
Q6085372,Lars Gustaf Rydén,False
Q6085404,Rune Rydén,True
Q6085444,Rydén,False
Q6085444,Värner Rydén,True
Q6085536,Peter Magnus Rydholm,False
Q6085536,Peter Rydholm,True
Q6085569,Herman Ludvig Rydin,False
Q6085569,Herman Rydin,True
Q6085588,Karl Rudolf Rydin,False
Q6085588,Karl Rydin,True
Q6085600,Axel Ryding,True
Q6085615,Bror Tolf Gustaf Ryding,False
Q6085615,Gustaf Ryding,True
Q6085702,Carl Magnus Rydqvist,False
Q6085702,Carl Rydqvist,True
Q6085756,Erik Rydström,True
Q6085938,Johan Rylander,True
Q6085947,Olof Petter Rylander,False
Q6085947,Olof Rylander,True
Q6085955,Olov Rylander,True
Q6085955,Rylander,False
Q6086132,Bengt-Ola Ryttar,True
Q6086241,Erik Räf,True
Q6086241,Räf,False
Q6086334,Bengt Leonard Rääf,False
Q6086334,Bengt Rääf,True
Q6086370,Peter Rådberg,True
Q6086417,Jan-Evert Rådhström,True
Q6086540,Anders Råstock,True
Q6086540,Andersson,False
Q6086648,Harald Röhss,True
Q6086670,Erik Röing,True
Q6086765,Gunnar Rönnberg,True
Q6088379,Pär Axel Sahlberg,True
Q6088478,Christoffer Sahlin,True
Q6088489,Enar Sahlin,True
Q6088489,Enar Vilhelm Sahlin,False
Q6089393,Sven H. Salén,True
Q6089393,Sven Hampus Salén,False
Q6090662,Björn Samuelson,True
Q6090670,Björn Samuelson,True
Q6090725,Johan Gustaf Samuelson,True
Q6090725,Johan Samuelson,False
Q6091061,Robert Samuelsson,True
Q6091184,Per Samzelius,True
Q6091566,Karl Olof Anders Helge Sandahl,False
Q6091566,Olle Sandahl,True
Q6091726,Evert Sandberg,True
Q6091847,Jan Peter Sandberg,False
Q6091847,Jan Sandberg,True
Q6091861,Johan Anders Sandberg,False
Q6091861,Johan Sandberg,True
Q6091872,John Malkolm Valfrid Sandberg,False
Q6091872,John Sandberg,True
Q6091892,Karl Sandberg,True
Q6091986,Nils Sandberg,True
Q6092251,Karl Sandegård,True
Q6092421,Hugo Sandén,True
Q6092428,John Sandén,True
Q6092482,Mats Esse Sander,False
Q6092482,Mats Sander,True
Q6092700,Conny Sandholm,True
Q6092860,Johan Sandler,True
Q6092931,Martin Sandorf,True
Q6092974,Carl Sandquist,True
Q6093015,Svante Sandqvist,True
Q6093015,Sven Johan Sandqvist,False
Q6093087,Johan Sandstedt,True
Q6093095,Karl Ludvig Sandstedt,True
Q6093202,Gustaf Sandström,True
Q6093202,Sandström,False
Q6093220,Sandström,False
Q6093220,Sandström,True
Q6093290,Karl Gustaf Sandström,True
Q6093290,Sandström,False
Q6093311,Mikael Sandström,True
Q6093334,Nils Sandström,True
Q6093360,Pontus Sandström,True
Q6093360,Sandström,False
Q6093367,Stig Sandström,True
Q6093424,Åke Sandström,True
Q6093477,Alfred Sandwall,True
Q6093486,Jonas Sandwall,True
Q6093486,Sandwall,False
Q6093739,Gunnar Sanne,True
Q6093739,Gunnar Teodor Sanne,False
Q6093946,Bernhard Santesson,True
Q6093946,Bernhard Theodor Santesson,False
Q6096462,Frans Schartau,True
Q6096462,Schartau,False
Q6096470,Frans Schartau,True
Q6096470,Schartau,False
Q6096631,Carl Schedin,True
Q6096701,Knut Henning Gezelius von Schéele,True
Q6097087,Maximilian Schenström,True
Q60971016,Gerhard Larsson,True
Q6097568,August Schill,True
Q6097568,Lars August Schill,False
Q61103104,Katja Maria Elisabeth Nyberg,False
Q61103104,Katja Nyberg,True
Q61122062,Aylin Fazelian,True
Q6131173,Gustafsson I Stenkyrka,False
Q6131173,Torsten Gustafsson,True
Q6139653,Johan Alrik Johansson,True
Q6139775,Olof Johansson,True
Q6139775,Olof Konstantin Johansson,False
Q6140353,Carl Johan Jonsson,True
Q6140353,Jonsson,False
Q6140360,Conrad Jonsson,True
Q6140360,Jonsson,False
Q6142364,Nils Kellgren,True
Q6142936,Knut Killander,True
Q6145120,Bo Krogvig,True
Q6146756,Henrik Landerholm,True
Q6146893,Gunnar Lange,True
Q6146893,Nils Gunnar Lange,False
Q6147314,Harald Larsson,True
Q6147346,Johan Larsson,False
Q6147346,Johan Larsson,True
Q6148363,Erik Andersson Leksell,False
Q6148363,Erik Leksell,True
Q6149374,Lars Lindén,True
Q6149669,John Lindqvist,True
Q6150099,Elof Ljunggren,True
Q6150099,Ljunggren,False
Q6150473,Lothihius,False
Q6150473,Wilhelm Lothigius,True
Q6150867,Otto Lundberg,True
Q6150867,Otto Victor Lundberg,False
Q6150973,Per Gordon Lundgren,False
Q6150973,Per Lundgren,True
Q6151152,Johan Lundström,True
Q6151403,John Löfroth,True
Q6151901,Oscar Johan Natanael Malmborg,False
Q6151901,Oscar Malmborg,True
Q6151925,Gustaf Malmqvist,True
Q6154722,Emil Molin,True
Q6156371,Nels Nelsson,True
Q6156728,Thomas Nihlén,True
Q6156731,Folke Nihlfors,True
Q6156866,Bror Adam Nilsson,False
Q6156866,Bror Nilsson,True
Q6156904,Gerhard Nilsson,True
Q6157121,Ernst Martin William Nisser,False
Q6157121,Ernst Nisser,True
Q6157128,Per-Samuel Henrik Nisser,False
Q6157128,Per-Samuel Nisser,True
Q6157349,Hans Nordgren,True
Q6157349,Hans Per Wilhelm Nordgren,False
Q6157362,Nils Nordh,True
Q6157386,Johan Nordin,False
Q6157386,Johan Nordin,True
Q6157599,Samuel Norrby,True
Q6157673,Sam B. Norup,True
Q6157673,Sam Norup,False
Q6157973,Gustaf Nyström,True
Q6157973,Nyström,False
Q6158007,Carl Gustaf Närlinge,True
Q6158007,Närlinge,False
Q6158190,Lars Fredrik Odell,True
Q6158341,Johan Ohlsson,False
Q6158341,Johan Ohlsson,True
Q6158651,Birger Olsson,True
Q6158688,Gustaf Olsson,True
Q6158688,Olsson,False
Q6158754,Nils Olsson,True
Q6158791,Smeds Lars Olsson,True
Q6160765,Alfred Persson,True
Q6161169,Henrik Hjalmar Petre,False
Q6161169,Hjalmar Petre,True
Q6161277,Arne Pettersson,True
Q6161282,August Pettersson,False
Q6161282,August Pettersson,True
Q6161310,Georg Pettersson,True
Q6161344,Lennart Pettersson,True
Q6161425,Ludvig Peyron,True
Q6161425,Peyron,False
Q6162355,Victor von Post,True
Q6165375,Lennart Rohdin,True
Q6165648,Gustaf von Rosen,True
Q6165740,Axel Rosenquist af Åkershult,True
Q6167502,Frans Sandwall,True
Q6167539,Johan Newton Sanne,False
Q6167539,Johan Sanne,True
Q6168210,Karl Johan Daniel Schlyter,False
Q6168210,Karl Schlyter,True
Q6168430,Carl Schmidt,True
Q6168430,Carl Sixtensson Schmidt,False
Q6168490,Carl Johan Georg af Schmidt,False
Q6168490,Georg af Schmidt,True
Q6169057,Axel Schotte,False
Q6169057,Axel Schotte,True
Q6169069,Gustaf Victor Schotte,True
Q6169069,Schotte,False
Q6169356,Hildebrand Schröder,True
Q6169540,Fredrik Schulte,True
Q6169616,Henning Schultz,True
Q6169616,Schultz,False
Q6169762,Carl-Werner von Schultzenheim,True
Q6170273,Jules von Schwerin,True
Q6170273,von Schwerin,False
Q6170278,Schwerin,False
Q6170278,Werner von Schwerin,True
Q6170523,Jonas Schödén,True
Q6170590,Henrik Olof Schönbeck,False
Q6170590,Henrik Schönbeck,True
Q6170596,Kristian Schönbeck,True
Q6170702,Frithiof Schöning,True
Q6170702,Schöning,False
Q6170780,Lars Schött,True
Q6171381,Edward Magnus Sederholm,False
Q6171381,Edward Sederholm,True
Q6171386,Gustaf Sederholm,True
Q6171668,Hugo Segerdahl,True
Q6171719,Martin Segerstedt,True
Q6171850,Carl Sehlin,True
Q6172122,Haqvin Selander,True
Q6172122,Selander,False
Q6172142,Reinhold Selberg,True
Q6172142,Selberg,False
Q6172149,Åke Selberg,True
Q6172244,Jonas Selggren,True
Q6172244,Selggren,False
Q6172424,Rolf Sellgren,True
Q6172424,Sellgren,False
Q6172463,Anders Sellström,True
Q6172705,Knut Erik Valdemar Senander,False
Q6172705,Knut Senander,True
Q6172756,Leonard Senell,True
Q6172756,Senell,False
Q6173314,Torgil von Seth,True
Q6173314,von Seth,False
Q6173400,Hjalmar Setterberg,True
Q6173558,Erik Johan Severin,False
Q6173558,Erik Severin,True
Q6173569,Frans Ferdinand Severin,False
Q6173569,Frans Severin,True
Q6175642,Karl Sigfrid,True
Q6175646,Nils Sigfrid,True
Q6175674,Sven-Gösta Signell,True
Q6175872,Otto Silfverbrand,True
Q6175889,Carl Otto Silfverschiöld,True
Q6175893,Nils August Silfverschiöld,True
Q6175897,Otto Silfverschiöld,True
Q6175938,Gustaf Silfverstolpe,True
Q6175956,David Otto Mauritz Silfverstolpe,False
Q6175956,Mauritz Silfverstolpe,True
Q6175962,Bengt Henry Silfverstrand,False
Q6175962,Bengt Silfverstrand,True
Q6175985,Gösta Siljeström,True
Q6175991,Jon Siljeström,True
Q6175996,Per Siljeström,True
Q6177805,Anton Sjö,True
Q6177812,August Sjö,True
Q6177817,Tobias Sjö,True
Q6177984,Gustaf Sjöberg,True
Q6177984,Sjöberg,False
Q6178244,Per Henning Sjöblom,True
Q6178244,Sjöblom,False
Q6178262,Sven Sjöblom,True
Q6178284,Pehr Sjöbring,True
Q6178284,Sjöbring,False
Q6178293,Cornelius Sjöcrona,True
Q6178299,Edgar Sjödahl,True
Q6178341,Karl Gustaf Sjödin,True
Q6178389,Axel Sjögreen,True
Q6178458,Carl Sjögren,True
Q6178458,Carl Vilhelm Peter Sjögren,False
Q6178481,Einar Sjögren,True
Q6178680,Albert Sjöholm,True
Q6178706,Sten Gunde Sjöholm,False
Q6178706,Sten Sjöholm,True
Q6178786,Oskar Sjölander,True
Q6178786,Sjölander,False
Q6178806,Bengt Sjölin,True
Q6178842,Åke Sjölin,True
Q6178849,Anders Sjölund,True
Q6178858,Jonas Sjölund,True
Q6178858,Sjölund,False
Q6178909,Bengt Sjönell,True
Q6179028,Ulf Sjösten,True
Q6179083,Sven-Erik Sjöstrand,True
Q6179105,Algot Sjöström,True
Q6179276,Hjalmar Sjövall,True
Q6179354,Carl-David Skagerlund,True
Q6179361,Gunnar Skagerlund,True
Q6179436,Lars-Olof Hugo Skantze,False
Q6179436,Lars-Olof Skantze,True
Q6179501,Karl Wilhelm Skareen,True
Q6179577,Waldemar Skarstedt,True
Q6180013,Gösta Skoglund,True
Q6180020,John Martin Skoglund,False
Q6180020,Martin Skoglund,True
Q6180045,Carl Johan Alfred Skogman,False
Q6180045,Carl Skogman,True
Q6180159,Christer Skoog,True
Q6180483,Carl Göran Skytte,False
Q6180483,Carl Skytte,True
Q6180537,Wilhelm Skytte,True
Q6180594,Bo Skårman,True
Q6180602,Kenth Skårvik,True
Q6180672,Nils Peter Sköld,True
Q6180672,Sköld,False
Q6180686,Per Edvin Sköld,True
Q6180686,Sköld,False
Q6180759,Karl Ivar Sköldén,True
Q6180767,Arthur Sköldin,True
Q6181121,Erik Slottner,True
Q6181305,Josef Smedberg,True
Q6181707,Emil Albin SMith,False
Q6181707,Emil Smith,True
Q6181761,Gustaf Smith,True
Q6181976,Lars Olsson Smith,True
Q6182451,Axel von Sneidern,True
Q6182556,Gustaf Fredrik Snoilsky,False
Q6182556,Gustaf Snoilsky,True
Q6182662,Gustaf Snygg,True
Q6183614,Malte Johan Teodor Sommelius,False
Q6183614,Malte Sommelius,True
Q6184739,Gottlieb Spangenberg,True
Q6184928,Erik Sparre,True
Q6184994,Gustaf Sparre,True
Q6184994,Gösta Adolf Vive Sparre,False
Q6185047,Knut Sparre,True
Q6185487,Harald Spens,True
Q6185487,Spens,False
Q6185494,Jacob Spens,True
Q6185494,Jacob Wilhelm Spens,False
Q6185568,Gunnar Spetz,True
Q6185927,Jakob Vilhelm Sprengtporten,False
Q6185927,Jakob Wilhelm Sprengtporten,True
Q6186071,Carl Emil Bernhard Spånberg,False
Q6186071,Emil Spånberg,True
Q6186078,Johan Wilhelm Spånberg,False
Q6186078,Wilhelm Spånberg,True
Q6186253,Harry Staaf,True
Q6186277,Albert Staaff,True
Q6186277,Albert Wilhelm Staaff,False
Q6186314,Pehr Staaff,False
Q6186314,Pehr Staaff,True
Q6186410,Oscar Stackelberg,True
Q6186446,Samuel Stadener,True
Q6186446,Stadener,False
Q6186483,Otto Stadling,True
Q6186506,Fabian Wilhelm Staël von Holstein,True
Q6186607,Tasso Anastasios Stafilidis,False
Q6186607,Tasso Stafilidis,True
Q61868125,Johan Sjöholm,True
Q6187153,Isidor von Stapelmohr,True
Q6187218,Karl Starbäck,True
Q6187218,Starbäck,False
Q6187486,Brynolf Stattin,True
Q6187601,Ernst Staxäng,True
Q6187601,Olsson,False
Q6187608,Lars-Arne Staxäng,True
Q6188043,Stig Stefanson,True
Q6188574,Hemming Sten,True
Q6188698,Johan Algot Stenberg,True
Q6188713,Nils Stenberg,True
Q6188940,Lars Stendahl,True
Q6188957,Sten Stendahl,True
Q6189271,Per Stenmarck,True
Q6189358,Börje Stensson,True
Q6189395,Karl Stenström,True
Q6189395,Stenström,False
Q6189442,Wilhelm Stenudd,True
Q6189453,Knut Stenvall,True
Q6189565,Joseph Samuel Frithiof Stephens,False
Q6189565,Joseph Stephens,True
Q6189739,Axel Andersson Sterne,False
Q6189739,Axel Sterne,True
Q6189743,Gösta Sterne,True
Q6189754,Anders Sterner,True
Q6189790,Harald Ferdinand Emanuel Sternhagen,False
Q6189790,Harald Sternhagen,True
Q6190282,Jules Edvard Stiernblad,False
Q6190282,Jules Stiernblad,True
Q6190376,Lennart Stiernstedt,True
Q6190438,Stig Stigmarker,True
Q6190697,Lars Gunnar Stjernkvist,False
Q6190697,Lars Stjernkvist,True
Q6190700,Håkan Stjernlöf,True
Q6190719,Henrik Stjernspetz,True
Q6190719,Peter Arvid Henrik Stjernspetz,False
Q6190751,Michael Stjernström,True
Q6190785,Anders Stjärne,True
Q6190872,Bo Henrik von Stockenström,False
Q6190872,Bo von Stockenström,True
Q6190877,Carl von Stockenström,True
Q6190877,von Stockenström,False
Q6190897,Claes Stockhaus,True
Q6190941,Patrik Stockman,True
Q6191520,Carl Johan Storckenfeldt,False
Q6191520,Carl Storckenfeldt,True
Q6191909,Thomas Strand,True
Q6191918,Bertil Louis Strandberg,False
Q6191918,Bertil Strandberg,True
Q6192010,Torkild Strandberg,True
Q6192045,Erik Strandh,True
Q6192056,Nils Georg Strandler,False
Q6192056,Nils Strandler,True
Q6192432,Carl Oscar Strid,False
Q6192432,Carl Strid,True
Q6192466,Ernst Stridsberg,True
Q6192466,Ernst Victor Stridsberg,False
Q6192487,Torsten Stridsman,True
Q6192487,Torsten Ulrik Stridsman,False
Q6192550,Per-Olof Johan Strindberg,False
Q6192550,Per-Olof Strindberg,True
Q6192576,Gerhard Strindlund,True
Q6192576,Strindlund,False
Q6192676,Fredrik von Strokirch,True
Q6192676,Strokirch,False
Q6192849,Oskar Strutz,True
Q6192949,Gustaf Holdo Stråle af Ekna,True
Q6192949,Stråle af Ekna,False
Q6192954,Vilhelm Stråle af Ekna,False
Q6192954,Wilhelm Stråle af Ekna,True
Q6193087,Harald Ström,True
Q6193087,Olof Harald Ström,False
Q6193111,Johan Ström,True
Q6193111,Ström,False
Q6193144,Magnus Ström,True
Q6193156,Ola Ström,True
Q6193200,Torsten Emanuel Ström,False
Q6193200,Torsten Ström,True
Q6193217,Strömberg,False
Q6193217,Thore Strömberg,True
Q6193298,Gustaf Strömberg,True
Q6193321,Håkan Strömberg,True
Q6193327,Karl-Erik Strömberg,True
Q6193364,Otto Strömberg,True
Q6193364,Strömberg,False
Q6193517,Fredrik Knut Harald Strömfelt,True
Q6194111,Wilhelm Styrlander,True
Q6194165,Alfred Stärner,True
Q6194224,Manne Ståhl,True
Q6194302,Nils Ståhle,True
Q6194361,August Stålberg,True
Q6194400,Bert Stålhammar,True
Q6194416,Jon Adam Stålhammar,False
Q6194416,Jon Stålhammar,True
Q6195368,Abel Gotthard Leopold Sundberg,False
Q6195368,Abel Sundberg,True
Q6195378,Axel Ludvig Sundberg,False
Q6195378,Axel Sundberg,True
Q6195389,Carl Gustaf Sundberg,False
Q6195389,Carl Sundberg,True
Q6195465,Hugo Sundberg,True
Q6195597,August Sundblad,True
Q6195760,Bernhard Sundelin,True
Q6195774,Gustaf Sundelin,True
Q6195774,Sundelin,False
Q6195850,Erik Mauritz Sundell,True
Q6195893,Ola Henry Sundell,False
Q6195893,Ola Sundell,True
Q6196053,Roland Sundgren,True
Q6196170,Lars Sundin,True
Q6196196,Nils Johan Christian Sundin,False
Q6196196,Nils Sundin,True
Q6196226,Sven Erik Sundin,False
Q6196226,Sven Sundin,True
Q6196274,Tage Rikard Sundkvist,False
Q6196274,Tage Sundkvist,True
Q6196280,Axel Sundling,True
Q6196280,Karl Axel Sundling,False
Q6196285,Carl Gustaf Sundling,False
Q6196285,Carl Sundling,True
Q6196549,Anders Sundström,True
Q6196549,Per Anders Sundström,False
Q6196594,Fredrik Sundström,True
Q6196632,Johan Rudolf Sundström,True
Q6196646,Magnus Sundström,True
Q6196655,Oscar Sundström,True
Q6196690,Sten-Ove Sundström,True
Q6196710,Walter Sundström,True
Q6196738,Anders Sundvik,True
Q6196822,Johan Sunne,True
Q6197271,Emanuel Svallingson,True
Q6197306,Conrad Svanberg,True
Q6197306,Conrad Teodor Svanberg,False
Q6197324,Gustaf Svanberg,True
Q6197324,Svanberg,False
Q6197330,Ingvar Svanberg,True
Q6197330,Uno Ingvar Svanberg,False
Q6197480,Ivan Svanström,True
Q6197506,Stefan Svanström,True
Q6197564,Karl-Erik Svartberg,True
Q6197648,Erik Daniel Svedberg,False
Q6197648,Erik Svedberg,True
Q6197680,Jonas Nikolaus Svedberg,True
Q6197685,Lage Artur Svedberg,False
Q6197685,Lage Svedberg,True
Q6197769,Axel Svedelius,True
Q6197769,Svedelius,False
Q6197814,Gustaf Svedman,True
Q6197962,Ragnar Sveningsson,True
Q6197989,Eric Svenning,True
Q6197989,Svenning,False
Q6198065,Carl Johan Svensén,True
Q6198065,Svensén,False
Q6198076,Lars Svensk,True
Q6198095,Anders Svenson,False
Q6198095,Anders Svenson,True
Q6198101,Anders Svenson,True
Q6198243,Anders Svensson,True
Q6198243,Anders Swensson,False
Q6198270,Anton Svensson,False
Q6198270,Anton Svensson,True
Q6198282,Axel E. Svensson,True
Q6198282,Axel Einar Svensson,False
Q6198337,Carl Alfred Svensson,True
Q6198452,Evert Ingemar Svensson,False
Q6198452,Evert Svensson,True
Q6198510,Gustaf Svensson,True
Q6198510,Gustaf Wilhelm Svensson,False
Q6198520,Gustaf Svensson,False
Q6198520,Gustaf Svensson,True
Q6198525,Gustaf Svensson,False
Q6198525,Gustaf Svensson,True
Q6198588,Hjalmar Svensson,True
Q6198615,Isak Svensson,True
Q6198619,Ivan Erik Gustaf Svensson,False
Q6198619,Ivan Svensson,True
Q6198628,Jakob Magnus Svensson,True
Q6198648,Jerker Svensson,True
Q6198648,Jerker Uno Svensson,False
Q6198687,Johannes Svensson,True
Q6198714,Jörn Svensson,True
Q6198732,Karl-Gösta Svenson,True
Q6198768,Lars Gustaf Svensson,False
Q6198768,Lars Svensson,True
Q6198871,Martin Svensson,True
Q6198871,Svensson,False
Q6198899,Michael Svensson,True
Q6198941,Nils Svensson,False
Q6198941,Nils Svensson,True
Q6198949,Nils Svensson,True
Q6198949,Svensson,False
Q6198963,Nils Svensson,False
Q6198963,Nils Svensson,True
Q6198971,Nils T. Svensson,False
Q6198971,Nils Torgny Svensson,True
Q6199002,Olle Svensson,True
Q6199002,Olov Fritiof Sören Svensson,False
Q6199009,Otto Herman Svensson,False
Q6199009,Otto Svensson,True
Q6199041,Pehr Svensson,True
Q6199074,Per Gustaf Ansgarius Svensson,False
Q6199074,Per Svensson,True
Q6199088,Per-Olof Svensson,True
Q6199107,Peter Svensson,True
Q6199126,Rikard Svensson,True
Q6199126,Svensson,False
Q6199173,Sten Svensson,True
Q6199190,Sven Svensson,True
Q6199190,Svensson,False
Q6199259,Svensson,False
Q6199259,Waldemar Svensson,True
Q6199292,David Cornelius Svenungsson,False
Q6199292,David Svenungsson,True
Q6199507,Eli Svänsson,True
Q6199511,Anders Svärd,True
Q6199516,Gunnar Svärd,True
Q6199757,Axel Swartling,True
Q6199757,Swartling,False
Q6199767,Ivar Swartling,True
Q6199767,Swartling,False
Q6199778,Nils Swartling,True
Q6199778,Swartling,False
Q6199894,Ruben Swedberg,True
Q6200318,Carl Fredric von Sydow,True
Q6200318,von Sydow,False
Q6200331,Christian von Sydow,True
Q6200331,von Sydow,False
Q6200348,Fredrik von Sydow,True
Q6200348,von Sydow,False
Q6200366,Hjalmar von Sydow,True
Q6200366,von Sydow,False
Q6200478,Hakon Sylvan,True
Q6200478,Hakon Theodor Sylvan,False
Q6200560,Eilif Sylwan,True
Q6200560,Sylwan,False
Q6201132,Ivar Säfstrand,True
Q6201132,Säfstrand,False
Q6201203,Gustaf Sälling,True
Q6201203,Sälling,False
Q6201220,Johannes Sällström,True
Q6201234,Sven-Olof Sällström,True
Q6201330,Adolf Säve,True
Q6201330,Johan Adolf Säve,False
Q6201372,August Sävström,True
Q6201372,Säfström,False
Q6201401,Jöran Sääf,True
