swerik_id,authority,identifier
i-HK1EEzMjnsMm3rbAtX84b9,SwePoArID,TR3yO_GV8eAAAAAAAAAS5Q
i-HK1EEzMjnsMm3rbAtX84b9,SwePoArID,sj9PGLAlnmUAAAAAABgaeg
i-LjtwJxDCPGUHPFuX9WhngD,WiDaID,Q1346478
i-LjtwJxDCPGUHPFuX9WhngD,RiPeID,0160374603998
i-LjtwJxDCPGUHPFuX9WhngD,SwePaPeGUID,bfff7061-4852-4277-91fc-67a9b3ca3d03
i-LjtwJxDCPGUHPFuX9WhngD,SwePoArID,sj9PGLAlnmUAAAAAABgbug
i-8aNTXCV4f9MdU7Dz15ZXyB,WiDaID,Q1347731
i-8aNTXCV4f9MdU7Dz15ZXyB,SwePoArID,sj9PGLAlnmUAAAAAABfsYg
i-8aNTXCV4f9MdU7Dz15ZXyB,UpUnAlID,alvin-person:48861
i-UA8QjszavpQnNcqKo12DY2,WiDaID,Q1347810
i-UA8QjszavpQnNcqKo12DY2,DiSweNaBiID,11485
i-UA8QjszavpQnNcqKo12DY2,SwePoArID,0piq-fX0h5AAAAAAAABLlg
i-UA8QjszavpQnNcqKo12DY2,UpUnAlID,alvin-person:35202
i-UA8QjszavpQnNcqKo12DY2,SwePoArID,sj9PGLAlnmUAAAAAABfN1A
i-5NHFmpZ6u5oCn4Zk1mnptg,WiDaID,Q1348997
i-5NHFmpZ6u5oCn4Zk1mnptg,DiSweNaBiID,6604
i-5NHFmpZ6u5oCn4Zk1mnptg,SwePoArID,9Y5iReTPHdAAAAAAAAAMkA
i-5NHFmpZ6u5oCn4Zk1mnptg,UpUnAlID,alvin-person:2128
i-JLnF8yRx1GXkRgfYY7DDYS,WiDaID,Q1353856
i-JLnF8yRx1GXkRgfYY7DDYS,SwePoArID,sj9PGLAlnmUAAAAAABfU3w
i-JLnF8yRx1GXkRgfYY7DDYS,UpUnAlID,alvin-person:38863
i-Ay6zrjzeNnZpMAPRBGZ8tC,WiDaID,Q1357206
i-Ay6zrjzeNnZpMAPRBGZ8tC,RiPeID,0584386800218
i-Ay6zrjzeNnZpMAPRBGZ8tC,SwePaPeGUID,d7c318fb-83e4-11d4-ae60-0050040c9b55
i-J8WSevJg1d5gHa8FExjhwZ,WiDaID,Q1358123
i-J8WSevJg1d5gHa8FExjhwZ,DiSweNaBiID,9320
i-J8WSevJg1d5gHa8FExjhwZ,SwePoArID,I_2wtd5VefAAAAAAAAAhUw
i-J8WSevJg1d5gHa8FExjhwZ,SwePoArID,sj9PGLAlnmUAAAAAABfQxg
i-TgKU3mVVQLPLhPjqaqreFk,WiDaID,Q1360952
i-TgKU3mVVQLPLhPjqaqreFk,SwePoArID,sj9PGLAlnmUAAAAAABMTFA
i-TgKU3mVVQLPLhPjqaqreFk,UpUnAlID,alvin-person:49821
i-TgKU3mVVQLPLhPjqaqreFk,SwePoArID,sj9PGLAlnmUAAAAAABfR2Q
i-UvYFDbcMobZu83QYZFu9QF,WiDaID,Q1368035
i-UvYFDbcMobZu83QYZFu9QF,DiSweNaBiID,11054
i-UvYFDbcMobZu83QYZFu9QF,SwePoArID,rkIpfGqHXrAAAAAAAAC-GA
i-UvYFDbcMobZu83QYZFu9QF,UpUnAlID,alvin-person:72672
i-UvYFDbcMobZu83QYZFu9QF,SwePoArID,sj9PGLAlnmUAAAAAABfN3Q
i-D74cdq6EQpWG5dWigfnSSw,WiDaID,Q1375199
i-D74cdq6EQpWG5dWigfnSSw,RiPeID,031005479013
i-D74cdq6EQpWG5dWigfnSSw,SwePaPeGUID,d7c31a4b-83e4-11d4-ae60-0050040c9b55
i-D74cdq6EQpWG5dWigfnSSw,UpUnAlID,alvin-person:34358
i-LvJa9cYcnvnuFrxNeTcMCc,WiDaID,Q1383695
i-LvJa9cYcnvnuFrxNeTcMCc,DiSweNaBiID,7119
i-LvJa9cYcnvnuFrxNeTcMCc,SwePoArID,Dysd0OxEWfAAAAAAAAA8xQ
i-LvJa9cYcnvnuFrxNeTcMCc,SwePoArID,sj9PGLAlnmUAAAAAABgR3g
i-U1NfXLExmstEEYumsy2WHu,WiDaID,Q1388588
i-U1NfXLExmstEEYumsy2WHu,SwePoArID,seuNpYu6DKAAAAAAAABmAg
i-U1NfXLExmstEEYumsy2WHu,UpUnAlID,alvin-person:28039
i-U1NfXLExmstEEYumsy2WHu,SwePoArID,sj9PGLAlnmUAAAAAABfQrA
i-FnmoUk9DEGo2zFpukMaTE1,WiDaID,Q1388885
i-FnmoUk9DEGo2zFpukMaTE1,DiSweNaBiID,15618
i-FnmoUk9DEGo2zFpukMaTE1,SwePoArID,sj9PGLAlnmUAAAAAABfSPA
i-FnmoUk9DEGo2zFpukMaTE1,UpUnAlID,alvin-person:26594
i-Akzn9z23GnAQdeU8SSqyQ4,WiDaID,Q1448829
i-Akzn9z23GnAQdeU8SSqyQ4,SwePoArID,9Y5iReTPHdAAAAAAAAA2sg
i-Akzn9z23GnAQdeU8SSqyQ4,UpUnAlID,alvin-person:46348
i-Akzn9z23GnAQdeU8SSqyQ4,SwePoArID,sj9PGLAlnmUAAAAAABfkWw
i-DiWCweDTmwg5EmsqsQgiVF,WiDaID,Q1511698
i-DiWCweDTmwg5EmsqsQgiVF,DiSweNaBiID,11687
i-DiWCweDTmwg5EmsqsQgiVF,SwePoArID,0piq-fX0h5AAAAAAAABWrQ
i-DiWCweDTmwg5EmsqsQgiVF,UpUnAlID,alvin-person:41691
i-DiWCweDTmwg5EmsqsQgiVF,SwePoArID,sj9PGLAlnmUAAAAAABfseA
i-Uvs6wJSKDGeqbWbAmWFoBe,WiDaID,Q152437
i-Uvs6wJSKDGeqbWbAmWFoBe,DiSweNaBiID,8622
i-Uvs6wJSKDGeqbWbAmWFoBe,SwePoArID,I_2wtd5VefAAAAAAAAA_ag
i-Uvs6wJSKDGeqbWbAmWFoBe,UpUnAlID,alvin-person:42769
i-Uvs6wJSKDGeqbWbAmWFoBe,UpUnAlID,alvin-person:43636
i-Uvs6wJSKDGeqbWbAmWFoBe,SwePoArID,sj9PGLAlnmUAAAAAABfN4Q
i-Uvs6wJSKDGeqbWbAmWFoBe,SwePoArID,sj9PGLAlnmUAAAAAACY2Vg
i-73FH7pEHnaU397YqnqWJQQ,WiDaID,Q152452
i-73FH7pEHnaU397YqnqWJQQ,DiSweNaBiID,8623
i-73FH7pEHnaU397YqnqWJQQ,SwePoArID,I_2wtd5VefAAAAAAAAAw4g
i-73FH7pEHnaU397YqnqWJQQ,UpUnAlID,alvin-person:42770
i-73FH7pEHnaU397YqnqWJQQ,SwePoArID,sj9PGLAlnmUAAAAAABfcFQ
i-N3z4pmZCZ3L78TVwpLXAWS,WiDaID,Q1528357
i-N3z4pmZCZ3L78TVwpLXAWS,DiSweNaBiID,7795
i-N3z4pmZCZ3L78TVwpLXAWS,SwePoArID,sj9PGLAlnmUAAAAAABgR3A
i-S8m3fmgdhJmz5CbDpVBctA,WiDaID,Q1554742
i-S8m3fmgdhJmz5CbDpVBctA,SwePoArID,sj9PGLAlnmUAAAAAABfN3g
i-S8m3fmgdhJmz5CbDpVBctA,UpUnAlID,alvin-person:40757
i-57VtU3DUgS6ebh11mtUQes,WiDaID,Q1555406
i-57VtU3DUgS6ebh11mtUQes,SwePoArID,28K7pO-SRrAAAAAAAACouA
i-57VtU3DUgS6ebh11mtUQes,UpUnAlID,alvin-person:49155
i-57VtU3DUgS6ebh11mtUQes,SwePoArID,WQknIBFpuuAAAAAAAAN7VA
i-57VtU3DUgS6ebh11mtUQes,SwePoArID,sj9PGLAlnmUAAAAAABfU5A
i-Wx1tfWKGzs8yqrW3vR69GH,WiDaID,Q1555424
i-Wx1tfWKGzs8yqrW3vR69GH,DiSweNaBiID,20049
i-Wx1tfWKGzs8yqrW3vR69GH,SwePoArID,sj9PGLAlnmUAAAAAABgemA
i-Wx1tfWKGzs8yqrW3vR69GH,UpUnAlID,alvin-person:37362
i-NykMZF95yM2zdf9NMBtont,WiDaID,Q1555429
i-NykMZF95yM2zdf9NMBtont,DiSweNaBiID,10843
i-NykMZF95yM2zdf9NMBtont,SwePoArID,sj9PGLAlnmUAAAAAABe2rg
i-NykMZF95yM2zdf9NMBtont,SwePoArID,sj9PGLAlnmUAAAAAABfP7g
i-8YuxUyGc2HnpesE4HZAcZz,WiDaID,Q156749
i-8YuxUyGc2HnpesE4HZAcZz,DiSweNaBiID,8231
i-8YuxUyGc2HnpesE4HZAcZz,SwePoArID,sj9PGLAlnmUAAAAAABfNjg
i-8YuxUyGc2HnpesE4HZAcZz,UpUnAlID,alvin-person:1166
i-8YuxUyGc2HnpesE4HZAcZz,UpUnAlID,alvin-person:2951
i-8YuxUyGc2HnpesE4HZAcZz,SwePoArID,wbbNj8LLWMAAAAAAAABsAA
i-3DLisaaacX2hPraEjPVMsW,WiDaID,Q156797
i-3DLisaaacX2hPraEjPVMsW,SwePoArID,sj9PGLAlnmUAAAAAABfNog
i-3DLisaaacX2hPraEjPVMsW,UpUnAlID,alvin-person:30650
i-3DLisaaacX2hPraEjPVMsW,UpUnAlID,alvin-person:45897
i-DffEkVAuyPUUJZZTAf2UsX,WiDaID,Q15695147
i-DffEkVAuyPUUJZZTAf2UsX,RiPeID,0601997731720
i-DffEkVAuyPUUJZZTAf2UsX,SwePaPeGUID,8f98c6e5-0862-477e-a433-6484bb4edeeb
i-JhNCuiHHhNqFyuwLN1j361,WiDaID,Q15713809
i-JhNCuiHHhNqFyuwLN1j361,RiPeID,0957513768616
i-JhNCuiHHhNqFyuwLN1j361,SwePaPeGUID,8c1d9956-d9a2-420c-ad21-6e6f706e10d5
i-K3yJ7rruozYUK99nj91ffc,WiDaID,Q1581082
i-K3yJ7rruozYUK99nj91ffc,RiPeID,0901257862125
i-K3yJ7rruozYUK99nj91ffc,SwePaPeGUID,550d592f-71da-4276-ba6f-f80e0346b9f1
i-87NBz6nb2K17KjS3Duhy7Q,WiDaID,Q15845397
i-87NBz6nb2K17KjS3Duhy7Q,SwePoArID,sj9PGLAlnmUAAAAAABgfhg
i-jzGaaesAq8sGFLrFKnaY8,WiDaID,Q1593545
i-jzGaaesAq8sGFLrFKnaY8,RiPeID,0448155122323
i-jzGaaesAq8sGFLrFKnaY8,SwePaPeGUID,2a48a7e0-90d3-44fc-b4e8-d4f743d1f80e
i-EiDyMSrxvZFP6tHgQcgkmN,WiDaID,Q15956417
i-EiDyMSrxvZFP6tHgQcgkmN,DiSweNaBiID,8438
i-EiDyMSrxvZFP6tHgQcgkmN,SwePoArID,seuNpYu6DKAAAAAAAABjyA
i-EiDyMSrxvZFP6tHgQcgkmN,SwePoArID,sj9PGLAlnmUAAAAAABfNBQ
i-Dkz1KdQBrKqVm9WCptUQaD,WiDaID,Q15963975
i-Dkz1KdQBrKqVm9WCptUQaD,RiPeID,0831039938224
i-Dkz1KdQBrKqVm9WCptUQaD,SwePaPeGUID,db2ca6ff-5620-4ece-8d31-97777f2efb48
i-H6i77bianCgQAnMyqCfYc8,WiDaID,Q15992158
i-H6i77bianCgQAnMyqCfYc8,RiPeID,0506806850221
i-H6i77bianCgQAnMyqCfYc8,SwePaPeGUID,c97b1897-90bf-4e3d-b9bb-97887b022661
i-6yP8mRdXMQY3seTQXufb5B,WiDaID,Q15997528
i-6yP8mRdXMQY3seTQXufb5B,SwePoArID,sj9PGLAlnmUAAAAAABgfTA
i-Lr6SgKhYd2CyYMfVp5ZboP,WiDaID,Q16008322
i-Lr6SgKhYd2CyYMfVp5ZboP,SwePoArID,sj9PGLAlnmUAAAAAABgZUQ
i-Kv4hUGrgspgE3ZEpZrgHtZ,WiDaID,Q1606431
i-Kv4hUGrgspgE3ZEpZrgHtZ,RiPeID,0595189953892
i-Kv4hUGrgspgE3ZEpZrgHtZ,SwePaPeGUID,4dedb39d-706b-46aa-bcce-2e414eb8d289
i-Kv4hUGrgspgE3ZEpZrgHtZ,SwePoArID,28K7pO-SRrAAAAAAAACkJg
i-Kv4hUGrgspgE3ZEpZrgHtZ,SwePoArID,sj9PGLAlnmUAAAAAABfscg
i-LbACHb1iiFwt7NpGAPYiYx,WiDaID,Q16084072
i-LbACHb1iiFwt7NpGAPYiYx,SwePoArID,sj9PGLAlnmUAAAAAABfNMg
i-A5veKeNbVa7LFj6tYgMzn1,WiDaID,Q16160202
i-A5veKeNbVa7LFj6tYgMzn1,RiPeID,0742703244417
i-A5veKeNbVa7LFj6tYgMzn1,SwePaPeGUID,2a0595a4-c4ef-470e-887f-d127e283721b
i-A5veKeNbVa7LFj6tYgMzn1,SwePaPeGUID,9721100b-9a8d-4b67-9f69-0951d432c614
i-G2FvChcLfdNRUQkYLtG8Ld,WiDaID,Q16162546
i-G2FvChcLfdNRUQkYLtG8Ld,RiPeID,0182800488922
i-G2FvChcLfdNRUQkYLtG8Ld,SwePaPeGUID,4bf6dd84-3a63-4cb0-a8c0-08ca3d5e00c3
i-9FZ4w8Hg49p7i94HbueNCk,WiDaID,Q16165736
i-9FZ4w8Hg49p7i94HbueNCk,RiPeID,0611699417309
i-9FZ4w8Hg49p7i94HbueNCk,SwePaPeGUID,8316eedf-f7f9-4332-b573-dde3d52f39b2
i-464zNZPAemsK22JgKUPHEW,WiDaID,Q16165766
i-Ahzryxd2b7naJSD37mfHNJ,WiDaID,Q1635136
i-Ahzryxd2b7naJSD37mfHNJ,RiPeID,075784887694
i-Ahzryxd2b7naJSD37mfHNJ,SwePaPeGUID,0c3d9b3f-14a6-4399-be2f-3847a2274eba
i-CksKgXj6RQCidtpN3NmKCH,WiDaID,Q16594543
i-CksKgXj6RQCidtpN3NmKCH,RiPeID,0781029778411
i-CksKgXj6RQCidtpN3NmKCH,SwePaPeGUID,71cf4c0f-c22a-4ae8-9e17-442655e6557f
i-TBtrgQ5rhKHEry6LSqDozt,WiDaID,Q16595341
i-HzxR5drvvumXGW3Fi7DiXX,WiDaID,Q16595953
i-HzxR5drvvumXGW3Fi7DiXX,RiPeID,0161616238120
i-HzxR5drvvumXGW3Fi7DiXX,SwePaPeGUID,87042942-c4f6-46ff-9eac-fceaf25729d5
i-W6qubQj7ibksjmhPM9z5pb,WiDaID,Q16596143
i-W6qubQj7ibksjmhPM9z5pb,RiPeID,0710022029620
i-W6qubQj7ibksjmhPM9z5pb,SwePaPeGUID,45b356db-158d-4120-9494-22514b08ae68
i-38fof3HHcr7gkdu1y3sCPK,WiDaID,Q16596188
i-NaB2cvgwB4zVi98HPFcvof,WiDaID,Q16616153
i-NaB2cvgwB4zVi98HPFcvof,RiPeID,0884738092723
i-NaB2cvgwB4zVi98HPFcvof,SwePaPeGUID,2cfb5b7e-ac47-45e5-84f4-6c53c047cdca
i-X6twsyREWpraCXdp7kWKN8,WiDaID,Q16616217
i-X6twsyREWpraCXdp7kWKN8,RiPeID,0246624521815
i-X6twsyREWpraCXdp7kWKN8,SwePaPeGUID,2b6d77ba-9bda-4c59-98f2-78c898899f5e
i-QH2GZtRh9KHsb1rRpVv3Zt,WiDaID,Q16623762
i-QH2GZtRh9KHsb1rRpVv3Zt,RiPeID,0223161519910
i-QH2GZtRh9KHsb1rRpVv3Zt,SwePaPeGUID,c673caa0-650a-4dbb-8e35-4b5920f1c7ff
i-RbVbjAyjqSE4gXQF4DaDTA,WiDaID,Q16633048
i-RbVbjAyjqSE4gXQF4DaDTA,RiPeID,0249261021627
i-RbVbjAyjqSE4gXQF4DaDTA,SwePaPeGUID,95d25487-ff55-468d-a188-a6c6b4006377
i-2c9rVAoZGjLhTDcwaorNo9,WiDaID,Q16633140
i-2c9rVAoZGjLhTDcwaorNo9,RiPeID,065105536026
i-2c9rVAoZGjLhTDcwaorNo9,SwePaPeGUID,b20fb574-b44c-42af-ae93-064dfabbffaf
i-VBHSUYwX8zTBjLDRcwNsBA,WiDaID,Q16633210
i-VBHSUYwX8zTBjLDRcwNsBA,RiPeID,0789353702707
i-VBHSUYwX8zTBjLDRcwNsBA,SwePaPeGUID,d7c319a0-83e4-11d4-ae60-0050040c9b55
i-Xdm5kHCFuUrEFgTvVvqyVW,WiDaID,Q16633235
i-Xdm5kHCFuUrEFgTvVvqyVW,RiPeID,0911280492610
i-Xdm5kHCFuUrEFgTvVvqyVW,SwePaPeGUID,785c3ee8-ecaa-4016-9e1b-b14374964ccb
i-TGaWdBpKLkPEmyhtvWJh2q,WiDaID,Q16633319
i-TGaWdBpKLkPEmyhtvWJh2q,RiPeID,0178667655211
i-TGaWdBpKLkPEmyhtvWJh2q,SwePaPeGUID,0162aade-e0a5-4487-929c-364ea035fa90
i-L9CZiXn8bTbPsWkiSbzSLm,WiDaID,Q16633339
i-L9CZiXn8bTbPsWkiSbzSLm,RiPeID,0860364634014
i-L9CZiXn8bTbPsWkiSbzSLm,SwePaPeGUID,df8c5ae3-43e8-4d8a-bf64-67b9a78fef66
i-2D6mwMLvYjVnxu8WpPCAeL,WiDaID,Q16633513
i-2D6mwMLvYjVnxu8WpPCAeL,RiPeID,0495661214429
i-2D6mwMLvYjVnxu8WpPCAeL,SwePaPeGUID,087644a0-838d-4768-9133-62745aeee287
i-CvmaDbz8ueGm8meSVWj6vr,WiDaID,Q1663473
i-CvmaDbz8ueGm8meSVWj6vr,RiPeID,0575413157004
i-CvmaDbz8ueGm8meSVWj6vr,SwePaPeGUID,d7c31e63-83e4-11d4-ae60-0050040c9b55
i-XHGEr9gT86aGLJ6yC3EhBL,WiDaID,Q16649068
i-XHGEr9gT86aGLJ6yC3EhBL,SwePoArID,sj9PGLAlnmUAAAAAABgcbQ
i-3fs9Jgh7jtCkhoX7FTfKPV,WiDaID,Q16649121
i-3fs9Jgh7jtCkhoX7FTfKPV,SwePoArID,sj9PGLAlnmUAAAAAABfRwg
i-9ZJEdfip5n7qwmSL2BfYSA,WiDaID,Q16649165
i-9ZJEdfip5n7qwmSL2BfYSA,SwePoArID,TR3yO_GV8eAAAAAAAABhnw
i-9ZJEdfip5n7qwmSL2BfYSA,SwePoArID,sj9PGLAlnmUAAAAAABgd9w
i-3pe1JKqvmq7PaBnw7PEhXT,WiDaID,Q16649189
i-3pe1JKqvmq7PaBnw7PEhXT,SwePoArID,sj9PGLAlnmUAAAAAABgajg
i-Doq5FwKCoek9xba14pYK5P,WiDaID,Q16649279
i-Doq5FwKCoek9xba14pYK5P,SwePoArID,sj9PGLAlnmUAAAAAABgaXQ
i-QUa4DaEpHiH6GESrfLsxWi,WiDaID,Q16649394
i-QUa4DaEpHiH6GESrfLsxWi,DiSweNaBiID,13676
i-QUa4DaEpHiH6GESrfLsxWi,SwePoArID,sj9PGLAlnmUAAAAAABgRcw
i-QUa4DaEpHiH6GESrfLsxWi,UpUnAlID,alvin-person:69175
i-CSGB7BSLWcVycgnbynHD51,WiDaID,Q16649506
i-CSGB7BSLWcVycgnbynHD51,SwePoArID,sj9PGLAlnmUAAAAAABfNNA
i-UbnnZ7kVjVhJrHrUCyEV9K,WiDaID,Q16649624
i-UbnnZ7kVjVhJrHrUCyEV9K,DiSweNaBiID,11052
i-UbnnZ7kVjVhJrHrUCyEV9K,UpUnAlID,alvin-person:72667
i-JfeGt9yjyj9GWsh4V8G87r,WiDaID,Q16650205
i-6F9rS1XcW3FrTADBP2ew1K,WiDaID,Q16650562
i-YGQD7CvLy8Dd8LjCGiiRgW,WiDaID,Q1675523
i-YGQD7CvLy8Dd8LjCGiiRgW,DiSweNaBiID,16884
i-YGQD7CvLy8Dd8LjCGiiRgW,SwePoArID,sj9PGLAlnmUAAAAAAA2K2w
i-YGQD7CvLy8Dd8LjCGiiRgW,UpUnAlID,alvin-person:52738
i-Fn6GZyzoxgGzKkevJhSZFP,WiDaID,Q16801912
i-Fn6GZyzoxgGzKkevJhSZFP,SwePoArID,sj9PGLAlnmUAAAAAABfN0Q
i-PmmWDhSQEkzH2tiLALeDpf,WiDaID,Q1681577
i-PmmWDhSQEkzH2tiLALeDpf,RiPeID,0310304705606
i-PmmWDhSQEkzH2tiLALeDpf,SwePaPeGUID,317c9643-2bb4-449b-8a5f-c34f44677ad3
i-Ldb2oqPG98BReLEGLTqU4A,WiDaID,Q1681740
i-Ldb2oqPG98BReLEGLTqU4A,RiPeID,0940980416614
i-Ldb2oqPG98BReLEGLTqU4A,SwePaPeGUID,5c11ef9b-d56d-4e85-8cc6-800f0257548a
i-oWcw76s14AfREuSzMW7Ni,WiDaID,Q16945247
i-oWcw76s14AfREuSzMW7Ni,SwePoArID,sj9PGLAlnmUAAAAAABgZTA
i-31sonYbqDRNDqVat7sRoJx,WiDaID,Q16945523
i-31sonYbqDRNDqVat7sRoJx,SwePoArID,sj9PGLAlnmUAAAAAABgbAg
i-6umT1k53jwZ9Rr9pvYUNWh,WiDaID,Q17080318
i-6umT1k53jwZ9Rr9pvYUNWh,RiPeID,0201207390210
i-6umT1k53jwZ9Rr9pvYUNWh,SwePaPeGUID,4a2cb0d8-5569-4f1b-bd0f-62c7e812a2fb
i-Svtq8XeMeQSg7jx5cENPng,WiDaID,Q1712821
i-Svtq8XeMeQSg7jx5cENPng,DiSweNaBiID,9023
i-Svtq8XeMeQSg7jx5cENPng,SwePoArID,I_2wtd5VefAAAAAAAAASWg
i-Svtq8XeMeQSg7jx5cENPng,UpUnAlID,alvin-person:30636
i-Svtq8XeMeQSg7jx5cENPng,SwePoArID,sj9PGLAlnmUAAAAAABfNoA
i-Y5fgQ33MMnP4uyafJ9fz8i,WiDaID,Q17265833
i-Y5fgQ33MMnP4uyafJ9fz8i,RiPeID,0223069839622
i-Y5fgQ33MMnP4uyafJ9fz8i,SwePaPeGUID,99a5ca75-949e-470a-9b44-e2cdbcec920b
i-8DX2HEsXGBiY7R9ZYRTmeN,WiDaID,Q1727737
i-8DX2HEsXGBiY7R9ZYRTmeN,SwePoArID,28K7pO-SRrAAAAAAAACrOw
i-Tc3dkWwXjoydd5s4hd3WJw,WiDaID,Q17426180
i-Tc3dkWwXjoydd5s4hd3WJw,RiPeID,0370147780007
i-Tc3dkWwXjoydd5s4hd3WJw,SwePaPeGUID,83c27b01-f806-46eb-801d-311850b0e75d
i-myn4WFombWiaF2RH9Tqqt,WiDaID,Q1777531
i-myn4WFombWiaF2RH9Tqqt,DiSweNaBiID,13428
i-myn4WFombWiaF2RH9Tqqt,UpUnAlID,alvin-person:40503
i-bRyJHEKb5DCkicXkuZwMY,WiDaID,Q1780398
i-bRyJHEKb5DCkicXkuZwMY,RiPeID,0222691314314
i-bRyJHEKb5DCkicXkuZwMY,SwePaPeGUID,e7e4132a-b4df-11d5-8079-0040ca16072a
i-3rnEh52NL7CXPJYcg4p7bD,WiDaID,Q1780585
i-3rnEh52NL7CXPJYcg4p7bD,RiPeID,0937012299307
i-3rnEh52NL7CXPJYcg4p7bD,SwePaPeGUID,d7c31eae-83e4-11d4-ae60-0050040c9b55
i-BqDGKscaLhUZHhaFFmx5pf,WiDaID,Q179493
i-BqDGKscaLhUZHhaFFmx5pf,DiSweNaBiID,7663
i-BqDGKscaLhUZHhaFFmx5pf,SwePoArID,sj9PGLAlnmUAAAAAABJ4tA
i-BqDGKscaLhUZHhaFFmx5pf,SwePoArID,sj9PGLAlnmUAAAAAABfN5Q
i-BqDGKscaLhUZHhaFFmx5pf,SwePoArID,vfWYdYT6EoAAAAAAAAAhZQ
i-BqDGKscaLhUZHhaFFmx5pf,SwePoArID,vfWYdYT6EoAAAAAAAAAhZw
i-FLEUnTue6oAgyDmZZjwLh8,WiDaID,Q1796120
i-FLEUnTue6oAgyDmZZjwLh8,RiPeID,0885771106404
i-FLEUnTue6oAgyDmZZjwLh8,SwePaPeGUID,f9cb1d20-1f9d-4b5c-b92d-9342953b5d00
i-4VusjuC8NvwGAqJKWikvPG,WiDaID,Q1797996
i-4VusjuC8NvwGAqJKWikvPG,SwePoArID,j6S8rJvx9lAAAAAAAABPrw
i-4VusjuC8NvwGAqJKWikvPG,UpUnAlID,alvin-person:68592
i-4VusjuC8NvwGAqJKWikvPG,SwePoArID,sj9PGLAlnmUAAAAAABge9g
i-PeSWcghEjEUi6cLuHSgiyF,WiDaID,Q1806170
i-PeSWcghEjEUi6cLuHSgiyF,DiSweNaBiID,5844
i-PeSWcghEjEUi6cLuHSgiyF,SwePoArID,sj9PGLAlnmUAAAAAAA2Dtg
i-PeSWcghEjEUi6cLuHSgiyF,UpUnAlID,alvin-person:9059
i-PoEnkqgRthqgybjNd47ZwU,WiDaID,Q1807154
i-PoEnkqgRthqgybjNd47ZwU,DiSweNaBiID,8021
i-PoEnkqgRthqgybjNd47ZwU,SwePoArID,4e1scVvZ-EAAAAAAAAAXyg
i-PoEnkqgRthqgybjNd47ZwU,UpUnAlID,alvin-person:46549
i-PoEnkqgRthqgybjNd47ZwU,SwePoArID,sj9PGLAlnmUAAAAAABfNxA
i-17rLcHuXL7eT8W1nwmMH4h,WiDaID,Q18169826
i-17rLcHuXL7eT8W1nwmMH4h,RiPeID,0447797778718
i-17rLcHuXL7eT8W1nwmMH4h,SwePaPeGUID,05016cf9-06c4-4c0c-8932-562d67619ab1
i-DjeBWa5GvkPtwGp5yfccUZ,WiDaID,Q18176335
i-DjeBWa5GvkPtwGp5yfccUZ,RiPeID,0383650546828
i-DjeBWa5GvkPtwGp5yfccUZ,SwePaPeGUID,db7b58f0-bb0e-46a7-86c9-853396e8e57e
i-5zZmScML2Rj5tCWwFkarcD,WiDaID,Q18177071
i-5zZmScML2Rj5tCWwFkarcD,RiPeID,010611244716
i-5zZmScML2Rj5tCWwFkarcD,SwePaPeGUID,0797cbaa-fcd9-4286-9f92-250daf7debfe
i-5wjo1ueHReDkDwSPYFudcd,WiDaID,Q18202336
i-5wjo1ueHReDkDwSPYFudcd,RiPeID,0996640018922
i-5wjo1ueHReDkDwSPYFudcd,SwePaPeGUID,69da57e0-b072-45d0-944a-aa5d3f9e3070
i-PTrhiFiqUrHZfrUpsQ8Nyy,WiDaID,Q18202338
i-PTrhiFiqUrHZfrUpsQ8Nyy,RiPeID,0974061238314
i-PTrhiFiqUrHZfrUpsQ8Nyy,SwePaPeGUID,ee75e6d6-b026-4d65-a54e-f02861c80721
i-DUpfpChzMCLm8BKUvCnw3T,WiDaID,Q18202339
i-DUpfpChzMCLm8BKUvCnw3T,RiPeID,0315499690028
i-DUpfpChzMCLm8BKUvCnw3T,SwePaPeGUID,3d764cf6-705b-460b-8226-df8f1226b27b
i-KTqdCJiS7tAKyXZgtyJwHs,WiDaID,Q18202340
i-KTqdCJiS7tAKyXZgtyJwHs,RiPeID,0760500234712
i-KTqdCJiS7tAKyXZgtyJwHs,SwePaPeGUID,6f818cd1-9a97-412f-bc59-1d1e8a2ceb19
i-7ueMHXSkJ4p8MZCwd6tvma,WiDaID,Q18202361
i-7ueMHXSkJ4p8MZCwd6tvma,RiPeID,0914002106327
i-7ueMHXSkJ4p8MZCwd6tvma,SwePaPeGUID,0da60ff2-0199-4192-b0a2-33563891dfed
i-MEQoHPb6qh2nYtPCAZQYv3,WiDaID,Q18202362
i-MEQoHPb6qh2nYtPCAZQYv3,RiPeID,0572788110724
i-MEQoHPb6qh2nYtPCAZQYv3,SwePaPeGUID,4f48a9f3-c14a-4436-8ad3-a1d4166bdf30
i-NDXytJ2sEVrtLhDNxEoc8A,WiDaID,Q18202365
i-NDXytJ2sEVrtLhDNxEoc8A,RiPeID,0604811710522
i-NDXytJ2sEVrtLhDNxEoc8A,SwePaPeGUID,e8a2c04d-a186-421b-b1fd-a401f0917673
i-XMFfjgbH6gvFr5RFbzt2ZH,WiDaID,Q18202390
i-XMFfjgbH6gvFr5RFbzt2ZH,RiPeID,0136801772915
i-XMFfjgbH6gvFr5RFbzt2ZH,SwePaPeGUID,566a8a1c-0625-4f24-9beb-6b6dec928df7
i-TNwrjSiAaaNSb2LNE2HejV,WiDaID,Q18202393
