wiki_id,start,end,party,party_id
Q4973765,2022-09-26,,Moderaterna,Q110843
Q4974444,1979-10-01,1982-10-04,Moderaterna,Q110843
Q4974444,1982-10-04,1985-09-30,Moderaterna,Q110843
Q4974444,1985-09-30,1988-10-03,Moderaterna,Q110843
Q4974444,1988-10-03,1990-02-11,Moderaterna,Q110843
Q4974444,1990-03-24,1991-04-18,Moderaterna,Q110843
Q4974444,1991-06-03,1991-09-30,Moderaterna,Q110843
Q4974444,1991-09-30,1992-03-08,Moderaterna,Q110843
Q4974444,1992-05-16,1993-03-22,Moderaterna,Q110843
Q4974444,1993-05-20,1994-10-03,Moderaterna,Q110843
Q4974444,1994-10-03,1997-09-15,Moderaterna,Q110843
Q4974484,1988-10-13,1989-11-06,Moderaterna,Q110843
Q4974484,1991-09-30,1994-10-03,Moderaterna,Q110843
Q4974484,1994-10-03,1998-10-05,Moderaterna,Q110843
Q4974484,1998-10-05,2002-09-30,Moderaterna,Q110843
Q4974484,2002-09-30,2006-10-02,Moderaterna,Q110843
Q4974484,2006-10-02,2010-10-04,Moderaterna,Q110843
Q4974516,2005-02-14,2006-10-02,Socialdemokraterna,Q105112
Q4974616,1991-09-30,1992-11-22,Ny demokrati,Q967278
Q4974616,1993-05-04,1994-10-03,Ny demokrati,Q967278
Q4974920,2022-09-26,,Centerpartiet,Q110832
Q4975004,2006-10-06,2006-11-15,Moderaterna,Q110843
Q4975004,2006-11-16,2010-10-04,Moderaterna,Q110843
Q4975009,1991-09-30,1994-10-03,Kristdemokraterna,Q213654
Q4975009,1994-10-03,1998-10-05,Kristdemokraterna,Q213654
Q4975009,1998-10-05,2002-09-30,Kristdemokraterna,Q213654
Q4975354,1985-09-30,1988-10-03,Liberalerna,Q110857
Q4975354,1988-10-03,1991-09-30,Liberalerna,Q110857
Q4975481,2010-10-04,2010-10-18,Moderaterna,Q110843
Q4975481,2010-10-19,2014-09-29,Moderaterna,Q110843
Q4975481,2014-09-29,2018-09-24,Moderaterna,Q110843
Q4975481,2018-09-24,2019-08-25,Moderaterna,Q110843
Q4975481,2020-05-04,2022-09-26,Moderaterna,Q110843
Q4975481,2022-09-26,2023-01-15,Moderaterna,Q110843
Q4975541,1998-10-05,2002-09-30,Miljöpartiet,Q213451
Q4975541,2002-09-30,2006-10-02,Miljöpartiet,Q213451
Q4975858,1991-09-30,1994-10-03,Kristdemokraterna,Q213654
Q4975896,1998-10-05,2002-09-30,Kristdemokraterna,Q213654
Q4975896,2002-09-30,2006-10-02,Kristdemokraterna,Q213654
Q4975896,2006-10-02,2010-10-04,Kristdemokraterna,Q213654
Q4975999,1994-10-03,1998-10-05,Miljöpartiet,Q213451
Q4975999,1998-10-05,2002-09-30,Miljöpartiet,Q213451
Q4975999,2002-09-30,2003-01-22,Miljöpartiet,Q213451
Q4975999,2003-07-01,2006-10-02,Miljöpartiet,Q213451
Q4976132,1971-01-11,1974-01-10,Vänsterpartiet,Q110837
Q4976132,1974-01-10,1976-03-07,Vänsterpartiet,Q110837
Q4976132,1976-05-17,1976-10-04,Vänsterpartiet,Q110837
Q4976146,1976-10-04,1977-10-03,Moderaterna,Q110843
Q4976146,1977-10-04,1979-10-04,Moderaterna,Q110843
Q4976146,1979-10-01,1982-10-04,Moderaterna,Q110843
Q4976146,1982-10-04,1985-09-30,Moderaterna,Q110843
Q4976146,1985-09-30,1988-10-03,Moderaterna,Q110843
Q4976146,1989-01-11,1991-09-30,Moderaterna,Q110843
Q4976340,1974-01-10,1976-10-04,Socialdemokraterna,Q105112
Q4976340,1976-10-04,1979-10-01,Socialdemokraterna,Q105112
Q4976340,1979-10-01,1982-10-04,Socialdemokraterna,Q105112
Q4976340,1982-10-04,1985-09-30,Socialdemokraterna,Q105112
Q4976340,1985-09-30,1988-10-03,Socialdemokraterna,Q105112
Q4976340,1988-10-03,1991-09-30,Socialdemokraterna,Q105112
Q4976340,1991-09-30,1994-10-03,Socialdemokraterna,Q105112
Q4976340,1994-10-03,1998-10-05,Socialdemokraterna,Q105112
Q4976383,1999-01-01,2002-09-30,Miljöpartiet,Q213451
Q4976383,2002-09-30,2006-10-02,Miljöpartiet,Q213451
Q4976504,1988-10-03,1991-09-30,Socialdemokraterna,Q105112
Q4976504,1991-09-30,1994-10-03,Socialdemokraterna,Q105112
Q4976504,1994-10-03,1995-11-15,Socialdemokraterna,Q105112
Q4976504,1998-10-05,1998-10-19,Socialdemokraterna,Q105112
Q4976518,1979-10-01,1982-10-04,Moderaterna,Q110843
Q4976518,1982-10-04,1985-09-30,Moderaterna,Q110843
Q4976518,1986-10-08,1988-10-03,Moderaterna,Q110843
Q4976518,1988-10-03,1991-09-30,Moderaterna,Q110843
Q4976518,1991-09-30,1991-11-10,Moderaterna,Q110843
Q4976518,1991-12-11,1992-10-20,Moderaterna,Q110843
Q4976518,1992-11-21,1994-10-03,Moderaterna,Q110843
Q4976716,1988-10-03,1991-09-30,Miljöpartiet,Q213451
Q4976716,1994-10-03,1998-10-05,Miljöpartiet,Q213451
Q4976716,1998-10-05,2002-09-30,Miljöpartiet,Q213451
Q4976716,2003-03-28,2003-06-29,Miljöpartiet,Q213451
Q4976788,1982-11-22,1982-12-21,Liberalerna,Q110857
Q4976788,1985-09-30,1988-10-03,Liberalerna,Q110857
Q4976788,1988-10-03,1991-09-30,Liberalerna,Q110857
Q4976788,1991-10-01,1992-01-09,Liberalerna,Q110857
Q4976818,1982-10-04,1985-09-30,Socialdemokraterna,Q105112
Q4976818,1985-09-30,1988-10-03,Socialdemokraterna,Q105112
Q4976818,1988-10-03,1991-09-30,Socialdemokraterna,Q105112
Q4976818,1991-09-30,1994-10-03,Socialdemokraterna,Q105112
Q4976818,1994-10-03,1995-01-09,Socialdemokraterna,Q105112
Q4976818,1995-10-10,1996-09-16,Socialdemokraterna,Q105112
Q4976825,,1982,Liberalerna,Q110857
Q4976856,1971-01-11,1974-01-10,Socialdemokraterna,Q105112
Q4976856,1974-01-10,1976-10-04,Socialdemokraterna,Q105112
Q4976914,1994-10-03,1998-10-05,Socialdemokraterna,Q105112
Q4976914,1998-10-05,1999-03-07,Socialdemokraterna,Q105112
Q4976914,1999-06-15,1999-12-05,Socialdemokraterna,Q105112
Q4976914,2000-04-01,2002-09-30,Socialdemokraterna,Q105112
Q4976914,2002-09-30,2002-11-13,Socialdemokraterna,Q105112
Q4976914,2003-08-01,2003-09-15,Socialdemokraterna,Q105112
Q4976914,2004-07-01,2004-09-13,Socialdemokraterna,Q105112
Q4977750,1988-10-03,1991-09-30,Miljöpartiet,Q213451
Q4977972,2006-10-02,2010-10-04,Centerpartiet,Q110832
Q4978575,1994-10-04,1994-11-28,Socialdemokraterna,Q105112
Q4978575,1994-11-29,1998-10-05,Socialdemokraterna,Q105112
Q4978577,1971-01-11,1974-01-10,Socialdemokraterna,Q105112
Q4978577,1974-01-10,1974-01-10,Socialdemokraterna,Q105112
Q4978577,1976-10-04,1979-10-01,Socialdemokraterna,Q105112
Q4978577,1979-10-01,1982-10-04,Socialdemokraterna,Q105112
Q4978577,1982-10-04,1982-10-08,Socialdemokraterna,Q105112
Q4978577,1985-09-30,1985-09-30,Socialdemokraterna,Q105112
Q4978577,1988-10-03,1988-10-03,Socialdemokraterna,Q105112
Q4978577,1989-01-30,1991-09-30,Socialdemokraterna,Q105112
Q4979095,1993-05-12,1994-10-03,Centerpartiet,Q110832
Q4979095,1994-10-03,1998-10-05,Centerpartiet,Q110832
Q4979119,2018-09-24,2018-09-24,Miljöpartiet,Q213451
Q4979119,2019-01-22,2022-01-10,Miljöpartiet,Q213451
Q4979216,1998-10-05,2002-09-30,Vänsterpartiet,Q110837
Q4979216,2002-09-30,2006-10-02,Vänsterpartiet,Q110837
Q4979909,1988-10-03,1989-05-09,Socialdemokraterna,Q105112
Q4979909,1989-05-10,1989-10-05,Socialdemokraterna,Q105112
Q4979909,1989-10-06,1991-09-30,Socialdemokraterna,Q105112
Q4979909,1991-09-30,1994-10-03,Socialdemokraterna,Q105112
Q4979909,1994-10-03,1998-10-05,Socialdemokraterna,Q105112
Q4979909,1998-10-05,2002-09-30,Socialdemokraterna,Q105112
Q4979996,1998-10-05,2002-09-30,Miljöpartiet,Q213451
Q4979996,2002-09-30,2004-08-15,Miljöpartiet,Q213451
Q4980053,2022-09-26,,Liberalerna,Q110857
Q4980077,1988-10-03,1991-09-30,Centerpartiet,Q110832
Q4980077,1991-10-10,1992-06-30,Centerpartiet,Q110832
Q4980077,1992-07-01,1994-10-03,Centerpartiet,Q110832
Q4980077,1994-10-03,1995-01-09,Centerpartiet,Q110832
Q4980077,1995-10-10,1997-04-30,Centerpartiet,Q110832
Q4980135,2010-10-06,2013-01-22,Liberalerna,Q110857
Q4980135,2013-01-23,2014-09-29,Liberalerna,Q110857
Q4980261,2002-09-30,2006-10-02,Socialdemokraterna,Q105112
Q4980261,2006-10-02,2010-10-04,Socialdemokraterna,Q105112
Q4980261,2010-10-04,2014-09-29,Socialdemokraterna,Q105112
Q4980271,1994-10-08,1995-10-09,Socialdemokraterna,Q105112
Q4980271,1995-10-10,1996-03-22,Socialdemokraterna,Q105112
Q4980271,1996-03-23,1996-09-30,Socialdemokraterna,Q105112
Q4980271,1996-10-01,1998-10-05,Socialdemokraterna,Q105112
Q4980351,1994-10-03,1998-10-05,Centerpartiet,Q110832
Q4980351,1998-10-05,2002-09-30,Centerpartiet,Q110832
Q4980351,2002-09-30,2006-10-02,Centerpartiet,Q110832
Q4980571,2014-09-29,2018-09-24,Moderaterna,Q110843
Q4980571,2018-09-24,2022-09-26,Moderaterna,Q110843
Q4980571,2022-09-26,,Moderaterna,Q110843
Q4980750,2018-09-24,2018-09-24,Socialdemokraterna,Q105112
Q4980750,2019-10-01,2021-11-30,Socialdemokraterna,Q105112
Q4980750,2022-09-26,2022-09-26,Socialdemokraterna,Q105112
Q4980750,2022-10-18,,Socialdemokraterna,Q105112
Q4980790,2006-10-02,2009-08-06,Socialdemokraterna,Q105112
Q4980790,2010-02-16,2010-10-04,Socialdemokraterna,Q105112
Q4981100,1976-10-04,1979-10-01,Socialdemokraterna,Q105112
Q4981100,1979-10-01,1982-10-04,Socialdemokraterna,Q105112
Q4981100,1982-10-04,1985-09-30,Socialdemokraterna,Q105112
Q4981100,1985-09-30,1988-10-03,Socialdemokraterna,Q105112
Q4981100,1988-10-03,1990-12-31,Socialdemokraterna,Q105112
Q4981208,1971-01-11,1974-01-10,Moderaterna,Q110843
Q4981208,1974-01-10,1976-10-04,Moderaterna,Q110843
Q4981208,1976-10-04,1979-10-01,Moderaterna,Q110843
Q4981208,1979-10-01,1982-10-04,Moderaterna,Q110843
Q4981208,1982-10-04,1985-09-30,Moderaterna,Q110843
Q4981208,1985-09-30,1988-10-03,Moderaterna,Q110843
Q4981208,1988-10-03,1991-09-30,Moderaterna,Q110843
Q4981243,1985-09-30,1988-10-03,Socialdemokraterna,Q105112
Q4981243,1988-10-03,1991-09-30,Socialdemokraterna,Q105112
Q4981243,1991-09-30,1994-10-03,Socialdemokraterna,Q105112
Q4981243,1994-10-03,1998-10-05,Socialdemokraterna,Q105112
Q4981268,1971-01-11,1974-01-10,Socialdemokraterna,Q105112
Q4981268,1974-01-10,1976-10-04,Socialdemokraterna,Q105112
Q4981268,1976-10-04,1979-10-01,Socialdemokraterna,Q105112
Q4981268,1979-10-01,1982-10-04,Socialdemokraterna,Q105112
Q4981393,2006-10-02,2010-10-04,Moderaterna,Q110843
Q4981393,2010-10-04,2013-09-16,Moderaterna,Q110843
Q4981393,2014-10-04,2018-09-24,Moderaterna,Q110843
Q4981393,2018-09-24,2022-09-26,Moderaterna,Q110843
Q4981393,2022-09-26,2022-10-18,Moderaterna,Q110843
Q4981396,2010-10-04,2014-09-29,Socialdemokraterna,Q105112
Q4981396,2014-09-29,2018-09-24,Socialdemokraterna,Q105112
Q4981396,2018-09-24,2022-09-26,Socialdemokraterna,Q105112
Q4981396,2022-09-26,,Socialdemokraterna,Q105112
Q4981435,1981-05-25,1982-10-04,Liberalerna,Q110857
Q4981479,1998-10-05,2002-09-30,Vänsterpartiet,Q110837
Q4981479,2002-09-30,2005-06-02,Vänsterpartiet,Q110837
Q4981479,2006-10-02,2010-10-04,Miljöpartiet,Q213451
Q4981479,2014-09-29,2018-09-24,Miljöpartiet,Q213451
Q4981523,1985-09-30,1988-10-03,Socialdemokraterna,Q105112
Q4981523,1988-10-03,1991-09-30,Socialdemokraterna,Q105112
Q4981523,1991-09-30,1994-10-03,Socialdemokraterna,Q105112
Q4981523,1994-10-03,1995-10-02,Socialdemokraterna,Q105112
Q4981523,1996-07-01,1996-11-08,Socialdemokraterna,Q105112
Q4981553,2010-10-04,2014-09-29,Socialdemokraterna,Q105112
Q4981553,2014-09-29,2018-09-24,Socialdemokraterna,Q105112
Q4981553,2022-03-28,2022-05-15,Socialdemokraterna,Q105112
Q4981619,1973-01-10,1974-01-10,Liberalerna,Q110857
Q4981619,1974-01-10,1976-10-04,Liberalerna,Q110857
Q4981619,1976-10-04,1979-10-01,Liberalerna,Q110857
Q4981619,1979-10-01,1982-10-04,Liberalerna,Q110857
Q4981668,2010-10-04,2014-09-29,Vänsterpartiet,Q110837
Q4981668,2014-09-29,2018-09-24,Vänsterpartiet,Q110837
Q4981668,2018-09-24,2022-09-26,Vänsterpartiet,Q110837
Q4981674,1998-10-05,1999-02-02,Socialdemokraterna,Q105112
Q4981674,1999-02-03,2002-09-30,Socialdemokraterna,Q105112
Q4981700,2018-09-24,2022-09-26,Vänsterpartiet,Q110837
Q4981700,2022-09-26,,Vänsterpartiet,Q110837
Q4981717,2010-10-04,2013-08-21,Kristdemokraterna,Q213654
Q4981717,2014-03-01,2014-09-29,Kristdemokraterna,Q213654
Q4981717,2014-09-29,2016-10-10,Kristdemokraterna,Q213654
Q4981717,2017-05-01,2018-09-23,Kristdemokraterna,Q213654
Q4981717,2018-09-24,2018-09-24,Kristdemokraterna,Q213654
Q4981874,1991-09-30,1994-10-03,Socialdemokraterna,Q105112
Q4981914,2010-10-04,2014-09-29,Socialdemokraterna,Q105112
Q4981914,2014-09-29,2018-09-24,Socialdemokraterna,Q105112
Q4981918,1982-10-04,1985-09-30,Socialdemokraterna,Q105112
Q4981918,1985-09-30,1988-10-03,Socialdemokraterna,Q105112
Q4981918,1988-10-03,1991-09-30,Socialdemokraterna,Q105112
Q4981918,1991-09-30,1994-10-03,Socialdemokraterna,Q105112
Q4981918,1994-10-03,1998-10-05,Socialdemokraterna,Q105112
Q4982318,2008-09-30,2010-10-04,Moderaterna,Q110843
Q4982318,2010-10-04,2014-09-29,Moderaterna,Q110843
Q4982318,2014-09-29,2018-09-24,Moderaterna,Q110843
Q4982318,2018-09-24,2022-09-26,Moderaterna,Q110843
Q4982361,2006-10-02,2010-10-04,Centerpartiet,Q110832
Q4982413,1998-10-05,2002-09-30,Moderaterna,Q110843
Q4982413,2004-09-14,2006-10-02,Moderaterna,Q110843
Q4982413,2006-10-02,2010-10-04,Moderaterna,Q110843
Q4982413,2010-10-04,2014-09-29,Moderaterna,Q110843
Q4982413,2014-09-29,2018-09-24,Moderaterna,Q110843
Q4982419,1988-10-03,1988-10-03,Socialdemokraterna,Q105112
Q4982419,1991-10-05,1994-10-03,Socialdemokraterna,Q105112
Q4982419,1994-10-03,1994-10-07,Socialdemokraterna,Q105112
Q4982419,1996-03-23,1998-10-05,Socialdemokraterna,Q105112
Q4982419,1998-10-05,1999-09-30,Socialdemokraterna,Q105112
Q4982419,2002-09-30,2002-09-30,Socialdemokraterna,Q105112
Q4982419,2002-10-10,2004-06-14,Socialdemokraterna,Q105112
Q4982620,2002-10-01,2006-10-02,Vänsterpartiet,Q110837
Q4982683,1971-01-11,1974-01-10,Socialdemokraterna,Q105112
Q4982683,1974-01-10,1976-10-04,Socialdemokraterna,Q105112
Q4982683,1976-10-04,1976-11-07,Socialdemokraterna,Q105112
Q4982683,1977-10-04,1977-10-04,Socialdemokraterna,Q105112
Q4982713,2007-01-26,2007-05-13,Centerpartiet,Q110832
Q4982713,2008-02-04,2008-06-27,Centerpartiet,Q110832
Q4982739,1971-01-11,1974-01-10,Socialdemokraterna,Q105112
Q4982739,1974-01-10,1976-10-04,Socialdemokraterna,Q105112
Q4982742,1986-01-10,1987-11-12,Centerpartiet,Q110832
Q4982742,1987-12-14,1988-10-03,Centerpartiet,Q110832
Q4982742,1988-10-03,1989-10-11,Centerpartiet,Q110832
Q4982742,1989-11-14,1991-09-30,Centerpartiet,Q110832
Q4982742,1991-09-30,1991-10-04,Centerpartiet,Q110832
Q4982742,1994-10-03,1998-10-05,Centerpartiet,Q110832
Q4982841,1974-01-10,1976-10-04,Centerpartiet,Q110832
Q4982841,1976-10-04,1979-10-01,Centerpartiet,Q110832
Q4982841,1979-10-01,1982-10-04,Centerpartiet,Q110832
Q4982841,1982-10-04,1985-09-30,Centerpartiet,Q110832
Q4982841,1985-09-30,1988-10-03,Centerpartiet,Q110832
Q4982841,1988-10-03,1991-09-30,Centerpartiet,Q110832
Q4982841,1991-12-01,1993-02-22,Centerpartiet,Q110832
Q4982841,1993-05-01,1994-10-03,Centerpartiet,Q110832
Q4982902,1994-10-03,1998-10-05,Socialdemokraterna,Q105112
Q4982902,1998-10-05,2002-09-30,Socialdemokraterna,Q105112
Q4982902,2002-10-01,2006-10-02,Socialdemokraterna,Q105112
Q4982902,2006-10-02,2010-10-04,Socialdemokraterna,Q105112
Q4982955,1998-10-05,2002-09-30,Kristdemokraterna,Q213654
Q4982955,2002-09-30,2006-10-02,Kristdemokraterna,Q213654
Q4982955,2006-10-02,2010-10-04,Kristdemokraterna,Q213654
Q4983135,1981,1981,Liberalerna,Q110857
Q4983517,2017-11-01,2018-09-24,Vänsterpartiet,Q110837
Q4983517,2018-09-24,2022-09-26,Vänsterpartiet,Q110837
Q4983517,2022-09-26,,Vänsterpartiet,Q110837
Q4984124,1990-06-14,1991-09-30,Socialdemokraterna,Q105112
Q4984124,1991-09-30,1994-10-03,Socialdemokraterna,Q105112
Q4984124,1994-10-03,1994-10-07,Socialdemokraterna,Q105112
Q4984508,1982-10-04,1985-09-30,Socialdemokraterna,Q105112
Q4984508,1985-09-30,1988-10-03,Socialdemokraterna,Q105112
Q4984508,1988-10-03,1991-09-30,Socialdemokraterna,Q105112
Q4984508,1991-09-30,1994-10-03,Socialdemokraterna,Q105112
Q4984508,1994-10-03,1998-10-05,Socialdemokraterna,Q105112
Q4984603,1990-11-12,1990-12-11,Vänsterpartiet,Q110837
Q4984603,1991-11-11,1991-12-10,Vänsterpartiet,Q110837
Q4984640,2010-10-04,2014-09-29,Moderaterna,Q110843
Q4984640,2014-09-29,2018-09-24,Moderaterna,Q110843
Q4984640,2018-09-24,2022-09-26,Moderaterna,Q110843
Q4984640,2022-09-26,2022-10-18,Moderaterna,Q110843
Q4984675,1949,1960,Liberalerna,Q110857
Q4984712,1994-10-03,1998-10-05,Socialdemokraterna,Q105112
Q4984712,1998-10-05,2002-09-30,Socialdemokraterna,Q105112
Q4984712,2002-09-30,2006-10-02,Socialdemokraterna,Q105112
Q4987091,2006-10-02,2010-10-04,Moderaterna,Q110843
Q4987091,2010-10-04,2014-09-29,Moderaterna,Q110843
Q4987091,2014-09-29,2018-09-24,Moderaterna,Q110843
Q4987718,1985-09-30,1988-10-03,Liberalerna,Q110857
Q4987718,1988-10-03,1991-09-30,Liberalerna,Q110857
Q4987718,1991-09-30,1991-11-08,Liberalerna,Q110857
Q4987718,1991-12-10,1994-10-03,Liberalerna,Q110857
Q4987905,1982-10-04,1985-09-30,Socialdemokraterna,Q105112
Q4987905,1985-09-30,1988-10-03,Socialdemokraterna,Q105112
Q4987905,1988-10-03,1991-09-30,Socialdemokraterna,Q105112
Q4987905,1991-09-30,1994-10-03,Socialdemokraterna,Q105112
Q4987905,1994-10-03,1998-10-05,Socialdemokraterna,Q105112
Q4987905,1998-10-05,2002-09-30,Socialdemokraterna,Q105112
Q4987958,2006-10-02,2010-10-04,Centerpartiet,Q110832
Q4987958,2010-10-04,2014-09-29,Centerpartiet,Q110832
Q4987958,2014-09-29,2018-09-24,Centerpartiet,Q110832
Q4987958,2018-09-24,2022-09-26,Centerpartiet,Q110832
Q4987958,2022-09-26,,Centerpartiet,Q110832
Q4988425,1983-01-13,1984-11-18,Socialdemokraterna,Q105112
Q4988425,1984-12-21,1985-09-30,Socialdemokraterna,Q105112
Q4988425,1985-10-01,1985-10-14,Socialdemokraterna,Q105112
Q4988425,1985-11-16,1987-02-28,Socialdemokraterna,Q105112
Q4988425,1988-10-03,1988-11-07,Socialdemokraterna,Q105112
Q4988425,1988-11-08,1989-01-09,Socialdemokraterna,Q105112
Q4988501,1971-01-11,1974-01-10,Liberalerna,Q110857
Q4988501,1974-01-10,1976-10-04,Liberalerna,Q110857
Q4988501,1976-10-04,1979-10-01,Liberalerna,Q110857
Q4988619,2022-09-26,,Socialdemokraterna,Q105112
Q4988676,2002-09-30,2006-10-02,Socialdemokraterna,Q105112
Q4988712,2010-10-04,2014-09-29,Sverigedemokraterna,Q504069
Q4988712,2014-09-29,2018-09-24,Sverigedemokraterna,Q504069
Q4988712,2018-09-24,2022-09-26,Sverigedemokraterna,Q504069
Q4988712,2022-09-26,,Sverigedemokraterna,Q504069
Q4988873,2002-09-30,2006-10-02,Miljöpartiet,Q213451
Q4989071,1971-01-11,1974-01-10,Socialdemokraterna,Q105112
Q4989123,2010-10-04,2014-09-29,Socialdemokraterna,Q105112
Q4989123,2014-09-29,2018-09-24,Socialdemokraterna,Q105112
Q4989123,2018-09-24,2022-09-26,Socialdemokraterna,Q105112
Q4989135,1994-10-03,1998-10-05,Moderaterna,Q110843
Q4989135,2002-09-30,2004-09-05,Moderaterna,Q110843
Q4989135,2004-11-01,2006-10-02,Moderaterna,Q110843
Q4989135,2006-10-02,2008-09-30,Moderaterna,Q110843
Q4989351,2010-10-04,2014-09-29,Socialdemokraterna,Q105112
Q4989351,2014-09-29,2018-09-24,Socialdemokraterna,Q105112
Q4989365,1985-09-30,1988-10-03,Liberalerna,Q110857
Q4989365,1988-10-03,1991-09-30,Liberalerna,Q110857
Q4989365,1991-09-30,1994-10-03,Liberalerna,Q110857
Q4989481,1997-02-17,1997-09-30,Socialdemokraterna,Q105112
Q4989481,1997-10-01,1998-10-05,Socialdemokraterna,Q105112
Q4989481,1998-10-05,2002-09-30,Socialdemokraterna,Q105112
Q4989481,2002-09-30,2005-02-28,Socialdemokraterna,Q105112
Q4989481,2005-05-27,2006-10-02,Socialdemokraterna,Q105112
Q4989481,2006-10-02,2010-10-04,Socialdemokraterna,Q105112
Q4989732,1971-01-11,1974-01-10,Socialdemokraterna,Q105112
Q4989732,1974-01-10,1976-10-04,Socialdemokraterna,Q105112
Q4989732,1976-10-04,1979-10-01,Socialdemokraterna,Q105112
Q4989732,1979-10-01,1982-10-04,Socialdemokraterna,Q105112
Q4989817,1998-10-05,2002-09-30,Kristdemokraterna,Q213654
Q4990062,2022-04-04,2022-05-06,Centerpartiet,Q110832
Q4990079,1979-10-01,1979-10-01,Liberalerna,Q110857
Q4990079,1979-10-15,1980-10,Liberalerna,Q110857
Q4990084,1998-10-05,2002-09-30,Vänsterpartiet,Q110837
Q4990084,2002-09-30,2006-10-02,Vänsterpartiet,Q110837
Q4990084,2006-10-02,2010-10-04,Vänsterpartiet,Q110837
Q4990089,2002-09-30,2006-10-02,Liberalerna,Q110857
Q4990128,2010-10-04,2013-01-14,Socialdemokraterna,Q105112
Q4990128,2013-06-11,2014-09-29,Socialdemokraterna,Q105112
Q4990128,2014-09-29,2017-10-08,Socialdemokraterna,Q105112
Q4990128,2018-03-15,2018-03-19,Socialdemokraterna,Q105112
Q4990128,2018-04-30,2018-09-24,Socialdemokraterna,Q105112
Q4990144,1998-10-05,1999-10-15,Kristdemokraterna,Q213654
Q4990157,2008-01-01,2008-04-07,Centerpartiet,Q110832
Q4990159,1998-05-01,1998-10-05,Centerpartiet,Q110832
Q4990159,1998-10-05,2002-09-30,Centerpartiet,Q110832
Q4990159,2009-02-01,2010-10-04,Centerpartiet,Q110832
Q4990161,1979-02-12,1979-04-01,Liberalerna,Q110857
Q4990164,1990-11-06,1990-12-31,Liberalerna,Q110857
Q4990177,2010-10-04,2014-09-29,Moderaterna,Q110843
Q4990177,2014-09-29,2018-09-24,Moderaterna,Q110843
Q4990177,2018-09-24,2022-09-26,Moderaterna,Q110843
Q4990177,2022-09-26,2022-10-18,Moderaterna,Q110843
Q4990210,1994-10-03,1998-10-05,Centerpartiet,Q110832
Q4990215,2006-10-02,2006-10-06,Socialdemokraterna,Q105112
Q4990215,2009-10-26,2009-11-27,Socialdemokraterna,Q105112
Q4990215,2009-11-28,2010-03-01,Socialdemokraterna,Q105112
Q4990215,2011-03-01,2011-08-01,Socialdemokraterna,Q105112
Q4990215,2012-08-17,2014-09-29,Socialdemokraterna,Q105112
Q4990227,2006-11-16,2007-09-17,Moderaterna,Q110843
Q4990227,2007-09-18,2008-05-07,Moderaterna,Q110843
Q4990227,2008-05-08,2010-10-04,Moderaterna,Q110843
Q4990247,1988-10-03,1991-09-30,Socialdemokraterna,Q105112
Q4990247,1991-09-30,1994-10-03,Socialdemokraterna,Q105112
Q4990247,1994-10-03,1998-10-05,Socialdemokraterna,Q105112
Q4990247,1998-10-05,2002-09-30,Socialdemokraterna,Q105112
Q4990249,2006-10-02,2010-10-04,Moderaterna,Q110843
Q4990303,1991-09-30,1994-10-03,Kristdemokraterna,Q213654
Q4990351,1994-10-03,1998-10-05,Socialdemokraterna,Q105112
Q4990351,1998-10-05,2002-09-30,Socialdemokraterna,Q105112
Q4990351,2002-09-30,2006-10-02,Socialdemokraterna,Q105112
Q4990369,1994-10-03,1998-10-05,Socialdemokraterna,Q105112
Q4990369,1998-10-05,2002-09-30,Socialdemokraterna,Q105112
Q4990369,2002-09-30,2006-10-02,Socialdemokraterna,Q105112
Q4990375,2022-09-26,,Miljöpartiet,Q213451
Q4990382,1982-10-04,1985-09-30,Socialdemokraterna,Q105112
Q4990382,1985-09-30,1988-10-03,Socialdemokraterna,Q105112
Q4990382,1988-10-03,1991-09-30,Socialdemokraterna,Q105112
Q4990430,1994-10-03,1998-10-05,Moderaterna,Q110843
Q4990451,2002-09-30,2004-04-12,Moderaterna,Q110843
Q4990451,2004-08-07,2006-10-02,Moderaterna,Q110843
Q4990451,2006-10-02,2010-10-04,Moderaterna,Q110843
Q4990451,2010-10-04,2014-09-29,Moderaterna,Q110843
Q4990451,2014-09-29,2018-09-24,Moderaterna,Q110843
Q4990451,2018-09-24,2022-09-26,Moderaterna,Q110843
Q4990475,1991-09-30,1994-10-03,Socialdemokraterna,Q105112
Q4990475,1994-10-03,1998-10-05,Socialdemokraterna,Q105112
Q4990502,2014-09-29,2017-09-25,Sverigedemokraterna,Q504069
Q4990502,2017-09-25,2018-09-24,Sverigedemokraterna,Q504069
Q4990503,2002-09-30,2005-05-08,Liberalerna,Q110857
Q4990503,2005-06-11,2006-10-02,Liberalerna,Q110857
Q4990503,2006-10-02,2010-10-04,Liberalerna,Q110857
Q4990555,1994-10-03,1996-03-10,Centerpartiet,Q110832
Q4990555,1996-07-01,1998-10-05,Centerpartiet,Q110832
Q4990642,1976-10-04,1978-10-17,Liberalerna,Q110857
Q4990642,1979-10-01,1979-10-01,Liberalerna,Q110857
