swerik_id,bibtex_key,wiki_id,page
i-HZ3VhBAY9bEWJTypBZTeSe,NorbergEA1992v5,Q110346241,299
i-Hz9oVmuU3hQh93FJoRUWxV,NorbergAsker1996v2,Q111443541,311
i-HzADKHvekYKPbRRk7Lm9Lf,AskerNorberg1996v1,Q111443541,247
i-HzJTyfdEMJqqkuVZAqCbS7,NorbergEA1990v4,Q110346241,53
i-HzMWGtfoscSfE6ogsc7Bmy,NorbergTjerneld1985v2,Q110346241,286
i-Hzpv79VYVitrVijqMDqEWe,NorbergEA1988v1,Q110346241,108
i-hZRRc3xfX1LHebPrPsSqz,NorbergEA1992v5,Q110346241,376
i-HZV5H2PBrEbNREbjvh2nWq,AskerNorberg1996v1,Q111443541,57
i-HZV5H2PBrEbNREbjvh2nWq,NorbergEA1988v1,Q110346241,52
i-i13XhW23wcLV7Lkk78549,NorbergEA1992v5,Q110346241,87
i-iDUkCB3vG4TgphVRAJrfF,NorbergEA1988v1,Q110346241,253
i-imLyujzk1umFZiqwdNY9q,AskerNorberg1996v1,Q111443541,502
i-ipmkmecEtBhFX95RnPetM,AskerNorberg1996v1,Q111443541,99
i-J1D99nFVd4bpuauAGW36AE,NorbergEA1990v4,Q110346241,278
i-J1Gyy6TG9QwKSQvFmcLC5C,NorbergEA1986v3,Q110346241,196
i-J1ocyLGEPATRGvX85HZaKc,NorbergEA1992v5,Q110346241,239
i-J1ruGdADTXodS7yVsEBRzn,NorbergEA1990v4,Q110346241,112
i-J1t9h26sQkG9Da62Wr45W6,NorbergEA1986v3,Q110346241,286
i-J2XMMheFYn2HnPhL5mPhfx,NorbergEA1990v4,Q110346241,57
i-J2xUVh35Vb6NMJLSX57Ge1,NorbergEA1992v5,Q110346241,264
i-J3DRDw3b8mFwSVN8fgx2DS,NorbergEA1990v4,Q110346241,482
i-J3dXRRQS9rfKHZRxyWhaa9,NorbergTjerneld1985v2,Q110346241,84
i-J3NKkjk3fui1NdHtGf8Tpv,AskerNorberg1996v1,Q111443541,103
i-J3PMaQ6zyWH7dxaPKVA5V6,NorbergTjerneld1985v2,Q110346241,397
i-J51oKu5Bg3QyKSiv1qBybU,NorbergEA1990v4,Q110346241,507
i-J5MB5NGKmeLBE8vxTX95ug,NorbergEA1990v4,Q110346241,210
i-J66uUcstry6kTEhq3eK6EY,AskerNorberg1996v1,Q111443541,213
i-J6NhTcjZP8S8fLQ6A64Dcy,AskerNorberg1996v1,Q111443541,455
i-J7XJhJsmHhEcYn3LE6yXuT,NorbergEA1990v4,Q110346241,262
i-J8eeiHu2biKfTRkspvMPs5,NorbergEA1988v1,Q110346241,131
i-J8SN3kz5efiDxb4pW84Q41,NorbergEA1986v3,Q110346241,191
i-J8WSevJg1d5gHa8FExjhwZ,NorbergEA1986v3,Q110346241,66
i-J9saJvE1WqocPzdCzor2VY,NorbergEA1988v1,Q110346241,294
i-J9saJvE1WqocPzdCzor2VY,NorbergTjerneld1985v2,Q110346241,96
i-J9WXMYt9Qw34kHhRNAoiYX,NorbergAsker1996v2,Q111443541,411
i-J9WXMYt9Qw34kHhRNAoiYX,NorbergEA1992v5,Q110346241,257
i-JAHtXRj8cFQWYiLdX2D9xN,NorbergEA1990v4,Q110346241,241
i-JakM4wBhrw5yCg8hj5n7GM,NorbergEA1990v4,Q110346241,71
i-JAnxs2VgeALAkrCRvDXuLi,NorbergTjerneld1985v2,Q110346241,177
i-JathMfQRzbPfjBPT9hyLnW,NorbergEA1990v4,Q110346241,304
i-JB6ngC1UAgsDsNHH6ZY1xE,NorbergEA1988v1,Q110346241,246
i-JBnym2qN2RLAd2Do5anQQh,NorbergEA1992v5,Q110346241,289
i-JbpZD6UR473GqjQRkeachX,NorbergEA1990v4,Q110346241,478
i-JbQ4LaZceHR3Dk6TCPfuHh,NorbergAsker1996v2,Q111443541,207
i-JC4yT43VjuXRRqfGmkRoTB,NorbergEA1992v5,Q110346241,264
i-JcJAFEi1cLdgs31fhFt53T,NorbergEA1988v1,Q110346241,163
i-JcqbjeL3j68iUaniGTTyRL,NorbergTjerneld1985v2,Q110346241,261
i-JCxrVkvG5a5hpxXM8ceky7,NorbergEA1992v5,Q110346241,244
i-JCyzttMVkJyC3MktTPBWrC,NorbergEA1988v1,Q110346241,442
i-JD2b2L5JxGFB1rfX74kAHN,NorbergEA1992v5,Q110346241,402
i-JdC8fmaurdMQcePeV6vVug,NorbergEA1992v5,Q110346241,208
i-JdNaSV4Ydav1Tknmim3WDs,NorbergEA1988v1,Q110346241,459
i-JdNaSV4Ydav1Tknmim3WDs,NorbergEA1992v5,Q110346241,262
i-JdNpeUCX3ZK9NMoMR8C4zh,NorbergTjerneld1985v2,Q110346241,316
i-JeEhWTEJ1fGidrGkZYPz2T,NorbergTjerneld1985v2,Q110346241,164
i-JeEhWTEJ1fGidrGkZYPz2T,NorbergTjerneld1985v2,Q110346241,164
i-JEehyfb1TArjDMR4vXnCX,NorbergTjerneld1985v2,Q110346241,396
i-JEgc1aAvpjdwHjnsG3nTk5,NorbergEA1986v3,Q110346241,280
i-JENnhuCwfVGBYLEfgxjRKt,NorbergEA1990v4,Q110346241,438
i-JERWRnB227uTCW6FGLWfYs,NorbergAsker1996v2,Q111443541,411
i-JeT3TNn3qpHKFMTCG5Kv5M,NorbergTjerneld1985v2,Q110346241,157
i-Jf1UkwtCa6bibgVKynTwv5,NorbergEA1990v4,Q110346241,469
i-JFdf8g6NtM4vk7seqg5WCv,NorbergEA1990v4,Q110346241,494
i-JFfGPzij9DwmfbXD4RuxyR,NorbergEA1992v5,Q110346241,361
i-jfPyBgwNkgJP6agUZAarG,AskerNorberg1996v1,Q111443541,320
i-JfueKVv9JDJ8PXvuJPC7Rk,NorbergTjerneld1985v2,Q110346241,316
i-JG2iAvydYpJNXZVjZmWY2W,NorbergEA1992v5,Q110346241,80
i-JG9LpccgwGQ9LXpFETwuWh,NorbergTjerneld1985v2,Q110346241,190
i-JGAExSRFwF5JRxQVVYs7Gn,NorbergEA1990v4,Q110346241,390
i-JGAExSRFwF5JRxQVVYs7Gn,NorbergEA1992v5,Q110346241,293
i-JgCcdTbPbwrVHLWw1wCXea,NorbergEA1990v4,Q110346241,408
i-JgEQ9rf7V1cPH88QqLs2uJ,NorbergAsker1996v2,Q111443541,100
i-JgqDoQfn7LrFWFe8vQvbAc,AskerNorberg1996v1,Q111443541,168
i-JgRYTBR82A6fZXYWrDDTJv,NorbergEA1990v4,Q110346241,146
i-JgYiPKVGFMHxr2frdHokRK,NorbergEA1988v1,Q110346241,172
i-JgYiPKVGFMHxr2frdHokRK,NorbergEA1992v5,Q110346241,172
i-jhLEBpVbRtPpmQHh8usbb,NorbergEA1986v3,Q110346241,117
i-JHpaqU2z8URQR83kWF8zv4,NorbergTjerneld1985v2,Q110346241,159
i-Jj2VCteurQY8Xeggne82Rt,AskerNorberg1996v1,Q111443541,475
i-Jj3ryptdhhgokhyY4kvYCn,NorbergEA1986v3,Q110346241,184
i-JJbUecmn3MSCSN2PV2BVLq,AskerNorberg1996v1,Q111443541,288
i-JJbUecmn3MSCSN2PV2BVLq,NorbergTjerneld1985v2,Q110346241,88
i-JJCPJnwfJuBRGkbg2TgEs2,NorbergEA1990v4,Q110346241,383
i-JJfxL8iy6S3cbrc3sTmdRE,NorbergEA1992v5,Q110346241,444
i-Jjgnog2w9zZ59EMv8163hB,NorbergEA1992v5,Q110346241,143
i-JJKjFJT5rvpHsRCzaNcjfQ,NorbergEA1988v1,Q110346241,249
i-JJwE7F8D7fESn2BYZ4JbnT,NorbergEA1990v4,Q110346241,327
i-Jk4g3MXw9PJfF1NZRM6Z3C,NorbergEA1986v3,Q110346241,197
i-JkciQXgcuJiydBA4SrQQ2f,NorbergEA1990v4,Q110346241,403
i-JKzGDbrgYSYhFFeKuaVfng,NorbergEA1990v4,Q110346241,487
i-JKZyQwnfkbK1njmH7h7T4h,NorbergAsker1996v2,Q111443541,279
i-JLaP7HXrjrZxGBgnFdHCtg,NorbergTjerneld1985v2,Q110346241,148
i-JLDzN1HH3Hdr516dBpoq9x,NorbergEA1990v4,Q110346241,514
i-JLnF8yRx1GXkRgfYY7DDYS,NorbergEA1992v5,Q110346241,52
i-JLY3p26xejRyBbJ4nnCgae,NorbergTjerneld1985v2,Q110346241,107
i-JmDWZnKUgcUWR4eU25Jsma,NorbergEA1990v4,Q110346241,496
i-JMdXGwxRifxgRJrhkGnaDi,NorbergEA1988v1,Q110346241,85
i-JN7m5YpvpuorpXu1JgSkf1,NorbergEA1986v3,Q110346241,195
i-JNeKaAfNo39ynSv8f8tbdu,NorbergEA1986v3,Q110346241,286
i-JNeKaAfNo39ynSv8f8tbdu,NorbergEA1990v4,Q110346241,166
i-JnoQV1mq4W1rwzdr2DJf3J,NorbergEA1992v5,Q110346241,360
i-JnsbkCPYDhEeErXQv27Yju,NorbergEA1988v1,Q110346241,313
i-JnuZjJswUM4d7eeyfhSVGt,NorbergTjerneld1985v2,Q110346241,117
i-jNYR53U34dK566SpwYSrP,NorbergEA1988v1,Q110346241,179
i-jNYR53U34dK566SpwYSrP,NorbergEA1990v4,Q110346241,444
i-JoizCydABXkfAWV3ZbjCyU,NorbergEA1990v4,Q110346241,237
i-JonVTjG1qKiFSSjaHzPJWY,NorbergEA1986v3,Q110346241,283
i-JPcMnktADiVLFCozHa7Fnc,NorbergEA1990v4,Q110346241,496
i-JPitp7YnyA5FVnAVx6buJK,NorbergTjerneld1985v2,Q110346241,264
i-JPw6d7eRZKuFjV38zfBjjV,NorbergEA1988v1,Q110346241,376
i-JQ3iHhsjVjcREq7gga63xL,NorbergEA1986v3,Q110346241,110
i-Jq77obBeFLvgxhwoo4hA4K,NorbergTjerneld1985v2,Q110346241,161
i-JqKk76VLAxfwdqL2Ubk1mB,NorbergAsker1996v2,Q111443541,56
i-JQkujvaf3hdU7wTkTVzkDk,NorbergEA1990v4,Q110346241,514
i-JqQ477oyJRAVfhSn2N97pv,NorbergEA1988v1,Q110346241,249
i-JqZGusbJGdGkLx38HPCmFN,NorbergTjerneld1985v2,Q110346241,235
i-JrAgBWMNEog8oJvyA5w1Qa,NorbergEA1986v3,Q110346241,46
i-JrEd2KBBm96vKhxHDyPGym,NorbergEA1992v5,Q110346241,158
i-JrpoiPbQevPxkvsUeJ99H3,NorbergEA1990v4,Q110346241,169
i-Jrqp3xhubpckqh6NNnYVm4,NorbergTjerneld1985v2,Q110346241,273
i-JRTixFAeMX5bnfubDTKRcE,NorbergEA1988v1,Q110346241,56
i-JRYArNufMq8Drn1ggSzm25,NorbergEA1990v4,Q110346241,471
i-Jrz19xArtV5uKEAUB97hMH,NorbergEA1992v5,Q110346241,235
i-Js7miY1xBdpEGXKf4Kx1r8,AskerNorberg1996v1,Q111443541,59
i-JSD38mWT7YyULoZeavmfbP,NorbergEA1990v4,Q110346241,380
i-JSEJ4s9Z7CEa5xpm114bT2,NorbergTjerneld1985v2,Q110346241,237
i-JsMGgKRdiocBvci9MYAm2D,NorbergEA1992v5,Q110346241,363
i-JSniSV7GLnNo4eioo6Paqg,NorbergEA1988v1,Q110346241,142
i-JSt9FnV9VQrga3d1JbkyKi,NorbergEA1986v3,Q110346241,232
i-JsTA7x6nHPJf2ZSKz3MCbm,NorbergEA1986v3,Q110346241,181
i-JsTA7x6nHPJf2ZSKz3MCbm,NorbergEA1990v4,Q110346241,53
i-JsWHPBCAYAHTnamSZD7gjg,NorbergAsker1996v2,Q111443541,306
i-JsWHPBCAYAHTnamSZD7gjg,NorbergEA1988v1,Q110346241,435
i-JSYdZpTCVQiuDQoNnPDmr5,NorbergAsker1996v2,Q111443541,410
i-JsypuiAKGY9SiFKvwL3ajG,NorbergTjerneld1985v2,Q110346241,181
i-JtHPAcaKYioyUpUog1T7v6,NorbergEA1992v5,Q110346241,203
i-Jtoja4r7beDsHXNnKo8XXf,NorbergTjerneld1985v2,Q110346241,404
i-JtUfuJWavFh2EVRFXrJZTC,NorbergEA1988v1,Q110346241,155
i-JTwhXpmu1eVKQtUbjXVxkV,NorbergEA1988v1,Q110346241,140
i-JTXojaSchv8hJK7zpJ2bed,NorbergTjerneld1985v2,Q110346241,378
i-JU4YrSRRVKnBQMhrE7w8hZ,NorbergEA1988v1,Q110346241,322
i-JuPYS6h6faTfi7CAuBtsu5,NorbergAsker1996v2,Q111443541,65
i-JuUSQ11FqAYyXacrvdAQon,NorbergEA1990v4,Q110346241,314
i-Jux87Y67Kxg3c73zqd7Xud,NorbergEA1990v4,Q110346241,430
i-JVA2nRuEp8my7er9qD7K3g,NorbergTjerneld1985v2,Q110346241,259
i-JVCxUGEWB3wcv9bUXsEc9E,NorbergEA1986v3,Q110346241,191
i-JVJ2P4YwEvknLiK4HVpmhN,NorbergEA1992v5,Q110346241,223
i-JvrnLfed8t4X5ZRydAh8Aq,NorbergAsker1996v2,Q111443541,144
i-JvZPmXuKE9MCvrDfVtd81k,AskerNorberg1996v1,Q111443541,54
i-JWP5dNNwLrpzc7u8cWLa39,NorbergTjerneld1985v2,Q110346241,308
i-JwpZRCkCfEVs7ExF6Vafcp,NorbergEA1992v5,Q110346241,141
i-JwrrNQarYf4sbAtWECPj6i,NorbergAsker1996v2,Q111443541,457
i-JwrrNQarYf4sbAtWECPj6i,NorbergEA1992v5,Q110346241,367
i-JxwmM7W2jfNtGHENsw4wuY,NorbergEA1988v1,Q110346241,397
i-JYAQ6Eq1TrYaQRw5VoSbTH,AskerNorberg1996v1,Q111443541,92
i-JybGN9aHM3q5M4kgRwLipb,NorbergEA1992v5,Q110346241,216
i-JYrP81br94CzALKBPuUgFA,NorbergEA1990v4,Q110346241,87
i-jyumazMzQAF2YgmD6kxfH,NorbergTjerneld1985v2,Q110346241,373
i-JYzZX81V1RNDQGWjU8PT6X,NorbergEA1988v1,Q110346241,454
i-JZ5BTa14FDY9xhd5dNGPEG,NorbergEA1988v1,Q110346241,166
i-JZ5iPMkMe6sm73EKDXdNWU,NorbergEA1990v4,Q110346241,219
i-JzFnmTZvh2HBnWRxpGWm5p,NorbergTjerneld1985v2,Q110346241,187
i-JZUvpfuB1hbA3gVKmHkpAM,NorbergEA1986v3,Q110346241,263
i-K1u6rePoMi4Q4xWUesocZL,NorbergTjerneld1985v2,Q110346241,185
i-K2CCfv9yeMy3FtZnJC2wDV,NorbergEA1988v1,Q110346241,438
i-K2iWUZui69Tfk1JV7Bae8C,NorbergEA1988v1,Q110346241,369
i-K3XVUFjjxoTvgYrTsmkzpm,NorbergEA1988v1,Q110346241,137
i-K4bWd6mwCZVDBJzhXr6Vne,NorbergTjerneld1985v2,Q110346241,153
i-K4wd37J1UFYGrckhmNMkuY,NorbergTjerneld1985v2,Q110346241,208
i-K4WzUa9b3Bps6Z3kNsC2sp,NorbergEA1992v5,Q110346241,311
i-K5iwzy5YeaxYRMYm2VdEJ3,NorbergEA1986v3,Q110346241,211
i-K5xv4oCErCZbkmjE6NDTKr,AskerNorberg1996v1,Q111443541,462
i-K6AmZyQ7Y6qqLisLLmRzcK,NorbergEA1992v5,Q110346241,73
i-K6LggWsK7BZ5j7BRK6tMfD,NorbergEA1990v4,Q110346241,447
i-K6NtRe4xJoLnCuhYhjQkmz,NorbergEA1988v1,Q110346241,297
i-K7A3HxRuQWaoRkthu77uVa,NorbergEA1988v1,Q110346241,91
i-K7A3HxRuQWaoRkthu77uVa,NorbergEA1988v1,Q110346241,76
i-K7erMP2uZexiJkgbeZMjod,NorbergTjerneld1985v2,Q110346241,371
i-K9idtHRhn2uzrz4Vj88b5A,NorbergEA1986v3,Q110346241,150
i-K9K6z4qua1txgL1jVaSy3a,NorbergEA1988v1,Q110346241,383
i-K9n68dBnLCt3xWtXN75tzY,NorbergEA1990v4,Q110346241,301
i-K9S9BveqUzcHaccHcxektG,NorbergEA1990v4,Q110346241,218
i-KaBa73f9cDZ3KHsxdHYgui,NorbergEA1988v1,Q110346241,436
i-KaBa73f9cDZ3KHsxdHYgui,NorbergEA1990v4,Q110346241,92
i-KaBa73f9cDZ3KHsxdHYgui,NorbergTjerneld1985v2,Q110346241,158
i-KaEwnQ53dsfqZGV8fcpYbX,NorbergEA1988v1,Q110346241,79
i-KaEwnQ53dsfqZGV8fcpYbX,NorbergEA1992v5,Q110346241,224
i-KaEwnQ53dsfqZGV8fcpYbX,NorbergTjerneld1985v2,Q110346241,397
i-KafTGBexnVL56zSvft8tjw,NorbergEA1988v1,Q110346241,165
i-KAgkDWA5iGbn9XFLkj9FoB,NorbergAsker1996v2,Q111443541,54
i-KaK1vxNc8mSW6SKdeNBorx,NorbergEA1986v3,Q110346241,133
i-KawwYRbfNooyPngtdSHu1B,NorbergAsker1996v2,Q111443541,459
i-KaXR4PGidkP2vr72rtdqFV,NorbergEA1990v4,Q110346241,155
i-KB4Bb4bhp5BDE75uGCdDUu,NorbergEA1990v4,Q110346241,224
i-KBbXYtnknZx7i11LnE5ff8,NorbergEA1992v5,Q110346241,139
i-KBzNS2p62yvjvgMUqS2Fu8,NorbergEA1986v3,Q110346241,275
i-KC7Pg8aEPmzzkGC8SbK2cS,AskerNorberg1996v1,Q111443541,469
i-KCoAdFZM3TB6wQLBBujXgQ,NorbergEA1988v1,Q110346241,80
i-KcofmNasLprpHKsdaYM625,NorbergAsker1996v2,Q111443541,242
i-KD45DoB6EUT1W7rQUAa6z1,AskerNorberg1996v1,Q111443541,354
i-KDqwZhktG4Xjq6E8jPHvbX,NorbergEA1986v3,Q110346241,121
i-KdWud4ycRn3KqxNrvnNkTT,NorbergEA1990v4,Q110346241,127
i-KdXrEMkVzwtBri9FSLvMCt,NorbergEA1986v3,Q110346241,223
i-KEdq6yVXrLdahHdSbVheQv,NorbergTjerneld1985v2,Q110346241,260
i-KeMrcvvhwTcSyGJDpMjMb4,NorbergEA1992v5,Q110346241,315
i-KesDa4cp7fM38iQBxcvHbz,NorbergTjerneld1985v2,Q110346241,375
i-KEtRFqLE6GYv678YXVhKHr,NorbergEA1990v4,Q110346241,310
i-KeUzxNbv1zjTz7FVRHayGh,NorbergEA1990v4,Q110346241,482
i-KF6wD7NQzQww6cajAsNpt,AskerNorberg1996v1,Q111443541,508
i-KF71L4Ta19mdHRVmCFfDpm,NorbergEA1990v4,Q110346241,488
i-KfgM2FZ3uNJVb6p46dZGxo,NorbergEA1992v5,Q110346241,202
i-KfhionKEV1mdEwMpzxVxcN,NorbergEA1990v4,Q110346241,325
i-KFLLBh5CxVpZkUZaHy3pAz,AskerNorberg1996v1,Q111443541,464
i-KG3rFkQMhAaivps4bxsdN6,NorbergEA1988v1,Q110346241,141
i-KgEDLEPcSWFz8FT7vF3pxs,NorbergEA1988v1,Q110346241,315
i-KGZwf1JSprGhdrgjc9cae7,NorbergTjerneld1985v2,Q110346241,343
i-KH95N7MQWjJmhPFwfuwd9L,NorbergEA1990v4,Q110346241,386
i-KHHwukqC5Q8kiR5DXHY3hJ,AskerNorberg1996v1,Q111443541,368
i-Ki8BXCebma4Cx5CBFDs2LW,AskerNorberg1996v1,Q111443541,507
i-Ki8BXCebma4Cx5CBFDs2LW,NorbergEA1986v3,Q110346241,231
i-KibauNu6CSDswgonTZCuVD,NorbergEA1990v4,Q110346241,217
i-KJ6KMYXZX5TzhKzjfTViXn,NorbergEA1986v3,Q110346241,245
i-KjSZfjZmVz9Wf1kWZWQERb,NorbergEA1992v5,Q110346241,229
i-KJu9SCetGHuRwjQMUVndoq,NorbergEA1986v3,Q110346241,282
i-KjXCxQFmtvPac62A2kckSm,NorbergEA1988v1,Q110346241,326
i-KjXCxQFmtvPac62A2kckSm,NorbergEA1988v1,Q110346241,326
i-KjXCxQFmtvPac62A2kckSm,NorbergEA1992v5,Q110346241,82
i-KjXCxQFmtvPac62A2kckSm,NorbergEA1992v5,Q110346241,82
i-KjYRcBXUeuPrFYyha9miB6,NorbergEA1990v4,Q110346241,497
i-KJyvTwrgDxi4yMYySF1bec,AskerNorberg1996v1,Q111443541,485
i-KK11WJTF4if2JKc5wUX5kX,NorbergEA1992v5,Q110346241,253
i-KkmUgT3JDQJSngmLz42kdh,NorbergEA1988v1,Q110346241,430
i-KkU7ad1AF8u8aRYzMxFtQF,NorbergEA1986v3,Q110346241,288
i-KLpNihrAvuuXgVcL2JY7Ne,NorbergEA1992v5,Q110346241,372
i-KLVdWuEH3iyC7Ws5pZeVNK,NorbergEA1992v5,Q110346241,84
i-KLwBzE2A2voDeYfWHmPSbK,NorbergTjerneld1985v2,Q110346241,215
i-KMkjq6aPLpCmnKrqAhMcju,NorbergAsker1996v2,Q111443541,108
i-KMNhDimDdFZa9YsdoMSHgX,NorbergEA1986v3,Q110346241,227
i-KMPMrDqavruDYW5jWx13ou,NorbergTjerneld1985v2,Q110346241,76
i-Kmw25fR42eKoSsCWJ8FFjd,NorbergTjerneld1985v2,Q110346241,67
i-KMYY8tyhXjCVUreFZc4d5u,NorbergEA1990v4,Q110346241,277
i-Kn7puDQPiNKTkL1XkH8QkL,NorbergEA1986v3,Q110346241,237
i-KneRRQTj9x28u3kKGUXgee,NorbergTjerneld1985v2,Q110346241,272
i-KNT8sbBUEiy9xtqXCbHDcY,NorbergTjerneld1985v2,Q110346241,44
i-KNV1hybYvNRYW3UQKiyrP8,NorbergEA1992v5,Q110346241,47
i-KoM8aJCiyvtVtpuxtUvJ9b,NorbergTjerneld1985v2,Q110346241,149
i-KoshphacAWMdvHAZ62MAi2,NorbergAsker1996v2,Q111443541,129
i-KpAMBannLr5Me5Bpr1v8bp,AskerNorberg1996v1,Q111443541,348
i-KPCEVb6SRMsP5nLPqRWydb,NorbergEA1992v5,Q110346241,426
i-KPdEYAd27pgRrCwyf8P6bN,NorbergEA1986v3,Q110346241,119
i-KpeDiXpqmHppgJ6ygKRBep,NorbergEA1990v4,Q110346241,107
i-KPgHiCpDTEBreRuX86nE67,NorbergEA1990v4,Q110346241,253
i-KpgUXRNVsbZ3bxKChPZHu9,NorbergEA1988v1,Q110346241,116
i-KpoF1wWb4vZchJUXXg8UDL,NorbergEA1990v4,Q110346241,124
i-KpoF1wWb4vZchJUXXg8UDL,NorbergTjerneld1985v2,Q110346241,104
i-KppE1YHfdGUC31EQj8LDUt,AskerNorberg1996v1,Q111443541,254
i-KQ6FSWjk4pJuTAgNo4uUGd,NorbergEA1990v4,Q110346241,301
i-KQCpp7fPS6JnGzNC3a24bc,NorbergEA1992v5,Q110346241,420
i-KqGQVMEanbLD27992WZkPH,NorbergAsker1996v2,Q111443541,281
i-KqGQVMEanbLD27992WZkPH,NorbergEA1990v4,Q110346241,498
i-KqJwAKB9Zu7Did2m3WE6Xq,NorbergEA1988v1,Q110346241,254
i-Kqnvif6DRA6JsewNFEKvvN,NorbergEA1990v4,Q110346241,405
i-KrDgdZwFvbfz2DRQDX9Aw6,NorbergEA1990v4,Q110346241,235
i-KRLSKywFdnN5YJLgLr9H1i,NorbergEA1988v1,Q110346241,266
i-KS3F2HNRmD11zWjPtWJm9w,NorbergTjerneld1985v2,Q110346241,294
i-KS58so6H4M5bMSPJdwHVFU,NorbergEA1992v5,Q110346241,202
i-KseKGSrYKqytdjGTMEnxFS,AskerNorberg1996v1,Q111443541,86
i-KshoLNe1g5drvqPs43jTp1,NorbergAsker1996v2,Q111443541,173
i-KskiFCs8o96tmw5AHrgTPt,NorbergEA1992v5,Q110346241,231
i-KsLWk2nr6BTwdn4ZLqNxNK,NorbergTjerneld1985v2,Q110346241,49
i-KSYmHt2CfUPZ7TEuPagciq,NorbergTjerneld1985v2,Q110346241,43
i-KSySmSPpyTkiDXq9fC8Mav,AskerNorberg1996v1,Q111443541,178
i-KT2UA8hC1LWZ3pQJRawYHv,NorbergTjerneld1985v2,Q110346241,65
i-Kt5jXNgPHrNXaZpEyBixrL,NorbergEA1986v3,Q110346241,186
i-KtBJxJTsknBxjfYvZybGqj,NorbergEA1990v4,Q110346241,229
i-KTfbcBQy9aF7Tt7TXaUH3v,NorbergEA1992v5,Q110346241,422
i-KtG9MZoKix4XYo4sC4WsUP,NorbergEA1992v5,Q110346241,210
i-KTpiR3kryU8AxBjHyxgaho,NorbergEA1992v5,Q110346241,89
i-KTrNx4VJFMn2FnNPE3zrHR,NorbergEA1986v3,Q110346241,147
i-KTYUcLJdVsLQqqAu9vSsqL,NorbergTjerneld1985v2,Q110346241,186
i-KU2tjG7is6kcqSpdpQUCYA,NorbergEA1988v1,Q110346241,80
i-KUavj3naU1jTnq3RDnaNqe,NorbergTjerneld1985v2,Q110346241,55
i-KuB4uD7nfwSkFUeqo4QMKa,NorbergEA1988v1,Q110346241,270
i-KUxpmRKvMjjPC69ZhCg5hg,NorbergTjerneld1985v2,Q110346241,336
i-Kv4hUGrgspgE3ZEpZrgHtZ,NorbergAsker1996v2,Q111443541,269
i-Kv4hUGrgspgE3ZEpZrgHtZ,NorbergEA1990v4,Q110346241,470
i-KV7mioxB7qA6XayCejfVpP,NorbergEA1986v3,Q110346241,184
i-kV7ygy9xY6TGwSSE92Y8N,NorbergEA1986v3,Q110346241,260
i-KVp9dph1ZssnqUAC7MH6d3,NorbergEA1990v4,Q110346241,162
i-KVTFDjH3sYHMxQENpd2Uw2,NorbergEA1992v5,Q110346241,263
i-KvvSUXpQB6XXAvDKS5scf5,NorbergEA1988v1,Q110346241,121
i-KVz5xLT1iQfmcpvkj29hZ6,NorbergEA1986v3,Q110346241,270
i-KwdBi2W8BU2CKA2gv6usgG,NorbergEA1988v1,Q110346241,242
i-KWE8Jd2fQ6jihQBAR75RW6,NorbergTjerneld1985v2,Q110346241,98
i-KwHwxj5zEpDUoZ2yNLrmX8,NorbergEA1992v5,Q110346241,62
i-KWiDmwdWcTmMo4FTwag1Ki,NorbergTjerneld1985v2,Q110346241,312
i-KWrhxZryozrMbUBwynBzA4,NorbergTjerneld1985v2,Q110346241,73
i-KX9uEBAiFPuwdcB3B9ZMy4,NorbergEA1988v1,Q110346241,441
i-KxDuXDuJXHE2ySSrz8MALN,NorbergEA1988v1,Q110346241,177
i-KxDuXDuJXHE2ySSrz8MALN,NorbergEA1990v4,Q110346241,516
i-KxeyGcJtXf7VXH2px62MsE,NorbergTjerneld1985v2,Q110346241,107
i-KXh1eSeaS6sBLLWB9poKMm,NorbergEA1990v4,Q110346241,380
i-KY2qFJXpwf6GTtVoW7mKo8,NorbergEA1992v5,Q110346241,55
i-KyDG5utQmSAidq3exNCrZk,NorbergEA1992v5,Q110346241,310
i-Kytbd3WZfQeKTPffXjTEpk,AskerNorberg1996v1,Q111443541,122
i-KYXivvcBdXYFvocfPhZ1MH,NorbergEA1990v4,Q110346241,83
i-Kz5fxmbpGStfaLRQXzs8e5,NorbergEA1986v3,Q110346241,51
i-KzhJSRaBr9JNVkiCURFzgr,NorbergTjerneld1985v2,Q110346241,210
i-KZNTb9181HpqPsZkJVemar,NorbergEA1988v1,Q110346241,401
i-KZRYQXLaqTdR8ZicM7zYRV,AskerNorberg1996v1,Q111443541,137
i-KZuPNNVtba2gDJwzWp8LeR,NorbergEA1990v4,Q110346241,90
i-KZYXbtWhBkb38SRbAoL2Mn,NorbergTjerneld1985v2,Q110346241,43
i-L12zEmqQXJcVvshSA2zTPQ,NorbergEA1990v4,Q110346241,277
i-L1i6pppXgrN6KaCEEuucGt,NorbergAsker1996v2,Q111443541,409
i-L1NSsf1GiTyxTmkwUCJpg8,NorbergTjerneld1985v2,Q110346241,339
i-L1psoxR2cK15WuVso4TtYJ,NorbergEA1990v4,Q110346241,512
i-L2gQALHe9ekZ9my3bsff1V,NorbergEA1986v3,Q110346241,81
i-L2Qzee4DnAx8NzP6BEnAFg,NorbergTjerneld1985v2,Q110346241,158
i-L31knc1H7Q8uzLgTZoFx7A,NorbergEA1988v1,Q110346241,314
i-L31knc1H7Q8uzLgTZoFx7A,NorbergEA1990v4,Q110346241,408
