swerik_id,link,place
i-VKn82G8HqN17j19VTfbE9g,http://www.wikidata.org/entity/Q10689124,Sölvesborgs församling
i-VLFbe1qZbz5p1pR3RneKtw,http://www.wikidata.org/entity/Q2211,Malmö
i-VLvjpdQ5xfXLC5LHymYTQx,http://www.wikidata.org/entity/Q10568421,Ljusdals församling
i-VLzQ1D4fF6VxgBRRNTJS1,http://www.wikidata.org/entity/Q10552115,Köla församling
i-VM3kn4h4mTkLoFpEyrhy5t,http://www.wikidata.org/entity/Q10546040,Klara församling
i-VMgGbpTRTohGJnt8ysZSbi,http://www.wikidata.org/entity/Q10716456,Vittsjö församling
i-VMorE2LMUkY6Vsh5DTKH7z,http://www.wikidata.org/entity/Q10716164,Vissefjärda församling
i-VN8XwZzCEwCzeU3auzzX7t,http://www.wikidata.org/entity/Q1272709,Vännäs
i-VNKv9hXW2a7scuMVfXv9pm,http://www.wikidata.org/entity/Q10700368,Torshälla församling
i-VNezbkvuUkTXd6N1VVQ2Cq,http://www.wikidata.org/entity/Q10554072,Lannaskede församling
i-VNhc7kVJhkCWCAK5XCdbTH,http://www.wikidata.org/entity/Q10717990,Västermo församling
i-VPccU3tbBfqo6vuQ3a4PPW,http://www.wikidata.org/entity/Q10466522,Danderyds församling
i-VPrEm3uqu94z7CJxXggcjD,http://www.wikidata.org/entity/Q5038,Sandared
i-VQEX6omQ2GJGHZjMBB2ywk,http://www.wikidata.org/entity/Q18334316,Umeå stadsförsamling
i-VQbxrsVx9uAdAvTHPXPzK7,http://www.wikidata.org/entity/Q10700251,Torps församling
i-VQhNrVCrzk1PveUhY2rpJZ,http://www.wikidata.org/entity/Q10728462,Östra Vingåkers församling
i-VRHbq9433F1APDMq9jUvBB,http://www.wikidata.org/entity/Q10512441,Gävle församling
i-VRHymVx7EsX48sg7b5qmpS,http://www.wikidata.org/entity/Q10728604,Överkalix församling
i-VRK4jvXteD5oQpqXgdmTs6,http://www.wikidata.org/entity/Q10512441,Gävle församling
i-VRR8LiWKXSiovvq2CdPBe,http://www.wikidata.org/entity/Q25724,Norrköping
i-VSbEG19CEMJ1aVwTdmw9Jp,http://www.wikidata.org/entity/Q10670997,Skärholmens församling
i-VSiy2mHN5m8fAgo9SDAGyR,http://www.wikidata.org/entity/Q10707226,Tynnereds församling
i-VSr1Kpq63cjjxAyEkvE6HL,http://www.wikidata.org/entity/Q10520535,Helsingborgs Maria församling
i-VTQp5X7nQKdBQnG1UeLzwN,http://www.wikidata.org/entity/Q10689167,Söne församling
i-VTQwTux96MXuawi4xEWhna,http://www.wikidata.org/entity/Q10430464,Bjärby socken
i-VTUidro3wyknYygncUqEtm,http://www.wikidata.org/entity/Q10632414,Piteå landsförsamling
i-VTUxBF3z9z5SgjvnQyEzZH,http://www.wikidata.org/entity/Q10524752,Hjorteds församling
i-VTxNWcrfgD3Rd1pHuYge6V,http://www.wikidata.org/entity/Q26253058,Göta livgardes församling
i-VTzA3xzbV8V9psJLQQ62LE,http://www.wikidata.org/entity/Q10512805,Göteborgs Carl Johans församling
i-VUq3YNWZVencsKNxF2VzJ2,http://www.wikidata.org/entity/Q10669986,Skellefteå Sankt Olovs församling
i-VUvkjV9kuKJcz4cxGcFQfn,http://www.wikidata.org/entity/Q3616,Teheran
i-VVRNSGede2A6zFhbkrq5dH,http://www.wikidata.org/entity/Q10475816,Domkyrkoförsamlingen i Göteborg
i-VVVbnVkWY9rNmKMwX3imz3,http://www.wikidata.org/entity/Q10475816,Domkyrkoförsamlingen i Göteborg
i-VVd3D5b7rb9u8p7Rna2nv1,http://www.wikidata.org/entity/Q10674046,Sorunda församling
i-VVzHKbi1iSSm3qoj2C7acA,http://www.wikidata.org/entity/Q132671,Pau
i-VWNpzrvEzWm92WP5FsMS7k,http://www.wikidata.org/entity/Q10550065,Kumla församling
i-VWPdkB4dCgnBm489RG7Nc4,http://www.wikidata.org/entity/Q10712508,Valö församling
i-VWia4xUTGFfFoKAJuQTQ3j,http://www.wikidata.org/entity/Q10481769,Elleholms församling
i-VXG8kMCZePBb7hdhGDDpqG,http://www.wikidata.org/entity/Q10728600,Överjärna församling
i-VYTD8M9CfGigSH3YKEqEEz,http://www.wikidata.org/entity/Q10699047,Tjärstads församling
i-VZmjsMKiEJd9WfpEzK8CJk,http://www.wikidata.org/entity/Q10667386,Sidensjö församling
i-VaDiRMNpcvZQSwSeWxKege,http://www.wikidata.org/entity/Q3433770,Adolf Fredriks församling
i-VacBUiqCgNFdBxDjAQggNV,http://www.wikidata.org/entity/Q10549300,Kristvalla församling
i-Vap5ehDFEbxE65CfPLdCyg,http://www.wikidata.org/entity/Q10576133,Malmö S:t Petri församling
i-Varbgokz8AgbcMQAx6pehv,http://www.wikidata.org/entity/Q10669543,Sjösås församling
i-Vay4X3xG32YuFpDjWKTv2o,http://www.wikidata.org/entity/Q10504904,Gillberga församling
i-Vb6bpYMqjKnzjfNm2jvcjj,http://www.wikidata.org/entity/Q3906736,Lidingö
i-VbTSrAHKKao6zKEGy8B7an,http://www.wikidata.org/entity/Q10658171,Rya församling
i-VbXecEYSco6RcERW6PCcbP,http://www.wikidata.org/entity/Q10605306,Näsby församling
i-VbwDBKsfiTVEjuLdjbSxkk,http://www.wikidata.org/entity/Q10484135,Engelbrekts församling
i-VcgztTUtGmbhzf4ATjwD9a,http://www.wikidata.org/entity/Q10659410,Sankt Matteus församling
i-Vd6kBCxYFZMdnMn56ixMd4,http://www.wikidata.org/entity/Q10576115,Malmö Karoli församling
i-VdAmGTPmss2FB2W7ynYRR7,http://www.wikidata.org/entity/Q10436494,Brunskog-Mangskogs församling
i-VdgjoEzDAA31nRqoPx884B,http://www.wikidata.org/entity/Q10661465,Sankt Pers församling
i-VdihabCvvgRAFyrwU5mdKf,http://www.wikidata.org/entity/Q8684,Seoul
i-VeJnYpLKuCQDLncUJzKS5a,http://www.wikidata.org/entity/Q10499621,Frändefors församling
i-Veqc7tYrA9AQF4BnfFcFk4,http://www.wikidata.org/entity/Q54006791,Jakob och Johannes församling
i-VfVxciR7fpMAV1zzJMwG69,http://www.wikidata.org/entity/Q10717828,Västanfors församling
i-VghA3rHKAQACgNmukxWnwr,http://www.wikidata.org/entity/Q10604970,Nysunds församling
i-ViDKs1694HGMUS3nPFJ9Vd,http://www.wikidata.org/entity/Q10709189,Umeå landsförsamling
i-ViJ12QcECKp5J4sEBkw5a2,http://www.wikidata.org/entity/Q10661257,Sandvikens församling
i-ViLM27YGJ7AVyK2PGCtxyS,http://www.wikidata.org/entity/Q10701271,Trankils församling
i-ViqdoaJZjEkNmETR2XoKpB,http://www.wikidata.org/entity/Q10406785,Alsens församling
i-VjJjJLsLvPRb56Nkzz4Ghv,http://www.wikidata.org/entity/Q10697641,Tibro församling
i-VjLrV2ZWfM7bbeyDyx7jAz,http://www.wikidata.org/entity/Q10728626,Överluleå församling
i-Vk3BD1VwPAAm9tVnGHJL8B,http://www.wikidata.org/entity/Q10624541,Perstorps församling
i-VkgCZCfoAga9JDLAtq7rRZ,http://www.wikidata.org/entity/Q298344,Österbybruk
i-Vmzwz2CeXhKe21YDqhMFjV,http://www.wikidata.org/entity/Q10712145,Valbo-Ryrs socken
i-Vn4kgxWNxKqr8Gwg3smAW7,http://www.wikidata.org/entity/Q10531398,Hällestads församling
i-VnBrhYVKuveLKUXZbqEqS,http://www.wikidata.org/entity/Q10673304,Solna församling
i-VnDXyA557kw3R1BEywHbjw,http://www.wikidata.org/entity/Q10649790,Rasbo församling
i-VnpnD9LLy2eFTnmfGJ6qME,http://www.wikidata.org/entity/Q10531743,Härnösands domkyrkoförsamling
i-Vo3YjbvPDcwbepLXUMMiDZ,http://www.wikidata.org/entity/Q1867030,Alsen
i-VoEU2y8LoaGsZMC1Pee7BH,http://www.wikidata.org/entity/Q10655527,Rinkaby församling
i-Vob6hqQX7xJmVsZEt2LqUi,http://www.wikidata.org/entity/Q10602755,Norrbärke församling
i-Vofu3seWF5yQe8KpMLXV3T,http://www.wikidata.org/entity/Q10727565,Örgryte landskommun
i-VoohtvvcFjo1jpUaFmdn6o,http://www.wikidata.org/entity/Q10475816,Domkyrkoförsamlingen i Göteborg
i-Vphq1Qi611uoHeM3fp2TeA,http://www.wikidata.org/entity/Q54356,Nyköping
i-Vq2UrsjVrhZC91QFjP3pis,http://www.wikidata.org/entity/Q10516418,Hallsbergs församling
i-VqHqFtpMi7Xi5LGov8xWcU,http://www.wikidata.org/entity/Q10526491,Hosjö församling
i-VqxvDoNrnRUu1E5d5ifxHG,http://www.wikidata.org/entity/Q10718292,Västra Klagstorps församling
i-VrK3g3GXMVpCzzsHGoJN3,http://www.wikidata.org/entity/Q10593318,Målilla med Gårdveda församling
i-VrWi7C8rFyQBe6dEMsPdso,http://www.wikidata.org/entity/Q25748,Gävle
i-Vrxw6nqNsC7Xr3jonLTumw,http://www.wikidata.org/entity/Q103217,Częstochowa
i-VtEQ8SVLoatCxVAtXfHKdk,http://www.wikidata.org/entity/Q10438394,Bäckebo församling
i-VtWQs1mfimPMyjw5HVXR4i,http://www.wikidata.org/entity/Q10673010,Sofia församling
i-VtstjgkmLnMdTCDsWiW7kM,http://www.wikidata.org/entity/Q10728419,Östra Sönnarslövs församling
i-VuLqMbgdBDWY874zTU3wuB,http://www.wikidata.org/entity/Q10437982,Burträsks församling
i-Vuf2iovr2aWWgDThaeqMPN,http://www.wikidata.org/entity/Q492614,Ekerö kommun
i-VuriSjpqjnNKDDMsFWMALu,http://www.wikidata.org/entity/Q10578167,Masthuggs församling
i-VvP7Vtt4zjvLVvg7PsZMyU,http://www.wikidata.org/entity/Q27774,Flen
i-VvqVwyrQgUiYjtEt3CpQcM,http://www.wikidata.org/entity/Q54344,Skellefteå
i-VvrKWHvS5YC9avJn4Jcoqj,http://www.wikidata.org/entity/Q10412414,Annedals församling
i-VwNcXfEYq3dnzKMzsJycS5,http://www.wikidata.org/entity/Q10688470,Söderala församling
i-VwrMtDR2d6XZNzousqaPto,http://www.wikidata.org/entity/Q10707990,Tännäs församling
i-Vx6T7XXUYWdTteLg1ZSBWc,http://www.wikidata.org/entity/Q10706973,Tydje församling
i-Vx7eV6CLwK4q8nMYx4Sry4,http://www.wikidata.org/entity/Q2253528,Kungsbacka församling
i-Vx9dE42hgdRb4c6RNABNzU,http://www.wikidata.org/entity/Q10718416,Västra Vingåkers församling
i-VxBS1HHcrVMPJcDXUTpFJS,http://www.wikidata.org/entity/Q25287,Göteborg
i-VxX8uLJ6VUnSdeyZcXucoU,http://www.wikidata.org/entity/Q10552864,Lackalänga församling
i-VxsbUrESEWZoSuxq4jRwxG,http://www.wikidata.org/entity/Q10718954,Våxtorps församling
i-VxuCDPDHCA2sn3TnBqMaxy,http://www.wikidata.org/entity/Q10568321,"Ljungby församling, Kalmar-Ölands kontrakt"
i-VyMhyUWbr9DnwpFmKXqKQb,http://www.wikidata.org/entity/Q953769,Bollnäs
i-VyVZ7ojZkzxjDTgQDL6KMK,http://www.wikidata.org/entity/Q10497509,Folkärna församling
i-VyVer93FPiAGTCQxTfXpfW,http://www.wikidata.org/entity/Q10484135,Engelbrekts församling
i-VybHBZctLrJJevaXrygLiy,http://www.wikidata.org/entity/Q10525318,Dalsland
i-VybHBZctLrJJevaXrygLiy,http://www.wikidata.org/entity/Q10525318,Holms församling
i-VybHBZctLrJJevaXrygLiy,http://www.wikidata.org/entity/Q214806,Dalsland
i-VybHBZctLrJJevaXrygLiy,http://www.wikidata.org/entity/Q214806,Holms församling
i-Vyi1Lt6SLq5SJ1WZgcsb7c,http://www.wikidata.org/entity/Q43549106,Storkyrkoförsamlingen
i-Vz1YonVqFQfxtRvxRGT5sB,http://www.wikidata.org/entity/Q10727357,Önnestads församling
i-Vzob1iVwoThSSCEU9iFJLb,http://www.wikidata.org/entity/Q10543880,Karlskrona stadsförsamling
i-VzvxsE3P19Hvn4eXo7FDph,http://www.wikidata.org/entity/Q10426233,Bara församling
i-W1GNJ3D5VnoAY98VB1cvuT,http://www.wikidata.org/entity/Q54006791,Jakob och Johannes församling
i-W1Hn8YD1mVV7krpXQdKnqz,http://www.wikidata.org/entity/Q1754738,Vara
i-W1SpeP85RXQTDYN2miQfXU,http://www.wikidata.org/entity/Q10706753,Tveta församling
i-W25G9CwkvEKmT8UAjmJw3U,http://www.wikidata.org/entity/Q10430628,Björkviks församling
i-W2BEDRyCnS9HdVWfSB1gKA,http://www.wikidata.org/entity/Q10673304,Solna församling
i-W4CJfxFbP1nx9SYGRsnVHQ,http://www.wikidata.org/entity/Q10683812,Sundsjö församling
i-W4CQQjfFa1XC2imjwztLq7,http://www.wikidata.org/entity/Q10718386,Västra Torsås församling
i-W4Jpom1kAFJxBkXrqNUqik,http://www.wikidata.org/entity/Q43549106,Storkyrkoförsamlingen
i-W4KsfSh6dCbjCcJdxiZwL,http://www.wikidata.org/entity/Q10430628,Björkviks församling
i-W4Pi33UAuLM3A7QBeo5CZ4,http://www.wikidata.org/entity/Q10562522,Lindesbergs församling
i-W4ytnPuPTvRtJf3k6ST5af,http://www.wikidata.org/entity/Q10475816,Domkyrkoförsamlingen i Göteborg
i-W5HrfcbjNHP24YcijoYq2D,http://www.wikidata.org/entity/Q10524752,Hjorteds församling
i-W5KTkCsx6UQycN1fck4krq,http://www.wikidata.org/entity/Q10705515,Tryserums församling
i-W5NXhQQs9zARokZcLrbr7S,http://www.wikidata.org/entity/Q10512441,Gävle församling
i-W5aPPUd6NTa4yTBoRzWdL4,http://www.wikidata.org/entity/Q10438113,By församling
i-W5q9uNhxnGsYW1UzQohPLm,http://www.wikidata.org/entity/Q10516926,Hammerdals församling
i-W5tKWAkGKEMT39w2T3DGvH,http://www.wikidata.org/entity/Q10698211,Timrå församling
i-W6B5HWTZGVDvvdEFbkP4jm,http://www.wikidata.org/entity/Q10604238,Ny församling
i-W6BJ44rcZjp5pD28NhHrCf,http://www.wikidata.org/entity/Q10602807,Norrköpings S:t Johannes församling
i-W6qubQj7ibksjmhPM9z5pb,http://www.wikidata.org/entity/Q18289737,Farsta församling
i-W6zEZx5EiCV2CWPyKh3ZHu,http://www.wikidata.org/entity/Q10544254,Kastlösa församling
i-W7JM8gbjzRQWRr4GLmb3UY,http://www.wikidata.org/entity/Q10680071,Stigtomta församling
i-W7utyZVptwNBqUURdBKkmv,http://www.wikidata.org/entity/Q3433770,Adolf Fredriks församling
i-W8iv5J4SwfU8WRgpUeUuXQ,http://www.wikidata.org/entity/Q10543880,Karlskrona stadsförsamling
i-W8sBcvRsddpMCiVmEeekWs,http://www.wikidata.org/entity/Q10508688,Grensholm
i-W9dub71K4k8AaMDLzQ1bfy,http://www.wikidata.org/entity/Q668933,Torsåker
i-W9eAXwX8UYD3iqaBGV9e6J,http://www.wikidata.org/entity/Q10723841,Ytterhogdals församling
i-W9g5g3nUh3Fu7mKUtFoBFH,http://www.wikidata.org/entity/Q765434,Höör
i-W9oTRiM11WGZE2go5sHp8a,http://www.wikidata.org/entity/Q10500770,Fänneslunda socken
i-W9tvTbGHVRAn6eSbXUt5fB,http://www.wikidata.org/entity/Q10698639,Tirups församling
i-WA1xaVibxaqpoU1mre1CeM,http://www.wikidata.org/entity/Q10718088,Västerås domkyrkoförsamling
i-WAAjUNwR75LNNzEKLL8ysd,http://www.wikidata.org/entity/Q10613557,Ovansjö församling
i-WAgmxu8ZhuqhPzaK46x5Rp,http://www.wikidata.org/entity/Q10718069,Västerås Badelunda församling
i-WBGDhqJHoUHF1xjUgaXWJc,http://www.wikidata.org/entity/Q10613561,Ovanåkers församling
i-WBbHNFdT1AL5ZXgeWJEYvS,http://www.wikidata.org/entity/Q3438210,Maria Magdalena församling
i-WBsZfhYB4L6D3cVQWLdu18,http://www.wikidata.org/entity/Q10612973,Oscars församling
i-WC8xwRLvG6phqKTvfWQqgV,http://www.wikidata.org/entity/Q10496829,Flisby församling
i-WCJinCspGk1rMWNk5YnBxH,http://www.wikidata.org/entity/Q10726894,Åsele församling
i-WCbuc7xC49DdiKnEE1RiMN,http://www.wikidata.org/entity/Q2268842,Selångers församling
i-WCrN5vpCNm6z9SvfXfby4e,http://www.wikidata.org/entity/Q10512982,Götlunda församling
i-WD3x4acRmc8gJstpVpSak5,http://www.wikidata.org/entity/Q10658311,Ryssby församling
i-WEQD8hgUpQwg9GBpzPS913,http://www.wikidata.org/entity/Q10543859,Karlskoga församling
i-WEihBswEdbSHPft1HDVLfP,http://www.wikidata.org/entity/Q10659410,Sankt Matteus församling
i-WEoMGT8dJNxw1Jyo3WZNCW,http://www.wikidata.org/entity/Q10602688,Norrala församling
i-WEvWjktyzaNccceUjywVYE,http://www.wikidata.org/entity/Q10578167,Masthuggs församling
i-WFAgacpHQWjHhsNNuUmKTE,http://www.wikidata.org/entity/Q10417106,Arbrå församling
i-WFsuJWdVKk2ypGbGB5owQJ,http://www.wikidata.org/entity/Q10671576,Slimminge församling
i-WG11xmCpAW9nyyXv1sJFAK,http://www.wikidata.org/entity/Q10659387,S:t Görans församling
i-WG1giJMSibawsd4Nrc2c3k,http://www.wikidata.org/entity/Q10684173,Surteby-Kattunga församling
i-WG3NcV4XQvNBGvUaLPwT5w,http://www.wikidata.org/entity/Q10682103,Strängnäs stadsförsamling
i-WGVu1mngDvsCZRYD2QisGt,http://www.wikidata.org/entity/Q10689036,Södra Vings församling
i-WGZBix5L8xWxVCoJgUxzZP,http://www.wikidata.org/entity/Q10699352,Tolgs församling
i-WGsHYsQ9x1Boej1i87THNj,http://www.wikidata.org/entity/Q10436926,Bräkne-Hoby församling
i-WHaJ9obdPrHNEpxUmttRAB,http://www.wikidata.org/entity/Q10655757,Risinge församling
i-WHo92dWsGUrUuPF6REqupQ,http://www.wikidata.org/entity/Q10484135,Engelbrekts församling
i-WJFUxfoH9MxRGxnHzAMK9D,http://www.wikidata.org/entity/Q10605407,Nätra församling
i-WJM6edqhGfBK1ijhNxfgoj,http://www.wikidata.org/entity/Q10688902,Södra Hestra församling
i-WJgr5Acu3X9xb1C1BKUNcC,http://www.wikidata.org/entity/Q10602540,Norra Råda församling
i-WJt9CvN6go2ndHjsmuUcHK,http://www.wikidata.org/entity/Q10576133,Malmö S:t Petri församling
i-WLU6NbD2RqdzNAUFs2iT52,http://www.wikidata.org/entity/Q10593679,Mörrums församling
i-WLoFxaLkejd7AC3MveQKJM,http://www.wikidata.org/entity/Q10723770,Ysane församling
i-WLyjFkwtat9HqVwhy6nBup,http://www.wikidata.org/entity/Q10605276,Näs församling
i-WMD43YDAt2Efk5C5qFXnaQ,http://www.wikidata.org/entity/Q25732,Örebro
i-WMDzobJoNxYxctX9aYVqmx,http://www.wikidata.org/entity/Q10671852,Slöinge församling
i-WMeuxAewsQyBD46eUtkLFr,http://www.wikidata.org/entity/Q10715799,Vinslövs församling
i-WNQjonEedV2Rp2cFjh9hxr,http://www.wikidata.org/entity/Q10549184,Kristianopels församling
i-WNhQVQrarTs8MLGmvRT2Gn,http://www.wikidata.org/entity/Q10681060,Stora Malms församling
i-WP9xCizw73fm88iYaSnhyH,http://www.wikidata.org/entity/Q10727115,Ödskölts församling
i-WPR4RjRuRNut7Kd9a42sbP,http://www.wikidata.org/entity/Q10588907,Mora församling
i-WPYsj5FcCBkGfYE9xtHntv,http://www.wikidata.org/entity/Q18290535,Hedemora församling
i-WPijHiW1xB9ymV5d7aUk5b,http://www.wikidata.org/entity/Q10669986,Skellefteå Sankt Olovs församling
i-WQ7Smnzhqt9wdXhKVRnWUu,http://www.wikidata.org/entity/Q1754,Stockholm
i-WQNKL3mADkddnoQvgRde3o,http://www.wikidata.org/entity/Q10550390,Kungsängens församling
i-WQa6YQwTfqeJST3Wo8Nm68,http://www.wikidata.org/entity/Q10690712,Tanums församling
i-WQdu6MraZKg46K4qVrG243,http://www.wikidata.org/entity/Q10683835,Sundsvalls församling
i-WQy7jhhVcjc3igCufRCGPd,http://www.wikidata.org/entity/Q10516510,Halmstads församling
i-WRRY32ow2FiKqYAoHEc5z9,http://www.wikidata.org/entity/Q10545646,Kinnareds församling
i-WRT4V5yeETPopk8dVbR6JH,http://www.wikidata.org/entity/Q10716128,Vislanda församling
i-WRiXUtixNTz4kgEnAAs5GH,http://www.wikidata.org/entity/Q10543924,Karlstads domkyrkoförsamling
i-WS6avHnstrES8AWCVeqaD9,http://www.wikidata.org/entity/Q10438464,Bälinge församling
i-WSxGsjkEHq7ws5C5Cxnh3C,http://www.wikidata.org/entity/Q10550065,Kumla församling
i-WUoguH96ZxNkEGnQ377GY1,http://www.wikidata.org/entity/Q10602490,Norra Ljunga församling
i-WVDVacqrD8GDk6UYBX3VJ2,http://www.wikidata.org/entity/Q1754,Stockholm
i-WVHfn5ms4sfg6o6CzXfKPv,http://www.wikidata.org/entity/Q10668152,Simrishamns församling
i-WVwj2Ez8Vuor2QWmUFXfh9,http://www.wikidata.org/entity/Q109827958,Norrköpings Mosaiska församling
i-WWTjh2Sq31BbC9iSJFphqg,http://www.wikidata.org/entity/Q10728626,Överluleå församling
i-WWUa4KpgLZ1YFK2FJVEjqC,http://www.wikidata.org/entity/Q26937,Kristianstad
i-WWVHy5fVgZxU1tYXeRXqDH,http://www.wikidata.org/entity/Q10466622,Dannemora församling
i-WYKYyMpgmry8fYiHcFNTZN,http://www.wikidata.org/entity/Q10498130,Forshälla församling
i-WYkrZExE7jfwHjmfH1DPwg,http://www.wikidata.org/entity/Q57407324,Borås församling
i-Wa6tXQoYPHW3BFdTF6DyUu,http://www.wikidata.org/entity/Q10602808,Norrköpings S:t Olofs församling
i-WawMHzJoPkRr1QFEsF3nFQ,http://www.wikidata.org/entity/Q10602200,Nordmarks församling
i-WbrCkKzXDH4v9N1NB5PEQS,http://www.wikidata.org/entity/Q25286,Uppsala
i-WcFxEhfmvQmsKmKrYGvvSU,http://www.wikidata.org/entity/Q10499708,Fröjereds församling
i-WcUDsA6b4xTM1WgB77keve,http://www.wikidata.org/entity/Q10433240,Borlunda församling
i-Wd3cJwboTfCJv1Ls7d8i6d,http://www.wikidata.org/entity/Q10710237,Uppsala domkyrkoförsamling
i-WdNY8nhhFKybWyqEYsxaZm,http://www.wikidata.org/entity/Q10534251,Ignaberga församling
i-WeAtsWxU9L34ZZYMAyHkr6,http://www.wikidata.org/entity/Q10519255,Hedvig Eleonora församling
i-WexDNhXY78BSH1kmwrj9Lz,http://www.wikidata.org/entity/Q10550405,Kungsåra församling
i-WfWPgLhWs26eJLUypACqHM,http://www.wikidata.org/entity/Q10541615,Jäders församling
i-Wg4JiBuxTz9fesArDXiMko,http://www.wikidata.org/entity/Q10604978,Nysätra församling
i-WgeuZqD3cfBZGqyxn6ZWnC,http://www.wikidata.org/entity/Q2915892,Tosterups slott
i-WhkYyHkAQJinZzBj9xsEfU,http://www.wikidata.org/entity/Q10499113,Friggeråkers församling
i-Wi7xtB3duZcyBYa4p5mg7Q,http://www.wikidata.org/entity/Q10479959,Edsbergs församling
i-WjFt6fTSYNFkhwrZDFYPM4,http://www.wikidata.org/entity/Q1246,Kosovo
i-WjgeYy5RFWngMB9NwFvFEY,http://www.wikidata.org/entity/Q35,Danmark
i-Wjs7vhiqPDs5DWBCyXkc77,http://www.wikidata.org/entity/Q10549200,Kristianstads Heliga Trefaldighets församling
i-WjwKEdqXu9hDUS6P9Ua9R,http://www.wikidata.org/entity/Q10405126,Alfta församling
i-WkUkGYSPERNhC2T27k25Ny,http://www.wikidata.org/entity/Q58496152,Åmåls stadsförsamling
i-WmHF7E9mhedttkdSdpuyJb,http://www.wikidata.org/entity/Q10510648,Gullereds församling
i-WmTdAfV5HETvBJeXjPDkNq,http://www.wikidata.org/entity/Q10559565,Lerbäcks församling
i-Wmqf7ntDge1sjwuTqYDRCN,http://www.wikidata.org/entity/Q10546040,Klara församling
i-WohT7ca1a7EZGHQCA6XaLU,http://www.wikidata.org/entity/Q10698211,Timrå församling
i-Wom6hEA2haifmk4T3FmtVd,http://www.wikidata.org/entity/Q10562793,Linköpings domkyrkoförsamling
i-WpdDDVBL8xRiFwxBEnVikM,http://www.wikidata.org/entity/Q54352,Landskrona
i-WpmrqhX63Es2BchJ5zXczf,http://www.wikidata.org/entity/Q10723793,Ystads församling
i-WpwTRcdcGLWddgdaUtKiwJ,http://www.wikidata.org/entity/Q54758,Katrineholm
i-WrFpYNF6933AC9UaHBGr18,http://www.wikidata.org/entity/Q10728384,Östra Ryds församling
i-WryQL2LgJmMMwASMRy9cxP,http://www.wikidata.org/entity/Q10602462,Norra Härene församling
i-Ws7TTEJpudwigKX5RjyhR4,http://www.wikidata.org/entity/Q10549916,Kullings-Skövde församling
i-WsSYRNyvrHGqpbtNPRGG1m,http://www.wikidata.org/entity/Q10679322,Stenums församling
i-Wsduy8J7o5sQ4Rfm4taME5,http://www.wikidata.org/entity/Q10498169,Forssa församling
i-Wt1hk6ZngbTgyJCGcHAvrf,http://www.wikidata.org/entity/Q10518499,Hasslövs församling
i-Wt3m1HejEKnwc8V2JP8jWA,http://www.wikidata.org/entity/Q10613557,Ovansjö församling
i-Wt96TFts1HXNfSeEZUmzN1,http://www.wikidata.org/entity/Q10718036,Västerviks församling
i-WtGqPEB6HFcwThC62uUkYN,http://www.wikidata.org/entity/Q10688162,Säters församling
i-WtyFGwYzR93sLjMdhFD6qZ,http://www.wikidata.org/entity/Q10681131,Stora Tuna församling
i-WvZ8kwXQvoFrcSjSJt2YfH,http://www.wikidata.org/entity/Q1754,Stockholm
i-WvrkgGMVWbiVxVoPqgJuEF,http://www.wikidata.org/entity/Q25287,Göteborg
i-WvyEouPE8dhy8CskayBP8T,http://www.wikidata.org/entity/Q10531807,Hässleby församling
i-Ww6YauTo4CWyVs9d39mFxt,http://www.wikidata.org/entity/Q10649167,Ramsele församling
i-Ww8VV8hxCYiEXY5qDTZs5Z,http://www.wikidata.org/entity/Q10433432,Bosebo församling
i-WwAxWmuJAQ8HYbXtcAmkyJ,http://www.wikidata.org/entity/Q10419791,Askers församling
i-WwMYztjUv2FqUS1FNLShVt,http://www.wikidata.org/entity/Q10688993,Södra Sandsjö församling
i-WwQFNFc4kYw5wzXB1NDk6o,http://www.wikidata.org/entity/Q10713140,Varola församling
i-WwZzVPGhpXnyH5jyp86JB7,http://www.wikidata.org/entity/Q121932,Folkrepubliken Bulgarien
i-WwbKzXb3rxgk1GSCLbKfGv,http://www.wikidata.org/entity/Q10669509,Sjörups församling
i-WwozBxo25qp9FjMbL438yk,http://www.wikidata.org/entity/Q10479823,Eda församling
i-Wx1tfWKGzs8yqrW3vR69GH,http://www.wikidata.org/entity/Q10546040,Klara församling
i-WxKXQnWjxN8pQCfBtNDnKa,http://www.wikidata.org/entity/Q26515,Östersund
i-WxSJ518t8uzSX274hdbTf2,http://www.wikidata.org/entity/Q10615166,Pajala församling
i-WxcGYe8AGVMcCyHJTSEui2,http://www.wikidata.org/entity/Q54732,Karlskoga
i-WxkbNTV8CJv3nPByTxi3jC,http://www.wikidata.org/entity/Q10438464,Bälinge församling
i-Wy2PicSNE32mpPkdNvVhLm,http://www.wikidata.org/entity/Q174126,Köping
i-WzXyAHxnTgrbooSGfnLneN,http://www.wikidata.org/entity/Q10658731,Råneå församling
i-WznDfCH6YyNH8Yey7Nai8P,http://www.wikidata.org/entity/Q10480523,Ekeby församling
i-X1JrbbNDxq3LsD92NargGV,http://www.wikidata.org/entity/Q10433928,Bottnaryds församling
i-X1QrH7Z1GbECRfQfzuCNFT,http://www.wikidata.org/entity/Q10728604,Överkalix församling
i-X1ToJn6x8wK4Am2pyYt2KG,http://www.wikidata.org/entity/Q10496654,Flens församling
i-X1b1iB5iFVzYX4NBDGX742,http://www.wikidata.org/entity/Q10417106,Arbrå församling
i-X1novJneX2zJzkpbiYviPH,http://www.wikidata.org/entity/Q10590046,Mularps socken
