person_id,end,start,government,role,born,dead,gender,riksdagen_guid,riksdagen_id,location,name
Q6180686,1938-12-16,1936-09-28,Regeringen Hansson II,handelsminister,1891-05-25,1972-09-13,man,,,Kämpinge,per edvin sköld
Q6180686,1938-12-16,1936-09-28,Regeringen Hansson II,handelsminister,1891-05-25,1972-09-13,man,,,Kämpinge,sköld
Q6180686,1938-12-16,1936-09-28,Regeringen Hansson II,handelsminister,1891-05-25,1972-09-13,man,,,Oxie,per edvin sköld
Q6180686,1938-12-16,1936-09-28,Regeringen Hansson II,handelsminister,1891-05-25,1972-09-13,man,,,Oxie,sköld
Q6180686,1938-12-16,1936-09-28,Regeringen Hansson II,handelsminister,1891-05-25,1972-09-13,man,,,Toftaröd,per edvin sköld
Q6180686,1938-12-16,1936-09-28,Regeringen Hansson II,handelsminister,1891-05-25,1972-09-13,man,,,Toftaröd,sköld
Q6180686,1945-07-31,1938-12-16,Regeringen Hansson II,försvarsminister,1891-05-25,1972-09-13,man,,,Kämpinge,per edvin sköld
Q6180686,1945-07-31,1938-12-16,Regeringen Hansson II,försvarsminister,1891-05-25,1972-09-13,man,,,Kämpinge,sköld
Q6180686,1945-07-31,1938-12-16,Regeringen Hansson II,försvarsminister,1891-05-25,1972-09-13,man,,,Oxie,per edvin sköld
Q6180686,1945-07-31,1938-12-16,Regeringen Hansson II,försvarsminister,1891-05-25,1972-09-13,man,,,Oxie,sköld
Q6180686,1945-07-31,1938-12-16,Regeringen Hansson II,försvarsminister,1891-05-25,1972-09-13,man,,,Toftaröd,per edvin sköld
Q6180686,1945-07-31,1938-12-16,Regeringen Hansson II,försvarsminister,1891-05-25,1972-09-13,man,,,Toftaröd,sköld
Q6180686,1945-07-31,1938-12-16,Regeringen Hansson III,försvarsminister,1891-05-25,1972-09-13,man,,,Kämpinge,per edvin sköld
Q6180686,1945-07-31,1938-12-16,Regeringen Hansson III,försvarsminister,1891-05-25,1972-09-13,man,,,Kämpinge,sköld
Q6180686,1945-07-31,1938-12-16,Regeringen Hansson III,försvarsminister,1891-05-25,1972-09-13,man,,,Oxie,per edvin sköld
Q6180686,1945-07-31,1938-12-16,Regeringen Hansson III,försvarsminister,1891-05-25,1972-09-13,man,,,Oxie,sköld
Q6180686,1945-07-31,1938-12-16,Regeringen Hansson III,försvarsminister,1891-05-25,1972-09-13,man,,,Toftaröd,per edvin sköld
Q6180686,1945-07-31,1938-12-16,Regeringen Hansson III,försvarsminister,1891-05-25,1972-09-13,man,,,Toftaröd,sköld
Q6180686,1948-10-29,1945-07-31,Regeringen Erlander I,jordbruksminister,1891-05-25,1972-09-13,man,,,Kämpinge,per edvin sköld
Q6180686,1948-10-29,1945-07-31,Regeringen Erlander I,jordbruksminister,1891-05-25,1972-09-13,man,,,Kämpinge,sköld
Q6180686,1948-10-29,1945-07-31,Regeringen Erlander I,jordbruksminister,1891-05-25,1972-09-13,man,,,Oxie,per edvin sköld
Q6180686,1948-10-29,1945-07-31,Regeringen Erlander I,jordbruksminister,1891-05-25,1972-09-13,man,,,Oxie,sköld
Q6180686,1948-10-29,1945-07-31,Regeringen Erlander I,jordbruksminister,1891-05-25,1972-09-13,man,,,Toftaröd,per edvin sköld
Q6180686,1948-10-29,1945-07-31,Regeringen Erlander I,jordbruksminister,1891-05-25,1972-09-13,man,,,Toftaröd,sköld
Q6180686,1948-10-29,1945-07-31,Regeringen Hansson IV,jordbruksminister,1891-05-25,1972-09-13,man,,,Kämpinge,per edvin sköld
Q6180686,1948-10-29,1945-07-31,Regeringen Hansson IV,jordbruksminister,1891-05-25,1972-09-13,man,,,Kämpinge,sköld
Q6180686,1948-10-29,1945-07-31,Regeringen Hansson IV,jordbruksminister,1891-05-25,1972-09-13,man,,,Oxie,per edvin sköld
Q6180686,1948-10-29,1945-07-31,Regeringen Hansson IV,jordbruksminister,1891-05-25,1972-09-13,man,,,Oxie,sköld
Q6180686,1948-10-29,1945-07-31,Regeringen Hansson IV,jordbruksminister,1891-05-25,1972-09-13,man,,,Toftaröd,per edvin sköld
Q6180686,1948-10-29,1945-07-31,Regeringen Hansson IV,jordbruksminister,1891-05-25,1972-09-13,man,,,Toftaröd,sköld
Q6180686,1948-10-29,1946-10-11,Regeringen Erlander I,landsbygdsminister,1891-05-25,1972-09-13,man,,,Kämpinge,per edvin sköld
Q6180686,1948-10-29,1946-10-11,Regeringen Erlander I,landsbygdsminister,1891-05-25,1972-09-13,man,,,Kämpinge,sköld
Q6180686,1948-10-29,1946-10-11,Regeringen Erlander I,landsbygdsminister,1891-05-25,1972-09-13,man,,,Oxie,per edvin sköld
Q6180686,1948-10-29,1946-10-11,Regeringen Erlander I,landsbygdsminister,1891-05-25,1972-09-13,man,,,Oxie,sköld
Q6180686,1948-10-29,1946-10-11,Regeringen Erlander I,landsbygdsminister,1891-05-25,1972-09-13,man,,,Toftaröd,per edvin sköld
Q6180686,1948-10-29,1946-10-11,Regeringen Erlander I,landsbygdsminister,1891-05-25,1972-09-13,man,,,Toftaröd,sköld
Q6180686,1949-10-21,1948-10-28,Regeringen Erlander I,samordningsminister,1891-05-25,1972-09-13,man,,,Kämpinge,per edvin sköld
Q6180686,1949-10-21,1948-10-28,Regeringen Erlander I,samordningsminister,1891-05-25,1972-09-13,man,,,Kämpinge,sköld
Q6180686,1949-10-21,1948-10-28,Regeringen Erlander I,samordningsminister,1891-05-25,1972-09-13,man,,,Oxie,per edvin sköld
Q6180686,1949-10-21,1948-10-28,Regeringen Erlander I,samordningsminister,1891-05-25,1972-09-13,man,,,Oxie,sköld
Q6180686,1949-10-21,1948-10-28,Regeringen Erlander I,samordningsminister,1891-05-25,1972-09-13,man,,,Toftaröd,per edvin sköld
Q6180686,1949-10-21,1948-10-28,Regeringen Erlander I,samordningsminister,1891-05-25,1972-09-13,man,,,Toftaröd,sköld
Q6180686,1955-09-12,1949-10-21,Regeringen Erlander I,finansminister,1891-05-25,1972-09-13,man,,,Kämpinge,per edvin sköld
Q6180686,1955-09-12,1949-10-21,Regeringen Erlander I,finansminister,1891-05-25,1972-09-13,man,,,Kämpinge,sköld
Q6180686,1955-09-12,1949-10-21,Regeringen Erlander I,finansminister,1891-05-25,1972-09-13,man,,,Oxie,per edvin sköld
Q6180686,1955-09-12,1949-10-21,Regeringen Erlander I,finansminister,1891-05-25,1972-09-13,man,,,Oxie,sköld
Q6180686,1955-09-12,1949-10-21,Regeringen Erlander I,finansminister,1891-05-25,1972-09-13,man,,,Toftaröd,per edvin sköld
Q6180686,1955-09-12,1949-10-21,Regeringen Erlander I,finansminister,1891-05-25,1972-09-13,man,,,Toftaröd,sköld
Q6180686,1955-09-12,1949-10-21,Regeringen Erlander II,finansminister,1891-05-25,1972-09-13,man,,,Kämpinge,per edvin sköld
Q6180686,1955-09-12,1949-10-21,Regeringen Erlander II,finansminister,1891-05-25,1972-09-13,man,,,Kämpinge,sköld
Q6180686,1955-09-12,1949-10-21,Regeringen Erlander II,finansminister,1891-05-25,1972-09-13,man,,,Oxie,per edvin sköld
Q6180686,1955-09-12,1949-10-21,Regeringen Erlander II,finansminister,1891-05-25,1972-09-13,man,,,Oxie,sköld
Q6180686,1955-09-12,1949-10-21,Regeringen Erlander II,finansminister,1891-05-25,1972-09-13,man,,,Toftaröd,per edvin sköld
Q6180686,1955-09-12,1949-10-21,Regeringen Erlander II,finansminister,1891-05-25,1972-09-13,man,,,Toftaröd,sköld
Q6180686,1939-12-13,1938-12-16,Regeringen Hansson II,försvarsminister,1891-05-25,1972-09-13,man,,,Kämpinge,per edvin sköld
Q6180686,1939-12-13,1938-12-16,Regeringen Hansson II,försvarsminister,1891-05-25,1972-09-13,man,,,Kämpinge,sköld
Q6180686,1939-12-13,1938-12-16,Regeringen Hansson II,försvarsminister,1891-05-25,1972-09-13,man,,,Oxie,per edvin sköld
Q6180686,1939-12-13,1938-12-16,Regeringen Hansson II,försvarsminister,1891-05-25,1972-09-13,man,,,Oxie,sköld
Q6180686,1939-12-13,1938-12-16,Regeringen Hansson II,försvarsminister,1891-05-25,1972-09-13,man,,,Toftaröd,per edvin sköld
Q6180686,1939-12-13,1938-12-16,Regeringen Hansson II,försvarsminister,1891-05-25,1972-09-13,man,,,Toftaröd,sköld
Q6180686,1951-10-01,1949-10-21,Regeringen Erlander I,finansminister,1891-05-25,1972-09-13,man,,,Kämpinge,per edvin sköld
Q6180686,1951-10-01,1949-10-21,Regeringen Erlander I,finansminister,1891-05-25,1972-09-13,man,,,Kämpinge,sköld
Q6180686,1951-10-01,1949-10-21,Regeringen Erlander I,finansminister,1891-05-25,1972-09-13,man,,,Oxie,per edvin sköld
Q6180686,1951-10-01,1949-10-21,Regeringen Erlander I,finansminister,1891-05-25,1972-09-13,man,,,Oxie,sköld
Q6180686,1951-10-01,1949-10-21,Regeringen Erlander I,finansminister,1891-05-25,1972-09-13,man,,,Toftaröd,per edvin sköld
Q6180686,1951-10-01,1949-10-21,Regeringen Erlander I,finansminister,1891-05-25,1972-09-13,man,,,Toftaröd,sköld
Q6180686,1945-07-31,1939-12-13,Regeringen Hansson III,försvarsminister,1891-05-25,1972-09-13,man,,,Kämpinge,per edvin sköld
Q6180686,1945-07-31,1939-12-13,Regeringen Hansson III,försvarsminister,1891-05-25,1972-09-13,man,,,Kämpinge,sköld
Q6180686,1945-07-31,1939-12-13,Regeringen Hansson III,försvarsminister,1891-05-25,1972-09-13,man,,,Oxie,per edvin sköld
Q6180686,1945-07-31,1939-12-13,Regeringen Hansson III,försvarsminister,1891-05-25,1972-09-13,man,,,Oxie,sköld
Q6180686,1945-07-31,1939-12-13,Regeringen Hansson III,försvarsminister,1891-05-25,1972-09-13,man,,,Toftaröd,per edvin sköld
Q6180686,1945-07-31,1939-12-13,Regeringen Hansson III,försvarsminister,1891-05-25,1972-09-13,man,,,Toftaröd,sköld
Q6180686,1946-10-06,1945-07-31,Regeringen Hansson IV,landsbygdsminister,1891-05-25,1972-09-13,man,,,Kämpinge,per edvin sköld
Q6180686,1946-10-06,1945-07-31,Regeringen Hansson IV,landsbygdsminister,1891-05-25,1972-09-13,man,,,Kämpinge,sköld
Q6180686,1946-10-06,1945-07-31,Regeringen Hansson IV,landsbygdsminister,1891-05-25,1972-09-13,man,,,Oxie,per edvin sköld
Q6180686,1946-10-06,1945-07-31,Regeringen Hansson IV,landsbygdsminister,1891-05-25,1972-09-13,man,,,Oxie,sköld
Q6180686,1946-10-06,1945-07-31,Regeringen Hansson IV,landsbygdsminister,1891-05-25,1972-09-13,man,,,Toftaröd,per edvin sköld
Q6180686,1946-10-06,1945-07-31,Regeringen Hansson IV,landsbygdsminister,1891-05-25,1972-09-13,man,,,Toftaröd,sköld
Q6186446,1932-09-24,1930-06-07,Regeringen Ekman II,ecklesiastikminister,1872-03-30,1937-08-06,man,,,Ystad,nils samuel stadener
Q6186446,1932-09-24,1930-06-07,Regeringen Ekman II,ecklesiastikminister,1872-03-30,1937-08-06,man,,,Ystad,sam stadener
Q6186446,1932-09-24,1930-06-07,Regeringen Ekman II,ecklesiastikminister,1872-03-30,1937-08-06,man,,,Ystad,samuel stadener
Q6186446,1932-09-24,1930-06-07,Regeringen Ekman II,ecklesiastikminister,1872-03-30,1937-08-06,man,,,Ystad,stadener
Q6188744,1917-10-19,1917-03-30,Regeringen Swartz,justitieminister,1870-06-26,1940-11-01,man,,,,steno stenberg
Q6189395,1914-12-31,1911-01-01,Regeringen Staaff II,konsultativt statsråd,1869-12-14,1933-07-21,man,,,Härnösand,karl johan stenström
Q6189395,1914-12-31,1911-01-01,Regeringen Staaff II,konsultativt statsråd,1869-12-14,1933-07-21,man,,,Härnösand,karl stenström
Q6189395,1914-12-31,1911-01-01,Regeringen Staaff II,konsultativt statsråd,1869-12-14,1933-07-21,man,,,Härnösand,stenström
Q6190185,1880-04-19,1878-07-04,Regeringen De Geer d.ä. III,konsultativt statsråd,1839-12-29,1899-05-27,man,,,,nils henrik vult von steyern
Q6190185,1880-04-19,1878-07-04,Regeringen De Geer d.ä. III,konsultativt statsråd,1839-12-29,1899-05-27,man,,,,nils von steyern
Q6190185,1888-02-06,1880-04-19,Regeringen Posse,justitieminister,1839-12-29,1899-05-27,man,,,,nils henrik vult von steyern
Q6190185,1888-02-06,1880-04-19,Regeringen Posse,justitieminister,1839-12-29,1899-05-27,man,,,,nils von steyern
Q6190185,1888-02-06,1880-04-19,Regeringen Themptander,justitieminister,1839-12-29,1899-05-27,man,,,,nils henrik vult von steyern
Q6190185,1888-02-06,1880-04-19,Regeringen Themptander,justitieminister,1839-12-29,1899-05-27,man,,,,nils von steyern
Q6190185,1888-02-06,1880-04-19,Regeringen Thyselius,justitieminister,1839-12-29,1899-05-27,man,,,,nils henrik vult von steyern
Q6190185,1888-02-06,1880-04-19,Regeringen Thyselius,justitieminister,1839-12-29,1899-05-27,man,,,,nils von steyern
Q6190872,1928-10-02,1927-07-12,Regeringen Ekman I,jordbruksminister,1887-01-26,1962-03-31,man,,,Ånhammar,bo henrik von stockenström
Q6190872,1928-10-02,1927-07-12,Regeringen Ekman I,jordbruksminister,1887-01-26,1962-03-31,man,,,Ånhammar,bo von stockenström
Q6190872,1928-10-02,1927-07-12,Regeringen Ekman I,jordbruksminister,1887-01-26,1962-03-31,man,,,Ånhammar,von stockenström
Q6190872,1932-09-24,1930-06-07,Regeringen Ekman II,jordbruksminister,1887-01-26,1962-03-31,man,,,Ånhammar,bo henrik von stockenström
Q6190872,1932-09-24,1930-06-07,Regeringen Ekman II,jordbruksminister,1887-01-26,1962-03-31,man,,,Ånhammar,bo von stockenström
Q6190872,1932-09-24,1930-06-07,Regeringen Ekman II,jordbruksminister,1887-01-26,1962-03-31,man,,,Ånhammar,von stockenström
Q6192576,1936-09-28,1936-06-19,Regeringen Pehrsson-Bramstorp,socialminister,1890-09-24,1957-10-10,man,,,Skedom,gerhard strindlund
Q6192576,1936-09-28,1936-06-19,Regeringen Pehrsson-Bramstorp,socialminister,1890-09-24,1957-10-10,man,,,Skedom,strindlund
Q6192576,1939-12-13,1938-12-16,Regeringen Hansson II,kommunikationsminister,1890-09-24,1957-10-10,man,,,Skedom,gerhard strindlund
Q6192576,1939-12-13,1938-12-16,Regeringen Hansson II,kommunikationsminister,1890-09-24,1957-10-10,man,,,Skedom,strindlund
Q6192576,1939-12-13,1938-12-16,Regeringen Hansson II,infrastrukturminister,1890-09-24,1957-10-10,man,,,Skedom,gerhard strindlund
Q6192576,1939-12-13,1938-12-16,Regeringen Hansson II,infrastrukturminister,1890-09-24,1957-10-10,man,,,Skedom,strindlund
Q6196549,1996-03-22,1994-10-07,Regeringen Carlsson III,arbetsmarknadsminister,1952-07-26,,man,1c08b6a8-71e3-418d-a55b-7b8562bba155,959236354417.0,,anders sundström
Q6196549,1996-03-22,1994-10-07,Regeringen Carlsson III,arbetsmarknadsminister,1952-07-26,,man,1c08b6a8-71e3-418d-a55b-7b8562bba155,959236354417.0,,per anders sundström
Q6196549,1998-10-07,1996-03-22,Regeringen Persson,energiminister,1952-07-26,,man,1c08b6a8-71e3-418d-a55b-7b8562bba155,959236354417.0,,anders sundström
Q6196549,1998-10-07,1996-03-22,Regeringen Persson,energiminister,1952-07-26,,man,1c08b6a8-71e3-418d-a55b-7b8562bba155,959236354417.0,,per anders sundström
Q6196549,1998-10-07,1996-03-22,Regeringen Persson,näringsminister,1952-07-26,,man,1c08b6a8-71e3-418d-a55b-7b8562bba155,959236354417.0,,anders sundström
Q6196549,1998-10-07,1996-03-22,Regeringen Persson,näringsminister,1952-07-26,,man,1c08b6a8-71e3-418d-a55b-7b8562bba155,959236354417.0,,per anders sundström
Q6196549,1998-10-26,1998-10-07,Regeringen Persson,socialminister,1952-07-26,,man,1c08b6a8-71e3-418d-a55b-7b8562bba155,959236354417.0,,anders sundström
Q6196549,1998-10-26,1998-10-07,Regeringen Persson,socialminister,1952-07-26,,man,1c08b6a8-71e3-418d-a55b-7b8562bba155,959236354417.0,,per anders sundström
Q6203642,1886-05-28,1884-05-10,Regeringen Themptander,konsultativt statsråd,1838-08-10,1925-06-25,man,,,Österby,claës gustaf adolf tamm
Q6203642,1886-05-28,1884-05-10,Regeringen Themptander,konsultativt statsråd,1838-08-10,1925-06-25,man,,,Österby,tamm
Q6203642,1888-02-06,1886-05-28,Regeringen Themptander,finansminister,1838-08-10,1925-06-25,man,,,Österby,claës gustaf adolf tamm
Q6203642,1888-02-06,1886-05-28,Regeringen Themptander,finansminister,1838-08-10,1925-06-25,man,,,Österby,tamm
Q6203659,1906-05-29,1905-11-07,Regeringen Staaff I,jordbruksminister,1866-04-15,1931-07-13,man,,,Malstanäs,gustaf tamm
Q6203659,1906-05-29,1905-11-07,Regeringen Staaff I,jordbruksminister,1866-04-15,1931-07-13,man,,,Malstanäs,gösta tamm
Q6203659,1906-05-29,1905-11-07,Regeringen Staaff I,jordbruksminister,1866-04-15,1931-07-13,man,,,Malstanäs,tamm
Q6203666,1921-02-23,1920-10-27,Regeringen De Geer d.y.,finansminister,1869-05-31,1936-05-21,man,,,,henric sebastian tamm
Q6203666,1921-02-23,1920-10-27,Regeringen De Geer d.y.,finansminister,1869-05-31,1936-05-21,man,,,,henric tamm
Q6204623,1911-10-07,1909-04-30,Regeringen Lindman I,utrikesminister,1853-01-19,1916-10-14,man,,,,arvid fredrik taube
Q6204623,1911-10-07,1909-04-30,Regeringen Lindman I,utrikesminister,1853-01-19,1916-10-14,man,,,,arvid taube
Q6204699,1882-06-16,1880-04-19,Regeringen Posse,lantförsvarsminister,1832-12-27,1906-01-11,man,,,,otto fredrik taube
Q6204699,1882-06-16,1880-04-19,Regeringen Posse,lantförsvarsminister,1832-12-27,1906-01-11,man,,,,otto taube
Q6206776,1979-10-12,1978-10-18,Regeringen Ullsten,energiminister,1939-07-05,,man,9c2b039e-8a5a-42ef-9037-00f26799e9ec,972391843904.0,,carl gustav vilhelm tham
Q6206776,1979-10-12,1978-10-18,Regeringen Ullsten,energiminister,1939-07-05,,man,9c2b039e-8a5a-42ef-9037-00f26799e9ec,972391843904.0,,carl tham
Q6206776,1979-10-12,1978-10-18,Regeringen Ullsten,samordningsminister,1939-07-05,,man,9c2b039e-8a5a-42ef-9037-00f26799e9ec,972391843904.0,,carl gustav vilhelm tham
Q6206776,1979-10-12,1978-10-18,Regeringen Ullsten,samordningsminister,1939-07-05,,man,9c2b039e-8a5a-42ef-9037-00f26799e9ec,972391843904.0,,carl tham
Q6206776,1998-10-06,1994-10-07,Regeringen Carlsson III,utbildningsminister,1939-07-05,,man,9c2b039e-8a5a-42ef-9037-00f26799e9ec,972391843904.0,,carl gustav vilhelm tham
Q6206776,1998-10-06,1994-10-07,Regeringen Carlsson III,utbildningsminister,1939-07-05,,man,9c2b039e-8a5a-42ef-9037-00f26799e9ec,972391843904.0,,carl tham
Q6206776,1998-10-06,1994-10-07,Regeringen Persson,utbildningsminister,1939-07-05,,man,9c2b039e-8a5a-42ef-9037-00f26799e9ec,972391843904.0,,carl gustav vilhelm tham
Q6206776,1998-10-06,1994-10-07,Regeringen Persson,utbildningsminister,1939-07-05,,man,9c2b039e-8a5a-42ef-9037-00f26799e9ec,972391843904.0,,carl tham
Q6206776,1998-10-07,1996-03-22,Regeringen Persson,utbildningsminister,1939-07-05,,man,9c2b039e-8a5a-42ef-9037-00f26799e9ec,972391843904.0,,carl gustav vilhelm tham
Q6206776,1998-10-07,1996-03-22,Regeringen Persson,utbildningsminister,1939-07-05,,man,9c2b039e-8a5a-42ef-9037-00f26799e9ec,972391843904.0,,carl tham
Q6206776,1996-03-22,1994-10-07,Regeringen Carlsson III,utbildningsminister,1939-07-05,,man,9c2b039e-8a5a-42ef-9037-00f26799e9ec,972391843904.0,,carl gustav vilhelm tham
Q6206776,1996-03-22,1994-10-07,Regeringen Carlsson III,utbildningsminister,1939-07-05,,man,9c2b039e-8a5a-42ef-9037-00f26799e9ec,972391843904.0,,carl tham
Q6209474,1920-06-30,1918-01-05,Regeringen Branting I,finansminister,1865-05-30,1925-05-05,man,,,Ystad,fredrik thorsson
Q6209474,1920-06-30,1918-01-05,Regeringen Branting I,finansminister,1865-05-30,1925-05-05,man,,,Ystad,fredrik vilhelm thorsson
Q6209474,1920-06-30,1918-01-05,Regeringen Branting I,finansminister,1865-05-30,1925-05-05,man,,,Ystad,fredrik wilhelm thorsson
Q6209474,1920-06-30,1918-01-05,Regeringen Branting I,finansminister,1865-05-30,1925-05-05,man,,,Ystad,thorsson
Q6209474,1920-06-30,1918-01-05,Regeringen Edén,finansminister,1865-05-30,1925-05-05,man,,,Ystad,fredrik thorsson
Q6209474,1920-06-30,1918-01-05,Regeringen Edén,finansminister,1865-05-30,1925-05-05,man,,,Ystad,fredrik vilhelm thorsson
Q6209474,1920-06-30,1918-01-05,Regeringen Edén,finansminister,1865-05-30,1925-05-05,man,,,Ystad,fredrik wilhelm thorsson
Q6209474,1920-06-30,1918-01-05,Regeringen Edén,finansminister,1865-05-30,1925-05-05,man,,,Ystad,thorsson
Q6209474,1920-06-30,1920-03-10,Regeringen Branting I,finansminister,1865-05-30,1925-05-05,man,,,Ystad,fredrik thorsson
Q6209474,1920-06-30,1920-03-10,Regeringen Branting I,finansminister,1865-05-30,1925-05-05,man,,,Ystad,fredrik vilhelm thorsson
Q6209474,1920-06-30,1920-03-10,Regeringen Branting I,finansminister,1865-05-30,1925-05-05,man,,,Ystad,fredrik wilhelm thorsson
Q6209474,1920-06-30,1920-03-10,Regeringen Branting I,finansminister,1865-05-30,1925-05-05,man,,,Ystad,thorsson
Q6209474,1920-10-27,1920-07-01,Regeringen Branting I,handelsminister,1865-05-30,1925-05-05,man,,,Ystad,fredrik thorsson
Q6209474,1920-10-27,1920-07-01,Regeringen Branting I,handelsminister,1865-05-30,1925-05-05,man,,,Ystad,fredrik vilhelm thorsson
Q6209474,1920-10-27,1920-07-01,Regeringen Branting I,handelsminister,1865-05-30,1925-05-05,man,,,Ystad,fredrik wilhelm thorsson
Q6209474,1920-10-27,1920-07-01,Regeringen Branting I,handelsminister,1865-05-30,1925-05-05,man,,,Ystad,thorsson
Q6209474,1923-04-19,1921-10-13,Regeringen Branting II,finansminister,1865-05-30,1925-05-05,man,,,Ystad,fredrik thorsson
Q6209474,1923-04-19,1921-10-13,Regeringen Branting II,finansminister,1865-05-30,1925-05-05,man,,,Ystad,fredrik vilhelm thorsson
Q6209474,1923-04-19,1921-10-13,Regeringen Branting II,finansminister,1865-05-30,1925-05-05,man,,,Ystad,fredrik wilhelm thorsson
Q6209474,1923-04-19,1921-10-13,Regeringen Branting II,finansminister,1865-05-30,1925-05-05,man,,,Ystad,thorsson
Q6209474,1925-05-05,1924-10-18,Regeringen Branting III,finansminister,1865-05-30,1925-05-05,man,,,Ystad,fredrik thorsson
Q6209474,1925-05-05,1924-10-18,Regeringen Branting III,finansminister,1865-05-30,1925-05-05,man,,,Ystad,fredrik vilhelm thorsson
Q6209474,1925-05-05,1924-10-18,Regeringen Branting III,finansminister,1865-05-30,1925-05-05,man,,,Ystad,fredrik wilhelm thorsson
Q6209474,1925-05-05,1924-10-18,Regeringen Branting III,finansminister,1865-05-30,1925-05-05,man,,,Ystad,thorsson
Q6209474,1925-05-05,1924-10-18,Regeringen Sandler,finansminister,1865-05-30,1925-05-05,man,,,Ystad,fredrik thorsson
Q6209474,1925-05-05,1924-10-18,Regeringen Sandler,finansminister,1865-05-30,1925-05-05,man,,,Ystad,fredrik vilhelm thorsson
Q6209474,1925-05-05,1924-10-18,Regeringen Sandler,finansminister,1865-05-30,1925-05-05,man,,,Ystad,fredrik wilhelm thorsson
Q6209474,1925-05-05,1924-10-18,Regeringen Sandler,finansminister,1865-05-30,1925-05-05,man,,,Ystad,thorsson
Q6209474,1920-03-10,1918-01-05,Regeringen Edén,finansminister,1865-05-30,1925-05-05,man,,,Ystad,fredrik thorsson
Q6209474,1920-03-10,1918-01-05,Regeringen Edén,finansminister,1865-05-30,1925-05-05,man,,,Ystad,fredrik vilhelm thorsson
Q6209474,1920-03-10,1918-01-05,Regeringen Edén,finansminister,1865-05-30,1925-05-05,man,,,Ystad,fredrik wilhelm thorsson
Q6209474,1920-03-10,1918-01-05,Regeringen Edén,finansminister,1865-05-30,1925-05-05,man,,,Ystad,thorsson
Q6209474,1920-10-27,1920-06-30,Regeringen Branting I,handelsminister,1865-05-30,1925-05-05,man,,,Ystad,fredrik thorsson
Q6209474,1920-10-27,1920-06-30,Regeringen Branting I,handelsminister,1865-05-30,1925-05-05,man,,,Ystad,fredrik vilhelm thorsson
Q6209474,1920-10-27,1920-06-30,Regeringen Branting I,handelsminister,1865-05-30,1925-05-05,man,,,Ystad,fredrik wilhelm thorsson
Q6209474,1920-10-27,1920-06-30,Regeringen Branting I,handelsminister,1865-05-30,1925-05-05,man,,,Ystad,thorsson
Q6209474,1925-01-24,1924-10-14,Regeringen Branting III,finansminister,1865-05-30,1925-05-05,man,,,Ystad,fredrik thorsson
Q6209474,1925-01-24,1924-10-14,Regeringen Branting III,finansminister,1865-05-30,1925-05-05,man,,,Ystad,fredrik vilhelm thorsson
Q6209474,1925-01-24,1924-10-14,Regeringen Branting III,finansminister,1865-05-30,1925-05-05,man,,,Ystad,fredrik wilhelm thorsson
Q6209474,1925-01-24,1924-10-14,Regeringen Branting III,finansminister,1865-05-30,1925-05-05,man,,,Ystad,thorsson
Q6209730,1868-06-04,1861-03-26,Regeringen De Geer d.ä. I,konsultativt statsråd,1805-01-12,1881-07-29,man,,,,carl magnus thulstrup
Q6209730,1868-06-04,1861-03-26,Regeringen De Geer d.ä. I,konsultativt statsråd,1805-01-12,1881-07-29,man,,,,karl magnus thulstrup
Q6209730,1868-06-04,1861-03-26,Regeringen De Geer d.ä. I,konsultativt statsråd,1805-01-12,1881-07-29,man,,,,magnus thulstrup
Q6209730,1870-01-14,1868-06-04,Regeringen De Geer d.ä. I,sjöförsvarsminister,1805-01-12,1881-07-29,man,,,,carl magnus thulstrup
Q6209730,1870-01-14,1868-06-04,Regeringen De Geer d.ä. I,sjöförsvarsminister,1805-01-12,1881-07-29,man,,,,karl magnus thulstrup
Q6209730,1870-01-14,1868-06-04,Regeringen De Geer d.ä. I,sjöförsvarsminister,1805-01-12,1881-07-29,man,,,,magnus thulstrup
Q6209830,1985-10-14,1983-01-17,Regeringen Palme II,försvarsminister,1934-06-09,2004-12-10,man,,,,anders ingemar thunborg
Q6209830,1985-10-14,1983-01-17,Regeringen Palme II,försvarsminister,1934-06-09,2004-12-10,man,,,,anders thunborg
Q6210181,1928-12-31,1926-01-01,Regeringen Ekman I,justitieminister,1861-04-06,1933-05-04,man,,,Lund,johan carl wilhelm thyrén
Q6210181,1928-12-31,1926-01-01,Regeringen Ekman I,justitieminister,1861-04-06,1933-05-04,man,,,Lund,johan thyrén
Q6210181,1928-12-31,1926-01-01,Regeringen Ekman I,justitieminister,1861-04-06,1933-05-04,man,,,Lund,thyrén
Q6211386,1907-12-04,1905-08-02,Regeringen Lindman I,lantförsvarsminister,1857-06-13,1937-09-10,man,,,,lars herman tingsten
Q6211386,1907-12-04,1905-08-02,Regeringen Lindman I,lantförsvarsminister,1857-06-13,1937-09-10,man,,,,lars tingsten
Q6211386,1907-12-04,1905-08-02,Regeringen Lundeberg,lantförsvarsminister,1857-06-13,1937-09-10,man,,,,lars herman tingsten
Q6211386,1907-12-04,1905-08-02,Regeringen Lundeberg,lantförsvarsminister,1857-06-13,1937-09-10,man,,,,lars tingsten
Q6211386,1907-12-04,1905-08-02,Regeringen Staaff I,lantförsvarsminister,1857-06-13,1937-09-10,man,,,,lars herman tingsten
Q6211386,1907-12-04,1905-08-02,Regeringen Staaff I,lantförsvarsminister,1857-06-13,1937-09-10,man,,,,lars tingsten
