protocol;date
corpus/protocols/199293/prot-199293--111.xml;1993-05-17
corpus/protocols/199293/prot-199293--112.xml;1993-05-18
corpus/protocols/199293/prot-199293--113.xml;1993-05-19
corpus/protocols/199293/prot-199293--114.xml;1993-05-24
corpus/protocols/199293/prot-199293--115.xml;1993-05-25
corpus/protocols/199293/prot-199293--116.xml;1993-05-26
corpus/protocols/199293/prot-199293--117.xml;1993-05-27
corpus/protocols/199293/prot-199293--118.xml;1993-05-28
corpus/protocols/199293/prot-199293--119.xml;1993-06-01
corpus/protocols/199293/prot-199293--12.xml;1992-10-22
corpus/protocols/199293/prot-199293--120.xml;1993-06-02
corpus/protocols/199293/prot-199293--121.xml;1993-06-03
corpus/protocols/199293/prot-199293--122.xml;1993-06-04
corpus/protocols/199293/prot-199293--123.xml;1993-06-07
corpus/protocols/199293/prot-199293--124.xml;1993-06-08
corpus/protocols/199293/prot-199293--125.xml;1993-06-09
corpus/protocols/199293/prot-199293--126.xml;1993-06-10
corpus/protocols/199293/prot-199293--13.xml;1992-10-23
corpus/protocols/199293/prot-199293--14.xml;1992-11-02
corpus/protocols/199293/prot-199293--15.xml;1992-11-03
corpus/protocols/199293/prot-199293--16.xml;1992-11-04
corpus/protocols/199293/prot-199293--17.xml;1992-11-05
corpus/protocols/199293/prot-199293--18.xml;1992-11-06
corpus/protocols/199293/prot-199293--19.xml;1992-11-09
corpus/protocols/199293/prot-199293--2.xml;1992-10-06
corpus/protocols/199293/prot-199293--20.xml;1992-11-10
corpus/protocols/199293/prot-199293--21.xml;1992-11-11
corpus/protocols/199293/prot-199293--22.xml;1992-11-12
corpus/protocols/199293/prot-199293--23.xml;1992-11-13
corpus/protocols/199293/prot-199293--24.xml;1992-11-16
corpus/protocols/199293/prot-199293--25.xml;1992-11-17
corpus/protocols/199293/prot-199293--26.xml;1992-11-18
corpus/protocols/199293/prot-199293--27.xml;1992-11-19
corpus/protocols/199293/prot-199293--28.xml;1992-11-20
corpus/protocols/199293/prot-199293--29.xml;1992-11-23
corpus/protocols/199293/prot-199293--30.xml;1992-11-24
corpus/protocols/199293/prot-199293--31.xml;1992-11-25
corpus/protocols/199293/prot-199293--32.xml;1992-11-26
corpus/protocols/199293/prot-199293--33.xml;1992-11-27
corpus/protocols/199293/prot-199293--34.xml;1992-11-30
corpus/protocols/199293/prot-199293--35.xml;1992-12-01
corpus/protocols/199293/prot-199293--36.xml;1992-12-02
corpus/protocols/199293/prot-199293--37.xml;1992-12-03
corpus/protocols/199293/prot-199293--38.xml;1992-12-04
corpus/protocols/199293/prot-199293--39.xml;1992-12-07
corpus/protocols/199293/prot-199293--40.xml;1992-12-08
corpus/protocols/199293/prot-199293--41.xml;1992-12-09
corpus/protocols/199293/prot-199293--42.xml;1992-12-10
corpus/protocols/199293/prot-199293--43.xml;1992-12-11
corpus/protocols/199293/prot-199293--44.xml;1992-12-14
corpus/protocols/199293/prot-199293--45.xml;1992-12-15
corpus/protocols/199293/prot-199293--46.xml;1992-12-16
corpus/protocols/199293/prot-199293--47.xml;1992-12-17
corpus/protocols/199293/prot-199293--48.xml;1992-12-18
corpus/protocols/199293/prot-199293--49.xml;1993-01-11
corpus/protocols/199293/prot-199293--5.xml;1992-10-13
corpus/protocols/199293/prot-199293--50.xml;1993-01-12
corpus/protocols/199293/prot-199293--51.xml;1993-01-13
corpus/protocols/199293/prot-199293--52.xml;1993-01-14
corpus/protocols/199293/prot-199293--53.xml;1993-01-19
corpus/protocols/199293/prot-199293--54.xml;1993-01-20
corpus/protocols/199293/prot-199293--55.xml;1993-01-21
corpus/protocols/199293/prot-199293--56.xml;1993-01-26
corpus/protocols/199293/prot-199293--57.xml;1993-01-28
corpus/protocols/199293/prot-199293--58.xml;1993-02-09
corpus/protocols/199293/prot-199293--59.xml;1993-02-10
corpus/protocols/199293/prot-199293--6.xml;1992-10-14
corpus/protocols/199293/prot-199293--60.xml;1993-02-11
corpus/protocols/199293/prot-199293--61.xml;1993-02-12
corpus/protocols/199293/prot-199293--62.xml;1993-02-16
corpus/protocols/199293/prot-199293--63.xml;1993-02-17
corpus/protocols/199293/prot-199293--64.xml;1993-02-18
corpus/protocols/199293/prot-199293--65.xml;1993-02-19
corpus/protocols/199293/prot-199293--66.xml;1993-02-23
corpus/protocols/199293/prot-199293--67.xml;1993-02-24
corpus/protocols/199293/prot-199293--68.xml;1993-02-25
corpus/protocols/199293/prot-199293--69.xml;1993-02-26
corpus/protocols/199293/prot-199293--7.xml;1992-10-15
corpus/protocols/199293/prot-199293--70.xml;1993-03-08
corpus/protocols/199293/prot-199293--71.xml;1993-03-09
corpus/protocols/199293/prot-199293--72.xml;1993-03-10
corpus/protocols/199293/prot-199293--73.xml;1993-03-11
corpus/protocols/199293/prot-199293--74.xml;1993-03-12
corpus/protocols/199293/prot-199293--75.xml;1993-03-15
corpus/protocols/199293/prot-199293--76.xml;1993-03-16
corpus/protocols/199293/prot-199293--77.xml;1993-03-17
corpus/protocols/199293/prot-199293--78.xml;1993-03-18
corpus/protocols/199293/prot-199293--79.xml;1993-03-19
corpus/protocols/199293/prot-199293--8.xml;1992-10-16
corpus/protocols/199293/prot-199293--80.xml;1993-03-22
corpus/protocols/199293/prot-199293--81.xml;1993-03-23
corpus/protocols/199293/prot-199293--82.xml;1993-03-24
corpus/protocols/199293/prot-199293--83.xml;1993-03-25
corpus/protocols/199293/prot-199293--84.xml;1993-03-26
corpus/protocols/199293/prot-199293--85.xml;1993-03-29
corpus/protocols/199293/prot-199293--86.xml;1993-03-30
corpus/protocols/199293/prot-199293--87.xml;1993-03-31
corpus/protocols/199293/prot-199293--88.xml;1993-04-01
corpus/protocols/199293/prot-199293--89.xml;1993-04-02
corpus/protocols/199293/prot-199293--90.xml;1993-04-13
corpus/protocols/199293/prot-199293--91.xml;1993-04-14
corpus/protocols/199293/prot-199293--92.xml;1993-04-15
corpus/protocols/199293/prot-199293--93.xml;1993-04-16
corpus/protocols/199293/prot-199293--94.xml;1993-04-19
corpus/protocols/199293/prot-199293--95.xml;1993-04-20
corpus/protocols/199293/prot-199293--96.xml;1993-04-21
corpus/protocols/199293/prot-199293--97.xml;1993-04-22
corpus/protocols/199293/prot-199293--98.xml;1993-04-23
corpus/protocols/199293/prot-199293--99.xml;1993-04-26
corpus/protocols/199394/prot-199394--1.xml;1993-10-05
corpus/protocols/199394/prot-199394--10.xml;1993-10-19
corpus/protocols/199394/prot-199394--100.xml;1994-05-02
corpus/protocols/199394/prot-199394--101.xml;1994-05-03
corpus/protocols/199394/prot-199394--102.xml;1994-05-04
corpus/protocols/199394/prot-199394--103.xml;1994-05-05
corpus/protocols/199394/prot-199394--104.xml;1994-05-16
corpus/protocols/199394/prot-199394--105.xml;1994-05-17
corpus/protocols/199394/prot-199394--106.xml;1994-05-18
corpus/protocols/199394/prot-199394--107.xml;1994-05-19
corpus/protocols/199394/prot-199394--108.xml;1994-05-20
corpus/protocols/199394/prot-199394--109.xml;1994-05-24
corpus/protocols/199394/prot-199394--11.xml;1993-10-20
corpus/protocols/199394/prot-199394--110.xml;1994-05-25
corpus/protocols/199394/prot-199394--111.xml;1994-05-26
corpus/protocols/199394/prot-199394--112.xml;1994-05-27
corpus/protocols/199394/prot-199394--113.xml;1994-05-30
corpus/protocols/199394/prot-199394--114.xml;1994-05-31
corpus/protocols/199394/prot-199394--115.xml;1994-06-01
corpus/protocols/199394/prot-199394--116.xml;1994-06-02
corpus/protocols/199394/prot-199394--117.xml;1994-06-03
corpus/protocols/199394/prot-199394--118.xml;1994-06-06
corpus/protocols/199394/prot-199394--119.xml;1994-06-07
corpus/protocols/199394/prot-199394--12.xml;1993-10-21
corpus/protocols/199394/prot-199394--120.xml;1994-06-08
corpus/protocols/199394/prot-199394--121.xml;1994-06-09
corpus/protocols/199394/prot-199394--122.xml;1994-06-10
corpus/protocols/199394/prot-199394--123.xml;1994-06-11
corpus/protocols/199394/prot-199394--124.xml;1994-06-11
corpus/protocols/199394/prot-199394--125.xml;1994-06-21
corpus/protocols/199394/prot-199394--13.xml;1993-10-22
corpus/protocols/199394/prot-199394--14.xml;1993-10-25
corpus/protocols/199394/prot-199394--15.xml;1993-10-26
corpus/protocols/199394/prot-199394--16.xml;1993-10-27
corpus/protocols/199394/prot-199394--17.xml;1993-10-28
corpus/protocols/199394/prot-199394--18.xml;1993-10-29
corpus/protocols/199394/prot-199394--19.xml;1993-11-08
corpus/protocols/199394/prot-199394--2.xml;1993-10-05
corpus/protocols/199394/prot-199394--20.xml;1993-11-09
corpus/protocols/199394/prot-199394--21.xml;1993-11-10
corpus/protocols/199394/prot-199394--22.xml;1993-11-11
corpus/protocols/199394/prot-199394--23.xml;1993-11-12
corpus/protocols/199394/prot-199394--24.xml;1993-11-16
corpus/protocols/199394/prot-199394--25.xml;1993-11-17
corpus/protocols/199394/prot-199394--26.xml;1993-11-18
corpus/protocols/199394/prot-199394--27.xml;1993-11-19
corpus/protocols/199394/prot-199394--28.xml;1993-11-23
corpus/protocols/199394/prot-199394--29.xml;1993-11-24
corpus/protocols/199394/prot-199394--3.xml;1993-10-06
corpus/protocols/199394/prot-199394--30.xml;1993-11-25
corpus/protocols/199394/prot-199394--31.xml;1993-11-26
corpus/protocols/199394/prot-199394--32.xml;1993-11-29
corpus/protocols/199394/prot-199394--33.xml;1993-11-30
corpus/protocols/199394/prot-199394--34.xml;1993-12-01
corpus/protocols/199394/prot-199394--35.xml;1993-12-02
corpus/protocols/199394/prot-199394--36.xml;1993-12-03
corpus/protocols/199394/prot-199394--37.xml;1993-12-06
corpus/protocols/199394/prot-199394--38.xml;1993-12-07
corpus/protocols/199394/prot-199394--39.xml;1993-12-08
corpus/protocols/199394/prot-199394--4.xml;1993-10-07
corpus/protocols/199394/prot-199394--40.xml;1993-12-09
corpus/protocols/199394/prot-199394--41.xml;1993-12-10
corpus/protocols/199394/prot-199394--42.xml;1993-12-13
corpus/protocols/199394/prot-199394--43.xml;1993-12-14
corpus/protocols/199394/prot-199394--44.xml;1993-12-15
corpus/protocols/199394/prot-199394--45.xml;1993-12-16
corpus/protocols/199394/prot-199394--46.xml;1993-12-17
corpus/protocols/199394/prot-199394--47.xml;1993-12-17
corpus/protocols/199394/prot-199394--48.xml;1994-01-10
corpus/protocols/199394/prot-199394--49.xml;1994-01-11
corpus/protocols/199394/prot-199394--5.xml;1993-10-12
corpus/protocols/199394/prot-199394--50.xml;1994-01-12
corpus/protocols/199394/prot-199394--51.xml;1994-01-13
corpus/protocols/199394/prot-199394--52.xml;1994-01-17
corpus/protocols/199394/prot-199394--53.xml;1994-01-18
corpus/protocols/199394/prot-199394--54.xml;1994-01-20
corpus/protocols/199394/prot-199394--55.xml;1994-01-27
corpus/protocols/199394/prot-199394--56.xml;1994-02-08
corpus/protocols/199394/prot-199394--57.xml;1994-02-09
corpus/protocols/199394/prot-199394--58.xml;1994-02-10
corpus/protocols/199394/prot-199394--59.xml;1994-02-11
corpus/protocols/199394/prot-199394--6.xml;1993-10-13
corpus/protocols/199394/prot-199394--60.xml;1994-02-15
corpus/protocols/199394/prot-199394--61.xml;1994-02-16
corpus/protocols/199394/prot-199394--62.xml;1994-02-17
corpus/protocols/199394/prot-199394--63.xml;1994-02-18
corpus/protocols/199394/prot-199394--64.xml;1994-02-22
corpus/protocols/199394/prot-199394--65.xml;1994-02-23
corpus/protocols/199394/prot-199394--66.xml;1994-02-25
corpus/protocols/199394/prot-199394--67.xml;1994-03-01
corpus/protocols/199394/prot-199394--68.xml;1994-03-02
corpus/protocols/199394/prot-199394--69.xml;1994-03-03
corpus/protocols/199394/prot-199394--7.xml;1993-10-14
corpus/protocols/199394/prot-199394--70.xml;1994-03-04
corpus/protocols/199394/prot-199394--71.xml;1994-03-14
corpus/protocols/199394/prot-199394--72.xml;1994-03-15
corpus/protocols/199394/prot-199394--73.xml;1994-03-16
corpus/protocols/199394/prot-199394--74.xml;1994-03-17
corpus/protocols/199394/prot-199394--75.xml;1994-03-18
corpus/protocols/199394/prot-199394--76.xml;1994-03-21
corpus/protocols/199394/prot-199394--77.xml;1994-03-22
corpus/protocols/199394/prot-199394--78.xml;1994-03-23
corpus/protocols/199394/prot-199394--79.xml;1994-03-24
corpus/protocols/199394/prot-199394--8.xml;1993-10-15
corpus/protocols/199394/prot-199394--80.xml;1994-03-25
corpus/protocols/199394/prot-199394--81.xml;1994-03-28
corpus/protocols/199394/prot-199394--82.xml;1994-03-29
corpus/protocols/199394/prot-199394--83.xml;1994-03-30
corpus/protocols/199394/prot-199394--84.xml;1994-03-31
corpus/protocols/199394/prot-199394--85.xml;1994-04-11
corpus/protocols/199394/prot-199394--86.xml;1994-04-12
corpus/protocols/199394/prot-199394--87.xml;1994-04-13
corpus/protocols/199394/prot-199394--88.xml;1994-04-14
corpus/protocols/199394/prot-199394--89.xml;1994-04-15
corpus/protocols/199394/prot-199394--9.xml;1993-10-18
corpus/protocols/199394/prot-199394--90.xml;1994-04-18
corpus/protocols/199394/prot-199394--91.xml;1994-04-19
corpus/protocols/199394/prot-199394--92.xml;1994-04-20
corpus/protocols/199394/prot-199394--93.xml;1994-04-21
corpus/protocols/199394/prot-199394--94.xml;1994-04-22
corpus/protocols/199394/prot-199394--95.xml;1994-04-25
corpus/protocols/199394/prot-199394--96.xml;1994-04-26
corpus/protocols/199394/prot-199394--97.xml;1994-04-27
corpus/protocols/199394/prot-199394--98.xml;1994-04-28
corpus/protocols/199394/prot-199394--99.xml;1994-04-29
corpus/protocols/199495/prot-199495--1.xml;1994-10-03
corpus/protocols/199495/prot-199495--10.xml;1994-10-18
corpus/protocols/199495/prot-199495--100.xml;1995-05-08
corpus/protocols/199495/prot-199495--101.xml;1995-05-09
corpus/protocols/199495/prot-199495--102.xml;1995-05-10
corpus/protocols/199495/prot-199495--103.xml;1995-05-11
corpus/protocols/199495/prot-199495--104.xml;1995-05-12
corpus/protocols/199495/prot-199495--105.xml;1995-05-15
corpus/protocols/199495/prot-199495--106.xml;1995-05-16
corpus/protocols/199495/prot-199495--107.xml;1995-05-17
corpus/protocols/199495/prot-199495--108.xml;1995-05-18
corpus/protocols/199495/prot-199495--109.xml;1995-05-19
corpus/protocols/199495/prot-199495--11.xml;1994-10-19
corpus/protocols/199495/prot-199495--110.xml;1995-05-29
corpus/protocols/199495/prot-199495--111.xml;1995-05-30
corpus/protocols/199495/prot-199495--112.xml;1995-05-31
corpus/protocols/199495/prot-199495--113.xml;1995-06-01
corpus/protocols/199495/prot-199495--114.xml;1995-06-02
corpus/protocols/199495/prot-199495--115.xml;1995-06-07
corpus/protocols/199495/prot-199495--116.xml;1995-06-08
corpus/protocols/199495/prot-199495--117.xml;1995-06-09
corpus/protocols/199495/prot-199495--118.xml;1995-06-12
corpus/protocols/199495/prot-199495--119.xml;1995-06-13
corpus/protocols/199495/prot-199495--12.xml;1994-10-20
corpus/protocols/199495/prot-199495--120.xml;1995-06-14
corpus/protocols/199495/prot-199495--121.xml;1995-06-15
corpus/protocols/199495/prot-199495--122.xml;1995-06-15
corpus/protocols/199495/prot-199495--13.xml;1994-10-21
corpus/protocols/199495/prot-199495--14.xml;1994-10-25
corpus/protocols/199495/prot-199495--15.xml;1994-10-26
corpus/protocols/199495/prot-199495--16.xml;1994-10-27
corpus/protocols/199495/prot-199495--17.xml;1994-10-28
corpus/protocols/199495/prot-199495--18.xml;1994-11-01
corpus/protocols/199495/prot-199495--19.xml;1994-11-02
corpus/protocols/199495/prot-199495--2.xml;1994-10-04
corpus/protocols/199495/prot-199495--20.xml;1994-11-04
corpus/protocols/199495/prot-199495--21.xml;1994-11-14
corpus/protocols/199495/prot-199495--22.xml;1994-11-15
corpus/protocols/199495/prot-199495--23.xml;1994-11-16
corpus/protocols/199495/prot-199495--24.xml;1994-11-17
corpus/protocols/199495/prot-199495--25.xml;1994-11-18
corpus/protocols/199495/prot-199495--26.xml;1994-11-21
corpus/protocols/199495/prot-199495--27.xml;1994-11-22
corpus/protocols/199495/prot-199495--28.xml;1994-11-23
corpus/protocols/199495/prot-199495--29.xml;1994-11-25
corpus/protocols/199495/prot-199495--3.xml;1994-10-04
corpus/protocols/199495/prot-199495--30.xml;1994-11-28
corpus/protocols/199495/prot-199495--31.xml;1994-11-29
corpus/protocols/199495/prot-199495--32.xml;1994-11-30
corpus/protocols/199495/prot-199495--33.xml;1994-12-01
corpus/protocols/199495/prot-199495--34.xml;1994-12-02
corpus/protocols/199495/prot-199495--35.xml;1994-12-05
corpus/protocols/199495/prot-199495--36.xml;1994-12-06
corpus/protocols/199495/prot-199495--37.xml;1994-12-07
corpus/protocols/199495/prot-199495--38.xml;1994-12-08
corpus/protocols/199495/prot-199495--39.xml;1994-12-09
corpus/protocols/199495/prot-199495--4.xml;1994-10-05
corpus/protocols/199495/prot-199495--40.xml;1994-12-12
corpus/protocols/199495/prot-199495--41.xml;1994-12-13
corpus/protocols/199495/prot-199495--42.xml;1994-12-14
corpus/protocols/199495/prot-199495--43.xml;1994-12-15
corpus/protocols/199495/prot-199495--44.xml;1994-12-16
corpus/protocols/199495/prot-199495--45.xml;1994-12-19
corpus/protocols/199495/prot-199495--46.xml;1994-12-20
corpus/protocols/199495/prot-199495--47.xml;1994-12-21
corpus/protocols/199495/prot-199495--48.xml;1995-01-10
corpus/protocols/199495/prot-199495--49.xml;1995-01-11
corpus/protocols/199495/prot-199495--5.xml;1994-10-06
corpus/protocols/199495/prot-199495--50.xml;1995-01-12
corpus/protocols/199495/prot-199495--51.xml;1995-01-16
corpus/protocols/199495/prot-199495--52.xml;1995-01-17
corpus/protocols/199495/prot-199495--53.xml;1995-01-19
corpus/protocols/199495/prot-199495--54.xml;1995-01-20
corpus/protocols/199495/prot-199495--55.xml;1995-01-26
corpus/protocols/199495/prot-199495--56.xml;1995-02-07
corpus/protocols/199495/prot-199495--57.xml;1995-02-08
corpus/protocols/199495/prot-199495--58.xml;1995-02-09
corpus/protocols/199495/prot-199495--59.xml;1995-02-10
corpus/protocols/199495/prot-199495--6.xml;1994-10-07
corpus/protocols/199495/prot-199495--60.xml;1995-02-14
corpus/protocols/199495/prot-199495--61.xml;1995-02-16
corpus/protocols/199495/prot-199495--62.xml;1995-02-17
corpus/protocols/199495/prot-199495--63.xml;1995-02-21
corpus/protocols/199495/prot-199495--64.xml;1995-02-22
corpus/protocols/199495/prot-199495--65.xml;1995-02-23
corpus/protocols/199495/prot-199495--66.xml;1995-02-24
corpus/protocols/199495/prot-199495--67.xml;1995-03-06
corpus/protocols/199495/prot-199495--68.xml;1995-03-07
corpus/protocols/199495/prot-199495--69.xml;1995-03-08
corpus/protocols/199495/prot-199495--7.xml;1994-10-11
corpus/protocols/199495/prot-199495--70.xml;1995-03-09
corpus/protocols/199495/prot-199495--71.xml;1995-03-10
corpus/protocols/199495/prot-199495--72.xml;1995-03-14
corpus/protocols/199495/prot-199495--73.xml;1995-03-15
corpus/protocols/199495/prot-199495--74.xml;1995-03-16
corpus/protocols/199495/prot-199495--75.xml;1995-03-17
corpus/protocols/199495/prot-199495--76.xml;1995-03-21
corpus/protocols/199495/prot-199495--77.xml;1995-03-22
corpus/protocols/199495/prot-199495--78.xml;1995-03-23
corpus/protocols/199495/prot-199495--79.xml;1995-03-24
corpus/protocols/199495/prot-199495--8.xml;1994-10-12
corpus/protocols/199495/prot-199495--80.xml;1995-03-28
corpus/protocols/199495/prot-199495--81.xml;1995-03-29
corpus/protocols/199495/prot-199495--82.xml;1995-03-30
corpus/protocols/199495/prot-199495--83.xml;1995-03-31
corpus/protocols/199495/prot-199495--84.xml;1995-04-03
corpus/protocols/199495/prot-199495--85.xml;1995-04-04
corpus/protocols/199495/prot-199495--86.xml;1995-04-05
corpus/protocols/199495/prot-199495--87.xml;1995-04-06
corpus/protocols/199495/prot-199495--88.xml;1995-04-07
corpus/protocols/199495/prot-199495--89.xml;1995-04-18
corpus/protocols/199495/prot-199495--9.xml;1994-10-13
corpus/protocols/199495/prot-199495--90.xml;1995-04-19
corpus/protocols/199495/prot-199495--91.xml;1995-04-20
corpus/protocols/199495/prot-199495--92.xml;1995-04-21
corpus/protocols/199495/prot-199495--93.xml;1995-04-24
corpus/protocols/199495/prot-199495--94.xml;1995-04-25
corpus/protocols/199495/prot-199495--95.xml;1995-04-26
corpus/protocols/199495/prot-199495--96.xml;1995-04-27
corpus/protocols/199495/prot-199495--97.xml;1995-04-28
corpus/protocols/199495/prot-199495--98.xml;1995-05-02
corpus/protocols/199495/prot-199495--99.xml;1995-05-03
corpus/protocols/199596/prot-199596--1.xml;1995-10-03
corpus/protocols/199596/prot-199596--10.xml;1995-10-18
corpus/protocols/199596/prot-199596--100.xml;1996-05-28
corpus/protocols/199596/prot-199596--101.xml;1996-05-29
corpus/protocols/199596/prot-199596--102.xml;1996-05-30
corpus/protocols/199596/prot-199596--103.xml;1996-05-31
corpus/protocols/199596/prot-199596--104.xml;1996-06-03
corpus/protocols/199596/prot-199596--105.xml;1996-06-04
corpus/protocols/199596/prot-199596--106.xml;1996-06-05
corpus/protocols/199596/prot-199596--107.xml;1996-06-07
corpus/protocols/199596/prot-199596--108.xml;1996-06-10
corpus/protocols/199596/prot-199596--109.xml;1996-06-11
corpus/protocols/199596/prot-199596--11.xml;1995-10-19
corpus/protocols/199596/prot-199596--110.xml;1996-06-12
corpus/protocols/199596/prot-199596--111.xml;1996-06-13
corpus/protocols/199596/prot-199596--112.xml;1996-06-19
corpus/protocols/199596/prot-199596--113.xml;1996-07-10
corpus/protocols/199596/prot-199596--114.xml;1996-07-11
corpus/protocols/199596/prot-199596--115.xml;1996-07-12
corpus/protocols/199596/prot-199596--12.xml;1995-10-20
corpus/protocols/199596/prot-199596--13.xml;1995-10-23
corpus/protocols/199596/prot-199596--14.xml;1995-10-25
corpus/protocols/199596/prot-199596--15.xml;1995-10-26
corpus/protocols/199596/prot-199596--16.xml;1995-10-27
corpus/protocols/199596/prot-199596--17.xml;1995-11-06
corpus/protocols/199596/prot-199596--18.xml;1995-11-07
corpus/protocols/199596/prot-199596--19.xml;1995-11-08
corpus/protocols/199596/prot-199596--2.xml;1995-10-03
corpus/protocols/199596/prot-199596--20.xml;1995-11-09
corpus/protocols/199596/prot-199596--21.xml;1995-11-10
corpus/protocols/199596/prot-199596--22.xml;1995-11-14
corpus/protocols/199596/prot-199596--23.xml;1995-11-15
corpus/protocols/199596/prot-199596--24.xml;1995-11-16
corpus/protocols/199596/prot-199596--25.xml;1995-11-17
corpus/protocols/199596/prot-199596--26.xml;1995-11-21
corpus/protocols/199596/prot-199596--27.xml;1995-11-22
corpus/protocols/199596/prot-199596--28.xml;1995-11-23
corpus/protocols/199596/prot-199596--29.xml;1995-11-24
corpus/protocols/199596/prot-199596--3.xml;1995-10-04
corpus/protocols/199596/prot-199596--30.xml;1995-12-04
corpus/protocols/199596/prot-199596--31.xml;1995-12-05
corpus/protocols/199596/prot-199596--32.xml;1995-12-06
corpus/protocols/199596/prot-199596--33.xml;1995-12-07
corpus/protocols/199596/prot-199596--34.xml;1995-12-08
corpus/protocols/199596/prot-199596--35.xml;1995-12-11
corpus/protocols/199596/prot-199596--36.xml;1995-12-12
corpus/protocols/199596/prot-199596--37.xml;1995-12-13
corpus/protocols/199596/prot-199596--38.xml;1995-12-14
corpus/protocols/199596/prot-199596--39.xml;1995-12-15
corpus/protocols/199596/prot-199596--4.xml;1995-10-05
corpus/protocols/199596/prot-199596--40.xml;1995-12-18
corpus/protocols/199596/prot-199596--41.xml;1995-12-19
corpus/protocols/199596/prot-199596--42.xml;1996-01-22
corpus/protocols/199596/prot-199596--43.xml;1996-01-23
corpus/protocols/199596/prot-199596--44.xml;1996-01-24
corpus/protocols/199596/prot-199596--45.xml;1996-01-25
corpus/protocols/199596/prot-199596--46.xml;1996-01-26
corpus/protocols/199596/prot-199596--47.xml;1996-01-30
corpus/protocols/199596/prot-199596--48.xml;1996-01-31
corpus/protocols/199596/prot-199596--49.xml;1996-02-01
corpus/protocols/199596/prot-199596--5.xml;1995-10-10
corpus/protocols/199596/prot-199596--50.xml;1996-02-06
corpus/protocols/199596/prot-199596--51.xml;1996-02-07
corpus/protocols/199596/prot-199596--52.xml;1996-02-08
corpus/protocols/199596/prot-199596--53.xml;1996-02-09
corpus/protocols/199596/prot-199596--54.xml;1996-02-13
corpus/protocols/199596/prot-199596--55.xml;1996-02-14
corpus/protocols/199596/prot-199596--56.xml;1996-02-15
corpus/protocols/199596/prot-199596--57.xml;1996-02-16
corpus/protocols/199596/prot-199596--58.xml;1996-02-20
corpus/protocols/199596/prot-199596--59.xml;1996-02-21
corpus/protocols/199596/prot-199596--6.xml;1995-10-11
corpus/protocols/199596/prot-199596--60.xml;1996-02-22
corpus/protocols/199596/prot-199596--61.xml;1996-02-23
corpus/protocols/199596/prot-199596--62.xml;1996-03-04
corpus/protocols/199596/prot-199596--63.xml;1996-03-05
corpus/protocols/199596/prot-199596--64.xml;1996-03-06
corpus/protocols/199596/prot-199596--65.xml;1996-03-07
corpus/protocols/199596/prot-199596--66.xml;1996-03-08
corpus/protocols/199596/prot-199596--67.xml;1996-03-12
corpus/protocols/199596/prot-199596--68.xml;1996-03-13
corpus/protocols/199596/prot-199596--69.xml;1996-03-14
corpus/protocols/199596/prot-199596--7.xml;1995-10-12
corpus/protocols/199596/prot-199596--70.xml;1996-03-15
corpus/protocols/199596/prot-199596--71.xml;1996-03-19
corpus/protocols/199596/prot-199596--72.xml;1996-03-20
corpus/protocols/199596/prot-199596--73.xml;1996-03-21
corpus/protocols/199596/prot-199596--74.xml;1996-03-22
corpus/protocols/199596/prot-199596--75.xml;1996-03-26
corpus/protocols/199596/prot-199596--76.xml;1996-03-27
corpus/protocols/199596/prot-199596--77.xml;1996-03-28
corpus/protocols/199596/prot-199596--78.xml;1996-03-29
corpus/protocols/199596/prot-199596--79.xml;1996-04-15
corpus/protocols/199596/prot-199596--8.xml;1995-10-13
corpus/protocols/199596/prot-199596--80.xml;1996-04-16
corpus/protocols/199596/prot-199596--81.xml;1996-04-17
corpus/protocols/199596/prot-199596--82.xml;1996-04-18
corpus/protocols/199596/prot-199596--83.xml;1996-04-19
corpus/protocols/199596/prot-199596--84.xml;1996-04-23
corpus/protocols/199596/prot-199596--85.xml;1996-04-24
corpus/protocols/199596/prot-199596--86.xml;1996-04-25
corpus/protocols/199596/prot-199596--87.xml;1996-04-26
corpus/protocols/199596/prot-199596--88.xml;1996-04-29
corpus/protocols/199596/prot-199596--89.xml;1996-05-02
corpus/protocols/199596/prot-199596--9.xml;1995-10-17
corpus/protocols/199596/prot-199596--90.xml;1996-05-03
corpus/protocols/199596/prot-199596--91.xml;1996-05-06
corpus/protocols/199596/prot-199596--92.xml;1996-05-07
corpus/protocols/199596/prot-199596--93.xml;1996-05-08
corpus/protocols/199596/prot-199596--94.xml;1996-05-09
corpus/protocols/199596/prot-199596--95.xml;1996-05-20
corpus/protocols/199596/prot-199596--96.xml;1996-05-21
corpus/protocols/199596/prot-199596--97.xml;1996-05-22
corpus/protocols/199596/prot-199596--98.xml;1996-05-23
corpus/protocols/199596/prot-199596--99.xml;1996-05-24
corpus/protocols/199697/prot-199697--1.xml;1996-09-17
corpus/protocols/199697/prot-199697--10.xml;1996-10-04
corpus/protocols/199697/prot-199697--100.xml;1997-05-12
corpus/protocols/199697/prot-199697--101.xml;1997-05-13
corpus/protocols/199697/prot-199697--102.xml;1997-05-14
corpus/protocols/199697/prot-199697--103.xml;1997-05-15
corpus/protocols/199697/prot-199697--104.xml;1997-05-16
corpus/protocols/199697/prot-199697--105.xml;1997-05-20
corpus/protocols/199697/prot-199697--106.xml;1997-05-21
corpus/protocols/199697/prot-199697--107.xml;1997-05-26
corpus/protocols/199697/prot-199697--108.xml;1997-05-27
