,protocol_id,year,pages,number
736,prot-199596--97,1995,1.0,97
737,prot-199596--98,1995,1.0,98
738,prot-199596--99,1995,1.0,99
739,prot-199697--1,1996,1.0,1
740,prot-199697--10,1996,1.0,10
741,prot-199697--100,1996,1.0,100
742,prot-199697--101,1996,1.0,101
743,prot-199697--102,1996,1.0,102
744,prot-199697--103,1996,1.0,103
745,prot-199697--104,1996,1.0,104
746,prot-199697--105,1996,1.0,105
747,prot-199697--106,1996,1.0,106
748,prot-199697--107,1996,1.0,107
749,prot-199697--108,1996,1.0,108
750,prot-199697--109,1996,1.0,109
751,prot-199697--11,1996,1.0,11
752,prot-199697--110,1996,1.0,110
753,prot-199697--111,1996,1.0,111
754,prot-199697--112,1996,1.0,112
755,prot-199697--113,1996,1.0,113
756,prot-199697--114,1996,1.0,114
757,prot-199697--115,1996,1.0,115
758,prot-199697--116,1996,1.0,116
759,prot-199697--117,1996,1.0,117
760,prot-199697--118,1996,1.0,118
761,prot-199697--119,1996,1.0,119
762,prot-199697--12,1996,1.0,12
763,prot-199697--13,1996,1.0,13
764,prot-199697--14,1996,1.0,14
765,prot-199697--15,1996,1.0,15
766,prot-199697--16,1996,1.0,16
767,prot-199697--17,1996,1.0,17
768,prot-199697--18,1996,1.0,18
769,prot-199697--19,1996,1.0,19
770,prot-199697--2,1996,1.0,2
771,prot-199697--20,1996,1.0,20
772,prot-199697--21,1996,1.0,21
773,prot-199697--22,1996,1.0,22
774,prot-199697--23,1996,1.0,23
775,prot-199697--24,1996,1.0,24
776,prot-199697--25,1996,1.0,25
777,prot-199697--26,1996,1.0,26
778,prot-199697--27,1996,1.0,27
779,prot-199697--28,1996,1.0,28
780,prot-199697--29,1996,1.0,29
781,prot-199697--3,1996,1.0,3
782,prot-199697--30,1996,1.0,30
783,prot-199697--31,1996,1.0,31
784,prot-199697--32,1996,1.0,32
785,prot-199697--33,1996,1.0,33
786,prot-199697--34,1996,1.0,34
787,prot-199697--35,1996,1.0,35
788,prot-199697--36,1996,1.0,36
789,prot-199697--37,1996,1.0,37
790,prot-199697--38,1996,1.0,38
791,prot-199697--39,1996,1.0,39
792,prot-199697--4,1996,1.0,4
793,prot-199697--40,1996,1.0,40
794,prot-199697--41,1996,1.0,41
795,prot-199697--42,1996,1.0,42
796,prot-199697--43,1996,1.0,43
797,prot-199697--44,1996,1.0,44
798,prot-199697--45,1996,1.0,45
799,prot-199697--46,1996,1.0,46
800,prot-199697--47,1996,1.0,47
801,prot-199697--48,1996,1.0,48
802,prot-199697--49,1996,1.0,49
803,prot-199697--5,1996,1.0,5
804,prot-199697--50,1996,1.0,50
805,prot-199697--51,1996,1.0,51
806,prot-199697--52,1996,1.0,52
807,prot-199697--53,1996,1.0,53
808,prot-199697--54,1996,1.0,54
809,prot-199697--55,1996,1.0,55
810,prot-199697--56,1996,1.0,56
811,prot-199697--57,1996,1.0,57
812,prot-199697--58,1996,1.0,58
813,prot-199697--59,1996,1.0,59
814,prot-199697--6,1996,1.0,6
815,prot-199697--60,1996,1.0,60
816,prot-199697--61,1996,1.0,61
817,prot-199697--62,1996,1.0,62
818,prot-199697--63,1996,1.0,63
819,prot-199697--64,1996,1.0,64
820,prot-199697--65,1996,1.0,65
821,prot-199697--66,1996,1.0,66
822,prot-199697--67,1996,1.0,67
823,prot-199697--68,1996,1.0,68
824,prot-199697--69,1996,1.0,69
825,prot-199697--7,1996,1.0,7
826,prot-199697--70,1996,1.0,70
827,prot-199697--71,1996,1.0,71
828,prot-199697--72,1996,1.0,72
829,prot-199697--73,1996,1.0,73
830,prot-199697--74,1996,1.0,74
831,prot-199697--75,1996,1.0,75
832,prot-199697--76,1996,1.0,76
833,prot-199697--77,1996,1.0,77
834,prot-199697--78,1996,1.0,78
835,prot-199697--79,1996,1.0,79
836,prot-199697--8,1996,1.0,8
837,prot-199697--80,1996,1.0,80
838,prot-199697--81,1996,1.0,81
839,prot-199697--82,1996,1.0,82
840,prot-199697--83,1996,1.0,83
841,prot-199697--84,1996,1.0,84
842,prot-199697--85,1996,1.0,85
843,prot-199697--86,1996,1.0,86
844,prot-199697--87,1996,1.0,87
845,prot-199697--88,1996,1.0,88
846,prot-199697--89,1996,1.0,89
847,prot-199697--9,1996,1.0,9
848,prot-199697--90,1996,1.0,90
849,prot-199697--91,1996,1.0,91
850,prot-199697--92,1996,1.0,92
851,prot-199697--93,1996,1.0,93
852,prot-199697--94,1996,1.0,94
853,prot-199697--95,1996,1.0,95
854,prot-199697--96,1996,1.0,96
855,prot-199697--97,1996,1.0,97
856,prot-199697--98,1996,1.0,98
857,prot-199697--99,1996,1.0,99
858,prot-199798--1,1997,1.0,1
859,prot-199798--10,1997,1.0,10
860,prot-199798--100,1997,1.0,100
861,prot-199798--101,1997,1.0,101
862,prot-199798--102,1997,1.0,102
863,prot-199798--103,1997,1.0,103
864,prot-199798--104,1997,1.0,104
865,prot-199798--105,1997,1.0,105
866,prot-199798--106,1997,1.0,106
867,prot-199798--107,1997,1.0,107
868,prot-199798--108,1997,1.0,108
869,prot-199798--109,1997,1.0,109
870,prot-199798--11,1997,1.0,11
871,prot-199798--110,1997,1.0,110
872,prot-199798--111,1997,1.0,111
873,prot-199798--112,1997,1.0,112
874,prot-199798--113,1997,1.0,113
875,prot-199798--114,1997,1.0,114
876,prot-199798--115,1997,1.0,115
877,prot-199798--116,1997,1.0,116
878,prot-199798--117,1997,1.0,117
879,prot-199798--118,1997,1.0,118
880,prot-199798--119,1997,1.0,119
881,prot-199798--12,1997,1.0,12
882,prot-199798--120,1997,1.0,120
883,prot-199798--121,1997,1.0,121
884,prot-199798--122,1997,1.0,122
885,prot-199798--13,1997,1.0,13
886,prot-199798--14,1997,1.0,14
887,prot-199798--15,1997,1.0,15
888,prot-199798--16,1997,1.0,16
889,prot-199798--17,1997,1.0,17
890,prot-199798--18,1997,1.0,18
891,prot-199798--19,1997,1.0,19
892,prot-199798--2,1997,1.0,2
893,prot-199798--20,1997,1.0,20
894,prot-199798--21,1997,1.0,21
895,prot-199798--22,1997,1.0,22
896,prot-199798--23,1997,1.0,23
897,prot-199798--24,1997,1.0,24
898,prot-199798--25,1997,1.0,25
899,prot-199798--26,1997,1.0,26
900,prot-199798--27,1997,1.0,27
901,prot-199798--28,1997,1.0,28
902,prot-199798--29,1997,1.0,29
903,prot-199798--3,1997,1.0,3
904,prot-199798--30,1997,1.0,30
905,prot-199798--31,1997,1.0,31
906,prot-199798--32,1997,1.0,32
907,prot-199798--33,1997,1.0,33
908,prot-199798--34,1997,1.0,34
909,prot-199798--35,1997,1.0,35
910,prot-199798--36,1997,1.0,36
911,prot-199798--37,1997,1.0,37
912,prot-199798--38,1997,1.0,38
913,prot-199798--39,1997,1.0,39
914,prot-199798--4,1997,1.0,4
915,prot-199798--40,1997,1.0,40
916,prot-199798--41,1997,1.0,41
917,prot-199798--42,1997,1.0,42
918,prot-199798--43,1997,1.0,43
919,prot-199798--44,1997,1.0,44
920,prot-199798--45,1997,1.0,45
921,prot-199798--46,1997,1.0,46
922,prot-199798--47,1997,1.0,47
923,prot-199798--48,1997,1.0,48
924,prot-199798--49,1997,1.0,49
925,prot-199798--5,1997,1.0,5
926,prot-199798--50,1997,1.0,50
927,prot-199798--51,1997,1.0,51
928,prot-199798--52,1997,1.0,52
929,prot-199798--53,1997,1.0,53
930,prot-199798--54,1997,1.0,54
931,prot-199798--55,1997,1.0,55
932,prot-199798--56,1997,1.0,56
933,prot-199798--57,1997,1.0,57
934,prot-199798--58,1997,1.0,58
935,prot-199798--59,1997,1.0,59
936,prot-199798--6,1997,1.0,6
937,prot-199798--60,1997,1.0,60
938,prot-199798--61,1997,1.0,61
939,prot-199798--62,1997,1.0,62
940,prot-199798--63,1997,1.0,63
941,prot-199798--64,1997,1.0,64
942,prot-199798--65,1997,1.0,65
943,prot-199798--66,1997,1.0,66
944,prot-199798--67,1997,1.0,67
945,prot-199798--68,1997,1.0,68
946,prot-199798--69,1997,1.0,69
947,prot-199798--7,1997,1.0,7
948,prot-199798--70,1997,1.0,70
949,prot-199798--71,1997,1.0,71
950,prot-199798--72,1997,1.0,72
951,prot-199798--73,1997,1.0,73
952,prot-199798--74,1997,1.0,74
953,prot-199798--75,1997,1.0,75
954,prot-199798--76,1997,1.0,76
955,prot-199798--77,1997,1.0,77
956,prot-199798--78,1997,1.0,78
957,prot-199798--79,1997,1.0,79
958,prot-199798--8,1997,1.0,8
959,prot-199798--80,1997,1.0,80
960,prot-199798--81,1997,1.0,81
961,prot-199798--82,1997,1.0,82
962,prot-199798--83,1997,1.0,83
963,prot-199798--84,1997,1.0,84
964,prot-199798--85,1997,1.0,85
965,prot-199798--86,1997,1.0,86
966,prot-199798--87,1997,1.0,87
967,prot-199798--88,1997,1.0,88
968,prot-199798--89,1997,1.0,89
969,prot-199798--9,1997,1.0,9
970,prot-199798--90,1997,1.0,90
971,prot-199798--91,1997,1.0,91
972,prot-199798--92,1997,1.0,92
973,prot-199798--93,1997,1.0,93
974,prot-199798--94,1997,1.0,94
975,prot-199798--95,1997,1.0,95
976,prot-199798--96,1997,1.0,96
977,prot-199798--97,1997,1.0,97
978,prot-199798--98,1997,1.0,98
979,prot-199798--99,1997,1.0,99
980,prot-199899--1,1998,1.0,1
981,prot-199899--10,1998,1.0,10
982,prot-199899--100,1998,1.0,100
983,prot-199899--101,1998,1.0,101
984,prot-199899--102,1998,1.0,102
985,prot-199899--103,1998,1.0,103
986,prot-199899--104,1998,1.0,104
987,prot-199899--105,1998,1.0,105
988,prot-199899--106,1998,1.0,106
989,prot-199899--107,1998,1.0,107
990,prot-199899--108,1998,1.0,108
991,prot-199899--109,1998,1.0,109
992,prot-199899--11,1998,1.0,11
993,prot-199899--110,1998,1.0,110
994,prot-199899--111,1998,1.0,111
995,prot-199899--112,1998,1.0,112
996,prot-199899--113,1998,1.0,113
997,prot-199899--12,1998,1.0,12
998,prot-199899--13,1998,1.0,13
999,prot-199899--14,1998,1.0,14
1000,prot-199899--15,1998,1.0,15
1001,prot-199899--16,1998,1.0,16
1002,prot-199899--17,1998,1.0,17
1003,prot-199899--18,1998,1.0,18
1004,prot-199899--19,1998,1.0,19
1005,prot-199899--2,1998,1.0,2
1006,prot-199899--20,1998,1.0,20
1007,prot-199899--21,1998,1.0,21
1008,prot-199899--22,1998,1.0,22
1009,prot-199899--23,1998,1.0,23
1010,prot-199899--24,1998,1.0,24
1011,prot-199899--25,1998,1.0,25
1012,prot-199899--26,1998,1.0,26
1013,prot-199899--27,1998,1.0,27
1014,prot-199899--28,1998,1.0,28
1015,prot-199899--29,1998,1.0,29
1016,prot-199899--3,1998,1.0,3
1017,prot-199899--30,1998,1.0,30
1018,prot-199899--31,1998,1.0,31
1019,prot-199899--32,1998,1.0,32
1020,prot-199899--33,1998,1.0,33
1021,prot-199899--34,1998,1.0,34
1022,prot-199899--35,1998,1.0,35
1023,prot-199899--36,1998,1.0,36
1024,prot-199899--37,1998,1.0,37
1025,prot-199899--38,1998,1.0,38
1026,prot-199899--39,1998,1.0,39
1027,prot-199899--4,1998,1.0,4
1028,prot-199899--40,1998,1.0,40
1029,prot-199899--41,1998,1.0,41
1030,prot-199899--42,1998,1.0,42
1031,prot-199899--43,1998,1.0,43
1032,prot-199899--44,1998,1.0,44
1033,prot-199899--45,1998,1.0,45
1034,prot-199899--46,1998,1.0,46
1035,prot-199899--47,1998,1.0,47
1036,prot-199899--48,1998,1.0,48
1037,prot-199899--49,1998,1.0,49
1038,prot-199899--5,1998,1.0,5
1039,prot-199899--50,1998,1.0,50
1040,prot-199899--51,1998,1.0,51
1041,prot-199899--52,1998,1.0,52
1042,prot-199899--53,1998,1.0,53
1043,prot-199899--54,1998,1.0,54
1044,prot-199899--55,1998,1.0,55
1045,prot-199899--56,1998,1.0,56
1046,prot-199899--57,1998,1.0,57
1047,prot-199899--58,1998,1.0,58
1048,prot-199899--59,1998,1.0,59
1049,prot-199899--6,1998,1.0,6
1050,prot-199899--60,1998,1.0,60
1051,prot-199899--61,1998,1.0,61
1052,prot-199899--62,1998,1.0,62
1053,prot-199899--63,1998,1.0,63
1054,prot-199899--64,1998,1.0,64
1055,prot-199899--65,1998,1.0,65
1056,prot-199899--66,1998,1.0,66
1057,prot-199899--67,1998,1.0,67
1058,prot-199899--68,1998,1.0,68
1059,prot-199899--69,1998,1.0,69
1060,prot-199899--7,1998,1.0,7
1061,prot-199899--70,1998,1.0,70
1062,prot-199899--71,1998,1.0,71
1063,prot-199899--72,1998,1.0,72
1064,prot-199899--73,1998,1.0,73
1065,prot-199899--74,1998,1.0,74
1066,prot-199899--75,1998,1.0,75
1067,prot-199899--76,1998,1.0,76
1068,prot-199899--77,1998,1.0,77
1069,prot-199899--78,1998,1.0,78
1070,prot-199899--79,1998,1.0,79
1071,prot-199899--8,1998,1.0,8
1072,prot-199899--80,1998,1.0,80
1073,prot-199899--81,1998,1.0,81
1074,prot-199899--82,1998,1.0,82
1075,prot-199899--83,1998,1.0,83
1076,prot-199899--84,1998,1.0,84
1077,prot-199899--85,1998,1.0,85
1078,prot-199899--86,1998,1.0,86
1079,prot-199899--87,1998,1.0,87
1080,prot-199899--88,1998,1.0,88
1081,prot-199899--89,1998,1.0,89
1082,prot-199899--90,1998,1.0,90
1083,prot-199899--91,1998,1.0,91
1084,prot-199899--92,1998,1.0,92
1085,prot-199899--93,1998,1.0,93
1086,prot-199899--94,1998,1.0,94
1087,prot-199899--95,1998,1.0,95
1088,prot-199899--96,1998,1.0,96
1089,prot-199899--97,1998,1.0,97
1090,prot-199899--98,1998,1.0,98
1091,prot-199899--99,1998,1.0,99
1092,prot-19992000--1,1999,1.0,1
1093,prot-19992000--10,1999,1.0,10
1094,prot-19992000--100,1999,1.0,100
1095,prot-19992000--101,1999,1.0,101
1096,prot-19992000--102,1999,1.0,102
1097,prot-19992000--103,1999,1.0,103
1098,prot-19992000--104,1999,1.0,104
1099,prot-19992000--105,1999,1.0,105
1100,prot-19992000--106,1999,1.0,106
1101,prot-19992000--107,1999,1.0,107
1102,prot-19992000--108,1999,1.0,108
1103,prot-19992000--109,1999,1.0,109
1104,prot-19992000--11,1999,1.0,11
1105,prot-19992000--110,1999,1.0,110
1106,prot-19992000--111,1999,1.0,111
1107,prot-19992000--112,1999,1.0,112
1108,prot-19992000--113,1999,1.0,113
1109,prot-19992000--114,1999,1.0,114
1110,prot-19992000--115,1999,1.0,115
1111,prot-19992000--116,1999,1.0,116
1112,prot-19992000--117,1999,1.0,117
1113,prot-19992000--118,1999,1.0,118
1114,prot-19992000--119,1999,1.0,119
1115,prot-19992000--12,1999,1.0,12
1116,prot-19992000--120,1999,1.0,120
1117,prot-19992000--121,1999,1.0,121
1118,prot-19992000--122,1999,1.0,122
1119,prot-19992000--123,1999,1.0,123
1120,prot-19992000--124,1999,1.0,124
1121,prot-19992000--125,1999,1.0,125
1122,prot-19992000--126,1999,1.0,126
1123,prot-19992000--127,1999,1.0,127
1124,prot-19992000--128,1999,1.0,128
1125,prot-19992000--13,1999,1.0,13
1126,prot-19992000--14,1999,1.0,14
1127,prot-19992000--15,1999,1.0,15
1128,prot-19992000--16,1999,1.0,16
1129,prot-19992000--17,1999,1.0,17
1130,prot-19992000--18,1999,1.0,18
1131,prot-19992000--19,1999,1.0,19
1132,prot-19992000--2,1999,1.0,2
1133,prot-19992000--20,1999,1.0,20
1134,prot-19992000--21,1999,1.0,21
1135,prot-19992000--22,1999,1.0,22
1136,prot-19992000--23,1999,1.0,23
1137,prot-19992000--24,1999,1.0,24
1138,prot-19992000--25,1999,1.0,25
1139,prot-19992000--26,1999,1.0,26
1140,prot-19992000--27,1999,1.0,27
1141,prot-19992000--28,1999,1.0,28
1142,prot-19992000--29,1999,1.0,29
1143,prot-19992000--3,1999,1.0,3
1144,prot-19992000--30,1999,1.0,30
1145,prot-19992000--31,1999,1.0,31
1146,prot-19992000--32,1999,1.0,32
1147,prot-19992000--33,1999,1.0,33
1148,prot-19992000--34,1999,1.0,34
1149,prot-19992000--35,1999,1.0,35
1150,prot-19992000--36,1999,1.0,36
1151,prot-19992000--37,1999,1.0,37
1152,prot-19992000--38,1999,1.0,38
1153,prot-19992000--39,1999,1.0,39
1154,prot-19992000--4,1999,1.0,4
1155,prot-19992000--40,1999,1.0,40
1156,prot-19992000--41,1999,1.0,41
1157,prot-19992000--42,1999,1.0,42
1158,prot-19992000--43,1999,1.0,43
1159,prot-19992000--44,1999,1.0,44
1160,prot-19992000--45,1999,1.0,45
1161,prot-19992000--46,1999,1.0,46
1162,prot-19992000--47,1999,1.0,47
1163,prot-19992000--48,1999,1.0,48
1164,prot-19992000--49,1999,1.0,49
1165,prot-19992000--5,1999,1.0,5
1166,prot-19992000--50,1999,1.0,50
1167,prot-19992000--51,1999,1.0,51
1168,prot-19992000--52,1999,1.0,52
1169,prot-19992000--53,1999,1.0,53
1170,prot-19992000--54,1999,1.0,54
1171,prot-19992000--55,1999,1.0,55
1172,prot-19992000--56,1999,1.0,56
1173,prot-19992000--57,1999,1.0,57
1174,prot-19992000--58,1999,1.0,58
1175,prot-19992000--59,1999,1.0,59
1176,prot-19992000--6,1999,1.0,6
1177,prot-19992000--60,1999,1.0,60
