swerik_id;surname;first_name;iort
i-K7A3HxRuQWaoRkthu77uVa;Gradin;Anita I;Stockholm
i-NTPEMaM44h4hpg5fcfiKFw;Grafström;Carl J;Stockholm
i-PsuwYwD9qsG7pUKuZV3Dmx;Grafström;T Frithiof;Stockholm
i-FCMnpjWTxQ3MKDCVHqbnHZ;Granath;Per;Hudiksvall
i-XhgkHRp5J4iNHwHs3ixdfy;Granlund;Johan Erik;Harads
i-3WPAoJ5CXMR9smqz76LSLc;Granlund;Johan Gustaf;Gränna
i-X3vj6o3acLXyZUJ26bu745;Granström;A Josef;Vivstavarv
i-X3vj6o3acLXyZUJ26bu745;Granström;A Josef;Sundsbruk
i-NZuEyns3RhUEdS4Z93nD6B;Grape;Johan;Björknäs
i-3hsNT67j3mhgNmNX5hg5tR;Grape;Zacharias;Haparanda
i-5xbpwZHjLMEGP3pEF37iPy;Grapenson;P Jöran;Gällivare
i-Uwjh2HEEjjmdAexUWNXPgk;Grebäck;Erik H;Knutby
i-75iw9fVLnLtbGpLEsLFMc2;Green;H Åke H;Avesta
i-VH2by7UursuDS17S9AebiZ;Grenander;J M Alfred;Skövde
i-TXgjPkpyG5XW2kxCc1jF94;Grenholm;Erik Magnus;Stockholm
i-16Witbg68Ektoj84BnCehX;Grevesmühl;Carl A;Lycksta
i-2x28CSiBB3LbhjSkT1J5Jb;Grill;Andreas G;Mariedam
i-35xJbKo6VkrJQSnGvrd9Vj;Gripenstedt;J August;Nynäs
i-WxkbNTV8CJv3nPByTxi3jC;Gripenstedt;Carl G;Nynäs
i-WxkbNTV8CJv3nPByTxi3jC;Gripenstedt;Carl G;Revlinge
i-WS6avHnstrES8AWCVeqaD9;Gripenstedt;Johan T;Bysta
i-Yb23sPR2Dq5DQnFXhF6X1t;Groll;V Lennart;Kalmar
i-8n8xwFFPCssNRGBBhenwTs;Grubbström;Karl I;Umeå
i-4QmvMZkdVwHxUNSzFz7zzs;Grundberg;Leonard;Vänersborg
i-SuBtdXciX6FHNe1ctVkGSc;Grundell;Carl G;Säve
i-HGZVFFPEcK5naSxY9nQj5C;Grym;Jakob F;Svanstein
i-FneeHdWC4kJvq3GyuxpvWq;Gränebo;C Petrus V;Gränebo
i-CjcAsr6NHted9aqDSy2zYV;Grönkvist;K Allan;Molkom
i-LjcVAqSGTYZzCsKbt1PQ9E;Gudmundson;Anders Magnus;Vastad
i-DxGcB23GM9fL4gSkh4rWEV;Gudmundsson;Anders;Berte
i-WwozBxo25qp9FjMbL438yk;Guldbrandsson;Olof;Norra Ämterud
i-9QQ4cnXFLEnLvTUUTUWU1C;Gullberg;A Wilhelm;Skövde
i-WmHF7E9mhedttkdSdpuyJb;Gullstrand;F Oskar;Öckerö
i-QUo2ScmMxFidPE3J9nxK2j;Gullström;Stellan J;Stockholm
i-Tb3QUhGvYi4j7F3VwMLWH7;Gumælius;C Arvid;Örebro
i-Tb3QUhGvYi4j7F3VwMLWH7;Gumælius;C Arvid;Stockholm
i-SkzLVUHgWJtmJHnJRa4rH1;Gumælius;G Wilhelm;Örebro
i-PL9foi7u1XAv2BD9jUwAWg;Gummesson;Peter;Eringsboda
i-88MYG9139RJrdTz4uBEUfz;Gunnarson;Peter Magnus;Björkmossa
i-YUwvz9MnsJ4hfM2JojhAYQ;Gunnarsson;O Algot;Nälden
i-BhLT94K3EEgGwh3YGirz9S;Gunnarsson;Aron Christoffer;Axtorp
i-99apTmys3yg4ezCGCxtPbq;Gunne;A Stina M;Göteborg
i-S5mRUGGT3RXeRgMjsKf4P4;Gussing;Tage P;Ystad
i-YLYgwWkay3eTxx2S1Y9nQY;Gustafson;Arthur W;Kasenberg
i-Akw6TaNXU6i1CPtvUchuu3;Gustafson;Emil A;Vimmerby
i-PRkToj2ss6C9sjWtUtqNNh;Gustafson;J Fritiof;Järpås
i-PRkToj2ss6C9sjWtUtqNNh;Gustafson;J Fritiof;Domö
i-PRkToj2ss6C9sjWtUtqNNh;Gustafson;J Fritiof;Eggby
i-PRkToj2ss6C9sjWtUtqNNh;Gustafson;J Fritiof;Mariestad
i-PRkToj2ss6C9sjWtUtqNNh;Gustafson;J Fritiof;Eggby
i-9miqvNzN384nNnNXeuVKVu;Gustafson;Hjalmar A;Stockholm
i-3F1eUNkWXaMuYwB6Z4eGSH;Gustafson;K Hjalmar;Dädesjö
i-QBpQJ8nzJadauYpnxWcBWH;Gustafson;Ruth V M;Stockholm
i-6PeNM1B9NsCjyScL117vps;Gustafson;Sven H;Göteborg
i-WSxGsjkEHq7ws5C5Cxnh3C;Gustafsson;Anders P;Sjögesta
i-WSxGsjkEHq7ws5C5Cxnh3C;Gustafsson;Anders P;Örebro
i-6BUT7qfDzNjtQ6zrctx2rm;Gustafsson;J Aron;Lekåsa
i-oWcw76s14AfREuSzMW7Ni;Gustafsson;J Axel T;Borås
i-Wt1hk6ZngbTgyJCGcHAvrf;Gustafsson;T D M Axel;Jönköping
i-Wt1hk6ZngbTgyJCGcHAvrf;Gustafsson;T D M Axel;Lindesberg
i-8hVM83QA7RPKjxXQwKd7qt;Gustafsson;Carl H;Mjölby
i-89Zcvin6CawX5Xk1kZoFS6;Gustafsson;Carl Peter;Stålberga
i-6KsUHcKGNS2X4Wcow8oHdR;Gustafsson;F Edvin;Bogla
i-Y8USfRKZJJpJ6u1e4N1LDx;Gustafsson;G Einar;Kårby
i-QUqUmVazVZYgkmCXgYjZgs;Gustafsson;M Gunnar;Uddevalla
i-Mg3qNfxJ72wwNFoo4NP8Br;Gustafsson;Gustaf;Norrköping
i-K2iWUZui69Tfk1JV7Bae8C;Gustafsson;Gustaf;Vi
i-UPDaxumzyj6fDnRGwFj5nF;Gustafsson;Gustaf Adolf;Älvsered
i-PxXnoHZ17qEdb9ZZ9xZFF;Gustafsson;Hans L;Stockholm
i-AyzArf9ikS7ACDJkk6G8q3;Gustafsson;G Henning;Skellefteå
i-GeMD7gW89TWx85q2X1f9sz;Gustafsson;John;Välsnäs
i-ULyugLSiyH9RV7AFPTo8oN;Gustafsson;Karl Johan A;Stensholm
i-VyVer93FPiAGTCQxTfXpfW;Gustafsson;Lars I;Barkarby
i-MgzDufhZfCxfGge5T9Gycu;Gustafsson;Lars Erik;Brånsta
i-GLno3eQa9T5zWF3tzFnibf;Gustafsson;Nils-Eric;Byske
i-PCZa94z8d7wNLWZZ3RTfCp;Gustafsson;Per J;Benestad
i-3vCZZGnD5Z8hMVsHEQnrmE;Gustafsson;Richard A;Stockholm
i-9od8XMMEFpuGQ58mq2Csw5;Gustafsson;C E Torsten;Stenkyrka
i-C3AtGSK2kCCQrcij1zKWxy;Gustavson;David E;Sala
i-C3AtGSK2kCCQrcij1zKWxy;Gustavson;David E;Västerås
i-JYrP81br94CzALKBPuUgFA;Gustavson;John A;Guntorp
i-NLBMxEvbLF63U4eqdbsfQX;Gustavsson;Bengt T;Eskilstuna
i-SgpDPpFBm7FQNSRFx4bNUa;Gustavsson;Gusti L A;Ängelholm
i-Y2s3vw3xfBnmDmMhCYX6QJ;Gustavsson;K Rune;Alvesta
i-3sd3coveTcEfybUorJpXWf;Gustavsson;Åke E G;Nässjö
i-3NBw8ikngc89zrUXJBCx5D;Gylfe;Axel E;Krylbo
i-Wmqf7ntDge1sjwuTqYDRCN;Gyllenhaal af Härlingstorp;L Herman;Härlingstorp
i-KDqwZhktG4Xjq6E8jPHvbX;Gyllenkrook;Fredric G;Sinclairsholm
i-22EGSH6WucdXDkn19Wz7Mu;Gyllenram;Henric G W;Visby
i-22EGSH6WucdXDkn19Wz7Mu;Gyllenram;Henric G W;Karlstad
i-AvGpsGJvs5PXTcEG4DtbFt;Gyllenstierna af Lundholm;Eric;Bjärsgård
i-Fwz6E1stufSMk97KKj5TyH;Gyllenstierna af;Johan;Bjärsgård
i-7APUEDdtwmAmmVwZyzCQPJ;Gyllensvaan;J August;Sund
i-6BUHg1FG2seum2qc6fcYex;Gyllensvärd;A Gustaf;Fågelsång
i-2ajxL1uZzxQsvJXngW96hD;Gädda;Octo E;Svarteborg
i-Mp9EZyDQnEWymzonKTkhPb;Gärde;J Natanael;Stockholm
i-HW3WbeQFWVwtJaT8RCt2JM;Gärde Widemar;Ingrid;Stockholm
i-3z5QgX8Q2XCayRRfyLgVy2;Göransson;Anders;Åsen
i-Nki2B38U2WzX6F4tb79yvm;Göransson;Ernst;Falla
i-4MLoPTDbwLWtGDABBS365x;Göransson;Hardy P;Stockholm
i-YSbqmgxvoUpXhwosS1J39k;Göransson;J Olle;Arboga
i-Kqnvif6DRA6JsewNFEKvvN;Göthberg;Anders Henrik;Munkfors
i-WPYsj5FcCBkGfYE9xtHntv;Hagermarck;Hans;Särsta
i-QSnE9kNxNnuFsRa5tbzEdS;Haeggblom;E Einar;Slakmöre
i-5GqnTURvMSP3hjBB327kuL;Haeggström;Gustaf E;Holmen
i-5QJsEUravEgVPFV6wHts4r;Hagberg;Erik R;Malmö
i-GPYC16egTa8Yn3wguN6WLg;Hagberg;K Hilding;Luleå
i-GPYC16egTa8Yn3wguN6WLg;Hagberg;K Hilding;Stockholm
i-XvsqDpKh8YT36AhzqULLpB;Hagberg;E Rikard;Östhammar
i-2S2fPHZMJYmFcnSzsAVSv8;Hagberth;N Elof;Klinta gård
i-3139LqaoEDPArxpLRyxXT8;Hage;Ernst A P;Luleå
i-3139LqaoEDPArxpLRyxXT8;Hage;Ernst A P;Stockholm
i-LwdNyMrdw4ZSw5qSgwNVRn;Hagerman;Henrik L:son;Stockholm
i-LQHBH95EC8nw1RbQbTsz8a;Hagfält;Edvard J:son;Söder-Råda
i-3JGVZ8RbAGoVe6Y71J9Pvd;Haglund;F Anders;Gävle
i-3dCbfHyU9MxJcgj1TW7upt;Hagman;Josef;Linköping
i-X9iHmN6ndTsHkwm5tNDDjA;Hagman;Lars Johan;Domnarvet
i-RC4riwk1gZvGGkUqkfM15y;Hagman;E Oskar P:son;Kungsholms Villastad
i-RC4riwk1gZvGGkUqkfM15y;Hagman;E Oskar P:son;Stockholm
i-RC4riwk1gZvGGkUqkfM15y;Hagman;E Oskar P:son;Ulvsunda
i-TQSxR67px2sbgihmAZE4q7;Hagnell;Hans;Enskede
i-TQSxR67px2sbgihmAZE4q7;Hagnell;Hans;Bandhagen
i-TQSxR67px2sbgihmAZE4q7;Hagnell;Hans;Vällingby
i-7ZYA8U5ANzjvVC5shYwrcq;Hagström;A Julius;Härnösand
i-2FMdJQN5sEzW3N7zpocbuh;Hagström;H Leonard;Kyrktåsjö
i-Q5eDvEJRU74CUef88BpzKH;Hagård;S A Alarik;Borås
i-6K3VX2t4knoMZsJcDLU1W9;Hahn;Anton N;Örebro
i-C3AtGSK2kCCQrcij1zKWxy;Hall;David E;Västerås
i-C3AtGSK2kCCQrcij1zKWxy;Hall;David E;Stockholm
i-C3AtGSK2kCCQrcij1zKWxy;Hall;David E;Västerås
i-LJhRkyGqGFgicSSzZPbftJ;Hallagård;Gustav A;Hallagården
i-4CRonKrt8x9FCVz7CZUWaB;Hallberg;G Arvid;Falun
i-6Vyf8TU1wipuprmCPLXPCa;Hallberg;Fritz H;Malmö
i-JKzGDbrgYSYhFFeKuaVfng;Halldin;Henrik;Örebro
i-XD5q9S6mMdHF4YeAdX1eSp;Hallén;Harald M;Torrskog
i-XD5q9S6mMdHF4YeAdX1eSp;Hallén;Harald M;Arvika
i-25CfCVSbvBbZNT4MaSfQuo;Hallenborg;B Magnus F C W;Rydsgård
i-7qWGCczgXmCbLWUggUPPsa;Hallendorff;Carl J H;Stockholm
i-F1dpMef5QiAAg6QLm3tfpo;Hallgren;C Erik;Vingsleör
i-6Rg3HSzDo6rvNWnRifCRk6;Hallin;Eric A;Tofta gård
i-Ybqum8X5XTaQYYWPbcRiJ5;Hallin;Hjalmar S;Viskafors
i-9XHDwtcK1WinGBgwCyQx4G;Hallin;Olof F;Stockholm
i-CnoiM39VKopDWcuG7JuGp7;Hallin;Olof P;Rydboholm
i-KtBJxJTsknBxjfYvZybGqj;Hallqvist;August;Ryda
i-C9K2zQhbi7bGUXtbQLDqku;von Hallwyl;Walter;Stockholm
i-P8h8Aj693FiJQPxoWLeh5g;Halvarsson;Hjalmar;Hamra
i-RUBGDTWLpDv7SjmvNfvf2n;Hamberg;Svante J;Härnösand
i-EgEMs3G3eDSfgHzi297bmm;Hamilton;M Alexander H;Hedensberg
i-YAK6qH8pEDsGzM7Qm73XE7;Hamilton;Carl B;Kviberg
i-4mrg1QMgWqyV1QUWeh9cap;Hamilton;W Gilbert;Hjälmsäter
i-6tymTvb9PiygbXCXFfdMi6;Hamilton;Henning L H;Hedenlunda
i-4YBBuP4A6MDDtod8QvVH1Y;Hamilton;B Hugo A;Blomberg
i-DPSKdaCf6QjiTxUvV2sFQN;Hamilton;Hugo EG;Stockholm
i-DPSKdaCf6QjiTxUvV2sFQN;Hamilton;Hugo EG;Gävle
i-DPSKdaCf6QjiTxUvV2sFQN;Hamilton;Hugo EG;Stockholm
i-4kz1fC2gQwdiC7G6RzQ2SK;Hamilton;Raoul G;Ovesholm
i-2ysacPjk4irxFEiH5eaGGj;Hamilton af Hageby;H J Fredrik Adolf;Hjortkvarn
i-EjEKL9dmFcrekuggyNiCSZ;Hamilton af Hageby;Hugo A;Boo
i-KF71L4Ta19mdHRVmCFfDpm;Hamilton af Hageby;Hugo J;Boo
i-Gb8kB2nAYEFskTfNSvnHpA;Hammar;Carl M;Öringe
i-TDRZedtxwSUsCqxKHfb7My;Hammar;A Olof;Sjövik
i-Lbqi5Dfy6sZcqt4KTLDUaX;Hammarberg;Peter;Göteborg
i-JsWHPBCAYAHTnamSZD7gjg;Hammarberg;Sven O;Västerås
i-UM8fdU1UJVJ23DcbWqVD9z;Hammarhjelm;Carl;Nynäs
i-AkkdfpGktUNP8mcA1ApJ7P;Hammarlund;Emil;Stockholm
i-AJXktptSRuni1fw754JqsT;Hammarlund;Nestor L;Errarp
i-RBwA6WtbjeTp4EH9rQG3me;Hammarskjöld;Carl G;Uppsala
i-RtKcNUGnAteAinEZ7Y8SNu;Hammarskjöld;Carl Gustaf W;Linköping
i-RtKcNUGnAteAinEZ7Y8SNu;Hammarskjöld;Carl Gustaf W;Stockholm
i-A4jkDhz3Qhq16rRWcenUbw;Hammarskjöld;K Hjalmar L;Uppsala
i-A4jkDhz3Qhq16rRWcenUbw;Hammarskjöld;K Hjalmar L;Stockholm
i-DmSPxYoCTsGsu2HBSaHRHb;Hammarskjöld;Å Hugo;Tuna
i-LSo6F3v2r9HyrtxyquvZLp;Hammarsten;Erik M;Älvsbyn
i-5SA2dnaUSjYimZq5qWdLVw;Hammarström;Alexis;Stockholm
i-5SA2dnaUSjYimZq5qWdLVw;Hammarström;Alexis;Växjö
i-386LRWBHC98Hi4hRApYcfb;Hammarström;Carl Johan;Köping
i-3D7Cfk47LUcjbeGff3k8fV;Hamrin;Felix T;Jönköping
i-3D7Cfk47LUcjbeGff3k8fV;Hamrin;Felix T;Stockholm
i-Hu7hKPMf4mxcMxbTcp28NL;Hamrin;Mac T P;Kalmar
i-EuDLsjc6kknhMzPB1UFjeq;Hamrin;R Yngve;Jönköping
i-Pka4CXHW3YtrSzJvu8F17s;Hamrin-Thorell;Ruth L;Uppsala
i-WWTjh2Sq31BbC9iSJFphqg;Hansén;David;Gammelstad
i-WWTjh2Sq31BbC9iSJFphqg;Hansén;David;Luleå
i-U57LLQoLV5JcGhmPdVR5qx;Hansén;J Theodor;Bonsarve
i-Ai6D678svLCFNxzAAsM74L;Hanson;Nils;Berga
i-BuoQWnUhmgcCdqGHDfNkww;Hanson;Per-Olof;Vällingby
i-8ai3xeYnq1YhhbULiQGqVW;Hansson;Anders;Ravlunda
i-B1SwupwM9QjXTLJUdzWAMP;Hansson;Anders;Solberga
i-ATZej4sqnWosVieztaCqD4;Hansson;Anders E;Trollhättan
i-XECKTTjQaHWrFpZmPEsrFS;Hansson;Axel Hugo;Sölvesborg
i-Xqo83uEfAGu6C7HdvFMFwx;Hansson;Axel L;Rubbestad
i-Xqo83uEfAGu6C7HdvFMFwx;Hansson;Axel L;Vrine
i-3DJPoU6X43Z3gZwYQ5mZfw;Hansson;Eric;Vännäs
i-9wGNq3SSwPyfuXoCASDnJr;Hansson;Eskils Hans;Bäck
i-KZuPNNVtba2gDJwzWp8LeR;Hansson;Frans E;Hönö
i-VBJfFmLa6Ng5gyADuxdHgn;Hansson;Gustaf Henry;Göteborg
i-3wgYCYs9BqQDCNxys6iyoE;Hansson;Gustav A.;Örebro
i-Uze1pHGQvFL91JzrhcG7dj;Hansson;Gustav W;Gårda
i-T4AZxB62vyEftFtuUdrbyD;Hansson;Hans;Rättvik
i-UMjx5pCen2CPzJ4LdvtsMB;Hansson;Hans;Stocksäter
i-EKavACDwxsTS3yRK5kqLwY;Hansson;Hans B A;Kullen
i-JVJ2P4YwEvknLiK4HVpmhN;Hansson;Henrik;Klovsta
i-F2XKt56YqizbKSiAR4NKb5;Hansson;Jacob;Kristianstad
i-JnsbkCPYDhEeErXQv27Yju;Hansson;Karl Emil;Skediga
i-SrGKYCGrj78BberAVVVxbt;Hansson;Måns;Önnerup
i-7UsBEyMpFeJWgxAYKRQiVz;Hansson;Nils;Ormastorp
i-AeRihY4YpUHoYMdpRJ5j33;Hansson;Nils B;Ronneby
i-T6dd3fn3avyoiNYJk3XNTR;Hansson;Nils G;Skegrie
i-L7nvZ56RferP78KNpz2Uh1;Hansson;Per Albin;Stockholm
i-L7nvZ56RferP78KNpz2Uh1;Hansson;Per Albin;Ålsten
i-9wV4fcZuqie3Ynp8i4E2mo;Hansson;Peter;Vallberga
i-F3i2WXg5uopbejwCtrn52;Hansson;Sigfrid;Lilla Essingen
i-F3i2WXg5uopbejwCtrn52;Hansson;Sigfrid;Stockholm
i-F3i2WXg5uopbejwCtrn52;Hansson;Sigfrid;Äppelviken
i-CiY7VNsAwtDMYeA3zzhgP2;Hansson;Stig F;Önnarp
i-7759he1gR4RHeGBcctReKH;Hansson;Sven;Torp
i-X1QrH7Z1GbECRfQfzuCNFT;Hansson;Sven V;Svartbyn
i-2drk6Ji3xqAraxv3JSzgNa;Hansson;Tage T;Piteå
i-Enw1KHymm14HvZLXai5pNR;Hansson;Torsten B G;Göteborg
i-MF5ApWTy8CpBuGJ4boiMNA;Hasselquist;Carl J;Kalmar
i-4PdM1joAJ8PWvxD19gK5Nj;Hasselquist;Johannes J:son;Stockholm
i-PffH64xVpJgNXHH6FhyRrj;Hasselrot;Carl;Semsholm
i-PffH64xVpJgNXHH6FhyRrj;Hasselrot;Carl;Ulriksberg
i-SBCzBgSFjEvWwT8Uzo139W;Hasselrot;Carl B;Stockholm
i-SBCzBgSFjEvWwT8Uzo139W;Hasselrot;Carl B;Lundegård
i-EZ9X9GfSprmW5pF17Z89YU;Hassler;N H Åke;Stockholm
i-JeT3TNn3qpHKFMTCG5Kv5M;Hay;A Bernhard;Jönköping
i-UMAUxXB5h12rzDJduJ9eMT;Hazelius;Janne A;Stockholm
i-L2Qzee4DnAx8NzP6BEnAFg;Hazén;J Gustaf;Forsheda
i-S8m3fmgdhJmz5CbDpVBctA;Heckscher;Gunnar E;Stockholm
i-FREGKa9PtXVgWChpGg3rFi;Hector;Sven E C;Nyskoga
i-7jFfJfyt43ZaqnLptmQi6p;Hedblom;Staffan B A;Enskede
i-M5aMXV2yx6yh9KuYz7Z45q;Hedborg;S Axel A;Skellefteå
i-G6G9pnZXyDGUS1qH1mFg1M;Hedenberg;Oscar G;Hultsfred
i-gS7yVUr9oePWCxgJNJNfq;von Hedenberg;Robert G;Stockholm
i-gS7yVUr9oePWCxgJNJNfq;von Hedenberg;Robert G;Karlskrona
i-gS7yVUr9oePWCxgJNJNfq;von Hedenberg;Robert G;Stockholm
i-EtzAH131XhzsgKEF18yz69;Hedenby;Erik R;Bromma
i-RR74pQCVaSzQhJFP8A3gGT;Hedengren;Olof G;Riseberga
i-V6sz9YBCqSV7vZ9VYBKj68;Hedenlund;L Axel;Borås
i-V6sz9YBCqSV7vZ9VYBKj68;Hedenlund;L Axel;Stockholm
i-6bYuQVVBGGRtmnqvUi5Pg1;Hedenstierna;Ernst R W;Skövde
i-6bYuQVVBGGRtmnqvUi5Pg1;Hedenstierna;Ernst R W;Stockholm
i-5581gcEvQGbiMJEyEKV6yh;Hedenstierna;F A Hugo;Stjärnebo
i-KWrhxZryozrMbUBwynBzA4;Hedenström;Johan Alfred;Norrköping
i-C6h82v5qVtasAovgeXnC2a;Hederstierna;Carl F W;Halmstad
i-C6h82v5qVtasAovgeXnC2a;Hederstierna;Carl F W;Stockholm
i-KaBa73f9cDZ3KHsxdHYgui;Hederstierna;Fredrik L S;Stockholm
i-KaBa73f9cDZ3KHsxdHYgui;Hederstierna;Fredrik L S;Västerås
i-RcMjSL1ZhUGZpPqLnXeDyK;Hedgren;Berndt V;Göteborg
i-Qdz4d8Ykv3zsRZVZxrcte1;Hedin;S Adolf;Stockholm
i-Hg2Wz95RvQx3yUWLWY7d8f;Hedin;Carl Erik;Bergshammar
i-8UUhozrAsny74aYzPP1PRp;Hedin;Edvard L M;Torp
i-R8j7X4n9YK7DqssFUDcVf2;Hedin;John E;Mariestad
i-KaEwnQ53dsfqZGV8fcpYbX;Hedlund;Gunnar;Rådom
i-4R2KEQAwfYsX1osXqxZ66T;Hedlund;Henrik;Göteborg
i-FpL7eaFiczneAakXW1Qpwc;Hedlund;A Rune;Sala
i-PkDNy9bEbEnW9xaNKSjppw;Hedlund;P Samuel;Östersund
i-PkDNy9bEbEnW9xaNKSjppw;Hedlund;P Samuel;Häste
i-YFzzFKh2NjM54cFjad2qWQ;Hedlund;Sven A;Göteborg
i-XvpBFhfR9SDB1i9KLCmqX2;Hedlund;Verner V;Östrand
i-XvpBFhfR9SDB1i9KLCmqX2;Hedlund;Verner V;Östersund
i-NLzshao9Cmsn2Jeq1LSVtD;Hedqvist;A Sven;Nynäshamn
i-2idvkVsaizPjHffjy7Fqpg;Hedström;A Helmer;Gäddvik
i-NTo46aEAeCUp4wSLczy4Dd;Hedström;Johannes;Västra Skymnäs
i-HkGA9fDwmradAgFX6GrM8h;Hedström;Per-Erik;Västby
i-89BRXSiQXJAAKc8D16uNvG;Hedström;T Uno V E;Harads
i-FM6MMcusGpk6ZPWpXeYthr;Hedvall;J Julius;Göteborg
i-QzfpRMbzcEoXkrXNqqv2P7;Hegardt;Fredrik B;Göteborg
i-NmueiFizRFn3MBnMtZpniz;Hegardt;J Henrik B;Latorp
i-NmueiFizRFn3MBnMtZpniz;Hegardt;J Henrik B;Thorsätra
i-D6FoJiygfdxtz5puDj2NkN;Hegardt;Ingeborg M;Halmstad
i-D6FoJiygfdxtz5puDj2NkN;Hegardt;Ingeborg M;Östersund
i-4CZDXdS4FewrpGH5gT1s6Q;Heidenberg;C G Hjalmar;Visby
i-rxMPrABKBDwfiUwJZxNv7;Heiding;G Arthur;Stora Tomteby
i-34rT6BP1drc785SNXKKW3g;Heijkenskjöld;C Selim W;Ringaby
i-6mhBJcS4M4ff1ULXb6B7nn;von Heijne-Lillienberg;L Georg;Edeby
i-SgcVmfCiEC8hgdaC8RWikG;Heimer;Wilhelm;Gäserud
i-HCwEBLHjvaPyUHpWDFDcMz;von Heland;K Erik H;Århammar
i-SypgN7C1SdELHJYN5APLye;Helander;Adolf F;Nyköping
i-Qz4kjjKSzCm5RwSxi2vkro;Helén;N Gunnar;Saltsjö-Duvnäs
i-Qz4kjjKSzCm5RwSxi2vkro;Helén;N Gunnar;Växjö
i-7E1ZzVsCzCnqvkdJ8Y2caB;Helger;Nils;Gåsborn
i-7E1ZzVsCzCnqvkdJ8Y2caB;Helger;Nils;Lidingö Villastad
i-3jToDZNn9ENh4hyYUBqzE5;Helgesson;H I Ragnar;Stockholm
i-XHqnWQbStGmcbNEtWCryQA;Hellbacken;Gustaf K;Hällbacken
i-2RK26QMWgXmGhHao3peKAf;Hellberg;Arvid;Göteborg
i-GjPDKQNUpvhz9Z34ZyCJCt;Hellberg;Erik F;Lycksele
i-2TbJKggFihcEZWLdGpj6Qa;Hellberg;Johan A;Torshälla
i-oVwJWpLBEMSJ3qucVYsKL;Hellberg;K Mauritz B;Karlstad
i-FXrhyHf2ZVdxnRyHs6A8Zn;Hellberg;L H Wilhelm;Ljungskile
i-VTUxBF3z9z5SgjvnQyEzZH;Hellebladh;J Arvid;Valdemarsvik
i-DqaQcqe1tEL9ujA64kcwV7;Hellerström;Sven A;Karlshamn
i-TYTRLcvnTBCfR2iBbM2cHU;Hellgrén;P Anton;Vilhelmina
i-RFJmo1wDqVKRtoJAz97Trc;Hellgren;Johannes J;Sundsvall
i-BZYHPV3nNgdZRBW6KgTrPB;Hellman;Gustaf B;Fors
i-RgZqoibubx6FZYSzdaKsbX;Hellner;Johannes;Stockholm
i-BZDMLaDZjTMLecbbyhYS3t;Hellström;Mats J;Stockholm
i-CvCZRi5Zenq69gXAVcsfN2;Hellström;B Olof V;Linköping
i-DQ9MiFCTqXqDgv4LnUitVT;Hellström;Paul;Luleå
i-DQ9MiFCTqXqDgv4LnUitVT;Hellström;Paul;Stockholm
i-MPe2G8GUgjiRhR8NTtTmBy;Hellström;Ruth;Härnösand
i-RWdiyyAjRXWGXgwPkmQVQv;Hennings;Beth C;Stockholm
i-LvxhV2hEp19eoVYqVm1KL6;Henningson;Fred A H;Visby
i-3rpFH7pwksmss9zuWEK82p;Henningsson;H Einar G M;Helsingborg
i-6nb5Nksypt5HiLFAGwZTw3;Henricson;August T;Karlslund
i-GkRgbq36U923AvpGpuCe9j;Henrikson;Anders;Heberg
i-MAq7aZioSiBhPYkFcGkbwg;Henrikson;Anders;Lomma
i-2zEBLdA13fEczHCzcwgZnm;Henrikson;Lars G;Linköping
i-4jaP3xPW7Ju24ajrmv4T2c;Henrikson;C Torsten;Göteborg
i-NkimLMCqoAFthHer3924Cr;Henriksson;Henrik;Laholm
i-T33Na3brmtboXa1NjvckiT;Henriksson;Johan;Kolbuxeröd
i-Lcd3uLV5ZW69Tt1s2baQhn;Henriksson;Sture H;Bromma
i-TFTCQ3KuQMj6whm8qBPj3S;Henriksson;N Torsten;Stockholm
i-5evFXvCqpMETvCKmicrweu;Herdin;Oskar B;Falun
i-M87tPv4oBZ1v745fULLazy;Herlenius;Jonas;Storfors
i-DT7FwMFZjjyEbrZDSVqNcX;Herlitz;Karl G;Stockholm
i-4VusjuC8NvwGAqJKWikvPG;Herlitz;Nils;Djursholm
i-38NLUUM7XqaztjyKDJ2d1D;Hermansson;J Albert;Vånga
i-FiisfXYQcUpGymcboYQpoF;Hermansson;Carl-Henrik;Stockholm
i-UCYvi6iBMAeLh1SyARGC1i;Hermansson;Herbert E;Kvistljungby
i-JHpaqU2z8URQR83kWF8zv4;Hermelin;S Axel;Gripenberg
i-DaxspjHMgaa4Y4c6vUVh22;Hermelin;Joseph;Ulvåsa
i-EZ3BJWo75cyGmwreR1eJKd;Hermelin;C D Richard;Fröllinge
i-XdricRvZKp8jwbwrxEgcha;Hernelius;J Allan;Stockholm
i-6GaeVWoxaczfjvsfwR3ztx;Hernlund;C Hugo;Stockholm
i-KBbXYtnknZx7i11LnE5ff8;Herou;J Viktor;Stålbo
i-Vzob1iVwoThSSCEU9iFJLb;Herslow;Carl C P.;Malmö
i-5cWYvAouPtmkN7Zunuj7J1;Hesselbom;Knut E;Åmål
i-5jwrBzpJ3kKsBsRMvCWs2N;Hesselgren;Kerstin;Stockholm
i-8Vbj5BakGvEscM511biBt4;Hessle;B Wolter;Hjälmared
i-Hzpv79VYVitrVijqMDqEWe;Heurlin;Dagmar;Bromma
i-4zUnJ29TpF2auNtXAJ6iWN;Heuman;Elis D;Stockholm
i-F2wQdu2KxmTQSgwQsrrGe9;Heuman;Gustaf E;Jönköping
