protocol,xml_id1,xml_id2
corpus/protocols/199192/prot-199192--29.xml,i-WAojJV1V89hfn5PD5YccuB,i-WwtKWdnosr9rmqtCzHhp5a
corpus/protocols/199192/prot-199192--29.xml,i-AX5HigEAtYWvfmGTEo9rKe,i-Q6NgtctmqMk2WGVzc4dsrA
corpus/protocols/199192/prot-199192--29.xml,i-2UxxTA8vnDxprJh3qJNFEH,i-5sW9WEG43pu59WmpH6S3ui
corpus/protocols/199192/prot-199192--29.xml,i-Nqa6FswUiTx8pawHVmSfbG,i-DFT6dyDjs4BGgASv2qSj67
corpus/protocols/199192/prot-199192--29.xml,i-KmH19NsLpyYaXL8PavWh22,i-GLcqiAbHg3Z7nZLDFxuBLL
corpus/protocols/199192/prot-199192--3.xml,i-XjmF8ZkYKjmjKwHcfPdZVp,i-XtyCkaCDbkhH7rCA6QkNAs
corpus/protocols/199192/prot-199192--3.xml,i-GNt2Zs1xgEDZSEouGQ1AWc,i-v6kjCUHK5D74PKiXyeVF3
corpus/protocols/199192/prot-199192--3.xml,i-Wy1nBqkJLyimu9QPRZ1nTj,i-P64QtUfSeM6XfYhaNZ12tY
corpus/protocols/199192/prot-199192--30.xml,i-PYQ8794C1pRe57rAtu9UTk,i-8jB1yNxsJxyEmzikeEdjVj
corpus/protocols/199192/prot-199192--30.xml,i-Ks1AKBEpKx3tfXKKU7kj8a,i-664ET7HRKfA4eRV3jNAh1z
corpus/protocols/199192/prot-199192--30.xml,i-79y6seGapbBDDQpKDMJ7F7,i-LpWnGx2ZX5P5wavzbwGoR8
corpus/protocols/199192/prot-199192--30.xml,i-K5sGtuTUWK6oSAdwZbadg9,i-EFQ8UsDGjrZbsHVfSxrNFr
corpus/protocols/199192/prot-199192--32.xml,i-6s6Q28t8L2Gw1HbSvwtxw5,i-Av3YrVAkYvmFspQVV3eHfB
corpus/protocols/199192/prot-199192--32.xml,i-ShbhNt5XWqRCDXL1cCQ94B,i-PRMmkwnDLJMZyYzMVc6nYe
corpus/protocols/199192/prot-199192--32.xml,i-BmNHUk7At5Gw4ZDMiPFUXb,i-9shtZzX788Sa7TS4MJDQxe
corpus/protocols/199192/prot-199192--32.xml,i-2foo46E9eFzxCZi22Lr6kS,i-MYM6K27fNWBprZiF1Z9F2V
corpus/protocols/199192/prot-199192--32.xml,i-Ni7fwDYXXfLPVoWajn5Wth,i-7QLhRQEaYMtA4o896m2QA8
corpus/protocols/199192/prot-199192--32.xml,i-T8pJU4xYKinXxDo7LuN2de,i-XpuEBNu3RG3JtGdYj51JBC
corpus/protocols/199192/prot-199192--32.xml,i-NgkCW9fFLQM3JWNiZ9suLm,i-13w8FVgumEJP5KrQWo6Ryd
corpus/protocols/199192/prot-199192--32.xml,i-41Dw66Uh4HdniCaXDmmQ3L,i-8mWaWKG2ksDS7HocPPPiZd
corpus/protocols/199192/prot-199192--32.xml,i-6dKUCAUtFfds3wQvupMfJA,i-8TKco9NDdUwNXvBSQGtE6o
corpus/protocols/199192/prot-199192--32.xml,i-QNn8uhLRYHe3CQHw7VeHax,i-Q5Cci5LSuDBnXKVoVvLGBn
corpus/protocols/199192/prot-199192--32.xml,i-EVCv8GHtiHwCM27oPcm7Gz,i-JmYNMbBL9zTWvfuFKVSKXj
corpus/protocols/199192/prot-199192--32.xml,i-7RUgr5T8FSDRzWvvewryV1,i-BGwPrWHWoMgYotyRvm2bfh
corpus/protocols/199192/prot-199192--32.xml,i-TvGPjKe3pdPgv45msvNXzN,i-RhMbZAwyNXUgMZuYe7sEE7
corpus/protocols/199192/prot-199192--32.xml,i-PNft2JCDiWpQbdngaKrk4S,i-81Y28qtdvtRxAkJhgUCK2J
corpus/protocols/199192/prot-199192--32.xml,i-LcTQjL1xJUHkCos3FzgMHT,i-FXnE3T5ZdsFoJiVpFk7TMU
corpus/protocols/199192/prot-199192--32.xml,i-AZgyFTRacH2UcvF4VxUXtS,i-MVitmHLspDEtvNpfyhXtbJ
corpus/protocols/199192/prot-199192--32.xml,i-KNMqLb63SNx4ZhWjE26Z7w,i-RM8r3YYxL3G4EPftdgbQXH
corpus/protocols/199192/prot-199192--32.xml,i-Mw1VKX1xsinw2aUhafmd42,i-SFydkpiUuJ5MxC2XJx7D9
corpus/protocols/199192/prot-199192--32.xml,i-S1UEYMCJgnv4riBGSKwAUE,i-33sqNbi4VnnT25bUjr5KoK
corpus/protocols/199192/prot-199192--32.xml,i-FoiH8KD5n981Phj52Hqqkw,i-VjnTEGx652nVyqAW1wNYpn
corpus/protocols/199192/prot-199192--32.xml,i-WFiU6GNGgJYFrPb4Ctj3SV,i-L42DHGT9kpxMFrtao76PNM
corpus/protocols/199192/prot-199192--32.xml,i-4Y9zqbQMTpLwdqS1BoTzww,i-9M1LWEepq7a9paCz9zzLdq
corpus/protocols/199192/prot-199192--32.xml,i-EuX8YBuw7KVRz8yZonNysC,i-D2Enh2FmiDSbTLqpmaVkAR
corpus/protocols/199192/prot-199192--32.xml,i-APVM2R8JYKsPo57gnWQQpT,i-5D3pZ4PEBr69ZVNBEDwNZV
corpus/protocols/199192/prot-199192--32.xml,i-qBmRrjPf35P2oBjP7F78B,i-NvUQJGHVecaQ9f6Nr6YKhY
corpus/protocols/199192/prot-199192--32.xml,i-7W5ayQMUze6cSeCzSHqpwg,i-Kjh1RKRohLZjdpmZbf46VE
corpus/protocols/199192/prot-199192--32.xml,i-tEadYiJDtJwJJC1eryAxf,i-WmFdiFGDgwBaD4MXYGXqRP
corpus/protocols/199192/prot-199192--32.xml,i-MpTbwRtiWSQEQ6iHggQpyC,i-soPWEE6j2D9CpGFc2DjMR
corpus/protocols/199192/prot-199192--32.xml,i-MYjabAmtoZNE3K91e4q9pC,i-L4yAuicCEScUbRvhqQJR49
corpus/protocols/199192/prot-199192--32.xml,i-Eg6BpM3xWmTabeVyjc2t1f,i-D4z2gLD7tWKfHNrPQ8riAJ
corpus/protocols/199192/prot-199192--32.xml,i-WnYbnecqn1jLVbtixHqfXL,i-6XEdgoeBzEL6MQHYKcmbPX
corpus/protocols/199192/prot-199192--32.xml,i-8h6Hkr58WnzCzarX3Hmebz,i-NbEGgRPncXfbueAf2yNj7L
corpus/protocols/199192/prot-199192--32.xml,i-VRn9mGW3DBassacvJQRFku,i-DNB2L73ygNNpu2jThaMkaP
corpus/protocols/199192/prot-199192--32.xml,i-GPkL5sMkNM2tNEuCKP9pqZ,i-DqkqpVs3J9pgkQYMJyNhiA
corpus/protocols/199192/prot-199192--32.xml,i-XXhBP8S5pdGxrva4EtAmux,i-2GvB2LpSQNUp1UeXPUDYCL
corpus/protocols/199192/prot-199192--32.xml,i-JCx2zEWfymo4iqP5Xs9PwD,i-5BTxDKNDXrBZ5sjrgcyxmi
corpus/protocols/199192/prot-199192--32.xml,i-DCbuKr1V2SgW9zhVaEoH4S,i-AGqvWwgrtxA1ManYjKKdyS
corpus/protocols/199192/prot-199192--32.xml,i-SWRAbcEUPTuHt3qVQgv6kU,i-UxEgrSTN4cZWP73sdamn68
corpus/protocols/199192/prot-199192--32.xml,i-9gLoQLtGy9TrHyZjXY1rDp,i-Up2fH7XQXpB229Ti42HrmM
corpus/protocols/199192/prot-199192--32.xml,i-3fxrXsmaQHVi6LhbLo7hKx,i-3pDDC6frujgfG31M8Vof8x
corpus/protocols/199192/prot-199192--32.xml,i-5R7u4EmohggFtVfuEJn137,i-Hc7cwTXBA1yq2oQe44oyoZ
corpus/protocols/199192/prot-199192--32.xml,i-45rrEDv93yCESmRhbji6do,i-M1hc8qKmGssXQAzS77586q
corpus/protocols/199192/prot-199192--32.xml,i-PG8KdFxmq6xHFLNhTGJE54,i-Pem4WafDymbgcXB8u1mW1n
corpus/protocols/199192/prot-199192--32.xml,i-8hSEF7hdnJgCxxpmx2SfZz,i-BHuYzqWAPXKWhkz6hCQEq1
corpus/protocols/199192/prot-199192--32.xml,i-XjCoUq8WHLs3jENEca7iuT,i-5nHENeGknqjUCv7ZUPtY3H
corpus/protocols/199192/prot-199192--32.xml,i-KBztG9N5ANdQFiYQXnsaLK,i-YE6FN7e3ru2Ma197jgJeJi
corpus/protocols/199192/prot-199192--32.xml,i-4bDAhxkihx7XnNAzi9BSua,i-LHBbPYQD3LKTM8arjaACoN
corpus/protocols/199192/prot-199192--32.xml,i-XjtB1nvoHhegfGabzpNjd5,i-Enb7zUDoR5pJbXrqyhhGqK
corpus/protocols/199192/prot-199192--32.xml,i-HAgLhwVhcVNQipWjd6BV6H,i-Bw7C2HfT8CiZmK9eKLHh7L
corpus/protocols/199192/prot-199192--32.xml,i-Mj2sa8TeDNor7Bzygf9zQP,i-VB3w6FTj1hhSSVnf7v4pKM
corpus/protocols/199192/prot-199192--32.xml,i-2QKFg34c2xhwvobFomJAFb,i-LP7Z3TPA1pfqwtGLc1f1yP
corpus/protocols/199192/prot-199192--32.xml,i-EWUPQWG4FHkuy29ShWsiup,i-KLNMMUw6Tmzt4JgWdfv7pt
corpus/protocols/199192/prot-199192--32.xml,i-BEfndqmnxkDoKCNRqaH298,i-NpbgS2qbFidcNYJMAkDTyq
corpus/protocols/199192/prot-199192--32.xml,i-TLphQuM3XqujZSCNQCz1m5,i-ah9igJwCPjtceapSW8gGX
corpus/protocols/199192/prot-199192--32.xml,i-UxiWhkVrTQQbAZGHyL8QFk,i-GtYTrKaCqAyYBpAymdqoWt
corpus/protocols/199192/prot-199192--32.xml,i-Dt7kxRdQx41XSgaAez7wfs,i-RBV1Q62mPopoVccNf51ipv
corpus/protocols/199192/prot-199192--32.xml,i-7DzrrFN6di2dwTRCKN4BLY,i-E4dc73E88HVRrkrPCvFwam
corpus/protocols/199192/prot-199192--32.xml,i-AenAMmTQfAmwmVEDqpGu7u,i-VcDhyxDLtqh1VgUhPcQK2w
corpus/protocols/199192/prot-199192--32.xml,i-LygRnTZ2mLAYzMHWiDPpUZ,i-D73keQUN9P5Sqnmxet6kCc
corpus/protocols/199192/prot-199192--32.xml,i-MTWhmYvjVEsa2Mbyt4qkRx,i-4aWdJeQYfdxb99CtRP3dL8
corpus/protocols/199192/prot-199192--32.xml,i-2sHdv3mMcbdqsbgMS1Ys6x,i-KvZ28vyusvVB3e3uU7XA8K
corpus/protocols/199192/prot-199192--32.xml,i-HXEahQgPoVDM1BD7CRoGoV,i-Y8wNMYZ1JUtRKMzWzPu2Rw
corpus/protocols/199192/prot-199192--32.xml,i-Y4XfsVFu3h9WuNXFR2THjE,i-9vwk13f7AXYwjUGtr2h6of
corpus/protocols/199192/prot-199192--32.xml,i-8hEf6GvCFUXWXkGXXEz6J7,i-4ND4vEaXCYg5FugY1ZVF5A
corpus/protocols/199192/prot-199192--32.xml,i-YD4CfMB2Jx59nmPEV1KWPn,i-Q2F4dLMnM3mxcL1bzvV6XH
corpus/protocols/199192/prot-199192--32.xml,i-zaa2H3Y5McwZMdHAPVtaP,i-6CRvzgnXvDnoupBZofhT3o
corpus/protocols/199192/prot-199192--32.xml,i-UTVqvXs8s6AxRRzNRgp2xG,i-M58MpckAF6PczdpiMhT7y1
corpus/protocols/199192/prot-199192--32.xml,i-JprXrBwSkCdHk7oW4Qc35x,i-N16ekERRsZguviuWtiv8eT
corpus/protocols/199192/prot-199192--32.xml,i-4iiBBLgwyvGT7YTiGhTfu6,i-SaVNKCqCeGNUGiFqZM6cM4
corpus/protocols/199192/prot-199192--34.xml,i-3z3ghCovBaHt8uqHgBR5Wr,i-4ZUJqZ9bSZ1sbNUK9JcnML
corpus/protocols/199192/prot-199192--34.xml,i-2b9W6KKnqnKygwqR7PFfCt,i-F9Rv51pKeJa66LhjV4TpTk
corpus/protocols/199192/prot-199192--34.xml,i-3BHFgs3vrWJnJXYxEY1Hmx,i-RSEtkf76CDSWQCVMwMkDmj
corpus/protocols/199192/prot-199192--34.xml,i-LJJuJYm9fS5mc9ec8oiRm1,i-TUE2RaCTAQh79TKk5kJF5u
corpus/protocols/199192/prot-199192--34.xml,i-4GcvrDXbW9X1GYVyGgNBgF,i-BRLxQFPKenXP3B1jxAJvg3
corpus/protocols/199192/prot-199192--34.xml,i-HLrheLYHUSaQnfYGUptSNT,i-E9FKi7w16rBgveLpRXVzB7
corpus/protocols/199192/prot-199192--34.xml,i-FGLyrMvWG1A5sG4SUoiy7D,i-WiB1M1nNWh82Xt3ADFMgr7
corpus/protocols/199192/prot-199192--34.xml,i-QaDym2r6oAWzXpmEoHZWd4,i-Di5khrGyX482c2hXzjDvwH
corpus/protocols/199192/prot-199192--35.xml,i-4ZC8yq4oJ1DTR9Zv9NTdV5,i-SN6rhAs5Ph3R6kKochRET3
corpus/protocols/199192/prot-199192--35.xml,i-RdDoSr4Pqa18iHAYxX1a2e,i-KEdbdXPGGD5uFNvWavXhnM
corpus/protocols/199192/prot-199192--35.xml,i-LNrxeMoAq7hXWdNsY9Ehnm,i-PKuePSuSLyN5ezBVmQQ8Hj
corpus/protocols/199192/prot-199192--35.xml,i-XrSuuXXSXXbmDZVF5xvx8U,i-SvucyEpCgkig1p1TYnZus7
corpus/protocols/199192/prot-199192--35.xml,i-YEoP2JBQzqMXWEW3TiaXc7,i-Ff5rFGho3VUnVHaVwJVY9b
corpus/protocols/199192/prot-199192--35.xml,i-BVvBHq6myXuPvg3fwKeFAg,i-YW46Jt7AWo6y9aJuoh9kEV
corpus/protocols/199192/prot-199192--35.xml,i-KuXjom6NHsD6QD851Zqhz2,i-4mEwYYhHeEpNz8HcfZKQ4n
corpus/protocols/199192/prot-199192--35.xml,i-Q83Sum5PSZZeMkKRvvNaT4,i-XtZEkBWeCszS9bWdSXS9Vx
corpus/protocols/199192/prot-199192--35.xml,i-PyHf6XiN5rZk7BWEeG6jtt,i-NFMWgDTQQcBCgh3HAoN8Xk
corpus/protocols/199192/prot-199192--35.xml,i-SnHkVthG29tk8taKhVPJyF,i-5R1f44rKeqkJZ2PD1gMCUz
corpus/protocols/199192/prot-199192--35.xml,i-7jFE4vHnTrC3zQhtH1KBh2,i-Ac9ffMrpwF9Suzp3uJndFn
corpus/protocols/199192/prot-199192--35.xml,i-WmnWN4EzSKJzADo9Pq3oma,i-WQGz7PvBdGkD1sdnUkZ8Uy
corpus/protocols/199192/prot-199192--35.xml,i-4XjibV3PGAZ5VBRDng1GkF,i-3JXiPKxDjJWxceNbT8vRdz
corpus/protocols/199192/prot-199192--35.xml,i-AdmTRWXpCGCozJSTepuT8X,i-N3qGtdwenvnTfXGxJKMCag
corpus/protocols/199192/prot-199192--35.xml,i-JRUVpfX6gWPxxaZ83Zxnmh,i-7RFHLcr53X44avdgJfWQF2
corpus/protocols/199192/prot-199192--35.xml,i-GDw3sdJW6h5b4HNcqSwzQE,i-WfjDX1T2tDTWGHujRoqTmt
corpus/protocols/199192/prot-199192--35.xml,i-8M1ohg5kLoS43FBmVLENVu,i-FEeK1DZ6GHzBkPKwXt8BSg
corpus/protocols/199192/prot-199192--35.xml,i-4qsqjSX5mFJ6PT7PczJDCk,i-6RNpEJ1w3gAZFmQfjVR282
corpus/protocols/199192/prot-199192--35.xml,i-8bJpdbdz9b3LYKDByr5fYM,i-EjPAECfbhJFzDL9t5hVy97
corpus/protocols/199192/prot-199192--35.xml,i-NMnRK25DjBz4siRfMafb5t,i-7WaEcsyFfq8po9TTRGcMyL
corpus/protocols/199192/prot-199192--35.xml,i-EBLvXVM1YTujiV6N4TsGdr,i-VLYCHfg8B8u1Zr2Yig1xS6
corpus/protocols/199192/prot-199192--35.xml,i-3oMPW6DGdp4grRmZKpFZRY,i-7oo741mZPcDjziUSZKsXVF
corpus/protocols/199192/prot-199192--35.xml,i-SfCSah469FQNd5EjqqzBBv,i-KWvysSuiMxk4SFN5Q9NZH1
corpus/protocols/199192/prot-199192--35.xml,i-UqqQ453K4RTJnNh1vEZk9g,i-DUSFnFan2HN9XJjK1cfhfF
corpus/protocols/199192/prot-199192--35.xml,i-mwSK2JH5B4TjWCqWF7CLG,i-5x67us23BQ7eavG3zZZfmn
corpus/protocols/199192/prot-199192--37.xml,i-AZSypaMu4KnWF6PkeA57TK,i-TEQ5tEoMz1ThhaqVC4hShz
corpus/protocols/199192/prot-199192--37.xml,i-8Ks2dMsvHksgs7TvVKVcdA,i-QVnTRAQ4c69KTt1ACqPz8S
corpus/protocols/199192/prot-199192--37.xml,i-RdVSjAFB3LcKa7dXNoRdpF,i-A5Z7RjJy1bDiHcAzmGARJr
corpus/protocols/199192/prot-199192--37.xml,i-GK8fiDRPjPJW8HX8QQBjKx,i-AmiZU4wP84vUk7G4WFHN5J
corpus/protocols/199192/prot-199192--37.xml,i-4C3yqoevp6Fstze12M6E8b,i-Bba88GRusc2qNK9DAxZR51
corpus/protocols/199192/prot-199192--37.xml,i-JPNuVktirgkDHN5g3qQFQQ,i-SXqscF5jm5EiBeMDpA1yMk
corpus/protocols/199192/prot-199192--37.xml,i-Q8WjX3gKusEsoqZwEARZYd,i-L4MGcXdE4odNuDdiZTuz1C
corpus/protocols/199192/prot-199192--37.xml,i-EUzc5Sdqysi2UskiNCGiWa,i-L9h3473t87KqtAjrXuydQj
corpus/protocols/199192/prot-199192--37.xml,i-XmvnjC3thXDxyRAEJY7kKq,i-RTPgAw6nmK1bGwjiUhxovC
corpus/protocols/199192/prot-199192--37.xml,i-8tkjHVsZeNzLS5m9x6iafo,i-CQB8cXNhdZv3GmHyvjJaGq
corpus/protocols/199192/prot-199192--37.xml,i-KkzuNBmFNVzCfLK4atYkjt,i-PMWHQqrxQd9aoAZPrwUWTW
corpus/protocols/199192/prot-199192--37.xml,i-i9Gvw6yH7e2eHBzByBaPV,i-E2cR8vTXGVwPCekq21qYAZ
corpus/protocols/199192/prot-199192--37.xml,i-X8zn6f3n5ksMpYwEphXvjh,i-WkjwNoRKeqr7u4omx6RYGx
corpus/protocols/199192/prot-199192--37.xml,i-G6yVxMUtkxPsR5RyGUuud5,i-LnuSnqQ9oKDgz2FQxqEbuj
corpus/protocols/199192/prot-199192--37.xml,i-PepN2L9Ki364g8F5bGvwSF,i-3Ai3DMRDEoadNZkYqJ3HuT
corpus/protocols/199192/prot-199192--37.xml,i-L6wz2akJFqkshHV2WHD2kB,i-2Da54nydoHAtoFD5t4VfcN
corpus/protocols/199192/prot-199192--37.xml,i-7G3o6rHfWWxfSowfFnrQoQ,i-W6nhZBsQBjbtPQg1FoKypx
corpus/protocols/199192/prot-199192--37.xml,i-BDUQoEWaLnAYPphfB7pSRT,i-F79f8ekVUsFXvCEZBZFR4H
corpus/protocols/199192/prot-199192--37.xml,i-EWiwvfjvFiaNS2b2yg7TVS,i-F6a8K4GukFEiCf3FqiqCSP
corpus/protocols/199192/prot-199192--37.xml,i-AHrL5ExPawGz72MRckna5W,i-XUppW6Sk9ZPZhZjiwTz7eW
corpus/protocols/199192/prot-199192--37.xml,i-5ZRbRA3QNHjGkcFu6NBaZK,i-FFUeUp1xmEzgkt5tc9ZADU
corpus/protocols/199192/prot-199192--37.xml,i-RUDGAsUS7vC8Xg85Ho6kyX,i-PkqbcFAX4fnZxuYQjQxGkr
corpus/protocols/199192/prot-199192--37.xml,i-7MCydXPrzHdicJMdPqE6Lf,i-8AGZeDfGy7sgvUU6WFbJLj
corpus/protocols/199192/prot-199192--37.xml,i-Y8ayNhqhmmiWrc3r5M5zE5,i-Dmz9fKLWZxTxadYuW2b7SF
corpus/protocols/199192/prot-199192--37.xml,i-GP8DaNSRXWokUiaE5NDbDf,i-APKQ6vuDbHtSEjhF38Bqvw
corpus/protocols/199192/prot-199192--37.xml,i-9zZofXtaxpDRdt2h5ndyCy,i-892YiTKiEwKtTox9QUC5iD
corpus/protocols/199192/prot-199192--37.xml,i-WBJVX9xWqn16fAZkvE32Lg,i-9kvaSu28rNQN7w2ipbHHAa
corpus/protocols/199192/prot-199192--37.xml,i-ME6LF8zchxFYegHqpm2mpf,i-JhGjAZY5jsJnPSiEHc8dD1
corpus/protocols/199192/prot-199192--37.xml,i-7yxaEFS8NAyzn6Uq2Lbrno,i-GAnqDn45Qwm6H8yR8q4zG1
corpus/protocols/199192/prot-199192--37.xml,i-N5sY78BsWLdbLh3n9UWDjR,i-AxjmtdfPCSGZ4Wv1sA1BP
corpus/protocols/199192/prot-199192--37.xml,i-EdU5uwZky7aXS8hg4hu9Tp,i-RVJLuAsuk4XF3R78jjX95z
corpus/protocols/199192/prot-199192--37.xml,i-BckqKBcsgNSGp4g1nTDEh5,i-4s2KdAZqgqnGbFSAKSQjNJ
corpus/protocols/199192/prot-199192--37.xml,i-AJGqq3TcRcrEZcR1QC5jtY,i-E8LreJJwEKW34HVQhfhzUv
corpus/protocols/199192/prot-199192--37.xml,i-8yAhtCyLLsNKYFs1wsLo9M,i-K5wAjiVZ2obeCeSXjVwJCu
corpus/protocols/199192/prot-199192--37.xml,i-9F1Dme77fhgw4xwGUqsg2Y,i-XFg6b9p5cbWyx8EvYMWV7f
corpus/protocols/199192/prot-199192--37.xml,i-P2vawDFLEfqmpp2sW83voN,i-B6v4PCLmScK46kvc1izWnA
corpus/protocols/199192/prot-199192--37.xml,i-2p3Bfy2F5rXaMNkxdgSYvf,i-5PVCkenZpd5fpbaA6GTqQn
corpus/protocols/199192/prot-199192--37.xml,i-QZQ6jafbQ73SiQRQdUoD6a,i-SMZzRrGMZ3t7U6Kq2uYMPZ
corpus/protocols/199192/prot-199192--37.xml,i-X1wKbjrttnWLNRghMAEggG,i-3qnT7cxZLc2CCZw1vWEsij
corpus/protocols/199192/prot-199192--37.xml,i-L2K76W65oCHXBfUY6mLffm,i-HqvcZEeNLeqLLVJ7KE8UYc
corpus/protocols/199192/prot-199192--37.xml,i-4xCYrEnuSbQ4kysynbbD7k,i-2ARs9gspsbF8rfNxqFSXoU
corpus/protocols/199192/prot-199192--37.xml,i-9am3g3m3H8ch5VbxAf6Fc7,i-rBUx38KmBPPs8DW1na95P
corpus/protocols/199192/prot-199192--37.xml,i-TtdFq4MZUsWrRKBw5VfAVa,i-NZ4eAqJ6AdzV32TRSwB8Z
corpus/protocols/199192/prot-199192--37.xml,i-MBhhT9Gixa7822k6zC4eS2,i-E6vBAt9TxsWVfkiDDyTYiY
corpus/protocols/199192/prot-199192--37.xml,i-MQuX2XaNaXcqjCBiEWnYpH,i-G36gYfdkYnEEySxAT6wh9u
corpus/protocols/199192/prot-199192--37.xml,i-QJKyBas4Pc4iSBSZqXPqoM,i-QwD8o4LpnY8CwXxBAgbXd7
corpus/protocols/199192/prot-199192--37.xml,i-CXzJEeF37ZjudveYaBLH2b,i-F4Zt2J6E8m1ayDLoBSGFUM
corpus/protocols/199192/prot-199192--37.xml,i-2UUAiYK2m1eQSrxtZCP5aX,i-52CZFnipkhmebQPBRbCamv
corpus/protocols/199192/prot-199192--37.xml,i-Uk8zsjyC7abA9sxfjyJTkx,i-R8gwtKFRc8cCZqKosPopve
corpus/protocols/199192/prot-199192--37.xml,i-W2cJEtok2AjgJdoBEyCrXF,i-HYcG1CLkedxSq9TAgHuRog
corpus/protocols/199192/prot-199192--37.xml,i-Nzs9tZyed8cVMrWoxjW64q,i-QZqFv5bjjA3jpdJcWYP3T1
corpus/protocols/199192/prot-199192--37.xml,i-AbhUMpdea5FMcj6adZ9SKh,i-G4QVwY8ZnPkW4XzXRaq8Nf
corpus/protocols/199192/prot-199192--37.xml,i-EWsE5BDD8TtdDhZihyBgXE,i-5bJrtypbwuJHJRfxGQyWJ1
corpus/protocols/199192/prot-199192--37.xml,i-3we6eSKUU5kCUk77mPksBE,i-MHNNawTDvGqPSwm44cGoZu
corpus/protocols/199192/prot-199192--37.xml,i-83wjur3nauMuEEMNDpZjeT,i-L4XQ9U7BJNNJ6qXtMYua7A
corpus/protocols/199192/prot-199192--37.xml,i-8GyXzLeeddWXD6RqnEBSuz,i-JyBH9q13HGkaGPNmGdSSXy
corpus/protocols/199192/prot-199192--37.xml,i-23VKfT5aZjjPQZgpYwdtUx,i-S4M1j3XAFDvWQdMpPxd6Sg
corpus/protocols/199192/prot-199192--37.xml,i-T7X4DzTY1syJm6P9VqK4Tt,i-91eXp7MHxg5TYVCRk6GhpW
corpus/protocols/199192/prot-199192--37.xml,i-LPGJbhMd2JQuVjNa4mo32v,i-GLaCcF5R5SWjUB3nn3PeX
corpus/protocols/199192/prot-199192--37.xml,i-WZBDB2DFF9VipCnQ7KJ9Wo,i-9kKhUz76Sziy2wPpxin6AC
corpus/protocols/199192/prot-199192--37.xml,i-5EPB5CunSyhMW35BbhbrMk,i-7XYx7CuumFaZDwoDjHt3yk
corpus/protocols/199192/prot-199192--37.xml,i-AnYWCpwt4MuJNdi2bZ1Mqu,i-GcASwWmChk86WMtJmNcFRj
corpus/protocols/199192/prot-199192--37.xml,i-ExdiNb4Jcwf4DdndqrBdVs,i-PWUaMQQPStWNtxFdevHFJF
corpus/protocols/199192/prot-199192--37.xml,i-ZFqTpj2h2osFXnc5H4x76,i-8CPR86wrDc2oA3sWEmY8HQ
corpus/protocols/199192/prot-199192--37.xml,i-HYqoib7VKc67SFpYVkLCYz,i-W8wTPMJZpVLxn6WuiEjKd9
corpus/protocols/199192/prot-199192--37.xml,i-4C333H8N9H7wfmSUHpEN95,i-7X1MDsPYycqSUarBMy4P9V
corpus/protocols/199192/prot-199192--37.xml,i-X4ogyKLBhbc4WY6MVuxbEb,i-LyhXoJN45fH2tacFcpXgW3
corpus/protocols/199192/prot-199192--37.xml,i-DCutVNX66qvE8861zoKo2T,i-LAZ63dMVGrpbs28JRQD3zn
corpus/protocols/199192/prot-199192--37.xml,i-7PP9zNypcsoBSnJ5t1MNVo,i-4RnEHS9CYfRcQAv1Q3HBy3
corpus/protocols/199192/prot-199192--37.xml,i-Z9R86rpT3mxh7xjEGVDr4,i-9tmt7cGmRNGsSPDE3z35hq
corpus/protocols/199192/prot-199192--37.xml,i-ASZTfbAdDtFRWM2E4qocQD,i-JcsKC9VLecpWw9x6P5mqAk
corpus/protocols/199192/prot-199192--37.xml,i-NrngWntaVMYmXPKS4f3ev8,i-LAb9aQRV63TKJze2hDQkVA
corpus/protocols/199192/prot-199192--38.xml,i-X9BACfPM4Ehx1VRceAPYWp,i-FZEUwjgsxZon8JVjKdMUzN
corpus/protocols/199192/prot-199192--38.xml,i-A8m3toxNxgnP1em1KudUcs,i-KxW1RuyG1QWW82xvRBF3J3
corpus/protocols/199192/prot-199192--38.xml,i-APD8wCKwkydHLUPKFo59kc,i-E8RermX4gotcYdaSzEfaM7
corpus/protocols/199192/prot-199192--38.xml,i-MwaiJR9iENKXqXSBtvAqGi,i-HGnDJr2w6ZJLdJAXo63x1X
corpus/protocols/199192/prot-199192--38.xml,i-UthfYnvwqjV3fHYQWqrNuk,i-Kmrc4uXG1nMafQUf4wPLN8
corpus/protocols/199192/prot-199192--38.xml,i-PG1oPUFnY5Dm7HvEc6KxCN,i-HURGcgRtbPCF469pjgVZ6A
corpus/protocols/199192/prot-199192--38.xml,i-WVaY3472eH6C5n7qPcrxPz,i-LFRuD1EtYXY5EXqRa9HTc4
corpus/protocols/199192/prot-199192--38.xml,i-DGqCzR2XracQzRUdMtU96C,i-4WMJzqYKLtdoxCyCT2sMwP
corpus/protocols/199192/prot-199192--38.xml,i-NyYsttUUBkF6CAR5iEsVLj,i-GKrua8YMugHYjLYjUfk2HX
corpus/protocols/199192/prot-199192--4.xml,i-5g9upL9RMgu3Hm2ArBbUqG,i-PsctVKS62xJLq5wYjJ2sGz
corpus/protocols/199192/prot-199192--4.xml,i-VHh2GhWe1ekn6qD3kifJrp,i-GN7w9Hau96MuKqF7Vzapki
corpus/protocols/199192/prot-199192--4.xml,i-CKdtW19CZ2cYrpe6sxG2GY,i-Rsu6qzJcKycBKPdT6uE8Qc
