wiki_id,author,date,subject,title,url
Q98445474,http://www.wikidata.org/entity/Q535342,2004-02-24,mervärdesskatt,moms för allmännyttiga föreningar,http://data.riksdagen.se/dokument/GR10319
Q98445474,http://www.wikidata.org/entity/Q535342,2004-02-24,mervärdesskatt,moms för allmännyttiga föreningar,http://data.riksdagen.se/dokumentstatus/GR10319
Q98445492,http://www.wikidata.org/entity/Q4938296,2005-04-20,jämställdhet,jämställdheten och sexuella trakasserier inom försvaret,http://data.riksdagen.se/dokument/GS10539
Q98445492,http://www.wikidata.org/entity/Q4938296,2005-04-20,jämställdhet,jämställdheten och sexuella trakasserier inom försvaret,http://data.riksdagen.se/dokumentstatus/GS10539
Q98445506,http://www.wikidata.org/entity/Q6030080,2004-10-08,kärnvapen,Irans kärnvapenutveckling,http://data.riksdagen.se/dokument/GS1047
Q98445506,http://www.wikidata.org/entity/Q6030080,2004-10-08,kärnvapen,Irans kärnvapenutveckling,http://data.riksdagen.se/dokumentstatus/GS1047
Q98445508,http://www.wikidata.org/entity/Q271468,2003-10-23,diskriminering,pensionssystemet och könsdiskriminering,http://data.riksdagen.se/dokument/GR1047
Q98445508,http://www.wikidata.org/entity/Q271468,2003-10-23,diskriminering,pensionssystemet och könsdiskriminering,http://data.riksdagen.se/dokumentstatus/GR1047
Q98445512,http://www.wikidata.org/entity/Q6217745,2005-03-22,vindkraft,prövning av vindkraftverk,http://data.riksdagen.se/dokument/GS10485
Q98445512,http://www.wikidata.org/entity/Q6217745,2005-03-22,vindkraft,prövning av vindkraftverk,http://data.riksdagen.se/dokumentstatus/GS10485
Q98445512,http://www.wikidata.org/entity/Q6217745,2005-03-22,vindkraftverk,prövning av vindkraftverk,http://data.riksdagen.se/dokument/GS10485
Q98445512,http://www.wikidata.org/entity/Q6217745,2005-03-22,vindkraftverk,prövning av vindkraftverk,http://data.riksdagen.se/dokumentstatus/GS10485
Q98445515,http://www.wikidata.org/entity/Q2029325,2006-01-13,Israel,Vapensamarbete mellan Sverige och Israel,http://data.riksdagen.se/dokument/GT10197
Q98445515,http://www.wikidata.org/entity/Q2029325,2006-01-13,Israel,Vapensamarbete mellan Sverige och Israel,http://data.riksdagen.se/dokumentstatus/GT10197
Q98445517,http://www.wikidata.org/entity/Q3112958,2003-02-05,diskriminering,lönediskriminering i Regeringskansliet,http://data.riksdagen.se/dokument/GQ10161
Q98445517,http://www.wikidata.org/entity/Q3112958,2003-02-05,diskriminering,lönediskriminering i Regeringskansliet,http://data.riksdagen.se/dokumentstatus/GQ10161
Q98445518,http://www.wikidata.org/entity/Q772089,2003-11-20,asyl,barns egna asylskäl,http://data.riksdagen.se/dokument/GR10134
Q98445518,http://www.wikidata.org/entity/Q772089,2003-11-20,asyl,barns egna asylskäl,http://data.riksdagen.se/dokumentstatus/GR10134
Q98445519,http://www.wikidata.org/entity/Q5616883,2005-11-01,Östersjön,Prestige och allvarliga oklarheter bland forskare och myndigheter vad gäller Östersjöns algblomningar,http://data.riksdagen.se/dokument/GT1083
Q98445519,http://www.wikidata.org/entity/Q5616883,2005-11-01,Östersjön,Prestige och allvarliga oklarheter bland forskare och myndigheter vad gäller Östersjöns algblomningar,http://data.riksdagen.se/dokumentstatus/GT1083
Q98445526,http://www.wikidata.org/entity/Q4768084,2005-05-17,Socialtjänstlagen,avvisning av barn som omhändertagits enligt socialtjänstlagen,http://data.riksdagen.se/dokument/GS10597
Q98445526,http://www.wikidata.org/entity/Q4768084,2005-05-17,Socialtjänstlagen,avvisning av barn som omhändertagits enligt socialtjänstlagen,http://data.riksdagen.se/dokumentstatus/GS10597
Q98445535,http://www.wikidata.org/entity/Q3375042,2004-11-24,mervärdesskatt,skatte- och momsfusk,http://data.riksdagen.se/dokument/GS10201
Q98445535,http://www.wikidata.org/entity/Q3375042,2004-11-24,mervärdesskatt,skatte- och momsfusk,http://data.riksdagen.se/dokumentstatus/GS10201
Q98445542,http://www.wikidata.org/entity/Q5563089,2004-10-28,Sveriges Radio,Sveriges Radio och opartiskheten,http://data.riksdagen.se/dokument/GS1084
Q98445542,http://www.wikidata.org/entity/Q5563089,2004-10-28,Sveriges Radio,Sveriges Radio och opartiskheten,http://data.riksdagen.se/dokumentstatus/GS1084
Q98445545,http://www.wikidata.org/entity/Q5958869,2003-11-06,universitet,regeringens behandling av universitets- och vetenskapsområdesansökningar,http://data.riksdagen.se/dokument/GR1084
Q98445545,http://www.wikidata.org/entity/Q5958869,2003-11-06,universitet,regeringens behandling av universitets- och vetenskapsområdesansökningar,http://data.riksdagen.se/dokumentstatus/GR1084
Q98445546,http://www.wikidata.org/entity/Q4953319,2005-03-30,läkemedel,försäljning av receptbelagda läkemedel på Internet,http://data.riksdagen.se/dokument/GS10503
Q98445546,http://www.wikidata.org/entity/Q4953319,2005-03-30,läkemedel,försäljning av receptbelagda läkemedel på Internet,http://data.riksdagen.se/dokumentstatus/GS10503
Q98445547,http://www.wikidata.org/entity/Q4935945,2003-04-03,universitet,universitetssjukhusens specialistkompetens,http://data.riksdagen.se/dokument/GQ10264
Q98445547,http://www.wikidata.org/entity/Q4935945,2003-04-03,universitet,universitetssjukhusens specialistkompetens,http://data.riksdagen.se/dokumentstatus/GQ10264
Q98445562,http://www.wikidata.org/entity/Q4960997,2002-11-13,förskola,kvaliteten i förskolan,http://data.riksdagen.se/dokument/GQ1035
Q98445562,http://www.wikidata.org/entity/Q4960997,2002-11-13,förskola,kvaliteten i förskolan,http://data.riksdagen.se/dokumentstatus/GQ1035
Q98445568,http://www.wikidata.org/entity/Q3112958,2004-02-26,Skolverket,Skolverket,http://data.riksdagen.se/dokument/GR10323
Q98445568,http://www.wikidata.org/entity/Q3112958,2004-02-26,Skolverket,Skolverket,http://data.riksdagen.se/dokumentstatus/GR10323
Q98445585,http://www.wikidata.org/entity/Q4944235,2004-03-09,Arbetsförmedlingen,insatser från arbetsförmedlingen,http://data.riksdagen.se/dokument/GR10335
Q98445585,http://www.wikidata.org/entity/Q4944235,2004-03-09,Arbetsförmedlingen,insatser från arbetsförmedlingen,http://data.riksdagen.se/dokumentstatus/GR10335
Q98445589,http://www.wikidata.org/entity/Q4768084,2003-11-27,Svenska Spel,Svenska Spels erbjudande om gratis spel på Internet,http://data.riksdagen.se/dokument/GR10159
Q98445589,http://www.wikidata.org/entity/Q4768084,2003-11-27,Svenska Spel,Svenska Spels erbjudande om gratis spel på Internet,http://data.riksdagen.se/dokumentstatus/GR10159
Q98445594,http://www.wikidata.org/entity/Q4973390,2004-01-14,Försäkringskassan,den demokratiska processen och försäkringskassans eventuella förstatligande,http://data.riksdagen.se/dokument/GR10227
Q98445594,http://www.wikidata.org/entity/Q4973390,2004-01-14,Försäkringskassan,den demokratiska processen och försäkringskassans eventuella förstatligande,http://data.riksdagen.se/dokumentstatus/GR10227
Q98445598,http://www.wikidata.org/entity/Q4935882,2006-03-02,universitet,Planeringssituationen för studenter på universitet och högskolor,http://data.riksdagen.se/dokument/GT10284
Q98445598,http://www.wikidata.org/entity/Q4935882,2006-03-02,universitet,Planeringssituationen för studenter på universitet och högskolor,http://data.riksdagen.se/dokumentstatus/GT10284
Q98445612,http://www.wikidata.org/entity/Q6012166,2004-05-19,betyg,likvärdiga betyg,http://data.riksdagen.se/dokument/GR10529
Q98445612,http://www.wikidata.org/entity/Q6012166,2004-05-19,betyg,likvärdiga betyg,http://data.riksdagen.se/dokumentstatus/GR10529
Q98445614,http://www.wikidata.org/entity/Q4962726,2005-11-23,universitet,Professionsuniversitet i Borås,http://data.riksdagen.se/dokument/GT10135
Q98445614,http://www.wikidata.org/entity/Q4962726,2005-11-23,universitet,Professionsuniversitet i Borås,http://data.riksdagen.se/dokumentstatus/GT10135
Q98445615,http://www.wikidata.org/entity/Q4767056,2003-12-11,småföretagande,krångliga regler för småföretagen,http://data.riksdagen.se/dokument/GR10196
Q98445615,http://www.wikidata.org/entity/Q4767056,2003-12-11,småföretagande,krångliga regler för småföretagen,http://data.riksdagen.se/dokumentstatus/GR10196
Q98445632,http://www.wikidata.org/entity/Q4935870,2003-04-29,rehabilitering,rehabilitering i särskilt boende,http://data.riksdagen.se/dokument/GQ10317
Q98445632,http://www.wikidata.org/entity/Q4935870,2003-04-29,rehabilitering,rehabilitering i särskilt boende,http://data.riksdagen.se/dokumentstatus/GQ10317
Q98445634,http://www.wikidata.org/entity/Q4935945,2004-11-18,konsumenträtt,konsumenträtt för äldre,http://data.riksdagen.se/dokument/GS10165
Q98445634,http://www.wikidata.org/entity/Q4935945,2004-11-18,konsumenträtt,konsumenträtt för äldre,http://data.riksdagen.se/dokumentstatus/GS10165
Q98445644,http://www.wikidata.org/entity/Q5781968,2003-02-12,fågeluppfödning,konkurrensvillkoren för kycklingindustrin,http://data.riksdagen.se/dokument/GQ10182
Q98445644,http://www.wikidata.org/entity/Q5781968,2003-02-12,fågeluppfödning,konkurrensvillkoren för kycklingindustrin,http://data.riksdagen.se/dokumentstatus/GQ10182
Q98445661,http://www.wikidata.org/entity/Q4990503,2005-02-02,Göteborg,Göteborg och det nya Biståndsinstitutet,http://data.riksdagen.se/dokument/GS10348
Q98445661,http://www.wikidata.org/entity/Q4990503,2005-02-02,Göteborg,Göteborg och det nya Biståndsinstitutet,http://data.riksdagen.se/dokumentstatus/GS10348
Q98445674,http://www.wikidata.org/entity/Q5956278,2005-05-23,drog,handlingsplanen mot narkotika,http://data.riksdagen.se/dokument/GS10626
Q98445674,http://www.wikidata.org/entity/Q5956278,2005-05-23,drog,handlingsplanen mot narkotika,http://data.riksdagen.se/dokumentstatus/GS10626
Q98445676,http://www.wikidata.org/entity/Q724410,2004-12-20,tandvård,regeringens tandvårdspolitik,http://data.riksdagen.se/dokument/GS10276
Q98445676,http://www.wikidata.org/entity/Q724410,2004-12-20,tandvård,regeringens tandvårdspolitik,http://data.riksdagen.se/dokumentstatus/GS10276
Q98445677,http://www.wikidata.org/entity/Q4949860,2003-01-24,asyl,de asylsökande barnens situation,http://data.riksdagen.se/dokument/GQ10141
Q98445677,http://www.wikidata.org/entity/Q4949860,2003-01-24,asyl,de asylsökande barnens situation,http://data.riksdagen.se/dokumentstatus/GQ10141
Q98445682,http://www.wikidata.org/entity/Q457877,2003-11-06,sprutbyte,fria sprutbyten för narkomaner,http://data.riksdagen.se/dokument/GR1088
Q98445682,http://www.wikidata.org/entity/Q457877,2003-11-06,sprutbyte,fria sprutbyten för narkomaner,http://data.riksdagen.se/dokumentstatus/GR1088
Q98445686,http://www.wikidata.org/entity/Q4937530,2004-03-19,Försäkringskassan,dröjsmålsränta vid felaktigt utbetalt belopp från försäkringskassan,http://data.riksdagen.se/dokument/GR10378
Q98445686,http://www.wikidata.org/entity/Q4937530,2004-03-19,Försäkringskassan,dröjsmålsränta vid felaktigt utbetalt belopp från försäkringskassan,http://data.riksdagen.se/dokumentstatus/GR10378
Q98445698,http://www.wikidata.org/entity/Q4768084,2004-05-19,asyl,asylärenden och uppehållstillstånd av humanitära skäl,http://data.riksdagen.se/dokument/GR10513
Q98445698,http://www.wikidata.org/entity/Q4768084,2004-05-19,asyl,asylärenden och uppehållstillstånd av humanitära skäl,http://data.riksdagen.se/dokumentstatus/GR10513
Q98445698,http://www.wikidata.org/entity/Q4768084,2004-05-19,uppehållstillstånd i Sverige,asylärenden och uppehållstillstånd av humanitära skäl,http://data.riksdagen.se/dokument/GR10513
Q98445698,http://www.wikidata.org/entity/Q4768084,2004-05-19,uppehållstillstånd i Sverige,asylärenden och uppehållstillstånd av humanitära skäl,http://data.riksdagen.se/dokumentstatus/GR10513
Q98445713,http://www.wikidata.org/entity/Q5935536,2005-11-18,arbetsskadeförsäkring i Sverige,Arbetsskadeförsäkringen,http://data.riksdagen.se/dokument/GT10119
Q98445713,http://www.wikidata.org/entity/Q5935536,2005-11-18,arbetsskadeförsäkring i Sverige,Arbetsskadeförsäkringen,http://data.riksdagen.se/dokumentstatus/GT10119
Q98445715,http://www.wikidata.org/entity/Q6179083,2005-05-24,kärnkraft,EU och kärnkraft,http://data.riksdagen.se/dokument/GS10667
Q98445715,http://www.wikidata.org/entity/Q6179083,2005-05-24,kärnkraft,EU och kärnkraft,http://data.riksdagen.se/dokumentstatus/GS10667
Q98445718,http://www.wikidata.org/entity/Q4692974,2003-11-26,Kalmar län,utvecklingen i Kalmar län,http://data.riksdagen.se/dokument/GR10155
Q98445718,http://www.wikidata.org/entity/Q4692974,2003-11-26,Kalmar län,utvecklingen i Kalmar län,http://data.riksdagen.se/dokumentstatus/GR10155
Q98445725,http://www.wikidata.org/entity/Q297821,2004-03-10,egenföretagare,egenföretagare,http://data.riksdagen.se/dokument/GR10339
Q98445725,http://www.wikidata.org/entity/Q297821,2004-03-10,egenföretagare,egenföretagare,http://data.riksdagen.se/dokumentstatus/GR10339
Q98445726,http://www.wikidata.org/entity/Q4588714,2003-10-10,asyl,nytt EU-fördrag och asylpolitiken,http://data.riksdagen.se/dokument/GR1026
Q98445726,http://www.wikidata.org/entity/Q4588714,2003-10-10,asyl,nytt EU-fördrag och asylpolitiken,http://data.riksdagen.se/dokumentstatus/GR1026
Q98445728,http://www.wikidata.org/entity/Q2029325,2004-02-12,asyl,tjetjener som väntar på asylbesked,http://data.riksdagen.se/dokument/GR10293
Q98445728,http://www.wikidata.org/entity/Q2029325,2004-02-12,asyl,tjetjener som väntar på asylbesked,http://data.riksdagen.se/dokumentstatus/GR10293
Q98445731,http://www.wikidata.org/entity/Q6037205,2004-04-05,universitet,Sveriges roll i det arktiska universitetet,http://data.riksdagen.se/dokument/GR10417
Q98445731,http://www.wikidata.org/entity/Q6037205,2004-04-05,universitet,Sveriges roll i det arktiska universitetet,http://data.riksdagen.se/dokumentstatus/GR10417
Q98445737,http://www.wikidata.org/entity/Q4973390,2006-03-08,funktionsnedsättning,Funktionshindrades rätt till sina hjälpmedel vid sjukhusvistelse,http://data.riksdagen.se/dokument/GT10288
Q98445737,http://www.wikidata.org/entity/Q4973390,2006-03-08,funktionsnedsättning,Funktionshindrades rätt till sina hjälpmedel vid sjukhusvistelse,http://data.riksdagen.se/dokumentstatus/GT10288
Q98445751,http://www.wikidata.org/entity/Q4935945,2005-04-18,universitet,fakultetsanslag till Linköpings universitet,http://data.riksdagen.se/dokument/GS10518
Q98445751,http://www.wikidata.org/entity/Q4935945,2005-04-18,universitet,fakultetsanslag till Linköpings universitet,http://data.riksdagen.se/dokumentstatus/GS10518
Q98445752,http://www.wikidata.org/entity/Q4948766,2002-12-05,studiestöd,korttidsstudiestöd,http://data.riksdagen.se/dokument/GQ1079
Q98445752,http://www.wikidata.org/entity/Q4948766,2002-12-05,studiestöd,korttidsstudiestöd,http://data.riksdagen.se/dokumentstatus/GQ1079
Q98445763,http://www.wikidata.org/entity/Q4938296,2003-02-03,Försvarsmakten,sexuella trakasserier inom Försvarsmakten,http://data.riksdagen.se/dokument/GQ10156
Q98445763,http://www.wikidata.org/entity/Q4938296,2003-02-03,Försvarsmakten,sexuella trakasserier inom Försvarsmakten,http://data.riksdagen.se/dokumentstatus/GQ10156
Q98445771,http://www.wikidata.org/entity/Q447542,2004-03-10,småföretagande,småföretagen och jobben,http://data.riksdagen.se/dokument/GR10338
Q98445771,http://www.wikidata.org/entity/Q447542,2004-03-10,småföretagande,småföretagen och jobben,http://data.riksdagen.se/dokumentstatus/GR10338
Q98445777,http://www.wikidata.org/entity/Q4975999,2005-02-09,asyl,asylskäl,http://data.riksdagen.se/dokument/GS10373
Q98445777,http://www.wikidata.org/entity/Q4975999,2005-02-09,asyl,asylskäl,http://data.riksdagen.se/dokumentstatus/GS10373
Q98445779,http://www.wikidata.org/entity/Q2029325,2005-05-24,asyl,asylsökande romer från Serbien,http://data.riksdagen.se/dokument/GS10666
Q98445779,http://www.wikidata.org/entity/Q2029325,2005-05-24,asyl,asylsökande romer från Serbien,http://data.riksdagen.se/dokumentstatus/GS10666
Q98445782,http://www.wikidata.org/entity/Q952026,2002-12-16,jämställdhet,jämställdhetsarbetet inom landstingen,http://data.riksdagen.se/dokument/GQ10101
Q98445782,http://www.wikidata.org/entity/Q952026,2002-12-16,jämställdhet,jämställdhetsarbetet inom landstingen,http://data.riksdagen.se/dokumentstatus/GQ10101
Q98445784,http://www.wikidata.org/entity/Q2029325,2005-04-27,asyl,asylsökande romer från Serbien,http://data.riksdagen.se/dokument/GS10559
Q98445784,http://www.wikidata.org/entity/Q2029325,2005-04-27,asyl,asylsökande romer från Serbien,http://data.riksdagen.se/dokumentstatus/GS10559
Q98445795,http://www.wikidata.org/entity/Q4944157,2004-02-12,universitet,studieavgifter vid universitet och högskolor,http://data.riksdagen.se/dokument/GR10457
Q98445795,http://www.wikidata.org/entity/Q4944157,2004-02-12,universitet,studieavgifter vid universitet och högskolor,http://data.riksdagen.se/dokumentstatus/GR10457
Q98445798,http://www.wikidata.org/entity/Q4980351,2002-12-27,universitet,Ultuna Lantbruksuniversitet,http://data.riksdagen.se/dokument/GQ10117
Q98445798,http://www.wikidata.org/entity/Q4980351,2002-12-27,universitet,Ultuna Lantbruksuniversitet,http://data.riksdagen.se/dokumentstatus/GQ10117
Q98445815,http://www.wikidata.org/entity/Q2029325,2004-03-31,asyl,EU:s asylprocedurdirektiv samt skyddsgrundsdirektivet,http://data.riksdagen.se/dokument/GR10400
Q98445815,http://www.wikidata.org/entity/Q2029325,2004-03-31,asyl,EU:s asylprocedurdirektiv samt skyddsgrundsdirektivet,http://data.riksdagen.se/dokumentstatus/GR10400
Q98445817,http://www.wikidata.org/entity/Q4354173,2005-01-26,Turkiet,arbetsgruppen för tortyrprevention i Turkiet,http://data.riksdagen.se/dokument/GS10332
Q98445817,http://www.wikidata.org/entity/Q4354173,2005-01-26,Turkiet,arbetsgruppen för tortyrprevention i Turkiet,http://data.riksdagen.se/dokumentstatus/GS10332
Q98445831,http://www.wikidata.org/entity/Q4964936,2005-05-09,drog,nya droger i narkotikalagstiftningen,http://data.riksdagen.se/dokument/GS10575
Q98445831,http://www.wikidata.org/entity/Q4964936,2005-05-09,drog,nya droger i narkotikalagstiftningen,http://data.riksdagen.se/dokumentstatus/GS10575
Q98445833,http://www.wikidata.org/entity/Q4355921,2004-05-13,diskriminering,diskriminering på krogar och serveringstillstånd,http://data.riksdagen.se/dokument/GR10494
Q98445833,http://www.wikidata.org/entity/Q4355921,2004-05-13,diskriminering,diskriminering på krogar och serveringstillstånd,http://data.riksdagen.se/dokumentstatus/GR10494
Q98445840,http://www.wikidata.org/entity/Q447542,2003-04-22,prostitution,prostitution som näringsverksamhet,http://data.riksdagen.se/dokument/GQ10300
Q98445840,http://www.wikidata.org/entity/Q447542,2003-04-22,prostitution,prostitution som näringsverksamhet,http://data.riksdagen.se/dokumentstatus/GQ10300
Q98445841,http://www.wikidata.org/entity/Q4693160,2005-04-18,människograviditet,alkohol och gravida kvinnor,http://data.riksdagen.se/dokument/GS10522
Q98445841,http://www.wikidata.org/entity/Q4693160,2005-04-18,människograviditet,alkohol och gravida kvinnor,http://data.riksdagen.se/dokumentstatus/GS10522
Q98445847,http://www.wikidata.org/entity/Q918261,2004-11-18,diskriminering,diskriminering av de äldre i vårt samhälle,http://data.riksdagen.se/dokument/GS10172
Q98445847,http://www.wikidata.org/entity/Q918261,2004-11-18,diskriminering,diskriminering av de äldre i vårt samhälle,http://data.riksdagen.se/dokumentstatus/GS10172
Q98445852,http://www.wikidata.org/entity/Q4931118,2003-02-12,rehabilitering,finansiell samordning för sjukvård och rehabilitering,http://data.riksdagen.se/dokument/GQ10183
Q98445852,http://www.wikidata.org/entity/Q4931118,2003-02-12,rehabilitering,finansiell samordning för sjukvård och rehabilitering,http://data.riksdagen.se/dokumentstatus/GQ10183
Q98445877,http://www.wikidata.org/entity/Q3373032,2003-12-02,förskola,framtiden för yrkesgrupperna inom förskolan,http://data.riksdagen.se/dokument/GR10178
Q98445877,http://www.wikidata.org/entity/Q3373032,2003-12-02,förskola,framtiden för yrkesgrupperna inom förskolan,http://data.riksdagen.se/dokumentstatus/GR10178
Q98445887,http://www.wikidata.org/entity/Q2396467,2003-09-25,gymnasium,fristående gymnasieskolors pedagogiska frihet,http://data.riksdagen.se/dokument/GR105
Q98445887,http://www.wikidata.org/entity/Q2396467,2003-09-25,gymnasium,fristående gymnasieskolors pedagogiska frihet,http://data.riksdagen.se/dokumentstatus/GR105
Q98445888,http://www.wikidata.org/entity/Q4588714,2005-11-28,läkemedel,Bättre läkemedel för äldre,http://data.riksdagen.se/dokument/GT10143
Q98445888,http://www.wikidata.org/entity/Q4588714,2005-11-28,läkemedel,Bättre läkemedel för äldre,http://data.riksdagen.se/dokumentstatus/GT10143
Q98445889,http://www.wikidata.org/entity/Q4356431,2005-01-25,diskriminering,diskriminering av hyresgäster,http://data.riksdagen.se/dokument/GS10328
Q98445889,http://www.wikidata.org/entity/Q4356431,2005-01-25,diskriminering,diskriminering av hyresgäster,http://data.riksdagen.se/dokumentstatus/GS10328
Q98445890,http://www.wikidata.org/entity/Q6255767,2006-05-22,Estoniakatastrofen,Utförda dykningar på Estonia år 1994 andra än haverikommissionens egna,http://data.riksdagen.se/dokument/GT10456
Q98445890,http://www.wikidata.org/entity/Q6255767,2006-05-22,Estoniakatastrofen,Utförda dykningar på Estonia år 1994 andra än haverikommissionens egna,http://data.riksdagen.se/dokumentstatus/GT10456
Q98445891,http://www.wikidata.org/entity/Q4973390,2004-11-16,jämställdhet,"försvaret, kvinnor och jämställdhet",http://data.riksdagen.se/dokument/GS10144
Q98445891,http://www.wikidata.org/entity/Q4973390,2004-11-16,jämställdhet,"försvaret, kvinnor och jämställdhet",http://data.riksdagen.se/dokumentstatus/GS10144
Q98445899,http://www.wikidata.org/entity/Q5785982,2004-11-01,Friår,"friårsförslagets konsekvenser för BNP, offentliga finanser och jämställdheten",http://data.riksdagen.se/dokument/GS1093
Q98445899,http://www.wikidata.org/entity/Q5785982,2004-11-01,Friår,"friårsförslagets konsekvenser för BNP, offentliga finanser och jämställdheten",http://data.riksdagen.se/dokumentstatus/GS1093
Q98445899,http://www.wikidata.org/entity/Q5785982,2004-11-01,jämställdhet,"friårsförslagets konsekvenser för BNP, offentliga finanser och jämställdheten",http://data.riksdagen.se/dokument/GS1093
Q98445899,http://www.wikidata.org/entity/Q5785982,2004-11-01,jämställdhet,"friårsförslagets konsekvenser för BNP, offentliga finanser och jämställdheten",http://data.riksdagen.se/dokumentstatus/GS1093
Q98445910,http://www.wikidata.org/entity/Q4768084,2002-11-04,asyl,barns situation i asylsökande familjer,http://data.riksdagen.se/dokument/GQ1022
Q98445910,http://www.wikidata.org/entity/Q4768084,2002-11-04,asyl,barns situation i asylsökande familjer,http://data.riksdagen.se/dokumentstatus/GQ1022
Q98445912,http://www.wikidata.org/entity/Q4975999,2004-02-03,asyl,irakiska asylsökande,http://data.riksdagen.se/dokument/GR10271
Q98445912,http://www.wikidata.org/entity/Q4975999,2004-02-03,asyl,irakiska asylsökande,http://data.riksdagen.se/dokumentstatus/GR10271
Q98445914,http://www.wikidata.org/entity/Q4976383,2006-05-02,Dawit Isaak,Dawit Isaak,http://data.riksdagen.se/dokument/GT10378
Q98445914,http://www.wikidata.org/entity/Q4976383,2006-05-02,Dawit Isaak,Dawit Isaak,http://data.riksdagen.se/dokumentstatus/GT10378
Q98445922,http://www.wikidata.org/entity/Q5716511,2006-05-18,Estoniakatastrofen,Passagerarfärjan M/S Estonias förlisning,http://data.riksdagen.se/dokument/GT10417
Q98445922,http://www.wikidata.org/entity/Q5716511,2006-05-18,Estoniakatastrofen,Passagerarfärjan M/S Estonias förlisning,http://data.riksdagen.se/dokumentstatus/GT10417
Q98445924,http://www.wikidata.org/entity/Q4954312,2004-11-01,jämställdhet,jämställdhetspolitikens ansvar för invandrade kvinnor,http://data.riksdagen.se/dokument/GS10105
Q98445924,http://www.wikidata.org/entity/Q4954312,2004-11-01,jämställdhet,jämställdhetspolitikens ansvar för invandrade kvinnor,http://data.riksdagen.se/dokumentstatus/GS10105
Q98445925,http://www.wikidata.org/entity/Q5776913,2004-02-02,strandskydd,strandskyddet,http://data.riksdagen.se/dokument/GR10267
Q98445925,http://www.wikidata.org/entity/Q5776913,2004-02-02,strandskydd,strandskyddet,http://data.riksdagen.se/dokumentstatus/GR10267
Q98445933,http://www.wikidata.org/entity/Q6043789,2006-05-03,Dawit Isaak,Dawit Isaak,http://data.riksdagen.se/dokument/GT10381
Q98445933,http://www.wikidata.org/entity/Q6043789,2006-05-03,Dawit Isaak,Dawit Isaak,http://data.riksdagen.se/dokumentstatus/GT10381
Q98445936,http://www.wikidata.org/entity/Q4887773,2005-12-06,viltkött,Besiktning av viltkött från den 1 januari 2006,http://data.riksdagen.se/dokument/GT10155
Q98445936,http://www.wikidata.org/entity/Q4887773,2005-12-06,viltkött,Besiktning av viltkött från den 1 januari 2006,http://data.riksdagen.se/dokumentstatus/GT10155
Q98445939,http://www.wikidata.org/entity/Q517960,2003-11-18,asyl,polisinstruktioner för hämtning av asylsökande och rutiner för avvisning,http://data.riksdagen.se/dokument/GR10119
Q98445939,http://www.wikidata.org/entity/Q517960,2003-11-18,asyl,polisinstruktioner för hämtning av asylsökande och rutiner för avvisning,http://data.riksdagen.se/dokumentstatus/GR10119
Q98445949,http://www.wikidata.org/entity/Q4973390,2002-11-25,Östersjön,beredskapen för oljebekämpning i Östersjön,http://data.riksdagen.se/dokument/GQ1063
Q98445949,http://www.wikidata.org/entity/Q4973390,2002-11-25,Östersjön,beredskapen för oljebekämpning i Östersjön,http://data.riksdagen.se/dokumentstatus/GQ1063
Q98445950,http://www.wikidata.org/entity/Q326524,2006-04-06,asyl,Korrekt prövning av asylärenden,http://data.riksdagen.se/dokument/GT10339
Q98445950,http://www.wikidata.org/entity/Q326524,2006-04-06,asyl,Korrekt prövning av asylärenden,http://data.riksdagen.se/dokumentstatus/GT10339
Q98445962,http://www.wikidata.org/entity/Q4964936,2004-05-07,människohandel,offer för människohandel,http://data.riksdagen.se/dokument/GR10477
Q98445962,http://www.wikidata.org/entity/Q4964936,2004-05-07,människohandel,offer för människohandel,http://data.riksdagen.se/dokumentstatus/GR10477
Q98445963,http://www.wikidata.org/entity/Q6179028,2003-09-29,Tullverket,Tullverket som en del av rättsväsendet,http://data.riksdagen.se/dokument/GR1011
Q98445963,http://www.wikidata.org/entity/Q6179028,2003-09-29,Tullverket,Tullverket som en del av rättsväsendet,http://data.riksdagen.se/dokumentstatus/GR1011
Q98445967,http://www.wikidata.org/entity/Q5967964,2005-05-11,Turkiet,den nya MR-lagstiftningen i Turkiet,http://data.riksdagen.se/dokument/GS10579
Q98445967,http://www.wikidata.org/entity/Q5967964,2005-05-11,Turkiet,den nya MR-lagstiftningen i Turkiet,http://data.riksdagen.se/dokumentstatus/GS10579
Q98445972,http://www.wikidata.org/entity/Q4975999,2006-01-12,USA,Svenskt agerande för att säkerställa att internationell rättssäkerhet respekteras av USA,http://data.riksdagen.se/dokument/GT10196
Q98445972,http://www.wikidata.org/entity/Q4975999,2006-01-12,USA,Svenskt agerande för att säkerställa att internationell rättssäkerhet respekteras av USA,http://data.riksdagen.se/dokumentstatus/GT10196
Q98446002,http://www.wikidata.org/entity/Q4990503,2004-09-15,Dawit Isaak,fallet Dawit Isaak,http://data.riksdagen.se/dokument/GS104
Q98446002,http://www.wikidata.org/entity/Q4990503,2004-09-15,Dawit Isaak,fallet Dawit Isaak,http://data.riksdagen.se/dokumentstatus/GS104
Q98446014,http://www.wikidata.org/entity/Q4935945,2005-02-03,Skolverket,Skolverket,http://data.riksdagen.se/dokument/GS10353
Q98446014,http://www.wikidata.org/entity/Q4935945,2005-02-03,Skolverket,Skolverket,http://data.riksdagen.se/dokumentstatus/GS10353
