decade,name,born,municipality,district,chamber,year,id,gender,party,start,end
ea_2077_68140_1_1934,Karl Arthur Ryberg,1882,,,,1934,karl_arthur_ryberg_37b0ac,man,,1934,1934
ea_2077_68140_1_1934,Johan Josef Emanuel Weijne,1893,,,,1934,johan_josef_emanuel_weijne_daa644,man,,1934,1934
ea_2077_68140_1_1934,Justus Edvin Leffler,1875,,,,1934,justus_edvin_leffler_af3669,man,,1934,1934
ea_2077_68140_1_1934,Gustav Albert Johanson,1887,,,,1934,gustav_albert_johanson_2faa91,man,,1934,1934
ea_2077_68140_1_1934,Karl Hilding Magnusson,1877,,,,1934,karl_hilding_magnusson_4ec3c3,man,,1934,1934
ea_2077_68140_1_1934,Helge Karl Vilhelm Bäcklund,1880,,,,1934,helge_karl_vilhelm_backlund_5ba206,man,,1934,1934
ea_2077_68140_1_1934,Johan Aron Gustafsson,1880,,,,1934,johan_aron_gustafsson_a4e6af,man,,1934,1934
ea_2077_68140_1_1934,Carl Emil Bengtsson,1875,Kullen,,,1934,carl_emil_bengtsson_85c5f4,man,,1934,1934
ea_2077_68140_1_1934,Johan Albert Leander Persson,1887,,,,1934,johan_albert_leander_persson_027ec1,man,,1934,1934
ea_2077_68140_1_1934,Johan Wilhelm Beck,1881,,,,1934,johan_wilhelm_beck_6d34d6,man,,1934,1934
ea_2077_68140_1_1934,Axel Samuel Fält,1883,,,,1934,axel_samuel_falt_6ec119,man,,1934,1934
ea_2077_68140_1_1934,Nils Persson,1873,,,,1934,nils_persson_ad6c80,man,,1934,1934
ea_2077_68140_1_1934,Herman Norling,1889,,,,1934,herman_norling_5dbd1d,man,,1934,1934
ea_2077_68140_1_1934,Carl Joel Björling,1875,,,,1934,carl_joel_bjorling_f7a632,man,,1934,1934
ea_2077_68140_1_1934,Anders Norsell,1874,,,,1934,anders_norsell_875a37,man,,1934,1934
ea_2077_68140_1_1934,Emil Andersson,1876,,,,1934,emil_andersson_2bbd20,man,,1934,1934
ea_2077_68140_1_1934,Oscar Emanuel Werner,1889,,,,1934,oscar_emanuel_werner_5638a0,man,,1934,1934
ea_2077_68140_1_1934,August Konrad Ferdinand Spångberg,1898,,,,1934,august_konrad_ferdinand_spangberg_ad9aa0,man,,1934,1934
ea_2077_68140_1_1934,Nils Nilsson,1873,,,,1934,nils_nilsson_1aedb1,man,,1934,1934
ea_2077_68140_1_1934,Herman Engelbert Nordström,1882,,,,1934,herman_engelbert_nordstrom_4eaaba,man,,1934,1934
ea_2077_68140_1_1934,Anders Anderson,1874,,,,1934,anders_anderson_1cf3a7,man,,1934,1934
ea_2077_68140_1_1934,Ernst Leonard Åqvist,1875,,,,1934,ernst_leonard_aqvist_8d4139,man,,1934,1934
ea_2077_68140_1_1934,Edvard Jansson Uddenberg,1870,,,,1934,edvard_jansson_uddenberg_c6077f,man,,1934,1934
ea_2077_68140_1_1934,Gunnar Persson,1885,,,,1934,gunnar_persson_df2177,man,,1934,1934
ea_2077_68140_1_1934,Axel Ludvig Johansson,1897,,,,1934,axel_ludvig_johansson_0c521b,man,,1934,1934
ea_2077_68140_1_1934,Ivar Johannes Pettersson,1876,,,,1934,ivar_johannes_pettersson_49aec9,man,,1934,1934
ea_2077_68140_1_1934,Gustav Adolf Hansson,1896,,,,1934,gustav_adolf_hansson_b75b00,man,,1934,1934
ea_2077_68140_1_1934,Elof Ljunggren,1869,,Västmanlands län,,1934,elof_ljunggren_69b300,man,,1934,1934
ea_2077_68140_1_1934,Oskar Emil Olovson,1883,,,,1934,oskar_emil_olovson_d61832,man,,1934,1934
ea_2077_68140_1_1934,Rickard Hugo Leonard Westerdahl,1876,,,,1934,rickard_hugo_leonard_westerdahl_95e719,man,,1934,1934
ea_2077_68140_1_1934,Johan Anton Eklund,1883,,,,1934,johan_anton_eklund_7b79e5,man,,1934,1934
ea_2077_68140_1_1934,Anders Johan Johansson,1863,,,,1934,anders_johan_johansson_663274,man,,1934,1934
ea_2077_68140_1_1934,Karl Bertil Andersson,1897,,,,1934,karl_bertil_andersson_fc5acd,man,,1934,1934
ea_2077_68140_1_1934,David Emanuel Gustavson,1898,,Kopparbergs län,,1934,david_emanuel_gustavson_6df25b,man,,1934,1934
ea_2077_68140_1_1934,Johan Bernhard Eriksson,1878,,,,1934,johan_bernhard_eriksson_9beba7,man,,1934,1934
ea_2077_68140_1_1934,Gustaf Henning Andersson,1884,,,,1934,gustaf_henning_andersson_f676b1,man,,1934,1934
ea_2077_68140_1_1934,Carl Robert Jansson,1868,,,,1934,carl_robert_jansson_a375bf,man,,1934,1934
ea_2077_68140_1_1934,Ernst Karl Aronson,1876,,,,1934,ernst_karl_aronson_231c97,man,,1934,1934
ea_2077_68140_1_1934,Evald Ericsson,1883,,,,1934,evald_ericsson_ddc8f3,man,,1934,1934
ea_2077_68140_1_1934,Karl Verner Karlsson,1880,,,,1934,karl_verner_karlsson_d856ec,man,,1934,1934
ea_2077_68140_1_1934,Jones Erik Andersson,1881,,,,1934,jones_erik_andersson_8aec9f,,,1934,1934
ea_2077_68140_1_1934,Gustaf Kristoffer Pettersson,1885,,,,1934,gustaf_kristoffer_pettersson_802684,man,,1934,1934
ea_2077_68140_1_1934,Anders Olsson,1885,,Gävleborgs län,,1934,anders_olsson_37adb3,man,,1934,1934
ea_2077_68140_1_1934,August Vilhelm Sävström,1879,,,,1934,august_vilhelm_savstrom_08df65,man,,1934,1934
ea_2077_68140_1_1934,Carl Georg Alarik Nyblom,1900,,,,1934,carl_georg_alarik_nyblom_c4be96,man,,1934,1934
ea_2077_68140_1_1934,Gustav Adolv Olsson,1886,,,,1934,gustav_adolv_olsson_510c8b,man,,1934,1934
ea_2077_68140_1_1934,Karl Fabian Månsson,1872,,,,1934,karl_fabian_mansson_367792,man,,1934,1934
ea_2077_68140_1_1934,Nils Holmström,1884,,,,1934,nils_holmstrom_328aa1,man,,1934,1934
ea_2077_68140_1_1934,Johan Viktor Herou,1889,,,,1934,johan_viktor_herou_97fc0c,man,,1934,1934
ea_2077_68140_1_1934,Per Leander Persson,1889,,,,1934,per_leander_persson_e2444d,man,,1934,1934
ea_2077_68140_1_1934,Carl Johan Högström,1880,,,,1934,carl_johan_hogstrom_670a7a,man,,1934,1934
ea_2077_68140_1_1934,Anders Hilding,1869,,,,1934,anders_hilding_59b459,man,,1934,1934
ea_2077_68140_1_1934,Jonas Nikolaus Svedberg,1881,,,,1934,jonas_nikolaus_svedberg_f6c691,man,,1934,1934
ea_2077_68140_1_1934,Gerhard Strindlund,1890,,,,1934,gerhard_strindlund_3d6446,man,,1934,1934
ea_2077_68140_1_1934,Carl Oscar Johansson,1875,,,,1934,carl_oscar_johansson_46a310,man,,1934,1934
ea_2077_68140_1_1934,Axel Ivar Emanuel Österström,1887,,,,1934,axel_ivar_emanuel_osterstrom_cbbac8,man,,1934,1934
ea_2077_68140_1_1934,Ernst Gunnar Harald Berg,1886,,,,1934,ernst_gunnar_harald_berg_eb5016,man,,1934,1934
ea_2077_68140_1_1934,Erik Adolf Englund,1881,,,,1934,erik_adolf_englund_2ef807,man,,1934,1934
ea_2077_68140_1_1934,Nils Victor Sandström,1874,,,,1934,nils_victor_sandstrom_4fad4b,man,,1934,1934
ea_2077_68140_1_1934,Lars Johan Jonsson,1892,,,,1934,lars_johan_jonsson_54c71a,man,,1934,1934
ea_2077_68140_1_1934,Nyadal Hornön,1892,,Jämtlands län,,1934,nyadal_hornon_704974,,,1934,1934
ea_2077_68140_1_1934,Paulus Samuel Hedlund,1878,,,,1934,paulus_samuel_hedlund_742ab0,man,,1934,1934
ea_2077_68140_1_1934,Verner Vilhelm Hedlund,1883,,,,1934,verner_vilhelm_hedlund_789366,man,,1934,1934
ea_2077_68140_1_1934,Johan Olofsson,1860,,,,1934,johan_olofsson_c7f132,man,,1934,1934
ea_2077_68140_1_1934,Nils Olsson,1873,,,,1934,nils_olsson_5055fd,man,,1934,1934
ea_2077_68140_1_1934,Per Persson,1869,,,,1934,per_persson_daf582,man,,1934,1934
ea_2077_68140_1_1934,Olof Evert Sandberg,1886,,,,1934,olof_evert_sandberg_8b3a67,man,,1934,1934
ea_2077_68140_1_1934,Ewald Eug Lindmark,1885,,,,1934,ewald_eug_lindmark_ba6519,man,,1934,1934
ea_2077_68140_1_1934,Elof Herman Lindberg,1891,,,,1934,elof_herman_lindberg_502528,man,,1934,1934
ea_2077_68140_1_1934,Anton Wikström,1876,,,,1934,anton_wikstrom_d54ec1,man,,1934,1934
ea_2077_68140_1_1934,Eric Hansson,1880,,,,1934,eric_hansson_ffc5f0,man,,1934,1934
ea_2077_68140_1_1934,Johan Bernhard Wiklund,1886,,,,1934,johan_bernhard_wiklund_cabc0b,man,,1934,1934
ea_2077_68140_1_1934,Per Johan Näslund,1886,,,,1934,per_johan_naslund_2a75d3,man,,1934,1934
ea_2077_68140_1_1934,Jonas Ludvig Brännström,1876,,,,1934,jonas_ludvig_brannstrom_37411f,man,,1934,1934
ea_2077_68140_1_1934,Nils Erik Nilsson,1866,,,,1934,nils_erik_nilsson_6cc7ad,man,,1934,1934
ea_2077_68140_1_1934,Ernst August Hage,1876,,,,1934,ernst_august_hage_d2042b,man,,1934,1934
ea_2077_68140_1_1934,Karl Hilding Hagberg,1899,,,,1934,karl_hilding_hagberg_11dba2,man,,1934,1934
ea_2077_68140_1_1934,Alf Roar Dag Meyerhöffer,1891,,,,1934,alf_roar_dag_meyerhoffer_9aa8f9,man,,1934,1934
ea_2077_68140_1_1934,Oscar Wilhelm Lövgren,1888,,,,1934,oscar_wilhelm_lovgren_763e95,man,,1934,1934
ea_2077_68140_1_1934,Johan Herman Brädefors,1888,,,,1934,johan_herman_bradefors_8438e1,man,,1934,1934
ea_2077_68145_1_1933,Ernst Alarik Klefbeck,1866,,,,1933,ernst_alarik_klefbeck_4d9e5a,man,,1933,1933
ea_2077_68145_1_1933,Ernst Trygger,1857,,,,1933,ernst_trygger_8dd6e2,man,,1933,1933
ea_2077_68145_1_1933,Charles Gustaf Lindley,1865,,,,1933,charles_gustaf_lindley_654f60,man,,1933,1933
ea_2077_68145_1_1933,Carl Abraham Forssell,1881,,,,1933,carl_abraham_forssell_f33b9c,man,,1933,1933
ea_2077_68145_1_1933,Emil Oskar Hagman,1880,,,,1933,emil_oskar_hagman_212916,man,,1933,1933
ea_2077_68145_1_1933,Jonas Eliel Löfgren,1872,,,,1933,jonas_eliel_lofgren_d447e2,man,,1933,1933
ea_2077_68145_1_1933,Otto Fredrik Ström,1880,,,,1933,otto_fredrik_strom_8aefb3,man,,1933,1933
ea_2077_68145_1_1933,Olof Carlsson,1872,,,,1933,olof_carlsson_77389f,man,,1933,1933
ea_2077_68145_1_1933,Ture Nerman,1886,,,,1933,ture_nerman_65b0a9,man,,1933,1933
ea_2077_68145_1_1933,Georg Branting,1887,,,,1933,georg_branting_e52009,man,,1933,1933
ea_2077_68145_1_1933,Gösta Adolf Bagge,1882,,Stockholms län och Uppsala län,,1933,gosta_adolf_bagge_8c4f80,man,,1933,1933
ea_2077_68145_1_1933,Fritz Gustav Möller,1884,,,,1933,fritz_gustav_moller_75a354,man,,1933,1933
ea_2077_68145_1_1933,Karl Gustaf Theodor Borell,1869,,,,1933,karl_gustaf_theodor_borell_112960,man,,1933,1933
ea_2077_68145_1_1933,Carl Primus Wahlmark,1883,,,,1933,carl_primus_wahlmark_92b5d5,man,,1933,1933
ea_2077_68145_1_1933,Knut Hjalmar Leonard Hammarskjöld,1862,,,,1933,knut_hjalmar_leonard_hammarskjold_3c93ba,man,,1933,1933
ea_2077_68145_1_1933,Johan Larsson,1877,,,,1933,johan_larsson_902545,man,,1933,1933
ea_2077_68145_1_1933,Johannes Albert Forslund,1881,,,,1933,johannes_albert_forslund_c324d5,man,,1933,1933
ea_2077_68145_1_1933,Pro- Axel,1870,,,,1933,pro-_axel_d13c93,,,1933,1933
ea_2077_68145_1_1933,August Wilhelm Rydberg,1869,,,,1933,august_wilhelm_rydberg_e90cb3,man,,1933,1933
ea_2077_68145_1_1933,Karl Alfred Rickard Lindström,1894,,,,1933,karl_alfred_rickard_lindstrom_15a3d0,man,,1933,1933
ea_2077_68145_1_1933,Gustaf Wilhelm Källman,1877,,Södermanlands län och Västmanlands län,,1933,gustaf_wilhelm_kallman_66a47f,man,,1933,1933
ea_2077_68145_1_1933,Carl Emil Svensson,1879,,,,1933,carl_emil_svensson_31858e,man,,1933,1933
ea_2077_68145_1_1933,Gustaf Robert Sederholm,1868,,,,1933,gustaf_robert_sederholm_60fcfe,man,,1933,1933
ea_2077_68145_1_1933,Karl Anders Wilhelm Björck,1888,,,,1933,karl_anders_wilhelm_bjorck_cf8cec,man,,1933,1933
ea_2077_68145_1_1933,Karl Erik Hjalmar Heland,1894,,,,1933,karl_erik_hjalmar_heland_50a837,man,,1933,1933
ea_2077_68145_1_1933,Assar Emanuel Åkerman,1860,,,,1933,assar_emanuel_akerman_d390af,man,,1933,1933
ea_2077_68145_1_1933,Skogs- Hugosson,1876,,,,1933,skogs-_hugosson_7e58a8,,,1933,1933
ea_2077_68145_1_1933,David Norman,1887,,,,1933,david_norman_bc7fee,man,,1933,1933
ea_2077_68145_1_1933,Anders Johan Bärg,1870,,,,1933,anders_johan_barg_3786ff,man,,1933,1933
ea_2077_68145_1_1933,Godsägare Henrik,1887,,,,1933,godsagare_henrik_4a0985,,,1933,1933
ea_2077_68145_1_1933,Israel Kristian Gustaf Lagerfelt,1874,,,,1933,israel_kristian_gustaf_lagerfelt_050408,man,,1933,1933
ea_2077_68145_1_1933,Viktor Larsson,1869,,,,1933,viktor_larsson_0a9737,man,,1933,1933
ea_2077_68145_1_1933,David Hjalmar Pettersson,1866,,,,1933,david_hjalmar_pettersson_0d2a54,man,,1933,1933
ea_2077_68145_1_1933,Oscar Ulrik Bernhardin Olsson,1877,,,,1933,oscar_ulrik_bernhardin_olsson_88c140,man,,1933,1933
ea_2077_68145_1_1933,Gustaf Adolf Björkman,1871,,,,1933,gustaf_adolf_bjorkman_a0f7d2,man,,1933,1933
ea_2077_68145_1_1933,Oscar Gottfrid Karlsson,1882,,,,1933,oscar_gottfrid_karlsson_2d47ce,man,,1933,1933
ea_2077_68145_1_1933,Karl Gustaf Westman,1876,,,,1933,karl_gustaf_westman_3cbb2e,man,,1933,1933
ea_2077_68145_1_1933,Per Albert Bergström,1869,,Jönköpings län,,1933,per_albert_bergstrom_f45272,man,,1933,1933
ea_2077_68145_1_1933,Karl Johan Alfred Gustafsson,1862,,,,1933,karl_johan_alfred_gustafsson_040d76,man,,1933,1933
ea_2077_68145_1_1933,Karl Oscar Ericson,1866,,,,1933,karl_oscar_ericson_73c650,man,,1933,1933
ea_2077_68145_1_1933,Karl Johan Ekman,1863,,,,1933,karl_johan_ekman_a012c0,man,,1933,1933
ea_2077_68145_1_1933,Ivan Hjalmar Emanuel Pauli,1885,,,,1933,ivan_hjalmar_emanuel_pauli_2a2d3d,man,,1933,1933
ea_2077_68145_1_1933,Jacob Wilhelm Spens,1861,,,,1933,jacob_wilhelm_spens_91c9e7,man,,1933,1933
ea_2077_68145_1_1933,Carl Robert Johansson-Dahr,1862,,Kronobergs län och Hallands län,,1933,carl_robert_johansson-dahr_879b35,man,,1933,1933
ea_2077_68145_1_1933,Nils Johan Martin Svensson,1871,,,,1933,nils_johan_martin_svensson_74e41b,man,,1933,1933
ea_2077_68145_1_1933,Johan Bernhard Johansson,1877,,,,1933,johan_bernhard_johansson_c71d31,man,,1933,1933
ea_2077_68145_1_1933,Georg Fredrik Bissmark,1871,,,,1933,georg_fredrik_bissmark_57c18f,man,,1933,1933
ea_2077_68145_1_1933,Per Johan Gustafsson,1880,,,,1933,per_johan_gustafsson_e8bb5c,man,,1933,1933
ea_2077_68145_1_1933,Arvid Thelin,1876,,,,1933,arvid_thelin_92c0b4,man,,1933,1933
ea_2077_68145_1_1933,Johan August Larsson,1875,,Gotlands län,,1933,johan_august_larsson_8e8262,man,,1933,1933
ea_2077_68145_1_1933,Carl Petrus Valdemar Nilsson,1881,,,,1933,carl_petrus_valdemar_nilsson_b8bbe9,man,,1933,1933
ea_2077_68145_1_1933,Sven Erik Anderson,1870,,,,1933,sven_erik_anderson_6e430f,man,,1933,1933
ea_2077_68145_1_1933,Ruben Wagnsson,1891,,,,1933,ruben_wagnsson_258626,man,,1933,1933
ea_2077_68145_1_1933,Uno Andreas Wijkström,1872,,,,1933,uno_andreas_wijkstrom_60bc9e,man,,1933,1933
ea_2077_68145_1_1933,Lars Gunnar Bodin,1872,,,,1933,lars_gunnar_bodin_142acc,man,,1933,1933
ea_2077_68145_1_1933,Gustaf Wilhelm Alexander Roos,1859,,,,1933,gustaf_wilhelm_alexander_roos_34c6aa,man,,1933,1933
ea_2077_68145_1_1933,Nils Richard Wohlin,1881,,,,1933,nils_richard_wohlin_64ec19,man,,1933,1933
ea_2077_68145_1_1933,Johan Nilsson,1874,,,,1933,johan_nilsson_d513b8,man,,1933,1933
ea_2077_68145_1_1933,Fredrik William Linder,1876,,,,1933,fredrik_william_linder_753906,man,,1933,1933
ea_2077_68145_1_1933,Elof Bernhard Andersson,1873,,,,1933,elof_bernhard_andersson_7da46c,man,,1933,1933
ea_2077_68145_1_1933,Johan Erik Forssberg,1865,,,,1933,johan_erik_forssberg_03ce83,man,,1933,1933
ea_2077_68145_1_1933,Theodor Östergren,1878,,,,1933,theodor_ostergren_f56b17,man,,1933,1933
ea_2077_68145_1_1933,Alexander Nilsson,1876,,,,1933,alexander_nilsson_ec7a5f,man,,1933,1933
ea_2077_68145_1_1933,Gustaf Theodor Ehrnoberg,1867,,,,1933,gustaf_theodor_ehrnoberg_71e835,man,,1933,1933
ea_2077_68145_1_1933,Anton Pettersson,1879,,Malmöhus län,,1933,anton_pettersson_61dc8f,man,,1933,1933
ea_2077_68145_1_1933,Nils August Nilsson,1867,,,,1933,nils_august_nilsson_a2c2fe,man,,1933,1933
ea_2077_68145_1_1933,Olof Olsson,1859,,,,1933,olof_olsson_d2f4c1,man,,1933,1933
ea_2077_68145_1_1933,Knut Ebbe Geijer,1864,,,,1933,knut_ebbe_geijer_687523,man,,1933,1933
ea_2077_68145_1_1933,Jöns Pålsson,1870,,,,1933,jons_palsson_dc0eb5,man,,1933,1933
ea_2077_68145_1_1933,Jöns Jönsson,1867,,,,1933,jons_jonsson_defef2,man,,1933,1933
ea_2077_68145_1_1933,Ivar Erik Öhman,1868,,,,1933,ivar_erik_ohman_1ec712,man,,1933,1933
ea_2077_68145_1_1933,Edwin Bernhard Berling,1881,,,,1933,edwin_bernhard_berling_d82db0,man,,1933,1933
ea_2077_68145_1_1933,Axel Löfvander,1880,,,,1933,axel_lofvander_ac6c6f,man,,1933,1933
ea_2077_68145_1_1933,Anton Hjalmarsson,1882,,,,1933,anton_hjalmarsson_ad5337,man,,1933,1933
ea_2077_68145_1_1933,Anders Christenson Lindblad,1866,,,,1933,anders_christenson_lindblad_9ee7b2,man,,1933,1933
ea_2077_68145_1_1933,Gustaf Boman,1861,,,,1933,gustaf_boman_ae7183,man,,1933,1933
ea_2077_68145_1_1933,Oskar Anselm Nordborg,1875,,,,1933,oskar_anselm_nordborg_eb53ff,man,,1933,1933
ea_2077_68145_1_1933,Hakon Lauritz Edgar Sjödahl,1887,,,,1933,hakon_lauritz_edgar_sjodahl_01bb1b,man,,1933,1933
ea_2077_68145_1_1933,Eric Adolf Hallin,1870,,,,1933,eric_adolf_hallin_ec53b9,man,,1933,1933
ea_2077_68145_1_1933,Sigfrid Hansson,1884,,,,1933,sigfrid_hansson_675bfb,,,1933,1933
ea_2077_68145_1_1933,Jakob Ludvig Widell,1870,,,,1933,jakob_ludvig_widell_4c972d,man,,1933,1933
ea_2077_68145_1_1933,Axel Ludvig Sundberg,1869,,,,1933,axel_ludvig_sundberg_00c717,man,,1933,1933
ea_2077_68145_1_1933,Israel Fritiofsson Holmgren,1871,,,,1933,israel_fritiofsson_holmgren_6eb2d0,man,,1933,1933
ea_2077_68145_1_1933,Karl Andreas Andersson,1875,,Älvsborgs län,,1933,karl_andreas_andersson_599472,man,,1933,1933
ea_2077_68145_1_1933,Axel Fredrik Vennersten,1863,,,,1933,axel_fredrik_vennersten_35a4bb,man,,1933,1933
ea_2077_68145_1_1933,Johan Edvard Björnsson,1878,,,,1933,johan_edvard_bjornsson_167982,man,,1933,1933
ea_2077_68145_1_1933,Carl Ludvig Bengtsson,1874,,,,1933,carl_ludvig_bengtsson_718a4a,man,,1933,1933
ea_2077_68145_1_1933,Johan Johansson,1870,,,,1933,johan_johansson_4d7769,man,,1933,1933
ea_2077_68145_1_1933,Karl Johan Sandegård,1880,,,,1933,karl_johan_sandegard_36b2b3,man,,1933,1933
ea_2077_68145_1_1933,Karl Axel Salomon Nylander,1888,,,,1933,karl_axel_salomon_nylander_9ef622,man,,1933,1933
ea_2077_68145_1_1933,John Teodor Björck,1881,,Skaraborgs län,,1933,john_teodor_bjorck_724a16,man,,1933,1933
ea_2077_68145_1_1933,Ernst August Lundell,1857,,,,1933,ernst_august_lundell_263111,man,,1933,1933
ea_2077_68145_1_1933,Viktor Edward Larson,1867,,,,1933,viktor_edward_larson_37392f,man,,1933,1933
ea_2077_68145_1_1933,Torsten Emanuel Ström,1885,,,,1933,torsten_emanuel_strom_0e2eec,man,,1933,1933
ea_2077_68145_1_1933,Johan Fritiof Gustafson,1889,,,,1933,johan_fritiof_gustafson_113e67,man,,1933,1933
ea_2077_68145_1_1933,Ernst Wilhelm Svenson,1880,,,,1933,ernst_wilhelm_svenson_afffff,man,,1933,1933
ea_2077_68145_1_1933,August Wilhelm Johansson,1864,,,,1933,august_wilhelm_johansson_88cd9f,man,,1933,1933
ea_2077_68145_1_1933,Gustaf Alfred Strömberg,1880,,,,1933,gustaf_alfred_stromberg_5f6e6a,man,,1933,1933
ea_2077_68145_1_1933,Karl Johan Daniel Schlyter,1879,,,,1933,karl_johan_daniel_schlyter_ac9d1b,man,,1933,1933
ea_2077_68145_1_1933,Karl Mauritz Bernhard Hellberg,1859,,,,1933,karl_mauritz_bernhard_hellberg_ba0ec6,man,,1933,1933
ea_2077_68145_1_1933,Fredrik Julin,1873,,,,1933,fredrik_julin_5723b4,man,,1933,1933
ea_2077_68145_1_1933,Karl Wilhelm Bodin,1871,,,,1933,karl_wilhelm_bodin_ba5a14,man,,1933,1933
ea_2077_68145_1_1933,Skåre Trangärd,1864,,Örebro län,,1933,skare_trangard_4b142b,,,1933,1933
ea_2077_68145_1_1933,Anders Emanuel Örne,1881,,,,1933,anders_emanuel_orne_501af1,man,,1933,1933
ea_2077_68145_1_1933,Olof Harald Åkerberg,1883,,,,1933,olof_harald_akerberg_3bae71,man,,1933,1933
ea_2077_68145_1_1933,Adolf Lindgren,1864,,,,1933,adolf_lindgren_3d39c9,man,,1933,1933
ea_2077_68145_1_1933,Gottfrid Karlsson,1872,,,,1933,gottfrid_karlsson_298ee1,man,,1933,1933
ea_2077_68145_1_1933,Kerstin Hesselgren,1872,,Kopparbergs län,,1933,kerstin_hesselgren_00d03e,woman,,1933,1933
ea_2077_68145_1_1933,Svante Herman Kvarnzelius,1864,,,,1933,svante_herman_kvarnzelius_4824d6,man,,1933,1933
ea_2077_68145_1_1933,Erik Dalberg,1869,,,,1933,erik_dalberg_8ee162,man,,1933,1933
ea_2077_68145_1_1933,Ernst Valdemar Åström,1927,,,,1933,ernst_valdemar_astrom_c1f743,man,,1933,1933
ea_2077_68145_1_1933,Theodor Emanuel Bjurström,1874,,Gävleborgs län,,1933,theodor_emanuel_bjurstrom_c78665,man,,1933,1933
ea_2077_68145_1_1933,Carl Edmund Eriksson,1881,,,,1933,carl_edmund_eriksson_e8f64e,man,,1933,1933
ea_2077_68145_1_1933,Per Granath,1882,,,,1933,per_granath_4b206c,man,,1933,1933
ea_2077_68145_1_1933,Carl August Carlsson,1873,,,,1933,carl_august_carlsson_c55eb3,man,,1933,1933
ea_2077_68145_1_1933,Per Andersson,1876,,,,1933,per_andersson_eadad1,man,,1933,1933
ea_2077_68145_1_1933,Hjalmar Halvarsson,1880,,Västernorrlands län och Jämtlands län,,1933,hjalmar_halvarsson_f7eab6,man,,1933,1933
ea_2077_68145_1_1933,Carl Albert Lindhagen,1860,,,,1933,carl_albert_lindhagen_948d32,man,,1933,1933
ea_2077_68145_1_1933,Carl Gustaf Velander,1884,,,,1933,carl_gustaf_velander_18b644,man,,1933,1933
ea_2077_68145_1_1933,Janne Gustaf Walles,1871,,,,1933,janne_gustaf_walles_cb6430,,,1933,1933
ea_2077_68145_1_1933,Olof Leonard Tjällgren,1878,,,,1933,olof_leonard_tjallgren_b3ba81,man,,1933,1933
ea_2077_68145_1_1933,Ivar Teodor Vennerström,1881,,,,1933,ivar_teodor_vennerstrom_cdee4c,man,,1933,1933
ea_2077_68145_1_1933,Axel Samuel Emanuel Larsson,1883,,,,1933,axel_samuel_emanuel_larsson_3c80e6,man,,1933,1933
ea_2077_68145_1_1933,Henrik Andersson,1880,,,,1933,henrik_andersson_3b859c,man,,1933,1933
ea_2077_68145_1_1933,Johan Mauritz Västberg,1886,,Västerbottens län och Norrbottens län,,1933,johan_mauritz_vastberg_bb6421,man,,1933,1933
ea_2077_68145_1_1933,Olof Bergqvist,1862,,,,1933,olof_bergqvist_48d2ee,man,,1933,1933
ea_2077_68145_1_1933,Carl Immanuel Asplund,1872,,,,1933,carl_immanuel_asplund_3426b3,man,,1933,1933
ea_2077_68145_1_1933,Nils Gabrielsson,1876,,,,1933,nils_gabrielsson_a58b2e,man,,1933,1933
ea_2077_68145_1_1933,Per Evert Arnliot Jonsson,1869,,,,1933,per_evert_arnliot_jonsson_f6a15c,man,,1933,1933
ea_2077_68145_1_1933,Pontus Sandström,1875,,,,1933,pontus_sandstrom_166b7f,man,,1933,1933
ea_2077_68145_1_1933,Karl August Johansson,1881,,,,1933,karl_august_johansson_f9804d,man,,1933,1933
ea_2077_68145_1_1933,Carl Viktor Lindmark,1880,,,,1933,carl_viktor_lindmark_be5164,man,,1933,1933
ea_2077_68145_1_1933,Salomon Arvid Achates Lindman,1862,,,,1933,salomon_arvid_achates_lindman_04f828,man,,1933,1933
ea_2077_68145_1_1933,Jonas Arthur Engberg,1888,,,,1933,jonas_arthur_engberg_bdf6e7,man,,1933,1933
ea_2077_68145_1_1933,Karl Edvard Johanson,1882,,,,1933,karl_edvard_johanson_523657,man,,1933,1933
ea_2077_68145_1_1933,Oscar Erik Nylander,1885,,,,1933,oscar_erik_nylander_000f94,man,,1933,1933
ea_2077_68145_1_1933,Karl Kilbom,1885,,,,1933,karl_kilbom_71e7eb,man,,1933,1933
ea_2077_68145_1_1933,Carl Zeth Konstantin Höglund,1884,,,,1933,carl_zeth_konstantin_hoglund_a434db,man,,1933,1933
ea_2077_68145_1_1933,Otto Samuel Holmdahl,1881,,,,1933,otto_samuel_holmdahl_f5661e,man,,1933,1933
ea_2077_68145_1_1933,Axel Oskar Conrad Carleson,1868,,,,1933,axel_oskar_conrad_carleson_7e7979,man,,1933,1933
ea_2077_68145_1_1933,Bertha Wellin,1870,,,,1933,bertha_wellin_203b82,woman,,1933,1933
ea_2077_68145_1_1933,Ernst Gustaf Eug Eriksson,1881,,,,1933,ernst_gustaf_eug_eriksson_580370,man,,1933,1933
ea_2077_68145_1_1933,Frans Ferdinand Severin,1889,,,,1933,frans_ferdinand_severin_1340fa,man,,1933,1933
ea_2077_68145_1_1933,Carl Patrik Ossbahr,1893,,,,1933,carl_patrik_ossbahr_1c6c15,man,,1933,1933
ea_2077_68145_1_1933,Edoff Emanuel Andersson,1892,,,,1933,edoff_emanuel_andersson_148a23,,,1933,1933
ea_2077_68145_1_1933,Carl Sigvard Cruse,1891,,,,1933,carl_sigvard_cruse_b00e14,man,,1933,1933
